Generation: 7 | maxFitness: 1,786175 | maxFitnessGen: 1,490039 | maxFitnessGenBuf: 1,57624
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,57624 | BrainData : 1,401361;1,20901;3,83717;0,3779787;3,101527;-0,6601064;4,250159;0,6439255;-0,214115;-1,496835;-3,741179;-4,644367;3,553918;-2,509098;3,705118;-3,207447;4,79154;1,434865;-1,182462;-4,14153;-0,5653508;0,249291;-0,9670665;1,26471;-2,817801;4,242987
Index: 1 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,575324 | BrainData : 1,453828;1,167145;3,823941;0,344577;3,144095;-0,6137145;4,259413;0,640896;-0,1393344;-1,501589;-3,754617;-4,632762;3,512197;-2,447485;3,753274;-3,200754;4,814438;1,475658;-1,160939;-4,190133;-0,6004861;0,2939878;-1,002815;1,215281;-2,835565;4,254623
Index: 2 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,574296 | BrainData : 1,397649;1,20901;3,867738;0,3779787;3,101527;-0,6242478;4,250159;0,6439255;-0,2324885;-1,496835;-3,741179;-4,605531;3,519677;-2,467458;3,748582;-3,161702;4,79154;1,434865;-1,182462;-4,20224;-0,5336285;0,249291;-0,9670665;1,26471;-2,80277;4,21629
Index: 3 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,570462 | BrainData : 1,485837;1,14989;3,898741;0,3288632;3,061805;-0,5825108;4,266502;0,6642684;-0,1965837;-1,511366;-3,761146;-4,605531;3,568902;-2,476447;3,748582;-3,197813;4,795243;1,434865;-1,149308;-4,175393;-0,5939774;0,287434;-1,052227;1,236808;-2,777572;4,236859
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,567664 | BrainData : 1,431142;1,20901;3,863732;0,3779787;3,150348;-0,6242478;4,250159;0,6099159;-0,2517996;-1,485829;-3,751479;-4,589438;3,485273;-2,467458;3,768877;-3,194094;4,79154;1,423874;-1,171119;-4,157884;-0,5835267;0,277933;-0,9670665;1,26471;-2,796898;4,304252
Index: 5 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,56398 | BrainData : 1,450856;1,128712;3,900308;0,4212294;3,074386;-0,5700316;4,250159;0,639797;-0,1829957;-1,496835;-3,741179;-4,649659;3,558497;-2,462935;3,748582;-3,176254;4,831631;1,434865;-1,160939;-4,186171;-0,6732476;0,2483199;-0,9670665;1,265807;-2,82303;4,258416
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,547295 | BrainData : 1,445281;1,236167;3,867738;0,3779787;3,101527;-0,6431343;4,250159;0,6439255;-0,1982435;-1,4583;-3,741179;-4,605531;3,529038;-2,467458;3,702551;-3,222512;4,79154;1,434865;-1,161984;-4,19764;-0,5986314;0,2798637;-0,9238175;1,26471;-2,80277;4,300883
Index: 7 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,540052 | BrainData : 1,430966;1,238815;3,909675;0,3779787;3,101527;-0,6242478;4,250159;0,6457531;-0,214115;-1,509767;-3,741179;-4,597235;3,556879;-2,467458;3,752998;-3,194094;4,79154;1,459834;-1,182462;-4,157884;-0,5662892;0,249291;-0,9800851;1,26471;-2,80277;4,256687
Index: 8 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,500741 | BrainData : 1,445281;1,20901;3,867738;0,3779787;3,101527;-0,6242478;4,300112;0,6439255;-0,214115;-1,50088;-3,741179;-4,605531;3,4814;-2,503903;3,731524;-3,161104;4,79154;1,434865;-1,182462;-4,173301;-0,6012989;0,2199484;-0,9596903;1,26471;-2,852601;4,256687
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,498351 | BrainData : 1,445281;1,20901;3,821214;0,3779787;3,138104;-0,6183224;4,227592;0,6439255;-0,214115;-1,452493;-3,741179;-4,605531;3,573308;-2,514316;3,796535;-3,194094;4,783912;1,388368;-1,212607;-4,157884;-0,5858821;0,2694845;-0,9986055;1,217186;-2,847174;4,256687
Index: 10 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,494444 | BrainData : 1,445281;1,20901;3,896855;0,3310845;3,080317;-0,6242478;4,272758;0,6342885;-0,214115;-1,525225;-3,69841;-4,605531;3,478184;-2,467458;3,794976;-3,145667;4,79154;1,434865;-1,219078;-4,112872;-0,5740329;0,249291;-0,9863915;1,26471;-2,811712;4,283324
