Generation: 947 | maxFitness: 3,670536 | maxFitnessGen: 2,234872 | maxFitnessGenBuf: 2,11299
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,11299 | BrainData : -2,355116;0,1302621;-2,059687;0,06266589;-3,297882;4,374548;0,03748358;3,490273;2,204962;4,566463;0,9574381;-4,782957;-4,499289;2,207854;-2,340886;-3,599589;-0,2677816;-4,494505;4,555894;-0,434184;-3,968096;-3,218919;2,243144;-2,269989;-1,868145;4,165319
Index: 23 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,870272 | BrainData : -2,342613;0,1302621;-2,048392;0,0668807;-3,248604;4,366479;0,004220959;3,490273;2,172993;4,535665;0,951677;-4,782957;-4,502094;2,16108;-2,374155;-3,584014;-0,2677816;-4,463544;4,566361;-0,41804;-3,979414;-3,218919;2,254042;-2,283302;-1,819111;4,165319
Index: 24 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,850773 | BrainData : -2,346011;0,0512708;-2,106955;0,1061711;-3,327781;4,406409;0,0292562;3,500947;2,169341;4,566463;1,042861;-4,738124;-4,43491;2,220908;-2,379081;-3,599589;-0,2709682;-4,485183;4,536443;-0,4619486;-3,954421;-3,225009;2,216801;-2,269893;-1,911717;4,183625
Index: 25 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,850677 | BrainData : -2,355116;0,1302621;-2,076303;0,04760012;-3,248604;4,394657;0,03748358;3,490273;2,172993;4,566463;0,9561421;-4,775159;-4,481863;2,219133;-2,306515;-3,549652;-0,2677816;-4,471806;4,547231;-0,4503925;-3,982595;-3,218919;2,255807;-2,269893;-1,811414;4,165319
Index: 26 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,847871 | BrainData : -2,355116;0,1302621;-2,125377;0,04420793;-3,248604;4,418033;0,03748358;3,490273;2,18324;4,551856;0,9503472;-4,782957;-4,450353;2,190926;-2,340886;-3,62035;-0,2614228;-4,471806;4,547231;-0,434184;-3,968096;-3,218919;2,230191;-2,278445;-1,850655;4,213939
Index: 27 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,787608 | BrainData : -2,347045;0,1299826;-2,076303;0,0668807;-3,282965;4,374548;0,01126047;3,492903;2,165826;4,522775;0,9524547;-4,810323;-4,496945;2,176763;-2,340886;-3,599589;-0,2262899;-4,471806;4,569748;-0,434184;-3,997787;-3,218919;2,224826;-2,269893;-1,850655;4,154411
Index: 28 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,692075 | BrainData : -2,373562;0,1302621;-2,076303;0,0668807;-3,248604;4,394838;0,03748358;3,490273;2,172993;4,585014;0,940194;-4,771366;-4,481863;2,190926;-2,340886;-3,639549;-0,2581428;-4,493866;4,547231;-0,434184;-3,968096;-3,189322;2,255807;-2,269893;-1,878898;4,134906
Index: 29 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,449251 | BrainData : -2,356864;0,1302621;-2,076303;0,0668807;-3,248604;4,374548;0,06646565;3,530028;2,172993;4,566463;0,9751692;-4,813312;-4,529775;2,22075;-2,340886;-3,599589;-0,2677816;-4,514083;4,591586;-0,434184;-3,932819;-3,218919;2,205955;-2,269893;-1,850655;4,20696
Index: 30 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,443537 | BrainData : -2,316103;0,1294787;-2,076303;0,07391068;-3,293741;4,329317;0,06909163;3,490273;2,187976;4,588722;0,9561421;-4,782957;-4,481863;2,231305;-2,328925;-3,559747;-0,2677816;-4,471806;4,555728;-0,434184;-3,979056;-3,200171;2,206929;-2,276736;-1,820589;4,165918
Index: 31 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,44239 | BrainData : -2,305734;0,1556419;-2,076303;0,03912542;-3,248604;4,377953;0,06806587;3,490273;2,166703;4,597765;0,9143664;-4,782957;-4,446506;2,187672;-2,320997;-3,601413;-0,3071839;-4,471806;4,547231;-0,434184;-3,968096;-3,203707;2,225285;-2,313;-1,810856;4,148806
Index: 32 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 1,076331 | BrainData : 1,236008;4,62796;4,90236;3,997208;2,857649;-1,384585;4,821388;-4,784761;3,95114;-3,652799;-1,363778;0,4809637;0,5400162;4,824472;3,542991;-4,797091;4,538106;-0,4582162;-0,7709427;-3,880689;-0,9147506;-2,336698;0,9465795;0,8859115;0,5153818;-1,150372
Index: 33 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,7358168 | BrainData : -0,06523895;-0,3058534;2,097734;1,67501;-2,704147;1,667291;-3,34059;2,984617;-2,112643;-0,9880276;2,285702;-4,614628;4,348919;-4,082647;1,716115;-3,913347;4,329175;4,500349;0,5005975;-1,97849;-4,174033;-0,2126269;-2,46838;-1,23691;-2,865376;2,082689
Index: 34 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,6811039 | BrainData : -3,680315;-3,359636;-4,313667;-2,241027;-1,713187;1,090906;-4,427593;4,508655;2,917755;-2,299239;2,23784;-1,861766;1,763583;-3,732901;0,08991671;-1,120299;1,633757;4,308123;-3,525747;3,980368;0,237998;-4,125328;-0,07193355;-0,7936751;-1,219511;3,560254
Index: 35 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,6654099 | BrainData : 0,06735811;1,351129;-2,25219;-3,990143;-3,747662;0,07356623;2,561029;0,9264356;-1,354995;1,19014;-1,700603;0,01456213;-1,394806;1,235901;-2,03832;-1,611875;4,370736;-1,404374;-4,843511;-3,190636;-2,179255;3,368611;-4,778585;-0,6258754;1,985049;-2,770475
Index: 36 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,6494352 | BrainData : -1,674366;-4,967783;-2,058293;-1,107716;2,776599;4,571297;-3,513547;-4,186073;-3,313743;2,276708;0,7311444;1,352316;2,617242;-3,64933;-4,248201;-4,116716;0,9215255;3,620349;-0,91502;0,4028301;2,690166;-4,906698;1,792962;0,9619756;0,5117173;2,081095
Index: 37 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,6420547 | BrainData : -1,034518;1,042156;3,573461;-1,282235;1,474479;4,44147;-4,530972;1,159727;2,152914;-2,037616;3,105479;-4,571674;2,066264;0,6443851;2,400928;2,959839;3,273305;-2,126593;0,2526289;-4,901772;-4,138277;-1,133659;1,545009;-1,120656;1,11482;3,33844
Index: 38 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,6418918 | BrainData : -1,033479;1,052291;3,581044;-1,249966;1,440615;4,472616;-4,509576;1,186951;2,140094;-2,063416;3,031452;-4,571674;1,989517;0,6484513;2,388721;2,960368;3,344972;-2,126593;0,2070599;-4,866296;-4,138277;-1,133659;1,567314;-1,090814;1,130714;3,308877
Index: 39 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,6303596 | BrainData : 2,85377;-4,114304;-0,08472094;3,272015;0,3458811;-0,4591905;-2,316215;-2,150681;3,633959;-4,932586;3,376757;-1,546388;0,3377966;-0,2614765;-2,38098;-3,013177;-1,93325;0,6082383;2,326815;0,02176617;-4,608025;3,807255;-4,083123;-3,061854;1,769922;-0,5243592
Index: 40 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,6119604 | BrainData : -0,1499944;4,688939;-0,4687662;-2,726747;1,868506;-4,632216;3,129768;2,197695;-2,835262;1,760794;-4,78923;1,242025;-2,243064;4,969785;-1,717222;-0,7645602;4,085876;0,1850863;-1,224061;4,326888;-4,060755;1,767149;3,860667;-2,586279;1,724063;-0,7268925
Index: 41 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,6090628 | BrainData : 2,275206;2,424241;0,4934125;-3,864216;-2,490463;0,1082997;0,8809133;-2,139794;-0,4000635;-3,526917;2,51854;-1,101217;-1,884152;-4,407518;-4,907788;1,82506;-4,142742;-0,1180153;2,048004;4,101791;-2,902591;-2,937274;-4,068899;2,579863;3,351257;1,477114
Index: 42 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,6074156 | BrainData : -3,809688;-4,453537;-1,410671;1,200219;-3,300447;3,80733;-3,924944;-1,925714;-2,410497;-2,153945;-0,7086582;2,23143;4,307185;4,852251;-1,147097;1,78767;-0,03397751;-2,196634;-2,438117;2,254039;4,414802;-3,088602;-1,736111;-0,6347303;3,20218;-3,27323
Index: 43 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,5949247 | BrainData : -4,307302;1,192043;-1,753242;-3,29728;-2,62938;2,180341;4,775425;4,594365;-1,309037;-4,951882;-3,130116;1,710257;3,469706;1,246357;-1,829169;2,870907;-1,551135;-2,473378;-1,253419;2,213617;4,081131;-1,291337;-3,466063;2,254821;3,281975;-4,857597
Index: 44 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,5801019 | BrainData : 1,161392;-2,737757;-0,5876918;-3,050709;-0,1811414;-0,4577641;-2,159829;2,136525;2,322513;-2,199459;-4,384193;0,00845623;0,3667479;4,08341;4,196812;3,003719;4,43674;-4,593828;-2,097725;0,4366498;3,962805;1,346045;3,048294;-3,197418;4,789428;-2,061031
Index: 45 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,5785996 | BrainData : -2,581518;-3,381035;-4,941084;1,959191;1,195424;-2,952685;0,8567281;3,073953;-4,545331;-2,858015;-1,2616;1,248572;-0,1900988;3,29937;4,294598;4,533783;0,9337907;2,732487;2,196482;-0,9166451;4,627318;-0,1078467;2,065873;4,148933;4,820848;-4,333561
Index: 46 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5230446 | BrainData : -1,973866;4,194614;-0,8426194;4,385765;-4,139614;0,9468431;-0,5940275;-3,439982;2,860501;3,262932;-1,135327;2,31657;-3,213538;-3,540645;-4,701133;4,240742;3,612801;-3,100013;-3,300297;-4,46734;1,997237;-2,456961;4,59332;4,058022;-0,5359645;3,145586
Index: 47 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,5215796 | BrainData : -1,43506;2,874079;-2,151286;-1,022583;3,066344;-2,008061;-0,447257;-2,645301;4,9296;0,8028798;2,212546;-0,1509051;3,962238;-0,03193331;3,439817;0,3079729;0,7899265;-3,325891;0,7935472;-2,163584;0,1438398;-4,258911;-4,339031;-4,674712;-0,02878618;-2,611024
Index: 48 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,4395007 | BrainData : 3,7
