Generation: 194 | maxFitness: 3,670536 | maxFitnessGen: 1,762357 | maxFitnessGenBuf: 1,839462
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,839462 | BrainData : 1,057395;1,258685;3,718227;0,3490711;3,155979;-0,4825377;4,306716;0,4077778;-0,106784;-1,024259;-3,741525;-4,155289;3,366648;-2,457047;3,583939;-3,179629;4,811603;1,534283;-1,176579;-4,639624;-1,076463;0,07365254;-1,08731;1,362027;-2,73097;3,902839
Index: 1 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,82603 | BrainData : 1,104011;1,22954;3,668017;0,3767109;3,124074;-0,4825377;4,306716;0,4358097;-0,1400178;-1,038996;-3,784044;-4,118523;3,375333;-2,473292;3,583939;-3,199739;4,859332;1,544542;-1,176579;-4,631099;-1,076463;0,1019705;-1,12333;1,362027;-2,67264;3,902839
Index: 2 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,800348 | BrainData : 1,009548;1,258685;3,709999;0,3767109;3,187124;-0,4353233;4,306716;0,4077778;-0,1056396;-1,019156;-3,784044;-4,124074;3,353024;-2,457047;3,617474;-3,18388;4,846598;1,544542;-1,176579;-4,631099;-1,076463;0,04497917;-1,091634;1,403101;-2,713994;3,902839
Index: 3 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,795539 | BrainData : 1,057395;1,258685;3,709999;0,3767109;3,153395;-0,4825377;4,344624;0,4077778;-0,09336475;-1,019156;-3,791791;-4,151081;3,375333;-2,45124;3,623495;-3,211661;4,811603;1,506772;-1,213462;-4,674834;-1,047492;0,07285801;-1,072708;1,362027;-2,739885;3,902839
Index: 4 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,777307 | BrainData : 1,057395;1,258685;3,709999;0,3640856;3,169594;-0,4632835;4,329371;0,4491754;-0,1336702;-1,050472;-3,819399;-4,163864;3,417376;-2,409435;3,605312;-3,168728;4,791931;1,544542;-1,176579;-4,585159;-1,076463;0,0842443;-1,041657;1,356395;-2,713994;3,917682
Index: 5 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,76 | BrainData : 1,057395;1,258685;3,709999;0,3767109;3,116742;-0,4825377;4,306716;0,4077778;-0,1074136;-1,019156;-3,784044;-4,071774;3,375333;-2,43545;3,583939;-3,179022;4,800581;1,544542;-1,176579;-4,631099;-1,076463;0,08562436;-1,091634;1,355162;-2,713994;3,902839
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,74766 | BrainData : 1,057395;1,258685;3,695871;0,3877152;3,153395;-0,4810747;4,346255;0,4077778;-0,1282417;-1,019156;-3,761192;-4,121659;3,342316;-2,457047;3,583939;-3,200073;4,784896;1,495025;-1,176579;-4,631099;-1,076463;0,07285801;-1,091634;1,362027;-2,730204;3,936319
Index: 7 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,718365 | BrainData : 1,131851;1,250501;3,697406;0,3613236;3,171712;-0,486347;4,311582;0,3959822;-0,08456766;-1,081867;-3,734301;-4,130648;3,368316;-2,490476;3,563907;-3,1545;4,789043;1,458429;-1,173737;-4,601389;-1,075044;0,06103503;-1,06;1,382458;-2,723006;3,893749
Index: 8 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,698667 | BrainData : 1,018959;1,289684;3,750408;0,354376;3,153395;-0,4825377;4,306716;0,4403596;-0,09934431;-1,019156;-3,784044;-4,121659;3,375333;-2,44731;3,583939;-3,181529;4,811603;1,544542;-1,183293;-4,631099;-1,076463;0,07285801;-1,058104;1,362027;-2,713994;3,902839
Index: 9 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,698667 | BrainData : 1,040606;1,258685;3,709999;0,3767109;3,145875;-0,4393598;4,296945;0,3642961;-0,1026734;-1,019156;-3,815568;-4,148902;3,375333;-2,456998;3,569893;-3,200073;4,777201;1,544542;-1,208902;-4,612525;-1,086499;0,07285801;-1,104723;1,362027;-2,713994;3,902839
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,693077 | BrainData : 1,042127;1,258685;3,728755;0,3842742;3,127415;-0,4830816;4,256816;0,4061539;-0,1386908;-0,9751407;-3,784044;-4,168091;3,37006;-2,410103;3,583939;-3,200073;4,842054;1,544542;-1,169796;-4,631099;-1,029898;0,07285801;-1,091634;1,335282;-2,749891;3,902839
