Generation: 600 | maxFitness: 3,670536 | maxFitnessGen: 2,037771 | maxFitnessGenBuf: 2,023758
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,023758 | BrainData : 1,068085;1,260317;4,175741;0,7562166;3,391959;-1,264164;4,164066;0,793049;0,0773088;-1,027945;-3,527202;-4,371819;3,114296;-2,299182;3,946048;-3,136248;5,078534;0,644758;-1,390238;-4,602532;-1,265362;0,1345339;-1,243551;1,221092;-2,857835;3,870655
Index: 27 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,443744 | BrainData : 0,9913388;1,33809;4,267018;0,6925008;3,534343;-1,253114;4,195568;0,7528202;0,07989524;-1,061445;-3,526609;-4,379919;3,114213;-2,350746;3,932117;-3,142103;4,97857;0,7012011;-1,356728;-4,546667;-1,268656;0,09731147;-1,166678;1,27018;-2,898321;3,862665
Index: 28 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,338517 | BrainData : 0,9689277;1,381641;4,261782;0,748991;3,524018;-1,209849;4,181255;0,7774504;0,04985109;-1,032441;-3,570617;-4,367813;3,184808;-2,336031;3,932117;-3,142103;4,97857;0,7012011;-1,323601;-4,564921;-1,220779;0,1298442;-1,140061;1,255716;-2,862455;3,862665
Index: 29 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,266783 | BrainData : 1,011137;1,277045;4,230713;0,7540786;3,481046;-1,280732;4,197002;0,7692444;0,08300789;-1,006169;-3,600319;-4,402324;3,087429;-2,361223;4,049603;-3,184638;4,972235;0,7278311;-1,276069;-4,435431;-1,243102;0,1073829;-1,109117;1,201623;-2,83471;3,832245
Index: 30 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,152526 | BrainData : 0,9083817;1,248022;4,1489;0,7103281;3,498272;-1,265665;4,171311;0,7453423;0,03525744;-1,000731;-3,508604;-4,414237;3,143319;-2,368388;3,948993;-3,163239;5,044633;0,6527924;-1,390661;-4,621743;-1,217958;0,112798;-1,157305;1,187923;-2,808814;3,834819
Index: 31 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,152348 | BrainData : 0,9913388;1,360864;4,267018;0,6952569;3,530449;-1,218691;4,185135;0,7448677;0,07844538;-1,055529;-3,570617;-4,340117;3,15403;-2,3254;3,932117;-3,182094;5,025144;0,7012011;-1,323601;-4,546667;-1,180901;0,09731147;-1,140061;1,207145;-2,822376;3,862665
Index: 32 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,071821 | BrainData : 0,9913388;1,31456;4,236298;0,7186459;3,446128;-1,253114;4,197002;0,7404848;0,1291142;-0,9584951;-3,616271;-4,351942;3,0312;-2,367345;3,974591;-3,223058;4,990049;0,6932725;-1,323601;-4,529837;-1,220779;0,107658;-1,141119;1,174727;-2,845718;3,862665
Index: 33 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,045251 | BrainData : 1,009737;1,33809;4,217457;0,7415467;3,534343;-1,253114;4,15103;0,7404848;0,07844538;-1,030559;-3,593666;-4,333105;3,15403;-2,302688;3,932117;-3,142103;4,957358;0,7291019;-1,323601;-4,51804;-1,244473;0,06181151;-1,140061;1,224817;-2,831845;3,862665
Index: 34 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,045105 | BrainData : 1,005633;1,252889;4,182798;0,7244282;3,46519;-1,2694;4,096345;0,800829;0,1054238;-1,050514;-3,534318;-4,353707;3,100616;-2,361513;3,948977;-3,140706;4,968929;0,64979;-1,294953;-4,569777;-1,217958;0,1269643;-1,201328;1,172964;-2,790029;3,844815
Index: 35 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,9054316 | BrainData : 0,9566614;1,2888;4,206725;0,7421865;3,48439;-1,235015;4,197002;0,736429;0,1124611;-1,026708;-3,566693;-4,378373;3,123479;-2,341659;3,966553;-3,128372;4,967779;0,6932725;-1,323601;-4,504783;-1,253574;0,06741618;-1,09673;1,183427;-2,845718;3,862665
Index: 36 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,697783 | BrainData : 3,449001;2,670944;-0,5145617;4,138895;3,162479;-2,027388;-4,610584;-4,385719;-1,582916;4,824553;2,320975;2,470282;1,088595;-2,046581;-3,556887;4,393636;2,906073;-2,945197;0,2909737;2,345816;-0,9144335;-2,727613;-2,534001;-1,786444;-4,040776;0,5968184
Index: 37 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,6060305 | BrainData : 0,8141069;4,6443;-2,715764;-1,12818;-0,2993031;-1,709356;3,335681;3,796068;-3,11875;-3,864774;-2,544884;-1,55554;3,394922;4,630971;1,616768;0,9110065;0,2496486;4,124127;0,6131868;-2,686659;-3,784153;-2,638421;-1,167738;-4,156352;-2,086938;3,834287
Index: 38 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,5958191 | BrainData : 3,410364;-3,677187;0,0988965;-0,9765382;-1,732361;-3,541079;0,5243607;-4,34486;-4,410973;3,126664;-4,066362;-4,045348;4,646984;1,063996;4,781444;-2,747176;3,782907;2,66232;1,439587;-3,872861;-2,020273;0,7444792;0,08626747;4,87715;1,398823;-1,896747
Index: 39 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,5750208 | BrainData : 3,828404;1,451069;-2,189354;2,530563;-4,117604;1,410056;2,425991;-4,420228;-1,470342;-1,26364;-4,269105;4,605074;2,106087;-0,6726213;-4,72024;-3,71635;-2,885258;1,519755;-2,139048;-2,287086;-4,938791;3,237162;-4,057695;-1,196669;2,508698;-0,002894878
Index: 40 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,5732087 | BrainData : -1,551672;-3,744157;3,827584;-3,011834;-0,3003093;3,601308;-2,23578;2,373597;0,3520039;-3,239282;2,401434;-4,799468;-3,789971;3,73514;-4,829522;-4,371712;-1,149097;-3,540362;1,330758;4,761714;0,236921;-4,084764;4,19775;-2,550882;2,97284;1,803961
Index: 41 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,5730013 | BrainData : 0,8894806;3,803725;-2,680039;-2,807103;-2,04099;4,484445;-2,373691;1,984155;3,180202;3,869513;1,384847;1,739148;1,240676;-3,904234;2,285329;0,100925;-3,710484;1,642983;-1,029318;-2,505683;-4,180685;4,749506;2,089354;-2,032934;2,011817;0,6218071
Index: 42 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,513386 | BrainData : -1,907408;-1,529473;-0,584546;2,652358;-0,3925701;-1,424173;-1,471802;-0,8325114;3,706826;-1,28806;1,321719;2,796392;-4,260885;1,987767;0,8583221;-0,9819443;-3,555093;-2,31727;-1,508223;-1,538315;-3,582956;0,8913121;-1,205485;-3,753224;3,347407;-4,804407
Index: 43 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,4419177 | BrainData : -4,010078;-1,6732;-2,219517;0,9604006;-3,234204;-1,277588;2,048239;-2,328094;-1,563898;4,731557;2,217019;-2,723431;-0,1844831;4,261985;-4,260555;4,246075;0,3136616;-4,546913;-4,140643;2,800312;0,7730608;-2,18062;-4,79497;-3,15416;-2,756896;-3,989883
Index: 44 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,4359052 | BrainData : 1,513312;-1,952324;-3,149471;-1,747028;4,633698;1,937774;-2,972456;-3,929792;-3,452964;1,379126;4,798545;1,207809;-4,235601;-3,73348;0,7884054;4,817916;1,692263;-4,547238;4,432387;2,026616;-1,806589;-2,185118;2,038484;-4,145987;-1,661082;-3,316899
Index: 45 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,4293115 | BrainData : 1,275953;-1,828857;2,948453;-2,321002;-2,872136;-2,273697;2,348328;-2,350071;-1,617997;1,08219;2,562648;1,976572;2,180878;2,488998;2,329688;2,622646;-1,110916;-1,598144;-0,6279464;4,455122;-4,485386;3,330573;2,57911;2,894936;-0,6576233;-2,35217
Index: 46 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,4222066 | BrainData : -0,3057699;4,820791;0,1615448;-0,7860727;2,389298;0,3722234;-1,949102;-0,5527205;-3,780741;3,011317;2,721533;-2,718097;3,972316;1,783416;4,966002;1,610421;-0,9969454;0,6620545;2,498882;-3,204954;-0,488966;0,337501;1,380906;4,511058;-1,789425;1,627167
Index: 47 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,4209632 | BrainData : -2,418813;-4,039097;-0,7840343;1,352257;-4,690212;4,623052;-4,780497;2,457295;-2,810155;-1,074362;-0,1421027;4,218383;-3,460596;-1,746869;-2,027622;-3,890049;-2,438889;4,856049;4,534633;-2,443754;-3,893061;-0,05698395;2,988001;1,461332;-2,113436;-0,5529909
Index: 48 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4133096 | BrainData : -2,74545;0,3540616;-2,11139;2,227054;-2,839992;-0,7362895;-0,6603808;3,540553;0,963407;-2,429616;-1,29424;1,126264;4,068147;2,12381;3,110743;2,582507;3,155694;-2,352915
