Generation: 781 | maxFitness: 3,670536 | maxFitnessGen: 2,537779 | maxFitnessGenBuf: 2,221739
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,221739 | BrainData : -2,202269;0,1779382;-1,701938;0,6213835;-3,506104;4,212913;-0,1326896;3,359;2,204155;4,582162;1,316805;-4,559498;-4,406556;2,01827;-2,604319;-3,863067;-0,5166855;-4,984957;4,507898;-0,1098256;-3,944139;-3,126258;2,009983;-2,296196;-2,049585;4,103547
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,221739 | BrainData : -2,202269;0,1825276;-1,683499;0,6776711;-3,474618;4,212913;-0,1593273;3,316189;2,218084;4,582162;1,279094;-4,597438;-4,356648;2,01827;-2,604319;-3,863067;-0,4456309;-4,992727;4,490695;-0,08248632;-3,944139;-3,126258;2,009983;-2,296196;-2,049585;4,103547
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,221739 | BrainData : -2,174824;0,1684954;-1,679498;0,67372;-3,445549;4,242159;-0,1800189;3,359;2,204155;4,582162;1,279094;-4,559498;-4,406556;2,036967;-2,64244;-3,863067;-0,453077;-4,992727;4,507898;-0,1098256;-3,944139;-3,15821;2,009983;-2,296196;-2,049585;4,103547
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,220747 | BrainData : -2,202269;0,1825276;-1,679498;0,6711259;-3,512275;4,24502;-0,1575604;3,364481;2,204155;4,560347;1,279094;-4,541453;-4,406556;2,01827;-2,56456;-3,819334;-0,4612122;-4,95593;4,476151;-0,1141009;-3,95949;-3,126258;2,009983;-2,296196;-2,050502;4,103547
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,206573 | BrainData : -2,202269;0,1825276;-1,686057;0,670768;-3,465296;4,199437;-0,1802614;3,38422;2,230561;4,538934;1,279094;-4,589777;-4,410224;2,044444;-2,560077;-3,863067;-0,4769026;-4,992727;4,507628;-0,1098256;-3,944139;-3,094127;1,985172;-2,296196;-2,06587;4,100193
Index: 5 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,194656 | BrainData : -2,224107;0,1825276;-1,679498;0,6642132;-3,474618;4,170184;-0,1612888;3,359;2,16514;4,617054;1,279094;-4,521952;-4,440878;2,01827;-2,604319;-3,88304;-0,4769026;-5,014669;4,507898;-0,1098256;-3,944139;-3,098139;2,009983;-2,296196;-2,041451;4,091522
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,192247 | BrainData : -2,202269;0,1825276;-1,679498;0,6354997;-3,491084;4,212913;-0,1845894;3,385707;2,200583;4,582162;1,279094;-4,548954;-4,406556;1,982019;-2,64378;-3,863067;-0,4769026;-4,992727;4,494807;-0,1098256;-3,944139;-3,097864;2,009983;-2,294843;-2,030788;4,067072
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,191736 | BrainData : -2,202269;0,225364;-1,628188;0,633092;-3,525847;4,229912;-0,1812666;3,283631;2,198319;4,600656;1,280683;-4,559498;-4,429391;2,004859;-2,555002;-3,883562;-0,5265573;-4,995799;4,547268;-0,1731463;-3,979432;-3,132072;1,978236;-2,289332;-2,065573;4,070732
Index: 8 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,117999 | BrainData : -2,244671;0,1578457;-1,70062;0,628925;-3,474353;4,212913;-0,1746924;3,359;2,187273;4,614705;1,252952;-4,526115;-4,406556;2,01827;-2,634163;-3,853311;-0,4769026;-4,992727;4,549911;-0,09201057;-3,944139;-3,126258;1,988868;-2,296196;-2,049585;4,080865
Index: 9 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,110126 | BrainData : -2,211138;0,1653091;-1,66888;0,647572;-3,474458;4,195214;-0,2031892;3,309566;2,193249;4,53584;1,2646;-4,515901;-4,406556;2,01827;-2,559423;-3,866841;-0,4428001;-5,027634;4,507898;-0,1098256;-3,944139;-3,126258;2,009983;-2,296196;-2,037026;4,103547
Index: 10 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,07709 | BrainData : -2,202269;0,1825276;-1,657988;0,7621496;-3,505441;4,212913;-0,2010503;3,324948;2,227832;4,604216;1,211913;-4,511718;-4,398549;2,051776;-2,573213;-3,881062;-0,5128941;-4,984269;4,542597;-0,1459577;-3,978565;-3,126258;1,986699;-2,328031;-2,065573;4,103547
