Generation: 603 | maxFitness: 3,670536 | maxFitnessGen: 2,038777 | maxFitnessGenBuf: 2,071771
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,071771 | BrainData : 0,98771;1,250335;4,176814;0,7099226;3,400626;-1,358009;4,226873;0,7997265;0,04177272;-1,027945;-3,527202;-4,371819;3,114296;-2,285218;4,024574;-3,107409;5,08842;0,5978122;-1,348209;-4,571067;-1,33406;0,1345339;-1,260864;1,221796;-2,857835;3,874938
Index: 1 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,062541 | BrainData : 0,98771;1,245842;4,176814;0,7099226;3,420562;-1,3455;4,181836;0,793049;0,04177272;-1,027945;-3,506095;-4,371819;3,127651;-2,285218;3,932326;-3,061896;5,078534;0,6568306;-1,348209;-4,545196;-1,335179;0,1345339;-1,243551;1,221092;-2,865672;3,874938
Index: 2 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,050542 | BrainData : 0,9733612;1,245842;4,176814;0,7034658;3,420562;-1,3455;4,217008;0,834941;-0,005688168;-1,027945;-3,527202;-4,401791;3,114296;-2,285218;3,981708;-3,107409;5,078534;0,683798;-1,348209;-4,571067;-1,339663;0,1345339;-1,288163;1,221092;-2,857835;3,839974
Index: 3 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,041076 | BrainData : 0,9463112;1,21955;4,176814;0,6639909;3,420562;-1,3455;4,22484;0,7985763;-0,0009358078;-1,003976;-3,50596;-4,371819;3,075073;-2,278344;3,981708;-3,103072;5,043111;0,6841519;-1,348209;-4,571067;-1,291597;0,1345339;-1,197638;1,221092;-2,834311;3,844699
Index: 4 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,03931 | BrainData : 0,98771;1,232842;4,176814;0,7502851;3,376386;-1,3455;4,214881;0,793049;0,04177272;-1,059254;-3,527202;-4,336082;3,114296;-2,249583;3,952077;-3,107409;5,078534;0,6662089;-1,348209;-4,526837;-1,324317;0,1345339;-1,243551;1,221092;-2,857835;3,874938
Index: 5 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,033993 | BrainData : 0,9642632;1,271099;4,176814;0,7416006;3,466368;-1,328013;4,181836;0,793049;0,08544489;-1,040227;-3,571536;-4,371819;3,129162;-2,285218;3,96222;-3,107409;5,039859;0,644758;-1,348209;-4,61446;-1,306622;0,1292603;-1,246472;1,221092;-2,857835;3,874938
Index: 6 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,028394 | BrainData : 0,98771;1,245842;4,158729;0,7099226;3,439387;-1,3455;4,178421;0,7432833;0,0433782;-1,027945;-3,559245;-4,371819;3,114296;-2,285218;3,981708;-3,100569;5,079195;0,674441;-1,348209;-4,582678;-1,291597;0,1345339;-1,243551;1,221092;-2,898498;3,892976
Index: 7 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,011679 | BrainData : 0,98771;1,274597;4,176814;0,7341849;3,450888;-1,341609;4,181836;0,7978644;0,03959659;-1,027945;-3,488496;-4,419141;3,114296;-2,285218;3,981708;-3,100803;5,103707;0,6909146;-1,348209;-4,581505;-1,318558;0,1345339;-1,205333;1,208778;-2,868732;3,874938
Index: 8 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,003791 | BrainData : 0,9582318;1,262133;4,176814;0,7099226;3,40029;-1,3455;4,181836;0,793049;0,04177272;-1,027945;-3,563648;-4,371819;3,136115;-2,285218;3,981708;-3,155366;5,092194;0,644758;-1,348209;-4,600613;-1,302866;0,1345339;-1,227133;1,221092;-2,847089;3,884888
Index: 9 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,001174 | BrainData : 1,098662;1,267762;4,177173;0,7562166;3,397377;-1,347394;4,181836;0,7387333;0,03539713;-0,9922763;-3,527202;-4,384718;3,103936;-2,275693;3,974468;-3,153872;5,056698;0,6227867;-1,302978;-4,602532;-1,294163;0,1345339;-1,246673;1,231952;-2,850707;3,856341
Index: 10 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,000866 | BrainData : 1,033858;1,260317;4,200525;0,7613921;3,399004;-1,302281;4,181836;0,7567934;0,0518332;-1,027945;-3,527202;-4,351871;3,066628;-2,337656;3,94706;-3,081104;5,069406;0,6893376;-1,392149;-4,586022;-1,285888;0,1343418;-1,211506;1,237872;-2,834638;3,917641
Index: 11 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,990292 | BrainData : 0,98771;1,245842;4,176814;0,7125853;3,420562;-1,354707;4,181836;0,8011635;0,006804548;-0,9997159;-3,532312;-4,396867;3,069349;-2,285218;3,941898;-3,107409;5,092691;0,644758;-1,306086;-4,571067;-1,291597;0,1357476;-1,203042;1,221092;-2,87337;3,855033
Index: 12 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,982189 | BrainData : 0,9485207;1,245842;4,204819;0,7099226;3,420562;-1,3455;4,181836;0,793049;0,04177272;-1,063045;-3,527202;-4,366371;3,073187;-2,285218;3,936631;-3,144358;5,05924;0,644758;-1,348209;-4,571067;-1,313427;0,1345339;-1,243551;1,221092;-2,832377;3,874938
Index: 13 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,972354 | BrainData : 1,022005;1,233082;4,175741;0,7116275;3,430401;-1,320778;4,181836;0,8734992;0,04177272;-1,034188;-3,527202;-4,374645;3,129773;-2,299182;3,921272;-3,078891;5,150815;0,644758;-1,348209;-4,60089;-1,33419;0,1345339;-1,209521;1,203316;-2,847442;3,848018
Index: 14 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,954579 | BrainData : 0,98771;1,245842;4,209189;0,7534211;3,442559;-1,3455;4,216476;0,793049;0,04177272;-1,073992;-3,498468;-4,333955;3,082683;-2,300641;3,981708;-3,138032;5,078534;0,644758;-1,341111;-4,592882;-1,291597;0,1060424;-1,218282;1,233849;-2,857835;3,874938
Index: 15 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,94796 | BrainData : 0,98771;1,214189;4,226787;0,7476434;3,419663;-1,3455;4,181836;0,8004845;0,04177272;-1,027945;-3,527202;-4,4125;3,114296;-2,285218;3,93447;-3,107409;5,034265;0,5976493;-1,393526;-4,571067;-1,291597;0,1345695;-1,231243;1,221092;-2,823438;3,874938
Index: 16 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,841878 | BrainData : 0,98771;1,230219;4,163637;0,7478145;3,420562;-1,3455;4,181836;0,746525;0,07586682;-1,027945;-3,527202;-4,363052;3,12488;-2,285218;3,94299;-3,107409;5,05171;0,644758;-1,348209;-4,571067;-1,320646;0,1345339;-1,243551;1,186102;-2,882062;3,878122
Index: 17 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,837324 | BrainData : 0,9998195;1,245842;4,225965;0,6998233;3,420562;-1,3455;4,218758;0,793049;0,05778558;-1,040276;-3,527202;-4,371819;3,147804;-2,325973;3,981708;-3,107608;5,035622;0,644758;-1,369705;-4,536917;-1,291597;0,1217167;-1,243551;1,208954;-2,856539;3,874938
Index: 18 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,82148 | BrainData : 0,9741338;1,245842;4,131984;0,7436458;3,420562;-1,3455;4,181836;0,793049;0,04177272;-1,027945;-3,527202;-4,371819;3,114296;-2,285218;3,996023;-3,107409;5,111115;0,644758;-1,348209;-4,573361;-1,287538;0,1454263;-1,201772;1,192163;-2,828379;3,89783
Index: 19 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,819538 | BrainData : 0,98771;1,245842;4,209154;0,7099226;3,373168;-1,3455;4,193873;0,793049;0,08149123;-1,06137;-3,527202;-4,371819;3,114296;-2,252157;3,981708;-3,107409;5,078534;0,6471011;-1,348209;-4,609065;-1,291597;0,1006194;-1,243551;1,221092;-2,843824;3,850871
Index: 20 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,818597 | BrainData : 0,98771;1,264978;4,176814;0,672475;3,420562;-1,3455;4,133738;0,8271852;0,05064501;-1,061398;-3,527202;-4,371819;3,123157;-2,255383;3,981708;-3,061914;5,087821;0,6292984;-1,329296;-4,592055;-1,26859;0,1345339;-1,243551;1,179818;-2,876172;3,890652
Index: 21 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,816926 | BrainData : 1,027984;1,302814;4,247292;0,7491686;3,434334;-1,308607;4,136082;0,8241559;0,02627548;-1,027945;-3,486925;-4,371819;3,066628;-2,263931;3,946048;-3,051265;5,061724;0,65917;-1,308056;-4,589811;-1,291597;0,1345339;-1,193793;1,200617;-2,855237;3,917641
Index: 22 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,720534 | BrainData : 1,000118;1,258005;4,128538;0,7562166;3,404116;-1,260598;4,137098;0,8120889;0,04177272;-1,005914;-3,529093;-4,371819;3,114296;-2,284587;3,994137;-3,107409;5,037478;0,644758;-1,350368;-4,571834;-1,285336;0,1495505;-1,233761;1,211063;-2,922002;3,895779
Index: 23 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,622681 | BrainData : 0,98771;1,245842;4,176814;0,7099226;3,433109;-1,360835;4,181836;0,7684703;-0,003218621;-1,027945;-3,570774;-4,420396;3,11856;-2,285218;3,990357;-3,149895;5,078534;0,6403735;-1,370131;-4,535481;-1,263653;0,1345339;-1,242054;1,25363;-2,843446;3,849469
Index: 24 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,620127 | BrainData : 1,003398;1,245842;4,176391;0,706043;3,458567;-1,3455;4,16828;0,8191606;0,01229485;-1,061384;-3,527202;-4,356352;3,147968;-2,285218;3,981708;-3,081442;5,093819;0,644758;-1,342115;-4,595394;-1,248422;0,1331399;-1,253088;1,265487;-2,857835;3,898364
Index: 25 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,618383 | BrainData : 1,022005;1,274209;4,140318;0,7756193;3,436173;-1,334399;4,181836;0,7482904;0,04177272;-0,9911922;-3,527202;-4,364104;3,102185;-2,221684;3,946048;-3,121759;5,058245;0,6860991;-1,332106;-4,565322;-1,249908;0,1700376;-1,228262;1,221092;-2,852537;3,866756
Index: 26 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,372541 | BrainData : 0,98771;1,245842;4,216823;0,7099226;3,415305;-1,364758;4,151862;0,7592629;-0,008209854;-1,027945;-3,49757;-4,371819;3,098095;-2,285218;3,981708;-3,107409;5,078534;0,644758;-1,348209;-4,571067;-1,259944;0,1345339;-1,243551;1,205327;-2,814818;3,893644
Index: 27 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,342625 | BrainData : 0,98771;1,245842;4,176814;0,6757518;3,420562;-1,3455;4,181836;0,7719077;0,04177272;-1,027945;-3,527202;-4,371819;3,095615;-2,285218;3,974807;-3,107409;5,078534;0,6706251;-1,397241;-4,525597;-1,332799;0,1345339;-1,237489;1,174026;-2,857835;3,874938
