Generation: 598 | maxFitness: 3,670536 | maxFitnessGen: 1,89574 | maxFitnessGenBuf: 2,033452
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,033452 | BrainData : 0,9913388;1,31456;4,230713;0,7540786;3,48439;-1,253114;4,197002;0,7404848;0,08300789;-1,006169;-3,566693;-4,370085;3,104121;-2,341659;3,974591;-3,154898;4,97857;0,6932725;-1,323601;-4,504783;-1,220779;0,1413867;-1,141119;1,214521;-2,845718;3,862665
Index: 1 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,029031 | BrainData : 0,9802507;1,267724;4,198686;0,7200253;3,501004;-1,304086;4,122876;0,8149092;0,0823262;-1,006169;-3,534318;-4,330716;3,100616;-2,297559;3,980583;-3,128479;5,005552;0,6454606;-1,311741;-4,57415;-1,23311;0,1345339;-1,201328;1,211175;-2,845718;3,834819
Index: 2 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,029031 | BrainData : 1,019869;1,313727;4,182798;0,7562166;3,454785;-1,264164;4,121823;0,7821925;0,0702729;-1,006169;-3,534318;-4,330716;3,118109;-2,299182;3,974591;-3,154898;5,023682;0,644758;-1,341153;-4,554716;-1,217958;0,1345339;-1,202102;1,211175;-2,845718;3,834819
Index: 3 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,026289 | BrainData : 1,019869;1,267724;4,182798;0,7562166;3,456873;-1,268602;4,171311;0,8265943;0,0823262;-1,006169;-3,534318;-4,361343;3,100616;-2,299182;3,974591;-3,154898;5,005552;0,6031044;-1,357689;-4,543437;-1,217958;0,1345339;-1,235449;1,211175;-2,844795;3,834819
Index: 4 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,02516 | BrainData : 1,019869;1,314512;4,229001;0,7129992;3,5345;-1,300815;4,20194;0,7990704;0,06204759;-1,006169;-3,523174;-4,297413;3,164802;-2,299182;3,914119;-3,154898;5,010092;0,6240655;-1,407249;-4,518692;-1,156633;0,1345339;-1,120828;1,210446;-2,845718;3,834819
Index: 5 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,023622 | BrainData : 1,065849;1,267724;4,182798;0,7562166;3,544652;-1,2694;4,209641;0,7515812;0,0823262;-1,047465;-3,514727;-4,330716;3,100616;-2,311532;3,982013;-3,104963;4,99379;0,6046787;-1,357689;-4,547878;-1,217958;0,1345339;-1,201328;1,211175;-2,845718;3,839609
Index: 6 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,023486 | BrainData : 1,019869;1,267724;4,182798;0,7699836;3,501004;-1,2694;4,171311;0,7821925;0,04174628;-1,049452;-3,534318;-4,330716;3,100616;-2,299182;3,956062;-3,154898;4,963162;0,6046787;-1,357689;-4,539433;-1,248205;0,1345339;-1,189346;1,211175;-2,845718;3,839995
Index: 7 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,950213 | BrainData : 1,010457;1,28012;4,202537;0,7361746;3,501004;-1,253037;4,171311;0,8059916;0,0823262;-1,006169;-3,534318;-4,281003;3,100616;-2,299182;3,974591;-3,164899;5,010269;0,5718839;-1,379611;-4,543437;-1,217958;0,1345339;-1,201328;1,211175;-2,823596;3,834819
Index: 8 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,945627 | BrainData : 0,9706907;1,290821;4,182798;0,7492774;3,48439;-1,26023;4,220589;0,7404848;0,1111036;-1,050298;-3,534318;-4,332702;3,103086;-2,382756;3,999388;-3,147036;5,000786;0,6510264;-1,357689;-4,532702;-1,220779;0,1345339;-1,116639;1,210446;-2,845718;3,863918
Index: 9 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,944527 | BrainData : 1,019869;1,267724;4,147624;0,7562166;3,457927;-1,2694;4,171311;0,7821925;0,05071548;-1,006169;-3,534318;-4,330716;3,117377;-2,299182;3,974591;-3,154898;5,005552;0,6382833;-1,357689;-4,543437;-1,196873;0,1396082;-1,219233;1,211175;-2,811683;3,834819
Index: 10 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,927292 | BrainData : 0,9794629;1,314512;4,182798;0,7562166;3,489039;-1,269772;4,184529;0,8566991;0,09872437;-0,9568169;-3,494846;-4,310952;3,05972;-2,320665;3,972531;-3,129282;4,964989;0,6344143;-1,404551;-4,573257;-1,234957;0,1509477;-1,181844;1,194143;-2,812208;3,823909
