Generation: 571 | maxFitness: 3,670536 | maxFitnessGen: 2,048384 | maxFitnessGenBuf: 2,198721
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,198721 | BrainData : 0,9115393;1,277062;4,017974;0,6490481;3,459866;-1,17222;4,006721;0,9107636;0,1096083;-0,9731646;-3,61949;-4,18569;3,140821;-2,119838;3,921825;-3,005417;4,996711;0,7745018;-1,190069;-4,469634;-1,210327;0,2191609;-1,158618;1,132595;-2,815564;3,804879
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,197768 | BrainData : 0,8661886;1,277062;4,017974;0,6507096;3,468598;-1,14299;4,03595;0,9694597;0,06906509;-0,9695098;-3,633076;-4,196249;3,140821;-2,150845;3,933684;-3,005417;4,965443;0,7539872;-1,190069;-4,501883;-1,246987;0,2066883;-1,158618;1,108525;-2,860424;3,759598
Index: 2 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,197768 | BrainData : 0,9083561;1,255432;4,017974;0,624175;3,472883;-1,17222;4,053996;0,9659608;0,1280932;-0,9598531;-3,59739;-4,18569;3,177149;-2,150845;3,903054;-2,955693;4,951626;0,7489893;-1,182436;-4,487662;-1,234203;0,2066883;-1,199074;1,108525;-2,860424;3,759598
Index: 3 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,197768 | BrainData : 0,8866881;1,248301;4,017974;0,6507096;3,459866;-1,17222;4,052025;0,9393121;0,1091386;-0,9731646;-3,587872;-4,143727;3,117663;-2,150845;3,884788;-2,955469;4,996711;0,7539872;-1,220462;-4,466767;-1,257707;0,2066883;-1,158618;1,108525;-2,860424;3,759598
Index: 4 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,134412 | BrainData : 0,8866881;1,291395;4,017974;0,689823;3,496294;-1,166886;4,052025;0,9358107;0,1091386;-0,9731646;-3,61949;-4,221398;3,140821;-2,184059;3,920722;-3,039821;4,996711;0,7130648;-1,239748;-4,466661;-1,246987;0,2066883;-1,158618;1,108525;-2,858189;3,762052
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,11942 | BrainData : 0,9204087;1,277062;4,017801;0,6507096;3,458436;-1,17222;4,06626;0,9358107;0,08342078;-0,9731646;-3,61949;-4,162715;3,140821;-2,181762;3,906485;-3,005375;4,948119;0,7413223;-1,190069;-4,466661;-1,268119;0,2066883;-1,19158;1,122561;-2,840608;3,782302
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,116393 | BrainData : 0,8523864;1,256824;4,017974;0,6346316;3,482035;-1,17222;4,064392;0,9457715;0,06401156;-0,9988384;-3,583959;-4,21409;3,114413;-2,187784;3,895239;-3,005417;4,996711;0,7539872;-1,161793;-4,466661;-1,246987;0,2066883;-1,163994;1,117448;-2,832163;3,759598
Index: 7 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,110406 | BrainData : 0,8866881;1,309952;4,017974;0,6507096;3,459866;-1,188775;4,022673;0,9358107;0,1091386;-0,9731646;-3,61949;-4,18569;3,140821;-2,150845;3,884788;-3,042433;4,996711;0,7539872;-1,190069;-4,466661;-1,292578;0,2066883;-1,183429;1,108525;-2,897421;3,785526
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,087825 | BrainData : 0,8987057;1,246166;4,03824;0,684426;3,459866;-1,211945;4,052025;0,9358107;0,07150565;-0,9731646;-3,61949;-4,148275;3,103018;-2,150845;3,884788;-3,005417;5,0368;0,7292742;-1,190069;-4,466661;-1,246987;0,2200392;-1,158618;1,091643;-2,846548;3,759598
Index: 9 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,065616 | BrainData : 0,9151488;1,277062;4,017974;0,6507096;3,459866;-1,204904;4,088712;0,9015123;0,1091386;-0,9715289;-3,664385;-4,18569;3,140821;-2,150845;3,927377;-3,009639;4,976569;0,7539872;-1,190069;-4,466661;-1,255709;0,2066883;-1,208511;1,107528;-2,863533;3,733241
Index: 10 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,017645 | BrainData : 0,8945674;1,315329;4,017974;0,6762803;3,459866;-1,178827;4,044671;0,9551368;0,1091386;-0,9731646;-3,587179;-4,18569;3,140821;-2,195601;3,884788;-3,037022;4,996711;0,7539872;-1,143028;-4,466661;-1,27206;0,214911;-1,114138;1,091866;-2,860424;3,7744
Index: 11 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,003817 | BrainData : 0,9162254;1,277062;4,017974;0,6178434;3,459866;-1,17222;4,052025;0,9358107;0,08154606;-0,9731646;-3,61949;-4,18569;3,154832;-2,150845;3,884788;-3,051237;4,996711;0,7413537;-1,222642;-4,440784;-1,201507;0,2066883;-1,196928;1,108525;-2,860424;3,72889
Index: 12 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,973158 | BrainData : 0,8866881;1,272664;4,046046;0,6106378;3,459866;-1,17222;4,04037;0,9358107;0,1411437;-1,001735;-3,667474;-4,18569;3,10069;-2,150845;3,903321;-3,005417;4,996711;0,7539872;-1,190069;-4,429158;-1,220203;0,2066883;-1,158618;1,112915;-2,830456;3,759598
Index: 13 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,972302 | BrainData : 0,8390358;1,277062;4,017974;0,6275076;3,459866;-1,17222;4,063499;0,9358107;0,1091386;-1,007879;-3,61949;-4,186725;3,140821;-2,150845;3,884788;-3,010206;4,966314;0,7044696;-1,190069;-4,466661;-1,203233;0,2263064;-1,158618;1,108525;-2,860424;3,781368
Index: 14 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,923009 | BrainData : 0,8800129;1,287681;4,029572;0,6507096;3,485424;-1,17222;4,052025;0,9741701;0,07963863;-0,9448673;-3,62108;-4,18569;3,140821;-2,150845;3,911728;-3,005417;4,996711;0,7539872;-1,190069;-4,459654;-1,285474;0,1711751;-1,158618;1,108525;-2,860424;3,720428
Index: 15 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,920254 | BrainData : 0,8636346;1,277062;4,017974;0,6563061;3,422305;-1,17222;4,080022;0,9358107;0,09568015;-0,9731646;-3,591138;-4,154715;3,140821;-2,151053;3,886572;-3,005417;4,996711;0,7539872;-1,226776;-4,466661;-1,228692;0,2066883;-1,157012;1,108525;-2,891469;3,759248
Index: 16 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,887823 | BrainData : 0,9275931;1,277062;4,017974;0,6507096;3,459866;-1,163733;4,052025;0,9358107;0,1091386;-0,9306126;-3,612221;-4,165661;3,124617;-2,171738;3,838113;-2,995404;4,996711;0,7539872;-1,190069;-4,466661;-1,258252;0,2352048;-1,158618;1,095478;-2,860424;3,759598
Index: 17 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,803495 | BrainData : 0,8994256;1,277062;3,968664;0,6771492;3,530841;-1,170414;4,014142;0,9025494;0,03364312;-0,9711134;-3,646149;-4,159653;3,181265;-2,184103;3,849851;-3,005417;5,029179;0,7682281;-1,190069;-4,37177;-1,268627;0,1626121;-1,109269;1,108525;-2,844808;3,727882
Index: 18 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,666834 | BrainData : 0,7640488;1,277062;3,944688;0,664843;3,430969;-1,152554;3,963987;0,8993014;0,1117624;-0,9671833;-3,724211;-4,116144;3,220733;-2,09168;3,899337;-3,005417;4,904423;0,8024749;-1,141876;-4,464168;-1,252361;0,2066883;-1,118666;1,120329;-2,853163;3,712199
Index: 19 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,270947 | BrainData : 0,9013162;1,269806;4,052414;0,6507096;3,459866;-1,176981;4,008427;0,9358107;0,1091386;-0,9731646;-3,57472;-4,18569;3,180247;-2,14125;3,926246;-3,022562;4,996711;0,8035584;-1,205354;-4,466661;-1,246987;0,1570181;-1,126854;1,108525;-2,860424;3,759598
Index: 20 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,267177 | BrainData : 0,8816574;1,23468;3,992213;0,6507096;3,423017;-1,138435;4,083526;0,8897498;0,06282178;-0,9731646;-3,662896;-4,113464;3,132309;-2,150845;3,92514;-3,005417;5,011123;0,8455335;-1,259481;-4,483012;-1,285468;0,1709225;-1,158618;1,108525;-2,825976;3,751304
Index: 21 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,264953 | BrainData : 0,8866881;1,269928;3,976104;0,6507096;3,459866;-1,202994;4,10017;0,9358107;0,07526751;-0,9607913;-3,61949;-4,141356;3,171925;-2,150845;3,921736;-2,956381;4,949853;0,7228258;-1,188766;-4,466661;-1,216841;0,1703468;-1,154398;1,108525;-2,865499;3,798103
Index: 22 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,255319 | BrainData : 0,8721574;1,277062;3,940778;0,646224;3,42755;-1,14598;4,061238;0,8458375;0,1157124;-1,018627;-3,662896;-4,156574;3,163506;-2,106471;3,840008;-3,005417;4,995464;0,8020133;-1,201756;-4,452803;-1,261292;0,1709225;-1,158618;1,108525;-2,824942;3,739367
Index: 23 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,252436 | BrainData : 0,8866881;1,249322;4,017974;0,6507096;3,459866;-1,172862;4,052025;0,9647275;0,135381;-0,9443252;-3,61949;-4,217194;3,140821;-2,12986;3,890692;-3,005417;4,995874;0,7099022;-1,143966;-4,466661;-1,264763;0,2066883;-1,142525;1,074413;-2,839041;3,759598
Index: 24 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,236323 | BrainData : 0,8380771;1,281381;4,024263;0,6471062;3,411438;-1,17222;4,089004;0,9358107;0,1091386;-0,9367908;-3,588386;-4,233855;3,15909;-2,150845;3,869221;-3,00969;4,996711;0,7653855;-1,190069;-4,466661;-1,246987;0,174025;-1,114953;1,086638;-2,860424;3,759598
Index: 25 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,154879 | BrainData : 0,8866881;1,277062;3,998317;0,6015797;3,422755;-1,17222;4,052025;0,9358107;0,1091386;-0,9731646;-3,61949;-4,228241;3,140821;-2,150845;3,884788;-2,962527;5,04419;0,7186288;-1,16656;-4,466661;-1,214952;0,2339616;-1,158618;1,108525;-2,893014;3,759598
Index: 26 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,109183 | BrainData : 0,8729716;1,277062;3,984797;0,6784754;3,459866;-1,17222;4,052025;0,941396;0,1091386;-0,9731646;-3,658931;-4,213493;3,112373;-2,150845;3,902568;-3,005417;4,996711;0,707815;-1,202884;-4,466661;-1,246987;0,1568968;-1,158618;1,108525;-2,860424;3,805921
Index: 27 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,06741 | BrainData : 0,8866881;1,277062;3,992317;0,604776;3,498563;-1,16788;4,081635;0,9358107;0,1091386;-0,9731646;-3,620582;-4,18569;3,140821;-2,150845;3,884788;-3,050524;5,017974;0,7768933;-1,190069;-4,470959;-1,246987;0,2277049;-1,158618;1,108525;-2,90674;3,722496
Index: 28 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,018383 | BrainData : 0,8773548;1,190027;4,063334;0,6420873;3,41346;-1,175775;4,010686;0,9800413;0,08104382;-0,9289674;-3,642657;-4,208357;3,175194;-2,098474;3,883599;-2,963495;5,014676;0,7974462;-1,190069;-4,377618;-1,322998;0,2341463;-1,194469;1,132866;-2,860424;3,73584
Index: 29 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,9749414 | BrainData : 0,8537065;1,257806;3,975342;0,6600287;3,486923;-1,115898;4,086963;0,8945879;0,1194464;-0,9466299;-3,690552;-4,180588;3,175194;-2,119203;3,884788;-3,04344;5,039287;0,7539872;-1,210461;-4,424482;-1,209218;0,2376139;-1,138067;1,108525;-2,922656;3,734903
Index: 30 | Name: car 48 | Brain Type: TOP2 | Fitness: 0,9743235 | BrainData : 0,878243;1,246872;4,017974;0,6507096;3,480235;-1,178848;4,052025;0,9358107;0,1091386;-0,97721;-3,589004;-4,164528;3,156709;-2,123026;3,884788;-3,005417;5,029881;0,7537694;-1,190069;-4,466661;-1,246987;0,1605985;-1,176962;1,0817;-2,832788;3,759598
Index: 31 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,9728606 | BrainData : 0,8464428;1,318819;4,048802;0,6507096;3,461052;-1,10958;4,008189;0,8945879;0,03529997;-0,9835217;-3,65129;-4,167103;3,125199;-2,076081;3,884788;-3,005417;5,014676;0,7526754;-1,190069;-4,379466;-1,21803;0,16453;-1,174849;1,062069;-2,81641;3,699188
Index: 32 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,8983879 | BrainData : 0,8310007;1,283922;4,007776;0,6048585;3,457524;-1,201072;4,006797;0,9565569;0,08580412;-0,9749898;-3,657196;-4,069848;3,220291;-2,166118;3,901806;-3,003211;5,061802;0,7269461;-1,193309;-4,494335;-1,31029;0,2409756;-1,131559;1,117028;-2,940358;3,760494
Index: 33 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,7484859 | BrainData : -2,108775;1,201393;2,86844;3,113771;-2,862948;3,493507;-0,432548;-1,375823;2,172897;-3,943001;0,9170623;0,827909;-3,385556;4,037589;4,065216;-2,271621;4,93293;-4,283748;-2,480016;-4,046442;0,4846268;-2,177538;2,106366;-3,776531;-0,4771786;1,701797
Index: 34 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,6030197 | BrainData : -2,039573;-2,709442;3,890811;3,687158;-4,916736;-0,5639987;0,9862452;2,479358;-2,383576;1,224728;1,099515;-4,000893;-0,2126746;3,424243;-2,054498;4,429406;1,080442;3,153949;4,451674;4,968895;4,129972;2,212576;-0,09075689;3,688842;0,03534508;2,74262
Index: 35 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,5739968 | BrainData : 2,596883;-4,8002;-4,641973;3,687456;-1,842909;4,666282;-4,106249;0,6648363;1,778851;-0,953621;-4,672876;4,411176;1,449325;1,950658;-4,161386;0,6433814;4,687352;-0,6199594;3,152412;4,852772;-3,251216;-2,99998;1,189091;1,440175;4,897354;-4,903764
