Generation: 464 | maxFitness: 3,670536 | maxFitnessGen: 1,877276 | maxFitnessGenBuf: 1,954497
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,954497 | BrainData : 0,7390912;1,142065;3,995135;0,7235526;3,307573;-0,8272309;4,031953;0,843668;-0,09752309;-0,9070223;-3,510448;-4,171554;3,09322;-2,66695;3,832031;-3,058236;4,952518;1,272092;-1,286153;-4,369193;-1,253582;0,187655;-1,541533;1,11397;-2,962683;3,844764
Index: 1 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,948362 | BrainData : 0,7830604;1,170565;3,950713;0,7235526;3,352584;-0,8272309;4,016433;0,8831934;-0,09510536;-0,8828524;-3,505696;-4,123355;3,09322;-2,66695;3,825349;-3,058236;4,952518;1,272092;-1,254868;-4,381838;-1,281841;0,2328185;-1,506347;1,085427;-2,933711;3,845509
Index: 2 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,945995 | BrainData : 0,8246027;1,170565;3,983753;0,7235526;3,307573;-0,8272309;4,031953;0,8660203;-0,09267637;-0,8828524;-3,466521;-4,171554;3,09322;-2,66695;3,826736;-3,048267;4,912129;1,272092;-1,208405;-4,421563;-1,212324;0,2328185;-1,541533;1,085427;-2,92239;3,823837
Index: 3 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,945995 | BrainData : 0,7830604;1,170565;3,986926;0,7218397;3,325865;-0,8272309;3,999844;0,8831934;-0,09929444;-0,8828524;-3,472865;-4,171554;3,069156;-2,66695;3,875941;-3,058236;4,934935;1,272092;-1,254868;-4,405231;-1,248715;0,2328185;-1,491812;1,085427;-2,92239;3,823837
Index: 4 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,939313 | BrainData : 0,8193666;1,170565;3,995135;0,7204723;3,307573;-0,8272309;4,031953;0,8831934;-0,1442727;-0,8828524;-3,466521;-4,129907;3,11872;-2,678638;3,832138;-3,058236;4,952518;1,272092;-1,227913;-4,426558;-1,27287;0,2328185;-1,549434;1,074735;-2,92239;3,823837
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,894954 | BrainData : 0,7830604;1,170565;3,995135;0,7235526;3,307573;-0,8272309;4,031953;0,8831934;-0,1376656;-0,866156;-3,485619;-4,171554;3,075096;-2,66695;3,861623;-3,058236;4,982338;1,294515;-1,254868;-4,399775;-1,248715;0,2328185;-1,498421;1,072396;-2,92239;3,823837
Index: 6 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,857606 | BrainData : 0,7971834;1,170565;3,995135;0,7089186;3,307573;-0,8272309;4,031953;0,8625243;-0,1203855;-0,8431131;-3,423616;-4,171554;3,135014;-2,66695;3,832031;-3,062273;4,952518;1,230718;-1,208706;-4,413874;-1,29786;0,2328185;-1,562587;1,085427;-2,923783;3,823837
Index: 7 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,848951 | BrainData : 0,7830604;1,170565;3,995135;0,7529477;3,298097;-0,859706;4,031953;0,8831934;-0,1626037;-0,8828524;-3,466521;-4,172301;3,055283;-2,66695;3,810734;-3,080025;4,952518;1,22921;-1,254868;-4,381838;-1,248715;0,2448147;-1,558457;1,085427;-2,92239;3,856257
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,841194 | BrainData : 0,7856498;1,170565;3,969162;0,74949;3,350336;-0,8272309;4,038019;0,8736757;-0,1203855;-0,902619;-3,466521;-4,136966;3,09322;-2,66695;3,832031;-3,05774;4,952518;1,285464;-1,254868;-4,361575;-1,215842;0,2523629;-1,565101;1,085427;-2,882221;3,823837
Index: 9 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,827772 | BrainData : 0,8240846;1,200901;3,995135;0,7235526;3,307573;-0,8715332;4,031953;0,8402185;-0,1203855;-0,8828524;-3,466521;-4,174251;3,09322;-2,66695;3,850292;-3,03559;4,96674;1,272092;-1,221835;-4,381838;-1,219175;0,2328185;-1,580527;1,087059;-2,92239;3,823837
Index: 10 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,779851 | BrainData : 0,7659103;1,148797;4,071161;0,6801748;3,296651;-0,8795305;4,001561;0,957765;-0,07097606;-0,8300238;-3,498824;-4,156918;3,011554;-2,656903;3,844312;-3,060398;5,065425;1,264553;-1,346413;-4,460585;-1,207634;0,2220335;-1,552192;1,079776;-2,89925;3,816456
Index: 11 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,771345 | BrainData : 0,763428;1,170565;3,995135;0,7235526;3,265331;-0,7963728;3,997608;0,913413;-0,1203855;-0,8828524;-3,466521;-4,22014;3,09322;-2,66695;3,832031;-3,081552;4,956878;1,272092;-1,254868;-4,367062;-1,248715;0,2328185;-1,541533;1,060166;-2,92239;3,823837
Index: 12 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,69895 | BrainData : 0,7830604;1,170565;3,995135;0,7527847;3,345543;-0,8272309;4,031953;0,8541347;-0,1372394;-0,8725829;-3,480017;-4,188494;3,09322;-2,66695;3,832031;-3,076701;4,90677;1,303293;-1,275652;-4,381838;-1,248715;0,1969113;-1,532559;1,085427;-2,92239;3,823837
Index: 13 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,691277 | BrainData : 0,7830604;1,174484;4,029101;0,7620717;3,280229;-0,8328924;4,031953;0,918458;-0,1203855;-0,8828524;-3,433215;-4,139712;3,07001;-2,681697;3,832031;-3,080315;4,952518;1,272092;-1,21401;-4,354197;-1,245857;0,2328185;-1,562275;1,042173;-2,929285;3,818317
Index: 14 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,689985 | BrainData : 0,83574;1,118319;3,952364;0,7403281;3,290566;-0,9071792;4,067745;0,8562165;-0,08263052;-0,8791227;-3,548359;-4,128742;3,107237;-2,651662;3,79773;-3,055653;4,973465;1,288264;-1,328092;-4,41818;-1,195021;0,1905683;-1,51034;1,126882;-2,869499;3,86664
Index: 15 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,669122 | BrainData : 0,7830604;1,170565;3,995135;0,7235526;3,307573;-0,7806169;4,075657;0,8591913;-0,1203855;-0,9066775;-3,466521;-4,171554;3,095571;-2,66695;3,798921;-3,058236;4,970642;1,268112;-1,254868;-4,393364;-1,248715;0,2328185;-1,545339;1,085427;-2,92239;3,801738
Index: 16 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,65592 | BrainData : 0,7383675;1,177957;3,995135;0,7692831;3,345986;-0,8272309;4,031953;0,8453711;-0,1203855;-0,8828524;-3,466521;-4,171554;3,126387;-2,66695;3,832031;-3,107395;4,997962;1,272092;-1,229286;-4,381838;-1,248715;0,2328185;-1,574974;1,101702;-2,92239;3,847411
Index: 17 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,648944 | BrainData : 0,8218022;1,190346;4,022162;0,7272549;3,305816;-0,8272309;4,031953;0,8831934;-0,1203855;-0,8625213;-3,447483;-4,218731;3,09322;-2,702559;3,79656;-3,058236;4,952518;1,272092;-1,266658;-4,381838;-1,248715;0,2265875;-1,583809;1,052051;-2,92239;3,829053
Index: 18 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,646002 | BrainData : 0,7515725;1,13399;3,997123;0,7235526;3,298714;-0,8272309;4,056299;0,8831934;-0,08296812;-0,8402251;-3,466521;-4,171554;3,09322;-2,66695;3,832031;-3,064049;4,952518;1,225619;-1,254868;-4,381838;-1,248715;0,2328185;-1,539058;1,104762;-2,92239;3,85483
Index: 19 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,639333 | BrainData : 0,7402229;1,170565;3,995135;0,6743953;3,317385;-0,8272309;4,031953;0,8605222;-0,08481015;-0,8490731;-3,450752;-4,127951;3,06844;-2,66695;3,8471;-3,058236;4,952518;1,31881;-1,254868;-4,399938;-1,266986;0,2328185;-1,541533;1,09584;-2,92239;3,823837
Index: 20 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,63496 | BrainData : 0,7972539;1,233823;3,969594;0,665358;3,329903;-0,8665882;4,045187;0,9089842;-0,09298562;-0,854713;-3,498419;-4,134589;3,093846;-2,663218;3,830558;-2,99434;4,966611;1,287783;-1,306156;-4,429835;-1,242499;0,2722095;-1,52581;1,078905;-2,865343;3,811562
Index: 21 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,606673 | BrainData : 0,7830604;1,127438;3,995135;0,7235526;3,292562;-0,8226507;4,031953;0,9251584;-0,07477739;-0,9103727;-3,466521;-4,171554;3,076308;-2,713933;3,799924;-3,058236;4,930063;1,240713;-1,254868;-4,381838;-1,204196;0,2452638;-1,492807;1,085427;-2,92239;3,823837
Index: 22 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,551009 | BrainData : 0,7830604;1,203472;3,995135;0,7233633;3,307573;-0,8272309;4,031953;0,8831934;-0,1203855;-0,856562;-3,447472;-4,171554;3,135138;-2,628382;3,791787;-3,058236;4,992512;1,272092;-1,224414;-4,381838;-1,248715;0,2328185;-1,536323;1,095142;-2,92239;3,809563
Index: 23 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,5295 | BrainData : 0,7830604;1,170565;3,995135;0,7235526;3,294693;-0,7900555;4,031953;0,8831934;-0,1436549;-0,8828524;-3,424129;-4,209643;3,072238;-2,706326;3,832031;-3,051389;4,952518;1,272092;-1,254868;-4,370429;-1,237836;0,2328185;-1,541533;1,103937;-2,914774;3,797673
Index: 24 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,427589 | BrainData : 0,8249651;1,191763;3,995135;0,7235526;3,278295;-0,8272309;4,038571;0,8831934;-0,1203855;-0,8808427;-3,48622;-4,204469;3,062651;-2,641218;3,822871;-3,058236;4,943839;1,272092;-1,254868;-4,402534;-1,275365;0,2697535;-1,541533;1,085427;-2,92239;3,851807
Index: 25 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,13123 | BrainData : 0,7830604;1,146202;3,995135;0,7314401;3,336085;-0,8272309;4,031953;0,8831934;-0,1203855;-0,8449435;-3,466521;-4,203942;3,047326;-2,66695;3,831524;-3,065608;4,952518;1,272092;-1,254218;-4,370244;-1,248715;0,2328185;-1,542101;1,117778;-2,906868;3,801589
Index: 26 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,076498 | BrainData : 0,8130551;1,170565;4,022363;0,7235526;3,319019;-0,8407246;4,089626;0,8831934;-0,1410345;-0,8515232;-3,517762;-4,18728;3,09322;-2,619929;3,812663;-3,018385;4,957011;1,285873;-1,30243;-4,368982;-1,248715;0,2381087;-1,537024;1,085427;-2,968849;3,780572
Index: 27 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,044994 | BrainData : 0,7802755;1,163246;4,007545;0,7235526;3,282119;-0,8366268;3,996047;0,8831934;-0,1151125;-0,8415728;-3,511226;-4,147974;3,09322;-2,681683;3,847394;-3,036958;4,999608;1,259523;-1,30243;-4,393397;-1,274422;0,1848194;-1,541533;1,085427;-2,849828;3,823837
Index: 28 | Name: car 41 | Brain Type: TOP2 | Fitness: 0,972618 | BrainData : 0,7415823;1,170565;4,02851;0,6984905;3,307573;-0,8016298;4,068985;0,8831934;-0,1203855;-0,8828524;-3,425569;-4,171554;3,09322;-2,66695;3,803005;-3,058236;4,952518;1,310559;-1,293741;-4,348322;-1,236275;0,2328185;-1,540005;1,124034;-2,957038;3,823837
