Generation: 597 | maxFitness: 3,670536 | maxFitnessGen: 2,068259 | maxFitnessGenBuf: 1,89574
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,89574 | BrainData : 1,019869;1,267724;4,182798;0,7562166;3,501004;-1,2694;4,171311;0,7821925;0,0823262;-1,006169;-3,534318;-4,330716;3,100616;-2,299182;3,974591;-3,154898;5,005552;0,6046787;-1,357689;-4,543437;-1,217958;0,1345339;-1,201328;1,211175;-2,845718;3,834819
Index: 1 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,895233 | BrainData : 1,019869;1,327642;4,182798;0,7562166;3,501373;-1,302872;4,171311;0,7563839;0,08300789;-1,006169;-3,534318;-4,330716;3,084398;-2,299182;3,974591;-3,117652;5,008667;0,6344143;-1,357689;-4,543437;-1,163729;0,09290963;-1,137796;1,252465;-2,84673;3,834819
Index: 2 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,877797 | BrainData : 1,019869;1,343525;4,182798;0,7562166;3,456915;-1,226145;4,16184;0,7934602;0,08300789;-0,9663558;-3,534318;-4,330716;3,12326;-2,299182;3,927366;-3,172243;4,990317;0,6344143;-1,356294;-4,514598;-1,193988;0,1717113;-1,169501;1,173943;-2,845718;3,818163
Index: 3 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,874461 | BrainData : 1,019869;1,314512;4,200927;0,7562166;3,46789;-1,263723;4,171311;0,7588629;0,08300789;-1,006169;-3,534318;-4,330716;3,084892;-2,296606;3,974591;-3,145619;5,008667;0,6228693;-1,357689;-4,543437;-1,239081;0,1345339;-1,184427;1,210446;-2,845718;3,813088
Index: 4 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,86786 | BrainData : 1,019869;1,314512;4,182798;0,7129992;3,492849;-1,300815;4,20194;0,7548945;0,06204759;-1,006169;-3,523174;-4,334666;3,118507;-2,299182;3,956146;-3,154898;4,974322;0,6240655;-1,407249;-4,510637;-1,193988;0,1345339;-1,169501;1,210446;-2,845718;3,834819
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,86786 | BrainData : 1,067653;1,314512;4,209094;0,7675083;3,492849;-1,260563;4,171311;0,7821925;0,08300789;-1,049365;-3,501175;-4,330716;3,149613;-2,261428;3,974591;-3,154898;5,008667;0,6344143;-1,34491;-4,534408;-1,157811;0,1345339;-1,201972;1,210446;-2,845718;3,834819
Index: 6 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,867212 | BrainData : 0,9721404;1,314512;4,229346;0,7562166;3,459965;-1,260563;4,143829;0,7821925;0,04363732;-1,006169;-3,547417;-4,309986;3,103718;-2,291999;3,98585;-3,110227;4,996974;0,6344143;-1,357689;-4,570794;-1,193988;0,1345339;-1,136756;1,193187;-2,883165;3,834819
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,847901 | BrainData : 1,068259;1,302172;4,201401;0,7562166;3,492849;-1,260563;4,214505;0,7964516;0,1172638;-1,006169;-3,534318;-4,367777;3,100616;-2,327843;3,934757;-3,154898;4,990381;0,6344143;-1,357689;-4,530499;-1,179829;0,124249;-1,173519;1,210446;-2,866875;3,838157
Index: 8 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,822578 | BrainData : 1,003175;1,314512;4,182798;0,7562166;3,492392;-1,309126;4,171311;0,7821925;0,08300789;-1,006169;-3,547155;-4,330716;3,120012;-2,258435;3,971772;-3,165802;5,010228;0,6344143;-1,357689;-4,526239;-1,193988;0,1345339;-1,150505;1,210446;-2,845718;3,847915
Index: 9 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,80232 | BrainData : 0,9789244;1,287468;4,164968;0,7692488;3,492849;-1,283223;4,132841;0,8016902;0,07718705;-1,016766;-3,604014;-4,357203;3,096142;-2,299182;3,989562;-3,152903;5,052964;0,6191354;-1,323333;-4,543437;-1,131173;0,1178859;-1,12554;1,210446;-2,85932;3,827637
Index: 10 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,795302 | BrainData : 1,055465;1,342846;4,242877;0,7365568;3,492849;-1,245113;4,156248;0,8282129;0,08482745;-1,023323;-3,557332;-4,283524;3,104073;-2,299182;3,937749;-3,154898;4,994217;0,6029955;-1,336206;-4,543437;-1,185907;0,1103201;-1,100003;1,239797;-2,856924;3,8891
