Generation: 885 | maxFitness: 3,670536 | maxFitnessGen: 2,356149 | maxFitnessGenBuf: 2,72223
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,72223 | BrainData : -2,225265;0,09093484;-2,030356;0,2353829;-3,372341;4,500086;-0,162486;3,492857;2,371399;4,584068;1,140397;-4,748806;-4,63119;2,280158;-2,448211;-3,586126;-0,2763094;-4,589262;4,457852;-0,2682914;-3,905819;-3,089224;2,290823;-2,35541;-1,827552;4,177168
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,72223 | BrainData : -2,27271;0,09093484;-2,010189;0,2270698;-3,408729;4,548498;-0,1356692;3,520923;2,332435;4,555393;1,151837;-4,765413;-4,63119;2,286844;-2,456066;-3,619292;-0,2763094;-4,602125;4,482637;-0,2339725;-3,913777;-3,089224;2,290823;-2,35541;-1,827552;4,177168
Index: 2 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,72223 | BrainData : -2,237161;0,06644858;-2,030356;0,2472821;-3,42994;4,53489;-0,1573543;3,552528;2,371399;4,584068;1,114424;-4,759035;-4,61384;2,276788;-2,456066;-3,622309;-0,265109;-4,626388;4,457852;-0,2701574;-3,956491;-3,089224;2,290823;-2,341791;-1,827552;4,177168
Index: 3 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,71728 | BrainData : -2,27271;0,09093484;-2,07723;0,2111014;-3,408729;4,548264;-0,162486;3,561969;2,416267;4,584068;1,107329;-4,748806;-4,597647;2,315681;-2,456066;-3,619292;-0,2763094;-4,648308;4,445786;-0,2162903;-3,913777;-3,089224;2,290823;-2,35541;-1,832011;4,177168
Index: 4 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,715624 | BrainData : -2,264632;0,09093484;-2,030356;0,2111014;-3,408729;4,524292;-0,1794896;3,54761;2,367813;4,555404;1,151837;-4,748806;-4,63119;2,298101;-2,456066;-3,569943;-0,2624251;-4,626388;4,504789;-0,2781212;-3,913777;-3,125206;2,299457;-2,315645;-1,827552;4,177168
Index: 5 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,623829 | BrainData : -2,308251;0,06496817;-2,001101;0,2111014;-3,408729;4,557729;-0,210713;3,520923;2,355638;4,584068;1,151837;-4,748806;-4,63119;2,315636;-2,427253;-3,619292;-0,3067779;-4,648762;4,457852;-0,2339725;-3,913777;-3,132262;2,290823;-2,348672;-1,836347;4,177168
Index: 6 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,583398 | BrainData : -2,27271;0,08495954;-2,030356;0,2111014;-3,408729;4,572409;-0,1517105;3,566736;2,403043;4,559535;1,139688;-4,748806;-4,59695;2,290315;-2,456066;-3,619292;-0,2887447;-4,626388;4,502347;-0,1867362;-3,930383;-3,071742;2,290823;-2,35541;-1,827552;4,202023
Index: 7 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,577839 | BrainData : -2,27271;0,105257;-2,045407;0,2305973;-3,408729;4,53489;-0,171519;3,520923;2,332334;4,617634;1,161586;-4,748806;-4,620681;2,259343;-2,456066;-3,619292;-0,2417723;-4,626388;4,473704;-0,1973387;-3,913777;-3,089224;2,298461;-2,35541;-1,827552;4,211769
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,561101 | BrainData : -2,286773;0,09093484;-2,074801;0,1813958;-3,395008;4,504087;-0,162486;3,507914;2,371399;4,584068;1,133947;-4,748806;-4,63119;2,298101;-2,454389;-3,619292;-0,2763094;-4,626388;4,457852;-0,2339725;-3,913777;-3,046729;2,293106;-2,395141;-1,827552;4,19318
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,54686 | BrainData : -2,27271;0,1334028;-2,030356;0,2111014;-3,408729;4,53489;-0,162486;3,520923;2,417339;4,587691;1,14737;-4,70646;-4,63119;2,309285;-2,492622;-3,619292;-0,2763094;-4,622402;4,422381;-0,2339725;-3,913777;-3,089224;2,290823;-2,35541;-1,823369;4,170775
Index: 10 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,477003 | BrainData : -2,294211;-0,02712492;-1,936913;0,2681577;-3,455348;4,50726;-0,1573327;3,503249;2,366454;4,507898;1,137407;-4,803141;-4,553245;2,16291;-2,489232;-3,743584;-0,2615328;-4,752415;4,443547;-0,1728203;-3,849758;-3,103769;2,283826;-2,273601;-1,773031;4,07236
Index: 11 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,463464 | BrainData : -2,27271;0,09093484;-2,043136;0,2348478;-3,374669;4,558523;-0,18192;3,520923;2,371399;4,584068;1,161781;-4,780251;-4,661293;2,298101;-2,495323;-3,619292;-0,2763094;-4,624009;4,457852;-0,2339725;-3,913777;-3,052222;2,262851;-2,40138;-1,83367;4,177168
Index: 12 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,437107 | BrainData : -2,238126;0,09093484;-2,030356;0,2111014;-3,408729;4,570067;-0,1475706;3,520923;2,371399;4,633363;1,151837;-4,798574;-4,60563;2,298101;-2,501271;-3,619292;-0,2763094;-4,626388;4,457852;-0,2431881;-3,913777;-3,114097;2,29174;-2,331362;-1,8077;4,177168
Index: 13 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,429543 | BrainData : -2,27271;0,09202351;-2,030356;0,2570621;-3,365722;4,518634;-0,162486;3,520923;2,345696;4,584068;1,151837;-4,748806;-4,63119;2,306806;-2,477219;-3,619292;-0,2757023;-4,626388;4,423849;-0,2339725;-3,939435;-3,076065;2,266106;-2,314559;-1,827552;4,177168
Index: 14 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,399029 | BrainData : -2,311991;0,09093484;-2,030356;0,2111014;-3,408729;4,501408;-0,1286859;3,55692;2,354353;4,584068;1,11759;-4,748806;-4,63119;2,298101;-2,487401;-3,589211;-0,2934221;-4,626388;4,457852;-0,2339725;-3,946446;-3,091473;2,297617;-2,367654;-1,796086;4,169663
Index: 15 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,379568 | BrainData : -2,266981;0,07682595;-2,024616;0,2111014;-3,43647;4,53489;-0,162486;3,520923;2,371399;4,572382;1,151837;-4,788177;-4,597212;2,328676;-2,456066;-3,619292;-0,3260255;-4,626388;4,412801;-0,2020077;-3,913777;-3,082029;2,299018;-2,35541;-1,796105;4,177168
Index: 16 | Name: car 6 | Brain Type: RandomParents | Fitness: 2,368849 | BrainData : -2,279872;0,1464554;-1,98542;0,2045215;-3,45458;4,55769;-0,1560286;3,530306;2,378322;4,553542;1,145288;-4,840121;-4,702311;2,223468;-2,435766;-3,703896;-0,2235898;-4,626388;4,454659;-0,2339725;-3,913777;-3,04196;2,225792;-2,283176;-1,853415;4,175057
