Generation: 141 | maxFitness: 3,670536 | maxFitnessGen: 1,687921 | maxFitnessGenBuf: 1,618771
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,618771 | BrainData : 1,178539;1,29294;3,492223;0,3095828;3,066971;-0,417789;4,23698;0,609059;-0,1992101;-1,238866;-3,769695;-3,976881;3,4205;-2,701184;3,68586;-3,289152;4,766394;1,599638;-1,029193;-4,553701;-0,8332732;0,1230576;-1,260996;1,31079;-2,775161;3,957854
Index: 1 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,612091 | BrainData : 1,129744;1,257963;3,508826;0,2962619;3,12341;-0,3347987;4,281006;0,609059;-0,2084519;-1,191163;-3,80453;-3,976881;3,37467;-2,701184;3,68586;-3,289152;4,801584;1,561502;-1,034885;-4,575967;-0,7998644;0,104297;-1,260996;1,322165;-2,775161;3,957854
Index: 2 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,606058 | BrainData : 1,177254;1,247404;3,566517;0,2754824;3,096553;-0,2749184;4,260905;0,5483806;-0,2477559;-1,194546;-3,80453;-4,01227;3,365493;-2,687879;3,68586;-3,289152;4,718233;1,597236;-1,034885;-4,592111;-0,8852783;0,1230576;-1,260996;1,329316;-2,732017;3,956286
Index: 3 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,603701 | BrainData : 1,131549;1,257963;3,523862;0,2962619;3,079735;-0,4151634;4,237141;0,609059;-0,2179803;-1,238866;-3,80453;-3,976881;3,37467;-2,701184;3,672758;-3,289152;4,766394;1,604645;-1,014964;-4,562594;-0,7998644;0,12179;-1,23211;1,31079;-2,775161;3,957854
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,58043 | BrainData : 1,178539;1,300719;3,523862;0,2962619;3,089779;-0,3649369;4,237141;0,5678535;-0,2084519;-1,238866;-3,80453;-4,020248;3,37467;-2,701184;3,720885;-3,289152;4,79306;1,519364;-1,08038;-4,575967;-0,7998644;0,1230576;-1,216654;1,31079;-2,77842;4,001137
Index: 5 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,550181 | BrainData : 1,12922;1,230537;3,523862;0,3431361;3,079735;-0,3837989;4,237141;0,609059;-0,1761497;-1,238866;-3,80453;-4,012789;3,331625;-2,729223;3,693933;-3,289152;4,737645;1,561502;-1,078839;-4,575967;-0,7998644;0,1230576;-1,281311;1,31079;-2,744046;3,957854
Index: 6 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,546684 | BrainData : 1,130266;1,257963;3,523862;0,3027849;3,108896;-0,4115515;4,225031;0,6125669;-0,2202101;-1,194546;-3,846612;-3,980765;3,37467;-2,690786;3,68586;-3,289152;4,766394;1,561502;-1,05783;-4,575967;-0,824205;0,1230576;-1,260996;1,304232;-2,755381;3,957854
Index: 7 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,545169 | BrainData : 1,197305;1,257963;3,523862;0,2962619;3,081259;-0,3711151;4,237141;0,609059;-0,2084519;-1,238866;-3,755454;-4,016878;3,37113;-2,740276;3,68586;-3,338352;4,766394;1,561502;-1,034885;-4,575967;-0,7998644;0,1260279;-1,289109;1,31079;-2,751487;3,957854
Index: 8 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,539264 | BrainData : 1,178539;1,257963;3,554276;0,2862155;3,079735;-0,3664889;4,229675;0,609059;-0,160857;-1,238866;-3,814034;-3,976881;3,378391;-2,701184;3,651603;-3,289152;4,766394;1,561502;-1,002302;-4,599721;-0,7923331;0,1050858;-1,225333;1,31079;-2,775161;3,957854
Index: 9 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,51805 | BrainData : 1,042401;1,199575;3,523862;0,3364355;3,083318;-0,320724;4,236726;0,5258237;-0,3168992;-1,160978;-3,841554;-4,034297;3,37467;-2,775454;3,687344;-3,304074;4,790424;1,632822;-1,050276;-4,592815;-0,8084729;0,1314118;-1,243371;1,329756;-2,723905;4,017385
Index: 10 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,502138 | BrainData : 1,130266;1,322278;3,476896;0,3248373;3,061841;-0,370274;4,232721;0,5725944;-0,2021014;-1,226869;-3,821354;-4,030719;3,37467;-2,705909;3,711457;-3,3296;4,804018;1,500008;-1,034885;-4,620628;-0,824205;0,1230576;-1,327518;1,31079;-2,710831;3,932343
Index: 11 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,474768 | BrainData : 1,210345;1,257963;3,485248;0,2753556;3,079735;-0,370274;4,237141;0,609059;-0,2084519;-1,238866;-3,80421;-3,949225;3,332087;-2,660225;3,68586;-3,289152;4,766394;1,561502;-1,034885;-4,575967;-0,7795117;0,0843191;-1,290531;1,34848;-2,775161;3,939267
Index: 12 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,469544 | BrainData : 1,181907;1,281351;3,523862;0,2962619;3,111033;-0,3774195;4,196183;0,5780817;-0,2398973;-1,261102;-3,80453;-3,976881;3,335132;-2,701184;3,68586;-3,240826;4,766394;1,521682;-1,034885;-4,613421;-0,8254603;0,1230576;-1,260996;1,333084;-2,775161;4,003284
Index: 13 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,445889 | BrainData : 1,222602;1,304666;3,523862;0,2952775;3,079735;-0,370274;4,246681;0,571664;-0,2084519;-1,238866;-3,80453;-3,939049;3,37467;-2,701184;3,68586;-3,289152;4,766394;1,561502;-1,063532;-4,597821;-0,7667129;0,09335399;-1,260996;1,290472;-2,804707;3,945406
