Generation: 652 | maxFitness: 3,670536 | maxFitnessGen: 2,084393 | maxFitnessGenBuf: 2,05418
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,05418 | BrainData : -2,338999;0,2443753;-1,985887;0,6848183;-3,458469;3,89429;-0,1404355;3,557481;1,80084;4,956691;1,608512;-4,831775;-4,49683;1,946915;-2,264746;-3,348268;-0,181747;-5,141926;4,097863;0,06265061;-3,906878;-3,041882;2,032359;-2,671207;-2,117913;4,293745
Index: 1 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,053568 | BrainData : -2,360796;0,2443753;-1,984217;0,6298842;-3,458469;3,869055;-0,1752004;3,564976;1,808238;4,915744;1,645696;-4,844037;-4,514851;1,953849;-2,293928;-3,322514;-0,1498502;-5,141926;4,070212;0,02784322;-3,919385;-2,97603;2,032359;-2,671207;-2,117913;4,292634
Index: 2 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,053568 | BrainData : -2,351519;0,2215623;-1,960929;0,7087948;-3,454327;3,89429;-0,1690861;3,568382;1,80084;4,944272;1,653561;-4,824126;-4,510207;1,866132;-2,223333;-3,325868;-0,181747;-5,186568;4,072378;0,02784322;-3,933109;-3,024455;2,032359;-2,628146;-2,117913;4,292634
Index: 3 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,053568 | BrainData : -2,351519;0,210544;-2,015866;0,6739185;-3,458469;3,907408;-0,1752004;3,557481;1,80084;4,960818;1,608512;-4,856105;-4,479839;1,9096;-2,264746;-3,276649;-0,1513587;-5,141926;4,072378;-0,002558282;-3,864717;-3,007933;2,032359;-2,671207;-2,117913;4,292634
Index: 4 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,053568 | BrainData : -2,372555;0,2443753;-2,008371;0,6739185;-3,458469;3,901465;-0,1584084;3,544574;1,793232;4,890527;1,651767;-4,889024;-4,479839;1,910007;-2,264746;-3,350383;-0,212263;-5,146833;4,072378;0,02784322;-3,901506;-2,962368;2,032359;-2,691429;-2,117913;4,292634
Index: 5 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,053273 | BrainData : -2,335066;0,2443753;-2,020793;0,6739185;-3,470597;3,89429;-0,1348726;3,573133;1,850593;4,963922;1,626041;-4,85475;-4,479839;1,946913;-2,216623;-3,325824;-0,181747;-5,141926;4,072378;0,06940094;-3,888428;-3,014796;2,032622;-2,671207;-2,117913;4,292634
Index: 6 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,051572 | BrainData : -2,351519;0,2443753;-1,984217;0,6739185;-3,458469;3,883332;-0,1752004;3,557481;1,78188;4,961002;1,636752;-4,881672;-4,4371;1,901522;-2,242734;-3,322514;-0,2248452;-5,141926;4,072378;0,02784322;-3,863192;-2,997749;2,02742;-2,671207;-2,117913;4,276467
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,051432 | BrainData : -2,351519;0,2180278;-1,984217;0,6353354;-3,427096;3,89429;-0,2117333;3,60282;1,80084;4,941957;1,608512;-4,844037;-4,483141;1,888642;-2,264746;-3,322514;-0,181747;-5,190177;4,093997;0,03810381;-3,901506;-3,04051;2,032359;-2,628752;-2,117913;4,282625
Index: 8 | Name: car 6 | Brain Type: RandomParents | Fitness: 2,051393 | BrainData : -2,400821;0,2443753;-1,984217;0,6398379;-3,458469;3,89429;-0,1259061;3,557481;1,80084;4,868402;1,608512;-4,844037;-4,51263;1,918111;-2,264746;-3,322514;-0,1931267;-5,123816;4,042162;-0,003334155;-3,915785;-3,007933;2,070656;-2,661107;-2,082357;4,292634
Index: 9 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,963259 | BrainData : -2,340542;0,2246754;-2,014124;0,6739185;-3,441421;3,89429;-0,1920521;3,510458;1,814265;4,850136;1,581612;-4,911626;-4,445799;1,973479;-2,24327;-3,322514;-0,1680509;-5,14567;4,087145;0,06716956;-3,878543;-3,003863;2,032359;-2,671207;-2,117913;4,311536
Index: 10 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,961306 | BrainData : -2,351519;0,2443753;-1,987458;0,6739185;-3,458469;3,926101;-0,1892291;3,557481;1,826386;4,922119;1,632495;-4,829951;-4,479839;1,9096;-2,264746;-3,367865;-0,1770013;-5,141926;4,072378;0,02220783;-3,901506;-3,007933;2,032359;-2,671207;-2,130557;4,335468
