Generation: 522 | maxFitness: 3,670536 | maxFitnessGen: 2,029767 | maxFitnessGenBuf: 1,959733
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,959733 | BrainData : 0,6510653;1,376214;4,119172;0,6616546;3,505707;-1,122437;4,126415;0,8696886;0,01968771;-0,8612235;-3,588248;-4,348506;2,938327;-2,364464;3,923532;-2,886022;4,932136;0,8684663;-1,308997;-4,45848;-1,566147;0,2402135;-1,236274;1,082449;-2,856162;3,777056
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,9527 | BrainData : 0,669821;1,388709;4,152923;0,6657164;3,46953;-1,134736;4,173641;0,8769386;0,06524988;-0,8402228;-3,588248;-4,33411;2,914105;-2,382072;3,923532;-2,933738;4,932136;0,8783545;-1,349179;-4,515699;-1,623024;0,2396909;-1,236274;1,082449;-2,886592;3,806804
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,950525 | BrainData : 0,6398536;1,389077;4,173154;0,6616546;3,46953;-1,151746;4,143285;0,8769386;0,06524988;-0,8569404;-3,588248;-4,371443;2,914105;-2,382072;3,940569;-2,944407;4,932136;0,8684663;-1,312841;-4,49251;-1,611502;0,2291134;-1,199391;1,082449;-2,884834;3,770795
Index: 3 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,885219 | BrainData : 0,6354241;1,389077;4,190217;0,6759962;3,428185;-1,151746;4,173641;0,8964106;0,04234807;-0,8828318;-3,587283;-4,363459;2,870843;-2,342227;3,96875;-2,933738;4,893377;0,8728774;-1,308997;-4,49251;-1,637409;0,2396909;-1,230866;1,082449;-2,884834;3,837133
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,869873 | BrainData : 0,6695769;1,366536;4,152923;0,6340585;3,46953;-1,11366;4,171493;0,8600747;0,07198557;-0,8925189;-3,588248;-4,390651;2,914105;-2,382072;3,923532;-2,942518;4,932136;0,8684663;-1,308997;-4,49251;-1,607531;0,2427122;-1,208266;1,082449;-2,873489;3,837653
Index: 5 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,866245 | BrainData : 0,669821;1,389077;4,184023;0,6616546;3,491237;-1,183758;4,172778;0,8902293;0,06602468;-0,8612235;-3,588248;-4,371443;2,914105;-2,382072;3,938547;-2,933738;4,928605;0,9184141;-1,347897;-4,49251;-1,584708;0,2223309;-1,236274;1,082449;-2,884834;3,795351
Index: 6 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,855634 | BrainData : 0,669821;1,389077;4,152923;0,6989937;3,46953;-1,163004;4,173641;0,8733389;0,06524988;-0,8612235;-3,588248;-4,371443;2,865018;-2,37418;3,923532;-2,974459;4,905637;0,8684663;-1,308997;-4,536653;-1,601778;0,2396909;-1,231997;1,082449;-2,888309;3,79713
Index: 7 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,851885 | BrainData : 0,669821;1,389077;4,152923;0,7089936;3,46953;-1,151746;4,174886;0,8704144;0,02947445;-0,8421222;-3,55281;-4,382262;2,871591;-2,382072;3,923532;-2,933738;4,932136;0,8684663;-1,308997;-4,49251;-1,607531;0,2712916;-1,236274;1,05397;-2,884834;3,795351
Index: 8 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,851165 | BrainData : 0,669821;1,431211;4,152923;0,6616546;3,434813;-1,151746;4,173641;0,8769386;0,06524988;-0,9042265;-3,6079;-4,371443;2,914105;-2,382072;3,956952;-2,927558;4,934347;0,8684663;-1,270725;-4,49251;-1,607531;0,2491883;-1,202249;1,082449;-2,872105;3,795351
Index: 9 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,851087 | BrainData : 0,669821;1,389077;4,152923;0,6616546;3,46953;-1,151746;4,173641;0,8769386;0,09303614;-0,8612235;-3,588248;-4,409355;2,881437;-2,409547;3,923532;-2,933738;4,932136;0,8684663;-1,34629;-4,538912;-1,558688;0,2538351;-1,236274;1,082449;-2,862242;3,795351
Index: 10 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,839013 | BrainData : 0,7066138;1,35372;4,074921;0,6616546;3,500357;-1,22742;4,22679;0,8674514;0,07409078;-0,8539886;-3,627502;-4,330172;2,831061;-2,342963;3,92883;-2,96559;4,932136;0,9429893;-1,297027;-4,49251;-1,674564;0,2483118;-1,290308;1,053164;-2,884659;3,79791
Index: 11 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,83246 | BrainData : 0,669821;1,389077;4,152923;0,6349667;3,470035;-1,151746;4,139354;0,9059781;0,06524988;-0,8923504;-3,63622;-4,371443;2,914105;-2,419997;3,923532;-2,933738;4,893444;0,8697024;-1,308997;-4,49251;-1,607531;0,2396909;-1,236274;1,100401;-2,845673;3,795351
Index: 12 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,832005 | BrainData : 0,669821;1,389077;4,152923;0,6616546;3,46953;-1,180338;4,173641;0,8769386;0,06524988;-0,8612235;-3,61127;-4,371443;2,914105;-2,421017;3,923532;-2,930393;4,917075;0,8340893;-1,308997;-4,480165;-1,607531;0,2396909;-1,23704;1,082449;-2,884834;3,795351
Index: 13 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,769935 | BrainData : 0,669821;1,407114;4,152923;0,6616546;3,452359;-1,19831;4,156635;0,8598115;0,04569185;-0,8931353;-3,588248;-4,322102;2,898178;-2,382072;3,888902;-2,935185;4,932136;0,8684663;-1,308997;-4,5298;-1,607531;0,2396909;-1,236274;1,055127;-2,884834;3,795351
Index: 14 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,73168 | BrainData : 0,669821;1,389077;4,152923;0,6202648;3,46953;-1,151746;4,191802;0,92374;0,06524988;-0,8612235;-3,625108;-4,387187;2,868705;-2,394549;3,923532;-2,933738;4,932136;0,8494965;-1,308997;-4,529599;-1,559493;0,2323716;-1,236274;1,082449;-2,846824;3,819931
Index: 15 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,726145 | BrainData : 0,7030222;1,389077;4,195932;0,6630918;3,510505;-1,103109;4,177012;0,8893876;-0,02167339;-0,87533;-3,588248;-4,417034;2,839608;-2,382072;3,860051;-2,90944;4,932136;0,9078667;-1,324446;-4,49251;-1,603957;0,2146783;-1,259271;1,081131;-2,884834;3,818912
