Generation: 76 | maxFitness: 1,745357 | maxFitnessGen: 1,631248 | maxFitnessGenBuf: 1,633698
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,633698 | BrainData : 1,212294;1,342516;3,868097;0,4403841;3,294577;-0,5458575;4,161338;0,4995561;-0,2560988;-1,378753;-3,647166;-4,351741;3,287961;-2,692984;3,600204;-3,285499;4,815092;1,421509;-1,265231;-4,453145;-0,6388736;0,3006407;-1,105219;1,212652;-2,70566;4,096086
Index: 1 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,626202 | BrainData : 1,231485;1,273351;3,871853;0,5015723;3,261405;-0,5222964;4,215846;0,5597748;-0,2253565;-1,378753;-3,61586;-4,322493;3,318144;-2,687686;3,598819;-3,254807;4,815092;1,446165;-1,240259;-4,386147;-0,7192913;0,2798232;-1,131913;1,1874;-2,782268;4,074329
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,626115 | BrainData : 1,231485;1,293693;3,791275;0,4691673;3,259509;-0,5172943;4,177934;0,5480149;-0,2390675;-1,378753;-3,679771;-4,37729;3,286701;-2,686111;3,600204;-3,296475;4,851658;1,421509;-1,312012;-4,471635;-0,6388736;0,2898504;-1,105219;1,205537;-2,731286;4,076342
Index: 3 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,570764 | BrainData : 1,231485;1,293693;3,830034;0,4501375;3,259509;-0,5101987;4,193049;0,5333009;-0,2253565;-1,378753;-3,646249;-4,333302;3,286701;-2,686111;3,600204;-3,308267;4,815092;1,421509;-1,23516;-4,453145;-0,6388736;0,33546;-1,105219;1,176434;-2,718481;4,131275
Index: 4 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,569547 | BrainData : 1,231485;1,293693;3,830034;0,4491948;3,289728;-0,5458575;4,133203;0,5460775;-0,2253565;-1,35103;-3,647166;-4,351741;3,286701;-2,686111;3,600204;-3,295194;4,815092;1,439453;-1,21909;-4,479334;-0,6388736;0,2736165;-1,083663;1,205537;-2,754499;4,096086
Index: 5 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,5286 | BrainData : 1,197409;1,335798;3,830034;0,4704895;3,271023;-0,5458575;4,174716;0,5436106;-0,2605009;-1,384327;-3,680703;-4,321455;3,323056;-2,656791;3,627448;-3,276518;4,815092;1,432075;-1,288553;-4,419331;-0,6736985;0,2898504;-1,148508;1,205537;-2,720752;4,10246
Index: 6 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,496909 | BrainData : 1,278216;1,327682;3,837744;0,4691673;3,238395;-0,591653;4,132581;0,5376108;-0,2426643;-1,376157;-3,647166;-4,351741;3,271075;-2,641193;3,630886;-3,296475;4,792405;1,441486;-1,29961;-4,500564;-0,6388736;0,2952946;-1,105219;1,205537;-2,754499;4,096086
Index: 7 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,487432 | BrainData : 1,188173;1,198547;3,838133;0,460552;3,28814;-0,5807322;4,215846;0,4827567;-0,2369427;-1,378753;-3,639908;-4,342868;3,355459;-2,705971;3,551734;-3,296475;4,820043;1,385423;-1,320897;-4,492674;-0,6495051;0,2512094;-1,112107;1,197398;-2,827568;4,151744
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,473141 | BrainData : 1,231485;1,318289;3,863586;0,4691673;3,259509;-0,5458575;4,177934;0,5677114;-0,2253565;-1,388875;-3,674752;-4,33913;3,286701;-2,657979;3,600204;-3,296475;4,815092;1,421832;-1,293403;-4,453145;-0,6034239;0,2717104;-1,105219;1,205537;-2,754499;4,135783
Index: 9 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,439534 | BrainData : 1,245979;1,304366;3,828929;0,4691673;3,309112;-0,5445054;4,220676;0,5436106;-0,2355293;-1,378753;-3,647166;-4,353807;3,286701;-2,677034;3,600204;-3,258802;4,811496;1,448795;-1,265231;-4,459248;-0,6424806;0,2717848;-1,105219;1,205537;-2,733651;4,110104
Index: 10 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,43336 | BrainData : 1,319999;1,225273;3,871853;0,4610626;3,300007;-0,4499487;4,191519;0,58168;-0,2253565;-1,378753;-3,656306;-4,365891;3,290585;-2,702606;3,616526;-3,30225;4,815092;1,40923;-1,232285;-4,467492;-0,6806745;0,2733372;-1,116838;1,157213;-2,784537;4,059678
