Generation: 63 | maxFitness: 1,665503 | maxFitnessGen: 1,593829 | maxFitnessGenBuf: 1,653848
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,653848 | BrainData : 1,224374;1,433869;3,731566;0,5211058;3,236527;-0,641795;4,205435;0,4936853;-0,310682;-1,426584;-3,636029;-4,377269;3,412462;-2,65287;3,617785;-3,262128;4,789925;1,445785;-1,140822;-4,353361;-0,6630921;0,2744926;-1,179206;1,193266;-2,883337;4,206095
Index: 1 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,637675 | BrainData : 1,261204;1,442722;3,743423;0,5354621;3,210136;-0,6179072;4,248538;0,5138347;-0,3153746;-1,413336;-3,618809;-4,370883;3,339663;-2,731357;3,709766;-3,292871;4,789925;1,470842;-1,180776;-4,344883;-0,6139966;0,2547553;-1,177073;1,195311;-2,868577;4,164867
Index: 2 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,637669 | BrainData : 1,247911;1,418221;3,721294;0,5323033;3,226577;-0,6424419;4,267136;0,4617231;-0,3823547;-1,412801;-3,592307;-4,353843;3,339663;-2,709641;3,715746;-3,198713;4,782591;1,476955;-1,180776;-4,408093;-0,6221515;0,2564901;-1,172554;1,190562;-2,90184;4,204348
Index: 3 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,630904 | BrainData : 1,261204;1,442722;3,743423;0,5763638;3,210136;-0,6179072;4,205435;0,5323414;-0,3153746;-1,448413;-3,595232;-4,344365;3,375388;-2,683967;3,662244;-3,248322;4,789925;1,447911;-1,180776;-4,340714;-0,6246847;0,2547553;-1,180744;1,190562;-2,910084;4,202965
Index: 4 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,625184 | BrainData : 1,261204;1,438429;3,721195;0,5642204;3,210136;-0,6179072;4,205435;0,5138347;-0,3153746;-1,433396;-3,618809;-4,373082;3,339663;-2,702987;3,662265;-3,233103;4,756318;1,470842;-1,212007;-4,346127;-0,6473057;0,2580339;-1,177073;1,190562;-2,910084;4,202965
Index: 5 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,61268 | BrainData : 1,221248;1,461195;3,790168;0,5924918;3,213111;-0,6179072;4,242198;0,5149833;-0,3153746;-1,436256;-3,583672;-4,370883;3,387702;-2,69574;3,639267;-3,277004;4,78575;1,470842;-1,155364;-4,361835;-0,6297293;0,2486623;-1,214344;1,190562;-2,910319;4,15793
Index: 6 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,608921 | BrainData : 1,249497;1,433869;3,773268;0,6029324;3,255285;-0,6179072;4,25329;0,5014768;-0,3388084;-1,46107;-3,618185;-4,401777;3,348939;-2,654574;3,626395;-3,249015;4,791969;1,456582;-1,150155;-4,440557;-0,6473057;0,2732593;-1,222187;1,206948;-2,875153;4,224527
Index: 7 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,595071 | BrainData : 1,261204;1,435913;3,743423;0,5642204;3,210136;-0,6179072;4,205435;0,5138347;-0,3153746;-1,433396;-3,618809;-4,361146;3,339663;-2,724734;3,709766;-3,260222;4,789925;1,48569;-1,158184;-4,340714;-0,6473057;0,2547553;-1,177073;1,190562;-2,933215;4,21476
Index: 8 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,591908 | BrainData : 1,233339;1,425629;3,724464;0,5436171;3,210136;-0,6179072;4,167733;0,4931606;-0,3153746;-1,433396;-3,618809;-4,385683;3,339775;-2,683967;3,678671;-3,248322;4,836095;1,51886;-1,18168;-4,340714;-0,6473057;0,2687441;-1,161212;1,190562;-2,869258;4,202965
Index: 9 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,585983 | BrainData : 1,261204;1,440522;3,768243;0,5877094;3,189631;-0,6179072;4,205435;0,5411139;-0,3444245;-1,433396;-3,618809;-4,33216;3,339663;-2,681858;3,755551;-3,211437;4,754598;1,470842;-1,162597;-4,340714;-0,6473057;0,2547553;-1,140843;1,193332;-2,910084;4,234481
Index: 10 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,579382 | BrainData : 1,307389;1,442722;3,743423;0,534643;3,210136;-0,6450278;4,205435;0,5138347;-0,3184843;-1,423589;-3,618809;-4,370883;3,36238;-2,636899;3,740951;-3,248322;4,808981;1,470842;-1,180776;-4,340714;-0,6473057;0,2547553;-1,177073;1,190562;-2,876037;4,179531
