Generation: 770 | maxFitness: 3,670536 | maxFitnessGen: 2,33128 | maxFitnessGenBuf: 2,084975
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,084975 | BrainData : -2,245765;0,1423909;-1,729795;0,6623424;-3,514984;4,109818;-0,02964902;3,344237;2,274415;4,483789;1,388647;-4,618251;-4,468959;2,111121;-2,565061;-3,936776;-0,4235259;-5,106137;4,515573;-0,1660313;-4,011112;-3,265795;2,035808;-2,225857;-2,032585;4,1167
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,084191 | BrainData : -2,245765;0,1423909;-1,706035;0,6623424;-3,48917;4,109818;-0,007264953;3,306649;2,245954;4,504949;1,40329;-4,62903;-4,470865;2,111121;-2,565061;-3,984553;-0,4719796;-5,075651;4,463853;-0,147718;-3,968894;-3,250283;2,035808;-2,262829;-2,032585;4,115865
Index: 2 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,082156 | BrainData : -2,234723;0,1423909;-1,68059;0,661867;-3,483947;4,109818;-0,05346089;3,306649;2,270553;4,465343;1,386351;-4,618251;-4,535218;2,111121;-2,612582;-3,966109;-0,4542831;-5,043196;4,418988;-0,147718;-4,009675;-3,250283;2,019984;-2,223411;-2,028619;4,105672
Index: 3 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,081308 | BrainData : -2,296325;0,1895713;-1,687314;0,6674239;-3,485382;4,075312;-0,006643396;3,262411;2,230433;4,432179;1,455542;-4,625007;-4,585777;2,111121;-2,522512;-3,913092;-0,3466891;-5,096203;4,447527;-0,1285675;-4,048833;-3,261521;2,113062;-2,187545;-1,998993;4,198393
Index: 4 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,078946 | BrainData : -2,223896;0,1423909;-1,68059;0,6355007;-3,479689;4,109818;-0,09858574;3,272981;2,245954;4,451056;1,40329;-4,632127;-4,510226;2,090693;-2,563657;-3,984553;-0,4441809;-5,075651;4,46685;-0,147718;-3,974687;-3,240611;2,025246;-2,223411;-2,032585;4,087781
Index: 5 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,078597 | BrainData : -2,295467;0,1845517;-1,72883;0,6921974;-3,514984;4,109818;-0,07349202;3,289428;2,251971;4,483789;1,40329;-4,618251;-4,510226;2,111121;-2,565061;-3,95685;-0,4235259;-5,030111;4,46685;-0,147718;-4,008833;-3,231256;2,035808;-2,223411;-2,039354;4,122508
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,071707 | BrainData : -2,245765;0,1423909;-1,68059;0,674596;-3,514984;4,109818;-0,05346089;3,3039;2,240492;4,483789;1,40329;-4,630363;-4,523232;2,111121;-2,565061;-3,959947;-0,4235259;-5,030271;4,455855;-0,147718;-3,961252;-3,250283;2,035808;-2,223411;-2,024618;4,122508
Index: 7 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,961414 | BrainData : -2,300122;0,219002;-1,713249;0,6641092;-3,516284;4,105818;-0,02778266;3,320134;2,289391;4,459618;1,452551;-4,66708;-4,59492;2,111121;-2,57364;-4,077518;-0,3734608;-5,104529;4,419559;-0,147718;-3,990913;-3,250283;2,072538;-2,213804;-1,991432;4,14985
Index: 8 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,959859 | BrainData : -2,245765;0,1423909;-1,697894;0,6623424;-3,483503;4,109818;-0,07772395;3,306649;2,245954;4,524812;1,40329;-4,64882;-4,515329;2,111121;-2,601795;-3,984553;-0,4362366;-5,075651;4,442854;-0,147718;-4,000865;-3,250283;2,013074;-2,223411;-2,032585;4,129154
Index: 9 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,958066 | BrainData : -2,215484;0,1518981;-1,697182;0,6929836;-3,514984;4,070077;-0,05346089;3,306649;2,250975;4,483789;1,40329;-4,618251;-4,548923;2,076803;-2,565061;-3,984553;-0,4560936;-5,081319;4,435803;-0,1305687;-4,002398;-3,250283;2,035808;-2,223411;-2,027257;4,160849
Index: 10 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,909357 | BrainData : -2,287864;0,2303608;-1,701684;0,6165614;-3,558654;4,068543;-0,05346089;3,275141;2,291566;4,431669;1,406431;-4,606406;-4,56744;2,111121;-2,533224;-3,984553;-0,4227752;-5,122663;4,496794;-0,1205844;-4,030386;-3,204586;2,072538;-2,206507;-2,004028;4,194464
