Generation: 564 | maxFitness: 3,670536 | maxFitnessGen: 2,058412 | maxFitnessGenBuf: 1,984833
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,984833 | BrainData : 0,7598984;1,297937;3,992697;0,6389145;3,54193;-1,2304;4,035877;0,9248222;0,1774261;-0,9396105;-3,666769;-4,147452;3,168747;-2,119707;3,917358;-2,973802;4,976563;0,7970873;-1,192516;-4,507107;-1,353321;0,1903597;-1,188657;1,132036;-2,867203;3,781061
Index: 1 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,980774 | BrainData : 0,7598984;1,323387;3,929566;0,6650083;3,505906;-1,252584;3,995963;0,9168969;0,1521529;-1,012905;-3,663248;-4,156898;3,13695;-2,095429;3,917358;-2,983529;4,971839;0,7975855;-1,120723;-4,511996;-1,343362;0,1903597;-1,208631;1,144443;-2,867203;3,809012
Index: 2 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,965737 | BrainData : 0,7685488;1,334048;3,992697;0,6389145;3,54193;-1,197685;4,026782;0,9680036;0,1342041;-0,9625338;-3,629641;-4,191421;3,14405;-2,123709;3,905918;-2,991205;4,976563;0,8001529;-1,192516;-4,482982;-1,393011;0,1903597;-1,20331;1,132036;-2,867203;3,791085
Index: 3 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,965725 | BrainData : 0,7598984;1,32675;3,992697;0,6389145;3,54193;-1,182113;4,072006;0,9123105;0,1774261;-1,012451;-3,629641;-4,147452;3,14405;-2,119707;3,954926;-2,973802;4,976563;0,7951301;-1,218161;-4,49961;-1,366364;0,2079151;-1,180456;1,117058;-2,867203;3,798461
Index: 4 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,960171 | BrainData : 0,7598984;1,342031;3,992697;0,6780076;3,54193;-1,165437;4,035877;0,8981844;0,1901092;-0,9788122;-3,629641;-4,141541;3,14405;-2,084637;3,877694;-2,973802;4,976563;0,790221;-1,192516;-4,482982;-1,393011;0,1903597;-1,248385;1,157421;-2,819551;3,792706
Index: 5 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,959015 | BrainData : 0,7598984;1,334048;4,016993;0,6389145;3,54193;-1,197685;4,035877;0,9016351;0,1774261;-0,9744542;-3,656399;-4,170906;3,18018;-2,142394;3,917358;-2,973802;4,943239;0,790221;-1,215741;-4,482982;-1,436592;0,1903597;-1,20331;1,132036;-2,866236;3,781061
Index: 6 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,917284 | BrainData : 0,7598984;1,325533;3,958342;0,6389145;3,488522;-1,215092;4,027778;0,9459283;0,1353776;-0,9744542;-3,629641;-4,138768;3,112121;-2,162506;3,908286;-3,00328;4,957092;0,8752697;-1,161407;-4,457248;-1,321494;0,1903597;-1,148635;1,13346;-2,860282;3,759691
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,895365 | BrainData : 0,8078392;1,339045;3,968508;0,6155533;3,494927;-1,197685;4,035877;0,8746512;0,209486;-0,9552346;-3,629641;-4,172771;3,143985;-2,112313;3,917358;-2,956883;4,976563;0,7509817;-1,19497;-4,482982;-1,393011;0,1793461;-1,20331;1,132036;-2,872101;3,781061
Index: 8 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,894848 | BrainData : 0,7598984;1,334048;4,036696;0,6103776;3,532329;-1,200762;4,016003;0,9699041;0,1470602;-0,9744542;-3,629641;-4,14489;3,097605;-2,119707;3,917358;-2,928521;4,976563;0,790221;-1,192516;-4,482982;-1,393011;0,1903597;-1,230269;1,122732;-2,867203;3,781061
Index: 9 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,871671 | BrainData : 0,7922949;1,356833;4,039267;0,656299;3,462179;-1,19742;4,03442;0,9348671;0,1564543;-0,9531807;-3,612169;-4,183653;3,20454;-2,110844;3,89478;-2,972463;4,962602;0,7962759;-1,170443;-4,500834;-1,39713;0,1595671;-1,119585;1,131298;-2,91439;3,788309
Index: 10 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,819802 | BrainData : 0,7598984;1,334048;3,992697;0,5898796;3,498344;-1,181259;4,035877;0,9224036;0,2005684;-0,9744542;-3,629641;-4,147452;3,14405;-2,156214;3,917358;-2,951709;4,943647;0,790221;-1,175754;-4,482982;-1,393011;0,1903597;-1,226806;1,132036;-2,831296;3,781061
