Generation: 80 | maxFitness: 1,745357 | maxFitnessGen: 1,62464 | maxFitnessGenBuf: 1,602342
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,602342 | BrainData : 1,202615;1,257288;3,82309;0,4128969;3,294577;-0,5414741;4,157601;0,5348301;-0,2823184;-1,292475;-3,699947;-4,358819;3,292134;-2,661719;3,677459;-3,261411;4,758897;1,51226;-1,256838;-4,490091;-0,6795407;0,3004722;-1,105219;1,203057;-2,744581;4,126793
Index: 1 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,599544 | BrainData : 1,176361;1,276397;3,902592;0,4469929;3,32888;-0,4965199;4,070911;0,5120911;-0,2662867;-1,298669;-3,622183;-4,410401;3,28315;-2,685693;3,635583;-3,268561;4,786593;1,480405;-1,290135;-4,453831;-0,7359902;0,2952911;-1,132907;1,223861;-2,722925;4,13308
Index: 2 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,597005 | BrainData : 1,158201;1,331787;3,810164;0,4995399;3,310167;-0,5609344;4,114021;0,5662645;-0,2560988;-1,351631;-3,579645;-4,352659;3,358172;-2,714351;3,594632;-3,261805;4,794127;1,363319;-1,217102;-4,453145;-0,6396033;0,3179022;-1,120669;1,210974;-2,730889;4,168311
Index: 3 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,594217 | BrainData : 1,171513;1,287668;3,858413;0,4995399;3,291649;-0,56586;4,15619;0,5224347;-0,2560988;-1,351631;-3,640815;-4,366972;3,323378;-2,707206;3,634762;-3,284064;4,794127;1,363319;-1,252374;-4,453145;-0,6396781;0,3069291;-1,139746;1,199848;-2,746361;4,126793
Index: 4 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,591496 | BrainData : 1,131056;1,321744;3,810164;0,4995399;3,273602;-0,56586;4,130079;0,5498036;-0,2560988;-1,351631;-3,552345;-4,359051;3,323378;-2,707206;3,594632;-3,34935;4,817272;1,363319;-1,252374;-4,454821;-0,6438097;0,3069291;-1,120669;1,210974;-2,730889;4,126856
Index: 5 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,59148 | BrainData : 1,16545;1,321744;3,788948;0,5192901;3,291649;-0,56586;4,127817;0,5224347;-0,2168544;-1,351631;-3,616419;-4,366972;3,323378;-2,706533;3,577202;-3,286203;4,794127;1,363319;-1,223405;-4,453145;-0,6301939;0,3069291;-1,120669;1,210974;-2,730889;4,126793
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,59148 | BrainData : 1,168819;1,310024;3,84563;0,4666086;3,291649;-0,5917235;4,119793;0,5224347;-0,2560988;-1,389773;-3,595592;-4,383046;3,323378;-2,713075;3,594632;-3,310284;4,794127;1,363319;-1,252374;-4,484754;-0,5994866;0,3069291;-1,074235;1,210974;-2,730889;4,126793
Index: 7 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,591364 | BrainData : 1,142094;1,321744;3,810164;0,4995399;3,291649;-0,6103902;4,119793;0,5248725;-0,2560988;-1,33848;-3,591076;-4,395418;3,323378;-2,707206;3,594632;-3,310284;4,807108;1,403206;-1,294267;-4,496641;-0,6438097;0,2983721;-1,127255;1,210974;-2,730889;4,102955
Index: 8 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,590953 | BrainData : 1,133694;1,294743;3,810164;0,5267836;3,274791;-0,56586;4,119793;0,4786472;-0,2560988;-1,351631;-3,586714;-4,332325;3,323378;-2,702153;3,594632;-3,293959;4,794127;1,391569;-1,296321;-4,453145;-0,6641424;0,2942693;-1,144983;1,210974;-2,730889;4,089707
Index: 9 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,538927 | BrainData : 1,178618;1,342516;3,724125;0,4128108;3,283239;-0,4995055;4,15384;0,4514519;-0,2560988;-1,410256;-3,606622;-4,291429;3,204808;-2,677904;3,615352;-3,333488;4,79138;1,426919;-1,212125;-4,41244;-0,6574486;0,3017465;-1,105219;1,214117;-2,697082;4,108194
Index: 10 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,527739 | BrainData : 1,168819;1,283641;3,803638;0,5149915;3,291649;-0,56586;4,085442;0,5224347;-0,2560988;-1,35952;-3,591076;-4,326047;3,323378;-2,687304;3,594632;-3,310284;4,794127;1,406823;-1,255923;-4,407173;-0,6196727;0,3069291;-1,144852;1,219663;-2,730889;4,138832
