Generation: 580 | maxFitness: 3,670536 | maxFitnessGen: 1,946595 | maxFitnessGenBuf: 2,031036
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,031036 | BrainData : 0,9426377;1,271552;4,092555;0,7710892;3,447213;-1,1021;4,1983;0,818799;0,05254059;-1,022943;-3,748362;-4,180297;3,188154;-2,134771;3,939971;-2,930147;5,000464;0,6868934;-1,281574;-4,552633;-1,168161;0,1225234;-1,164806;1,179837;-2,887329;3,759547
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,028202 | BrainData : 0,9656845;1,271552;4,102694;0,7706222;3,487472;-1,1021;4,162395;0,818799;0,07851306;-1,004612;-3,748362;-4,180297;3,165951;-2,089165;3,903438;-2,967126;4,974141;0,7004373;-1,267771;-4,568416;-1,168161;0,122282;-1,164806;1,183285;-2,887329;3,764805
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,02776 | BrainData : 0,9719046;1,271552;4,104458;0,7706222;3,487472;-1,107187;4,15343;0,818799;0,05254059;-1,039802;-3,748362;-4,180297;3,196722;-2,184221;3,892208;-2,936389;4,970459;0,6868934;-1,230442;-4,582467;-1,183616;0,1225234;-1,164806;1,183285;-2,887329;3,764805
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,02776 | BrainData : 0,9426377;1,271552;4,080786;0,8204097;3,506096;-1,147293;4,15343;0,818799;0,05254059;-1,026655;-3,748362;-4,180297;3,183262;-2,134439;3,939971;-2,936389;4,974141;0,6868934;-1,267771;-4,552633;-1,16817;0,1225234;-1,127227;1,183285;-2,887329;3,764805
Index: 4 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,023699 | BrainData : 0,9425182;1,271552;4,102694;0,8139837;3,52802;-1,081848;4,177158;0,818799;0,05647655;-1,004612;-3,748362;-4,180297;3,183262;-2,134771;3,939971;-2,936389;4,930676;0,6682865;-1,267771;-4,552633;-1,18278;0,1225234;-1,164806;1,192729;-2,871177;3,764805
Index: 5 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,008237 | BrainData : 0,9394878;1,271552;4,102694;0,7706222;3,532769;-1,133268;4,15343;0,8667855;0,08765769;-0,9597872;-3,762415;-4,156155;3,183262;-2,147207;3,959094;-2,899745;4,998853;0,6790446;-1,242318;-4,5581;-1,168161;0,1225234;-1,164806;1,178719;-2,887329;3,764805
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,99165 | BrainData : 0,9449221;1,321491;4,102694;0,7706222;3,44794;-1,12185;4,15343;0,7822271;0,05254059;-0,9933767;-3,759109;-4,180297;3,202877;-2,134771;3,939971;-2,965704;4,974141;0,6868934;-1,267771;-4,516297;-1,168161;0,1225234;-1,164806;1,183285;-2,887329;3,781319
Index: 7 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,970881 | BrainData : 0,9426377;1,271552;4,145761;0,7706222;3,470177;-1,137911;4,198064;0,8261079;0,05254059;-0,9970657;-3,756564;-4,190388;3,137362;-2,134771;3,949889;-2,936389;4,974141;0,7252579;-1,267771;-4,540754;-1,216985;0,1225234;-1,164806;1,183285;-2,87149;3,764805
Index: 8 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,924467 | BrainData : 0,8945587;1,271552;4,087028;0,7288982;3,487472;-1,11086;4,11918;0,8360267;0,07800597;-1,036685;-3,748362;-4,204666;3,183262;-2,132141;3,954312;-2,936389;4,974141;0,6868934;-1,267771;-4,552633;-1,120887;0,1225234;-1,15249;1,169549;-2,887329;3,764805
Index: 9 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,887166 | BrainData : 0,9546084;1,289081;4,120781;0,757566;3,487472;-1,12165;4,191268;0,8444183;0,05254059;-1,004612;-3,748362;-4,211749;3,143946;-2,097607;3,893927;-2,890617;4,974141;0,6868934;-1,225896;-4,552633;-1,149004;0,1350729;-1,164806;1,183285;-2,844231;3,757833
Index: 10 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,857452 | BrainData : 0,9616538;1,260242;3,985934;0,7155287;3,402024;-1,077405;4,108191;0,7831011;0,01904615;-0,9200052;-3,739367;-4,208457;3,189264;-2,134771;3,909814;-2,885416;5,038725;0,7472639;-1,219927;-4,491943;-1,101299;0,0994379;-1,165745;1,287239;-2,767177;3,805604
