Generation: 82 | maxFitness: 1,745357 | maxFitnessGen: 1,567167 | maxFitnessGenBuf: 1,601495
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,601495 | BrainData : 1,202615;1,257288;3,82309;0,3968196;3,359479;-0,5443841;4,113309;0,4979066;-0,3304299;-1,250579;-3,675399;-4,404552;3,2593;-2,700075;3,661442;-3,261411;4,758897;1,509843;-1,2839;-4,490091;-0,7217902;0,3004722;-1,074987;1,229519;-2,731228;4,162123
Index: 1 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,601019 | BrainData : 1,202615;1,208424;3,795207;0,4128969;3,360995;-0,5444878;4,130031;0,5067174;-0,2823184;-1,329617;-3,680856;-4,332672;3,292134;-2,665191;3,71836;-3,261411;4,758897;1,495631;-1,256838;-4,482796;-0,6795407;0,2961177;-1,11642;1,201632;-2,744581;4,089813
Index: 2 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,577289 | BrainData : 1,202615;1,208424;3,748215;0,3865358;3,321333;-0,581432;4,157601;0,5102172;-0,2488691;-1,292475;-3,682489;-4,303424;3,329585;-2,702911;3,63056;-3,234266;4,784627;1,51226;-1,222989;-4,539828;-0,6398906;0,3004722;-1,157961;1,21052;-2,71527;4,109401
Index: 3 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,574504 | BrainData : 1,202615;1,208424;3,795207;0,424419;3,321333;-0,5806503;4,157601;0,5102172;-0,2823184;-1,292475;-3,680856;-4,359557;3,254053;-2,696411;3,665824;-3,21909;4,758897;1,55797;-1,256838;-4,508819;-0,6795407;0,3004722;-1,165811;1,201632;-2,744581;4,130222
Index: 4 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,57438 | BrainData : 1,160093;1,185275;3,795207;0,4128969;3,275488;-0,5444878;4,157601;0,5102172;-0,2823184;-1,271114;-3,699294;-4,332672;3,291117;-2,696411;3,724219;-3,232553;4,758897;1,51226;-1,225481;-4,508819;-0,6376041;0,3004722;-1,084171;1,201632;-2,744581;4,13027
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,57438 | BrainData : 1,202615;1,208424;3,795207;0,4063675;3,280091;-0,5212793;4,157601;0,5102172;-0,2555881;-1,292475;-3,680856;-4,332672;3,292134;-2,707707;3,677459;-3,296665;4,774999;1,51226;-1,256838;-4,508819;-0,6955064;0,3004722;-1,11642;1,201632;-2,744581;4,13027
Index: 6 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,57438 | BrainData : 1,15861;1,208424;3,82495;0,4486755;3,321333;-0,5444878;4,159319;0,4900964;-0,2823184;-1,316399;-3,641514;-4,332672;3,252115;-2,696411;3,64262;-3,261411;4,758897;1,481019;-1,270042;-4,508819;-0,6795407;0,3004722;-1,097777;1,201632;-2,744581;4,13027
Index: 7 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,571692 | BrainData : 1,233779;1,170919;3,767081;0,3797714;3,32897;-0,5444878;4,157601;0,5394858;-0,2823184;-1,31044;-3,695317;-4,332672;3,268546;-2,679792;3,677459;-3,271273;4,758897;1,50896;-1,246793;-4,549703;-0,6795407;0,3004722;-1,11642;1,201632;-2,726596;4,104555
Index: 8 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,550346 | BrainData : 1,157908;1,208424;3,795207;0,4128969;3,276254;-0,5444878;4,157601;0,506731;-0,2800911;-1,301417;-3,645641;-4,332672;3,243122;-2,684004;3,677459;-3,261411;4,76294;1,513281;-1,211537;-4,508819;-0,6795407;0,3004722;-1,11642;1,201632;-2,744581;4,133595
Index: 9 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,548834 | BrainData : 1,210849;1,208424;3,782372;0,4128969;3,321333;-0,5757198;4,157601;0,5102172;-0,2530372;-1,292475;-3,680856;-4,332672;3,249275;-2,725079;3,677459;-3,251071;4,745258;1,51226;-1,256838;-4,47865;-0,7244235;0,3004722;-1,11642;1,188976;-2,760755;4,13027
Index: 10 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,526835 | BrainData : 1,229491;1,208424;3,795207;0,4128969;3,321333;-0,5444878;4,157601;0,4755723;-0,2920576;-1,248147;-3,72301;-4,296338;3,292134;-2,713663;3,677459;-3,261411;4,758897;1,51226;-1,256838;-4,550221;-0,6795407;0,2875969;-1,11642;1,189839;-2,775952;4,13027
Index: 11 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,520405 | BrainData : 1,202615;1,208424;3,764196;0,4128969;3,300304;-0,5650596;4,205156;0,4744698;-0,2823184;-1,292475;-3,675781;-4,352686;3,292134;-2,732444;3,636095;-3,29485;4,722963;1,526498;-1,249838;-4,460408;-0,7132836;0,3292306;-1,150135;1,177401;-2,744581;4,166296
Index: 12 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,507528 | BrainData : 1,202615;1,242184;3,795207;0,3728911;3,321333;-0,5444878;4,157601;0,5102172;-0,265524;-1,313238;-3,634756;-4,332672;3,321446;-2,696411;3,677459;-3,222846;4,758897;1,51226;-1,256838;-4,508819;-0,6795407;0,3004722;-1,08396;1,201632;-2,744581;4,159624
Index: 13 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,505272 | BrainData : 1,233594;1,340706;3,773387;0,4203273;3,305427;-0,5684023;4,121782;0,4322315;-0,2675858;-1,372106;-3,696645;-4,250517;3,204808;-2,668707;3,638722;-3,354071;4,79138;1,402194;-1,247195;-4,376292;-0,5840778;0,3129634;-1,020869;1,190232;-2,707428;4,108194
Index: 14 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,46926 | BrainData : 1,202615;1,208424;3,798455;0,3827273;3,321333;-0,5444878;4,157601;0,5102172;-0,3240591;-1,273514;-3,680856;-4,332672;3,292134;-2,696411;3,663833;-3,261411;4,758897;1,51226;-1,256838;-4,459005;-0,6795407;0,3004722;-1,11642;1,201632;-2,744581;4,167933
Index: 15 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,463939 | BrainData : 1,202615;1,257288;3,726599;0,4128969;3,294577;-0,6179072;4,171527;0,5708755;-0,3023463;-1,256056;-3,660669;-4,385972;3,367703;-2,688447;3,678171;-3,263494;4,78116;1,51226;-1,291077;-4,555336;-0,6475242;0,2701923;-1,16079;1,226991;-2,697334;4,086492
Index: 16 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,439666 | BrainData : 1,202615;1,169364;3,814086;0,4128969;3,313713;-0,5444878;4,115383;0,5117291;-0,2823184;-1,292475;-3,680856;-4,332672;3,334083;-2,696411;3,677459;-3,261411;4,756874;1,50006;-1,256838;-4,508819;-0,6795407;0,2813637;-1,128847;1,201632;-2,744581;4,13027
Index: 17 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,433747 | BrainData : 1,16798;1,208424;3,795207;0,4128969;3,303917;-0,5444878;4,157601;0,483953;-0,3212356;-1,292475;-3,680856;-4,332672;3,339212;-2,66981;3,67318;-3,248379;4,758897;1,513209;-1,300153;-4,471951;-0,6840593;0,3004722;-1,11642;1,19395;-2,744581;4,16621
Index: 18 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,432897 | BrainData : 1,165434;1,25438;3,795207;0,4128969;3,321333;-0,5444878;4,201668;0,5102172;-0,2823184;-1,292475;-3,680856;-4,302109;3,292134;-2,696411;3,677459;-3,261411;4,758897;1,516264;-1,252366;-4,508819;-0,6434944;0,3004722;-1,124707;1,212627;-2,759471;4,13027
Index: 19 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,408051 | BrainData : 1,202615;1,167704;3,785377;0,4171166;3,321333;-0,5444878;4,191617;0,4630098;-0,2760742;-1,292475;-3,680856;-4,311683;3,292134;-2,696411;3,678764;-3,217381;4,760218;1,51226;-1,256838;-4,508819;-0,6795407;0,3004722;-1,142645;1,173925;-2,744581;4,13027
