Generation: 55 | maxFitness: 1,694929 | maxFitnessGen: 1,614557 | maxFitnessGenBuf: 1,617926
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,617926 | BrainData : 1,281773;1,328207;3,669331;0,4726269;3,237688;-0,7034456;4,321642;0,4937921;-0,3086574;-1,372923;-3,658859;-4,394393;3,352955;-2,601408;3,719364;-3,225224;4,836733;1,470842;-1,197;-4,331647;-0,62564;0,2788736;-1,178797;1,195321;-2,867727;4,231048
Index: 1 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,617926 | BrainData : 1,281773;1,29467;3,657807;0,4496541;3,220187;-0,7034456;4,31378;0,4946179;-0,3408317;-1,372901;-3,680081;-4,390936;3,38867;-2,569044;3,719364;-3,201658;4,836733;1,490855;-1,172858;-4,346735;-0,6002503;0,2788736;-1,213723;1,195321;-2,867727;4,231048
Index: 2 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,617926 | BrainData : 1,286221;1,29467;3,657807;0,5123451;3,25976;-0,7034456;4,283369;0,4845224;-0,2921347;-1,372923;-3,690011;-4,442448;3,408593;-2,563128;3,715909;-3,212212;4,836733;1,451518;-1,204582;-4,346735;-0,5860579;0,2788736;-1,213723;1,195321;-2,867727;4,231048
Index: 3 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,617926 | BrainData : 1,330529;1,266395;3,628476;0,4229684;3,167138;-0,7034456;4,277641;0,5502639;-0,3086574;-1,38396;-3,633246;-4,440265;3,38867;-2,571687;3,719364;-3,206228;4,836733;1,485309;-1,197;-4,32049;-0,5692071;0,2788736;-1,213723;1,195321;-2,867727;4,231048
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,617926 | BrainData : 1,305393;1,29467;3,657807;0,4726269;3,184078;-0,7034456;4,334093;0,4957533;-0,3086574;-1,372923;-3,680193;-4,467357;3,38867;-2,621357;3,724886;-3,201658;4,836733;1,485309;-1,197;-4,346735;-0,5860579;0,2788736;-1,20308;1,195321;-2,867727;4,231048
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,611917 | BrainData : 1,281884;1,279341;3,657807;0,5224822;3,233141;-0,7034456;4,31378;0,5141267;-0,2609418;-1,338631;-3,628932;-4,451767;3,38867;-2,570068;3,719364;-3,21322;4,836733;1,484562;-1,197;-4,325332;-0,5860579;0,2788736;-1,213723;1,195321;-2,867727;4,222897
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,609908 | BrainData : 1,283935;1,286189;3,683522;0,4777394;3,167928;-0,7034456;4,31378;0,5141267;-0,3025135;-1,351159;-3,647469;-4,440265;3,381639;-2,621899;3,675425;-3,201658;4,836733;1,485309;-1,197;-4,346735;-0,537357;0,2788736;-1,213723;1,195321;-2,875179;4,231048
Index: 7 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,592556 | BrainData : 1,295799;1,29467;3,657807;0,4726269;3,213512;-0,7480242;4,305853;0,5143126;-0,3086574;-1,372923;-3,674739;-4,440265;3,362664;-2,603871;3,719364;-3,201658;4,836733;1,485309;-1,197;-4,391898;-0,5860579;0,2788736;-1,213723;1,204569;-2,867727;4,231048
Index: 8 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,582216 | BrainData : 1,281773;1,29467;3,647465;0,4726269;3,213512;-0,7034456;4,31378;0,5457438;-0,328954;-1,372923;-3,662136;-4,45468;3,398054;-2,617153;3,719364;-3,223303;4,789341;1,485309;-1,172721;-4,359326;-0,5860579;0,2722842;-1,186424;1,195321;-2,900639;4,231048
Index: 9 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,559075 | BrainData : 1,279542;1,269411;3,657807;0,5129199;3,213512;-0,7134643;4,350605;0,5141267;-0,3562294;-1,359011;-3,660981;-4,440265;3,38867;-2,60291;3,719364;-3,209212;4,879429;1,43536;-1,244081;-4,332457;-0,5860579;0,2919372;-1,225096;1,195321;-2,839883;4,2396
Index: 10 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,540071 | BrainData : 1,245174;1,250737;3,657807;0,4349613;3,213512;-0,7068372;4,346707;0,5141267;-0,3086574;-1,372923;-3,611704;-4,440265;3,38867;-2,587561;3,719364;-3,220013;4,836733;1,446226;-1,197;-4,32822;-0,5426064;0,2374545;-1,213723;1,232486;-2,867727;4,185024
Index: 11 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,51573 | BrainData : 1,297506;1,325854;3,631178;0,496017;3,188305;-0,7091414;4,316825;0,5558094;-0,3001446;-1,459092;-3,715401;-4,39799;3,417377;-2,625295;3,634134;-3,167212;4,837016;1,446929;-1,157092;-4,390999;-0,6598389;0,2592869;-1,18726;1,167978;-2,90806;4,186156
Index: 12 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,496643 | BrainData : 1,300615;1,308111;3,698654;0,4294137;3,213512;-0,7034456;4,336005;0,5616563;-0,3086574;-1,377957;-3,631356;-4,440265;3,406514;-2,611142;3,719364;-3,201658;4,836733;1,46402;-1,197;-4,346735;-0,6224728;0,2534701;-1,180297;1,195321;-2,865199;4,193977
Index: 13 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,494409 | BrainData : 1,281773;1,29467;3,634628;0,4726269;3,165329;-0,7034456;4,31378;0,5141267;-0,3101473;-1,372923;-3,660981;-4,484813;3,370011;-2,611828;3,706358;-3,17833;4,836733;1,485309;-1,197;-4,346735;-0,5681038;0,2788736;-1,218416;1,195321;-2,867727;4,188777
Index: 14 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,490272 | BrainData : 1,327055;1,29467;3,657807;0,4726269;3,245017;-0,7482949;4,31378;0,4669544;-0,3371642;-1,372923;-3,685186;-4,440265;3,401574;-2,611828;3,671578;-3,201658;4,836733;1,485309;-1,191088;-4,311327;-0,5827789;0,2780714;-1,217001;1,21714;-2,867727;4,248105
Index: 15 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,45402 | BrainData : 1,281773;1,342239;3,671947;0,5105906;3,213512;-0,7034456;4,31378;0,5141267;-0,3086574;-1,336354;-3,674244;-4,440265;3,409063;-2,611828;3,719364;-3,247407;4,836733;1,485309;-1,223029;-4,31408;-0,5643874;0,2788736;-1,198667;1,195321;-2,834244;4,231048
Index: 16 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,438475 | BrainData : 1,240021;1,29467;3,627031;0,4726269;3,213512;-0,7034456;4,269083;0,5141267;-0,3086574;-1,372923;-3,660981;-4,436614;3,401946;-2,660612;3,719364;-3,183446;4,851291;1,485309;-1,197;-4,350801;-0,552594;0,273064;-1,213723;1,180944;-2,867727;4,231048
Index: 17 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,430597 | BrainData : 1,281773;1,278744;3,69755;0,464539;3,220734;-0,7378075;4,31378;0,5111557;-0,3130571;-1,344813;-3,674686;-4,440265;3,38867;-2,637556;3,719364;-3,177191;4,836733;1,485309;-1,195025;-4,346735;-0,5530419;0,3119648;-1,166496;1,158946;-2,830712;4,231048
Index: 18 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,427802 | BrainData : 1,281773;1,284469;3,642285;0,4681406;3,233755;-0,7383435;4,31378;0,4762982;-0,3086574;-1,323653;-3,673065;-4,440265;3,36805;-2,611828;3,719364;-3,201658;4,836733;1,485309;-1,171849;-4,346735;-0,537808;0,2788736;-1,201592;1,195321;-2,903082;4,231048
Index: 19 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,42527 | BrainData : 1,300105;1,341641;3,621475;0,5016782;3,216944;-0,7689717;4,32463;0,5158643;-0,2490794;-1,393524;-3,70984;-4,433875;3,361331;-2,611828;3,683631;-3,181724;4,807615;1,495815;-1,199399;-4,35624;-0,6715454;0,3078767;-1,156651;1,144929;-2,881655;4,256343
Index: 20 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,373042 | BrainData : 1,281773;1,29467;3,657807;0,4726269;3,213512;-0,7401183;4,31378;0,5141267;-0,3086574;-1,366063;-3,660981;-4,440265;3,399325;-2,611828;3,719364;-3,201658;4,836733;1,485309;-1,197;-4,346735;-0,6114324;0,2788736;-1,213723;1,195321;-2,836571;4,231048
Index: 21 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,362955 | BrainData : 1,339468;1,288347;3,568189;0,496017;3,135775;-0,7728702;4,343562;0,4925044;-0,3156006;-1,408685;-3,679787;-4,458701;3,346591;-2,602467;3,656198;-3,246938;4,859297;1,411398;-1,199399;-4,374154;-0,5686551;0,3006986;-1,117386;1,195321;-2,875384;4,245517
Index: 22 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,343454 | BrainData : 1,243;1,29467;3,664946;0,4387541;3,213512;-0,6892792;4,31378;0,5490087;-0,3086574;-1,347197;-3,679449;-4,46792;3,356923;-2,611828;3,692576;-3,201658;4,836733;1,449682;-1,197;-4,346735;-0,5666756;0,2788736;-1,184519;1,195321;-2,825121;4,231048
Index: 23 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,339476 | BrainData : 1,313327;1,259178;3,657807;0,4726269;3,216166;-0,6976252;4,312737;0,501282;-0,3382777;-1,372923;-3,660981;-4,440265;3,38867;-2,611828;3,71579;-3,21079;4,807881;1,485309;-1,197;-4,304234;-0,5860579;0,2788736;-1,213723;1,195321;-2,911562;4,231048
Index: 24 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,217362 | BrainData : 1,281773;1,342277;3,657807;0,4247287;3,213512;-0,7034456;4,31378;0,5141267;-0,2834275;-1,372923;-3,618499;-4,440265;3,375658;-2,603348;3,701784;-3,201658;4,836733;1,48771;-1,197;-4,346735;-0,5908196;0,2788736;-1,263434;1,230851;-2,867727;4,231048
Index: 25 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,022493 | BrainData : 1,306797;1,30863;3,657807;0,4726269;3,211324;-0,7034456;4,31378;0,5141267;-0,3086574;-1,372923;-3,700322;-4,440265;3,411496;-2,563223;3,735478;-3,172447;4,813761;1,485309;-1,205005;-4,38514;-0,5860579;0,2469867;-1,213723;1,195321;-2,837502;4,218775
Index: 26 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,004092 | BrainData : 1,315439;1,289541;3,584436;0,5062865;3,163794;-0,7422758;4,275164;0,5423386;-0,3086574;-1,418015;-3,66448;-4,503603;3,363388;-2,637364;3,720825;-3,233665;4,836733;1,513769;-1,197;-4,346735;-0,5860579;0,2396029;-1,201979;1,192562;-2,849797;4,231639
Index: 27 | Name: car 47 | Brain Type: TOP2 | Fitness: 0,9714919 | BrainData : 1,319461;1,249757;3,657807;0,4726269;3,217727;-0,7532729;4,362663;0,5141267;-0,3086574;-1,361147;-3,686344;-4,479609;3,38867;-2,655591;3,719364;-3,222873;4,800035;1,485309;-1,173999;-4,346735;-0,5860579;0,2346406;-1,213723;1,195321;-2,867727;4,259097
