Generation: 444 | maxFitness: 3,670536 | maxFitnessGen: 1,897626 | maxFitnessGenBuf: 1,896111
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,896111 | BrainData : 0,8130619;1,095404;3,907523;0,651296;3,270648;-0,8118976;4,014841;0,8059382;-0,004246272;-0,9340134;-3,489854;-4,166973;3,071505;-2,769492;3,780119;-3,059869;4,995237;1,300768;-1,33287;-4,418607;-1,154941;0,2928496;-1,576744;1,054888;-2,909555;3,91041
Index: 1 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,892106 | BrainData : 0,8130619;1,078734;3,957474;0,6286449;3,245612;-0,8430364;4,014841;0,7166457;-0,039052;-0,9340134;-3,532139;-4,171072;3,071505;-2,832829;3,780119;-3,059869;5,034289;1,334108;-1,326381;-4,418607;-1,154941;0,2510426;-1,616989;1,103571;-2,909555;3,924161
Index: 2 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,88963 | BrainData : 0,8130619;1,078734;3,945928;0,6048219;3,256593;-0,8151836;4,014841;0,7678614;-0,004246272;-0,9340134;-3,509847;-4,194831;3,03116;-2,830345;3,780119;-3,059869;5,008415;1,379526;-1,302122;-4,442306;-1,129172;0,2510426;-1,603289;1,103571;-2,909555;3,917233
Index: 3 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,88963 | BrainData : 0,8130619;1,074314;3,945928;0,6048219;3,256593;-0,8118976;4,014841;0,7107551;-0,03361649;-0,9340134;-3,491786;-4,166973;3,044201;-2,816796;3,780119;-3,059869;4,995237;1,334108;-1,27063;-4,418607;-1,161198;0,2510426;-1,613612;1,103571;-2,909555;3,917233
Index: 4 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,88475 | BrainData : 0,8130619;1,089343;3,97019;0,6048219;3,256593;-0,8101811;3,968913;0,7261486;0,02356852;-0,9340134;-3,468087;-4,166973;3,071505;-2,816796;3,780119;-3,059869;5,001069;1,334108;-1,302122;-4,459522;-1,106281;0,2783229;-1,629488;1,067306;-2,909555;3,917233
Index: 5 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,876702 | BrainData : 0,8539565;1,03254;3,959454;0,6314407;3,276047;-0,8118976;4,039426;0,8002392;0,0403147;-0,9413353;-3,569668;-4,157814;3,073149;-2,786867;3,781631;-3,100326;4,964623;1,286337;-1,297552;-4,418607;-1,124622;0,2404129;-1,604241;1,109742;-2,93024;3,946757
Index: 6 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,868338 | BrainData : 0,7830672;1,078734;3,97141;0,6048219;3,218201;-0,8118976;4,006751;0,7602349;-0,004246272;-0,9340134;-3,463458;-4,166973;3,071505;-2,792846;3,776251;-3,089378;5,016808;1,334108;-1,278395;-4,46218;-1,108198;0,2351538;-1,613612;1,103571;-2,909555;3,901671
Index: 7 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,865638 | BrainData : 0,8130619;1,078734;3,945928;0,6048219;3,256593;-0,8545914;4,030727;0,8001407;-0,004246272;-0,9797257;-3,489854;-4,146454;3,097404;-2,806459;3,780119;-3,076985;4,994589;1,334108;-1,294213;-4,418607;-1,154941;0,2840072;-1,613612;1,079811;-2,879574;3,934172
Index: 8 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,84399 | BrainData : 0,8096508;1,033963;3,974204;0,6498538;3,337985;-0,8436151;4,039696;0,801465;0,04623797;-0,926256;-3,492332;-4,157814;3,076653;-2,816796;3,776954;-3,077259;4,96093;1,286337;-1,283206;-4,379633;-1,218825;0,2510426;-1,582566;1,098282;-2,909555;3,940624
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,841075 | BrainData : 0,7642331;1,08752;3,91467;0,6334521;3,244568;-0,8307921;4,031215;0,7602349;-0,004246272;-0,9657817;-3,496885;-4,166973;3,096807;-2,848009;3,78345;-3,028106;4,995237;1,291875;-1,272602;-4,378166;-1,154941;0,20412;-1,613612;1,15225;-2,909555;3,917233
Index: 10 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,84086 | BrainData : 0,8130619;1,078734;3,975089;0,5956852;3,256593;-0,8479281;4,05373;0,8068071;-0,004246272;-0,9376228;-3,489854;-4,182536;3,071505;-2,790888;3,780119;-3,031901;4,995237;1,29851;-1,345804;-4,374242;-1,175809;0,2510426;-1,606232;1,103571;-2,877721;3,91785
Index: 11 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,711216 | BrainData : 0,7864135;1,050068;3,92272;0,6499138;3,266508;-0,8247948;3,997742;0,7602349;0,01420782;-0,9198877;-3,516954;-4,190642;3,038099;-2,903821;3,733234;-3,057432;4,972548;1,27509;-1,302122;-4,418607;-1,174527;0,2340984;-1,608525;1,12986;-2,942222;3,970392
Index: 12 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,701826 | BrainData : 0,8282328;1,044776;3,928266;0,6308657;3,271524;-0,8392772;3,996644;0,7602349;0,003664557;-0,9340134;-3,470423;-4,139269;3,024737;-2,816796;3,814606;-3,059869;4,995237;1,334108;-1,340075;-4,440742;-1,154941;0,2510426;-1,613612;1,086467;-2,891889;3,919834
Index: 13 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,694285 | BrainData : 0,8343143;1,078734;3,945928;0,6048219;3,256593;-0,8118976;4,014841;0,7602349;0,0120663;-0,9340134;-3,477129;-4,211244;3,036522;-2,860991;3,822166;-3,059869;4,995237;1,334108;-1,302122;-4,425141;-1,152534;0,2510426;-1,617305;1,103571;-2,909555;3,89637
Index: 14 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,67614 | BrainData : 0,8202944;1,167074;3,967498;0,6805882;3,289333;-0,8187155;4,014841;0,8654194;-0,0117172;-0,8912027;-3,561672;-4,136303;3,077399;-2,78494;3,832271;-3,047489;4,954082;1,267606;-1,269029;-4,412512;-1,146567;0,2261729;-1,695959;1,120382;-2,925697;4,002886
