Generation: 261 | maxFitness: 3,670536 | maxFitnessGen: 1,777223 | maxFitnessGenBuf: 1,769273
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,769273 | BrainData : 1,178281;1,08683;3,705205;0,4470665;3,043128;-0,6175959;4,335302;0,5649245;-0,250511;-1,177506;-3,73265;-4,277232;3,236754;-2,687992;3,76726;-3,242789;4,652107;1,480408;-1,085784;-4,746007;-0,8254575;0,2455018;-1,409179;1,283139;-2,585083;3,940901
Index: 1 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,69863 | BrainData : 1,14187;1,083577;3,608744;0,4561136;3,086637;-0,4554465;4,399434;0,4090043;-0,1912064;-1,084767;-3,681721;-4,082047;3,134343;-2,586189;3,777487;-3,171491;4,624811;1,560854;-1,108469;-4,795779;-0,8213625;0,2261025;-1,362846;1,32361;-2,552064;3,958589
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,693837 | BrainData : 1,154109;1,074799;3,734397;0,4354001;3,000677;-0,5596575;4,363558;0,5287609;-0,2495218;-1,107178;-3,73265;-4,198921;3,209439;-2,660239;3,783009;-3,291263;4,652107;1,449208;-1,097422;-4,746007;-0,8536878;0,2575891;-1,367046;1,264247;-2,57518;3,924011
Index: 3 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,689902 | BrainData : 1,167055;1,066165;3,7201;0,4966135;3,071089;-0,5252445;4,335302;0,498836;-0,2976509;-1,137274;-3,72767;-4,23017;3,167804;-2,607566;3,766773;-3,242789;4,630466;1,501937;-1,045668;-4,796266;-0,8805799;0,2481108;-1,44499;1,2908;-2,577131;3,973907
Index: 4 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,665745 | BrainData : 1,142973;1,06288;3,734397;0,4470665;3,048012;-0,5917429;4,376187;0,5478371;-0,2929494;-1,154652;-3,73265;-4,258383;3,19131;-2,673069;3,745548;-3,242789;4,675835;1,480408;-1,068519;-4,746007;-0,8535593;0,2455018;-1,409179;1,261128;-2,617178;3,924011
Index: 5 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,662664 | BrainData : 1,173748;1,074799;3,734397;0,4007783;3,048012;-0,5917429;4,335302;0,5287609;-0,2743805;-1,154652;-3,73265;-4,250823;3,161882;-2,659758;3,760267;-3,242789;4,643282;1,480408;-1,037248;-4,746007;-0,8935069;0,2455018;-1,379648;1,283139;-2,57518;3,90968
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,617317 | BrainData : 1,154109;1,074799;3,734397;0,4470665;3,048012;-0,5675751;4,384402;0,5287609;-0,2335408;-1,154652;-3,723097;-4,241261;3,188623;-2,660239;3,760267;-3,288117;4,652107;1,480408;-1,068519;-4,746007;-0,8171187;0,2455018;-1,453536;1,283139;-2,614123;3,964063
Index: 7 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,59721 | BrainData : 1,186438;1,087718;3,699067;0,4781632;3,087688;-0,5514085;4,318762;0,5194711;-0,3207998;-1,051879;-3,740764;-4,251845;3,298877;-2,585177;3,793486;-3,254294;4,693039;1,461629;-1,108579;-4,733535;-0,7922526;0,2374452;-1,493346;1,294925;-2,513009;3,898723
Index: 8 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,590981 | BrainData : 1,154109;1,081329;3,734397;0,4470665;3,049376;-0,5806915;4,338572;0,5287609;-0,2623195;-1,148059;-3,758755;-4,271763;3,178473;-2,645307;3,754979;-3,242789;4,642691;1,457533;-1,068519;-4,710564;-0,8931601;0,2226457;-1,409179;1,283139;-2,57518;3,929004
Index: 9 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,585076 | BrainData : 1,154109;1,092815;3,734397;0,4603065;3,048012;-0,6252807;4,335302;0,5261672;-0,2673714;-1,154652;-3,73265;-4,262618;3,218275;-2,658371;3,756009;-3,242789;4,652107;1,441208;-1,068519;-4,746007;-0,8625412;0,2446596;-1,409179;1,283007;-2,532917;3,924011
Index: 10 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,556228 | BrainData : 1,182169;1,112005;3,734397;0,4470665;3,048012;-0,5917429;4,335302;0,5287609;-0,2621328;-1,104798;-3,701345;-4,261365;3,240916;-2,660239;3,760267;-3,225602;4,652107;1,525933;-1,068731;-4,746007;-0,8625412;0,2455634;-1,409179;1,283139;-2,615124;3,951835
