Generation: 526 | maxFitness: 3,670536 | maxFitnessGen: 1,934058 | maxFitnessGenBuf: 1,997222
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,997222 | BrainData : 0,6638168;1,397373;4,045735;0,6615185;3,542834;-1,127776;4,060889;0,7939982;0,02306464;-0,8857005;-3,661783;-4,348506;2,968214;-2,256085;3,901433;-2,920639;4,873196;0,8814947;-1,297513;-4,45494;-1,576402;0,2356349;-1,289206;1,100456;-2,877193;3,824545
Index: 1 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,996606 | BrainData : 0,6986433;1,462989;4,109676;0,7059105;3,542834;-1,103581;4,127962;0,8018641;0,02306464;-0,8857005;-3,630007;-4,348506;2,973129;-2,256085;3,913482;-2,880079;4,873196;0,8446392;-1,297513;-4,421044;-1,570621;0,2309174;-1,268905;1,080413;-2,927232;3,817869
Index: 2 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,99409 | BrainData : 0,6419504;1,421991;4,10831;0,6809931;3,531039;-1,138209;4,105121;0,8338652;0,02306464;-0,8684805;-3,616602;-4,335297;2,964765;-2,279995;3,940966;-2,920639;4,873196;0,8995286;-1,326455;-4,45494;-1,60793;0,2309174;-1,301888;1,100456;-2,883813;3,813298
Index: 3 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,99409 | BrainData : 0,6597317;1,421991;4,070054;0,6540856;3,542834;-1,094406;4,105121;0,8338652;0,03529564;-0,8857005;-3,630007;-4,302217;2,968214;-2,256085;3,901433;-2,882163;4,873196;0,9028795;-1,337729;-4,422068;-1,576402;0,2309174;-1,247181;1,100456;-2,883813;3,813298
Index: 4 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,99409 | BrainData : 0,6597317;1,42555;4,046124;0,6615185;3,542834;-1,122437;4,090375;0,8338652;0,02306464;-0,8857005;-3,663569;-4,379575;2,968214;-2,272881;3,901433;-2,931526;4,873196;0,8828129;-1,342893;-4,462789;-1,576402;0,2309174;-1,275142;1,100456;-2,883813;3,813298
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,993371 | BrainData : 0,6597317;1,421991;4,054937;0,6734301;3,582835;-1,122437;4,105121;0,8276063;0,0434525;-0,9343153;-3,638593;-4,321911;2,968214;-2,218193;3,879205;-2,920639;4,873196;0,8814947;-1,251472;-4,45494;-1,576402;0,2309174;-1,297338;1,100456;-2,883813;3,81139
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,983934 | BrainData : 0,6597317;1,441616;4,04127;0,6615185;3,556231;-1,1682;4,105121;0,8338652;0,02306464;-0,8857005;-3,592204;-4,348506;2,968214;-2,256085;3,870244;-2,920639;4,862569;0,8814947;-1,297513;-4,428235;-1,576402;0,2562723;-1,238281;1,100456;-2,83715;3,846273
Index: 7 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,983003 | BrainData : 0,6597317;1,429305;4,077573;0,705198;3,542834;-1,122437;4,07465;0,8338652;-0,02345954;-0,8857005;-3,630007;-4,348506;2,968214;-2,223382;3,924464;-2,920639;4,873196;0,8814947;-1,297513;-4,490802;-1,576402;0,2309174;-1,268905;1,100456;-2,846926;3,786301
Index: 8 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,982364 | BrainData : 0,6510653;1,370893;4,201782;0,6616546;3,53706;-1,129495;4,181678;0,8342481;0,04293898;-0,8465039;-3,621979;-4,394906;2,917845;-2,349108;3,869208;-2,868031;5,006919;0,899895;-1,259719;-4,464655;-1,549384;0,2770582;-1,299928;1,014885;-2,911381;3,756574
Index: 9 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,981131 | BrainData : 0,6911563;1,376214;4,068539;0,6010476;3,516988;-1,165298;4,182711;0,9135858;0,03690201;-0,8757498;-3,523947;-4,323803;2,99923;-2,274157;3,861515;-2,879118;5,023555;0,9217603;-1,326842;-4,470606;-1,538353;0,2257897;-1,298365;1,082449;-2,891913;3,777056
Index: 10 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,939813 | BrainData : 0,6597317;1,425862;4,070054;0,6615185;3,542834;-1,122437;4,105121;0,8403567;0,01480995;-0,8859563;-3,630007;-4,392865;2,960953;-2,236864;3,901433;-2,877134;4,873196;0,8814947;-1,297513;-4,45494;-1,595401;0,2463488;-1,24562;1,067308;-2,907833;3,788742
Index: 11 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,934463 | BrainData : 2,307856;2,092434;3,016967;4,157383;-4,147533;2,072496;2,888913;4,660817;-4,837336;-0,9287167;-0,5439475;-2,716775;1,45509;-1,197109;1,580529;-3,962345;1,448926;-0,3799293;-0,7058032;-2,786802;-3,48404;1,057049;-3,345474;-1,807093;-2,910257;3,044317
Index: 12 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,899456 | BrainData : 0,6597317;1,463698;4,114458;0,6357779;3,503853;-1,133861;4,06469;0,8338652;0,02306464;-0,8857005;-3,630007;-4,368242;3,012056;-2,283192;3,901433;-2,920639;4,873196;0,8476723;-1,297513;-4,475159;-1,549158;0,2309174;-1,268905;1,100456;-2,883813;3,84672
Index: 13 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,898712 | BrainData : 0,6522697;1,421991;4,114724;0,6615185;3,500939;-1,122437;4,105121;0,8069654;0,02306464;-0,919103;-3,630007;-4,302122;2,968214;-2,256085;3,901433;-2,920639;4,892872;0,8814947;-1,297513;-4,424107;-1,576402;0,2206414;-1,268905;1,100456;-2,860706;3,79017
