Generation: 493 | maxFitness: 3,670536 | maxFitnessGen: 1,917054 | maxFitnessGenBuf: 1,987226
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,987226 | BrainData : 0,6748606;1,347338;4,02632;0,6079314;3,328395;-1,071064;4,180016;0,9489268;-0,07452601;-0,9277253;-3,530374;-4,217522;3,0168;-2,375655;3,910749;-2,933175;4,858794;1,038536;-1,234969;-4,459769;-1,363905;0,2150747;-1,527803;1,099701;-2,889293;3,782208
Index: 1 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,985342 | BrainData : 0,7022586;1,301604;4,029183;0,6469707;3,272227;-1,146058;4,228459;0,9709079;-0,09785342;-0,9362999;-3,528797;-4,294817;2,977449;-2,387892;3,953025;-2,968174;4,823782;0,9952396;-1,218976;-4,445148;-1,309437;0,1942804;-1,527803;1,13735;-2,846329;3,767847
Index: 2 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,887169 | BrainData : 0,6539481;1,325758;3,99265;0,7029848;3,251153;-1,146058;4,18796;0,9657029;-0,09377509;-0,9053238;-3,570487;-4,188372;2,977449;-2,370771;3,918443;-2,934627;4,8383;1,022431;-1,218976;-4,517334;-1,327121;0,1920095;-1,596262;1,099705;-2,854103;3,702188
Index: 3 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,882751 | BrainData : 0,7022586;1,301604;3,989636;0,6469707;3,272227;-1,146058;4,176792;0,9709079;-0,09785342;-1,007741;-3,509648;-4,249631;2,977449;-2,409966;3,942236;-2,968174;4,823782;1,038997;-1,218976;-4,429617;-1,35152;0,1502654;-1,527803;1,169464;-2,846329;3,767847
Index: 4 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,873958 | BrainData : 0,70009;1,301604;4,029183;0,6469707;3,272227;-1,102732;4,180013;0,9742364;-0,06109424;-1,004081;-3,51379;-4,277013;2,977449;-2,387892;3,942236;-2,968174;4,823782;1,038028;-1,218976;-4,445148;-1,321858;0,2417294;-1,527803;1,080514;-2,846329;3,767847
Index: 5 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,870935 | BrainData : 0,7022586;1,302268;4,029183;0,6640257;3,242044;-1,146058;4,192335;0,9432568;-0,05182537;-0,9646111;-3,545536;-4,261439;2,952991;-2,357825;3,942236;-2,989235;4,823782;1,072162;-1,178426;-4,445148;-1,316433;0,1852964;-1,552019;1,141994;-2,846329;3,800069
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,87018 | BrainData : 0,7022586;1,267104;3,996827;0,6469707;3,272227;-1,146058;4,223107;0,9577008;-0,1245243;-0,9646111;-3,530236;-4,271389;2,977449;-2,387892;3,913654;-2,968174;4,835214;1,022431;-1,259226;-4,445148;-1,316433;0,1942804;-1,50967;1,129703;-2,846329;3,790944
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,870055 | BrainData : 0,7022211;1,362867;3,918771;0,6325661;3,289366;-1,170295;4,226967;0,9743716;-0,126944;-0,8837158;-3,576881;-4,249007;2,977449;-2,395667;3,901986;-2,934627;4,858794;1,011166;-1,154278;-4,53583;-1,327121;0,2037179;-1,482233;1,129703;-2,856359;3,809753
Index: 8 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,868172 | BrainData : 0,7022586;1,301604;4,029183;0,6469707;3,261293;-1,147591;4,20903;0,9709079;-0,09785342;-0,9646111;-3,577812;-4,249631;3,011573;-2,343117;3,956254;-2,968174;4,839004;1,014755;-1,234377;-4,445148;-1,316433;0,1942804;-1,527803;1,129703;-2,846329;3,767847
Index: 9 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,86503 | BrainData : 0,6569953;1,405822;4,065632;0,6701632;3,253559;-1,11958;4,214525;0,9856169;-0,09785342;-0,9360835;-3,55669;-4,189919;2,994957;-2,368798;3,875434;-2,927705;4,848783;1,022431;-1,218976;-4,444258;-1,333814;0,1924633;-1,528537;1,141487;-2,82728;3,767847
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,819327 | BrainData : 0,728927;1,292676;4,030704;0,6469707;3,272227;-1,154453;4,223107;0,9709079;-0,1002239;-0,9205399;-3,528797;-4,246493;2,991345;-2,387892;3,978492;-2,968174;4,785924;1,022431;-1,218976;-4,409346;-1,322169;0,1705773;-1,527803;1,129703;-2,872846;3,767847
Index: 11 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,788665 | BrainData : 0,7311049;1,301604;3,992724;0,6158002;3,272227;-1,146058;4,223107;0,9730193;-0,1005152;-0,9548648;-3,528797;-4,268669;2,977449;-2,370868;3,954855;-2,966354;4,823782;1,019062;-1,176523;-4,410835;-1,316433;0,1942804;-1,530264;1,129703;-2,879037;3,767847
