Generation: 840 | maxFitness: 3,670536 | maxFitnessGen: 1,85116 | maxFitnessGenBuf: 2,235574
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,235574 | BrainData : -2,206479;0,2270312;-1,985603;0,283985;-3,506582;4,456326;-0,133261;3,38982;2,248405;4,478052;1,029165;-4,573096;-4,543002;2,177653;-2,665907;-3,625937;-0,3239337;-4,83813;4,532531;-0,1191986;-3,841231;-3,205312;2,293693;-2,483213;-1,874996;4,288201
Index: 1 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,235145 | BrainData : -2,206479;0,196562;-2,003468;0,2416474;-3,481154;4,431568;-0,133261;3,36052;2,291547;4,452541;1,029165;-4,573096;-4,543002;2,219625;-2,661335;-3,61945;-0,3239337;-4,816297;4,538558;-0,1259614;-3,831195;-3,246276;2,237369;-2,411385;-1,922444;4,288201
Index: 2 | Name: car 10 | Brain Type: RandomParents | Fitness: 2,231589 | BrainData : -2,160777;0,1855196;-1,969673;0,283985;-3,457626;4,421844;-0,1120548;3,386643;2,175789;4,517191;1,056136;-4,553204;-4,556015;2,175055;-2,642376;-3,664232;-0,3336991;-4,785443;4,538558;-0,1191986;-3,791382;-3,246276;2,246558;-2,439475;-1,900429;4,247589
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,212369 | BrainData : -2,206479;0,1893933;-1,983626;0,283985;-3,550919;4,431568;-0,1311536;3,367488;2,248405;4,478052;1,029165;-4,613663;-4,583106;2,224446;-2,661335;-3,662152;-0,3400411;-4,83813;4,538558;-0,1358113;-3,877508;-3,276579;2,27325;-2,459238;-1,874996;4,261562
Index: 4 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,208171 | BrainData : -2,225594;0,1654276;-1,978771;0,2633794;-3,472617;4,448191;-0,1423281;3,365333;2,212216;4,572854;1,036116;-4,553204;-4,494173;2,224758;-2,722278;-3,625937;-0,3512279;-4,771006;4,538558;-0,1024852;-3,84994;-3,263884;2,237742;-2,433809;-1,900429;4,247589
Index: 5 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,138927 | BrainData : -2,226276;0,1893933;-1,962791;0,283985;-3,496481;4,431568;-0,133261;3,36052;2,248405;4,478052;1,029165;-4,573096;-4,543002;2,230465;-2,682389;-3,603075;-0,3312749;-4,843348;4,565476;-0,1191986;-3,841231;-3,223921;2,27325;-2,459238;-1,899329;4,288201
Index: 6 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,091444 | BrainData : -2,206479;0,1893933;-1,991227;0,283985;-3,53674;4,431568;-0,133261;3,404713;2,278701;4,478052;1,007464;-4,573096;-4,543002;2,215152;-2,705976;-3,628517;-0,3239337;-4,83813;4,522408;-0,09138234;-3,875116;-3,246276;2,27325;-2,459238;-1,874996;4,285554
Index: 7 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,083644 | BrainData : -2,173219;0,1526995;-2,004772;0,2349879;-3,531632;4,431568;-0,133261;3,362675;2,224363;4,431906;1,029165;-4,589904;-4,543002;2,224446;-2,661335;-3,666485;-0,3239337;-4,869506;4,584094;-0,08637551;-3,807613;-3,228754;2,27325;-2,452599;-1,874996;4,288201
Index: 8 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,083644 | BrainData : -2,206479;0,1893933;-1,982593;0,283985;-3,506901;4,431568;-0,133261;3,33234;2,248405;4,478052;1,029165;-4,564126;-4,543002;2,19988;-2,661335;-3,625937;-0,3239337;-4,83813;4,538316;-0,1191986;-3,841231;-3,223936;2,27325;-2,459238;-1,874996;4,288201
Index: 9 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,078865 | BrainData : -2,189746;0,1893933;-1,982555;0,2421626;-3,462579;4,406194;-0,133261;3,347447;2,248405;4,478052;1,029165;-4,603346;-4,509584;2,228026;-2,622078;-3,614285;-0,3239337;-4,830534;4,538558;-0,1501844;-3,841231;-3,246276;2,242838;-2,494627;-1,90436;4,299371
Index: 10 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,076049 | BrainData : -2,206479;0,1664371;-1,965526;0,2884686;-3,43904;4,419559;-0,06868825;3,36052;2,186395;4,528346;1,025129;-4,546735;-4,498164;2,150502;-2,681413;-3,663535;-0,3234244;-4,805488;4,548985;-0,04348689;-3,822593;-3,246276;2,240658;-2,480665;-1,900429;4,260546
Index: 11 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,059518 | BrainData : -2,153935;0,1720429;-1,937833;0,2825582;-3,461912;4,413826;-0,08591452;3,36052;2,212216;4,56548;1,002954;-4,553204;-4,549851;2,201571;-2,647533;-3,565799;-0,3239337;-4,796574;4,574445;-0,1128476;-3,872912;-3,255754;2,301675;-2,459569;-1,888448;4,311937
Index: 12 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,031473 | BrainData : -2,243297;0,2304807;-1,937057;0,3294169;-3,506582;4,431568;-0,133261;3,36052;2,248405;4,478052;1,029165;-4,573096;-4,500501;2,224446;-2,661335;-3,602199;-0,3239337;-4,836003;4,581487;-0,1191986;-3,841231;-3,211938;2,281928;-2,463207;-1,874996;4,312436
Index: 13 | Name: car 12 | Brain Type: RandomParents | Fitness: 2,022249 | BrainData : -2,183461;0,1412294;-2,006916;0,2996627;-3,485419;4,509883;-0,03205587;3,338706;2,269124;4,573123;1,037718;-4,484928;-4,49641;2,168853;-2,734652;-3,59693;-0,3522768;-4,854588;4,551167;-0,1052799;-3,904487;-3,191307;2,213675;-2,472452;-1,941662;4,256018
Index: 14 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,973415 | BrainData : -2,206479;0,1893933;-1,983626;0,283985;-3,541677;4,431568;-0,133261;3,36052;2,248405;4,478052;1,071701;-4,555516;-4,543002;2,200273;-2,661335;-3,660322;-0,3239337;-4,83813;4,538558;-0,1191986;-3,841231;-3,246276;2,266231;-2,459238;-1,863879;4,241244
Index: 15 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,965523 | BrainData : -2,240737;0,1893933;-1,983626;0,3052723;-3,531935;4,467556;-0,133261;3,36052;2,235941;4,478052;1,060547;-4,595993;-4,543002;2,256174;-2,628408;-3,670394;-0,3320173;-4,83813;4,538558;-0,1191986;-3,835691;-3,243956;2,234072;-2,428529;-1,874996;4,246243
Index: 16 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,960059 | BrainData : -2,206479;0,1760693;-1,983626;0,283985;-3,51546;4,414795;-0,1251192;3,36052;2,249477;4,507629;1,029165;-4,573096;-4,543002;2,224446;-2,661335;-3,625937;-0,2814333;-4,846622;4,538558;-0,1512718;-3,807234;-3,2597;2,255074;-2,480225;-1,874996;4,288201
Index: 17 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,95658 | BrainData : -2,248849;0,1440348;-1,983626;0,283985;-3,535697;4,473548;-0,133261;3,393076;2,248405;4,494382;1,017747;-4,561842;-4,543002;2,261691;-2,618516;-3,625937;-0,3368388;-4,83813;4,541841;-0,1191986;-3,841231;-3,246276;2,29546;-2,459238;-1,834585;4,273137
