Generation: 148 | maxFitness: 3,670536 | maxFitnessGen: 1,675583 | maxFitnessGenBuf: 1,72879
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,72879 | BrainData : 1,093711;1,323166;3,480895;0,3343743;3,117479;-0,4075829;4,27914;0,5373808;-0,2545519;-1,228739;-3,785798;-3,998131;3,321929;-2,762112;3,609045;-3,233711;4,740114;1,596091;-1,111511;-4,475154;-0,8472134;0,06116116;-1,212999;1,359389;-2,775161;3,933434
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,727543 | BrainData : 1,186262;1,393366;3,470503;0,2687734;3,115232;-0,396969;4,212924;0,57463;-0,2396238;-1,331439;-3,810812;-4,010446;3,359692;-2,774117;3,578168;-3,293241;4,762947;1,563269;-1,117675;-4,502577;-0,9198216;0,1102722;-1,258415;1,321466;-2,775161;3,96143
Index: 2 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,727543 | BrainData : 1,226427;1,401496;3,453154;0,2687734;3,115232;-0,396969;4,210791;0,5364144;-0,2897612;-1,311853;-3,810812;-4,010446;3,345497;-2,812913;3,609045;-3,245294;4,762947;1,563269;-1,08688;-4,464038;-0,8820416;0,1102722;-1,258415;1,321466;-2,775161;3,96143
Index: 3 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,726798 | BrainData : 1,157093;1,374935;3,405578;0,301586;3,124258;-0,4420247;4,263927;0,6028849;-0,2972918;-1,31313;-3,839641;-4,009003;3,359692;-2,820881;3,656339;-3,203575;4,727178;1,587848;-1,08688;-4,502577;-0,8737642;0,1102722;-1,276701;1,336954;-2,734598;3,944325
Index: 4 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,725495 | BrainData : 1,135989;1,303237;3,480895;0,2486011;3,107365;-0,4298464;4,254845;0,4903345;-0,266677;-1,218272;-3,814334;-3,965202;3,361108;-2,722763;3,599357;-3,233711;4,77514;1,530459;-1,055748;-4,502577;-0,7982318;0,06113077;-1,258415;1,353069;-2,775161;3,907616
Index: 5 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,678827 | BrainData : 1,139933;1,278463;3,433978;0,2982115;3,117479;-0,4336985;4,27914;0,5373808;-0,2509362;-1,187845;-3,764059;-3,931978;3,31631;-2,762112;3,609045;-3,266041;4,740114;1,596091;-1,111511;-4,47462;-0,8472134;0,0408506;-1,258415;1,359389;-2,798408;3,933434
Index: 6 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,676395 | BrainData : 1,186262;1,374935;3,453154;0,2687734;3,115232;-0,396969;4,204623;0,57463;-0,235897;-1,352878;-3,795938;-4,006162;3,359692;-2,812223;3,597184;-3,265953;4,762947;1,563269;-1,063467;-4,458876;-0,8737642;0,1102722;-1,246754;1,321466;-2,754057;3,946561
Index: 7 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,631054 | BrainData : 1,046687;1,367659;3,478035;0,2436276;3,109765;-0,4599981;4,216267;0,5373808;-0,2089564;-1,281204;-3,809159;-3,99366;3,347695;-2,677526;3,589308;-3,236643;4,740114;1,573932;-1,080555;-4,495737;-0,8322538;0,08331533;-1,292347;1,346148;-2,729703;3,933434
Index: 8 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,617832 | BrainData : 1,16132;1,38153;3,472338;0,2687734;3,127325;-0,396969;4,279442;0,5602359;-0,2936966;-1,347971;-3,837626;-4,051234;3,354099;-2,734498;3,6432;-3,253559;4,794619;1,563269;-1,101732;-4,465749;-0,8315455;0,09821723;-1,258415;1,316059;-2,775131;3,96143
Index: 9 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,586475 | BrainData : 1,167691;1,334516;3,403502;0,2687734;3,115232;-0,396969;4,245088;0,57463;-0,2779684;-1,331439;-3,786773;-4,010446;3,359692;-2,786128;3,656278;-3,244906;4,762947;1,564649;-1,08688;-4,502577;-0,8737642;0,1102722;-1,258415;1,321466;-2,737937;3,96143
Index: 10 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,581386 | BrainData : 1,186262;1,423605;3,453154;0,2687734;3,115232;-0,396969;4,234936;0,57463;-0,2866245;-1,331439;-3,819764;-4,010446;3,359692;-2,734483;3,632489;-3,287096;4,79087;1,563269;-1,08688;-4,527172;-0,8737642;0,1102722;-1,258415;1,321466;-2,794226;3,96143
Index: 11 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,573125 | BrainData : 1,078341;1,387874;3,435432;0,3135776;3,129203;-0,4116306;4,254845;0,4874648;-0,2600477;-1,233286;-3,836318;-4,042212;3,332542;-2,680322;3,603858;-3,191501;4,780214;1,585188;-1,021261;-4,504875;-0,8298349;0,07962644;-1,258415;1,317173;-2,748426;3,885273
Index: 12 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,571088 | BrainData : 1,151169;1,364446;3,498848;0,2936903;3,115232;-0,396969;4,234936;0,5997832;-0,3249691;-1,356213;-3,810812;-4,044856;3,327477;-2,774117;3,609045;-3,269862;4,751122;1,522731;-1,08688;-4,481901;-0,8273428;0,1102722;-1,258415;1,321466;-2,797125;3,96143
