Generation: 883 | maxFitness: 3,670536 | maxFitnessGen: 2,331479 | maxFitnessGenBuf: 2,315222
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,315222 | BrainData : -2,27271;0,09093484;-2,030356;0,2274498;-3,408729;4,547765;-0,162486;3,520923;2,371399;4,584068;1,151837;-4,748806;-4,63119;2,259987;-2,418724;-3,619292;-0,2271911;-4,626388;4,457852;-0,2339725;-3,913777;-3,089224;2,26757;-2,3065;-1,853415;4,175057
Index: 1 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,31342 | BrainData : -2,290118;0,08162494;-1,939132;0,2293308;-3,424484;4,465353;-0,1108634;3,46408;2,342959;4,503701;1,137407;-4,788581;-4,595267;2,289986;-2,440801;-3,679092;-0,2732831;-4,646019;4,433845;-0,2158034;-3,859467;-3,107308;2,299323;-2,256015;-1,811859;4,137894
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,24938 | BrainData : -2,224331;0,1198089;-1,985098;0,2640331;-3,424484;4,48259;-0,1527124;3,452814;2,338378;4,564053;1,101729;-4,765968;-4,585069;2,249045;-2,463819;-3,679092;-0,2732831;-4,687789;4,433845;-0,2158034;-3,859467;-3,107308;2,276232;-2,223926;-1,795714;4,117398
Index: 3 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,245671 | BrainData : -2,27271;0,05475915;-1,965185;0,2306965;-3,424484;4,475567;-0,1252187;3,452814;2,357324;4,544239;1,137407;-4,740841;-4,612886;2,252172;-2,440801;-3,662269;-0,2664285;-4,692476;4,433845;-0,2476676;-3,859467;-3,107308;2,272872;-2,256491;-1,812952;4,117398
Index: 4 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,245671 | BrainData : -2,27271;0,09490789;-1,985098;0,225034;-3,424484;4,546317;-0,1527124;3,468018;2,342959;4,570861;1,137407;-4,828523;-4,585069;2,249045;-2,440801;-3,679092;-0,2716015;-4,626791;4,433845;-0,2158034;-3,860602;-3,111221;2,272872;-2,228338;-1,812952;4,117398
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,245671 | BrainData : -2,27271;0,08162494;-1,985098;0,225034;-3,424484;4,509267;-0,1527124;3,472215;2,308964;4,539278;1,17911;-4,754851;-4,569711;2,203574;-2,440801;-3,679092;-0,3212965;-4,636116;4,433845;-0,2424441;-3,883893;-3,107308;2,272872;-2,256015;-1,812952;4,117398
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,23512 | BrainData : -2,27271;0,1267662;-1,982891;0,1788992;-3,458846;4,491688;-0,1620572;3,450985;2,342959;4,58786;1,137407;-4,783486;-4,629106;2,221671;-2,440801;-3,679092;-0,2732831;-4,671356;4,433845;-0,2158034;-3,905489;-3,086521;2,272872;-2,29458;-1,815998;4,117398
Index: 7 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,234991 | BrainData : -2,264565;0,1058974;-1,92715;0,225034;-3,486239;4,487314;-0,1679453;3,448412;2,375059;4,539278;1,173842;-4,839622;-4,585062;2,210865;-2,407954;-3,678008;-0,3171854;-4,641828;4,462677;-0,1911505;-3,859467;-3,102296;2,311845;-2,256015;-1,785426;4,117398
Index: 8 | Name: car 2 | Brain Type: RandomParents | Fitness: 2,232552 | BrainData : -2,259374;0,1058974;-1,921455;0,2541649;-3,453542;4,534141;-0,2019548;3,406868;2,381433;4,512176;1,215726;-4,763537;-4,56418;2,168216;-2,363926;-3,644867;-0,2526072;-4,671356;4,462637;-0,2215753;-3,857429;-3,145186;2,289787;-2,207988;-1,803603;4,164423
Index: 9 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,226471 | BrainData : -2,227015;0,08162494;-1,992451;0,2261121;-3,460757;4,478493;-0,1502906;3,452814;2,342959;4,558327;1,154373;-4,738773;-4,585069;2,234276;-2,487776;-3,679092;-0,318803;-4,668141;4,433845;-0,1783345;-3,83642;-3,107308;2,293065;-2,26122;-1,803291;4,117398
Index: 10 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,224514 | BrainData : -2,283287;0,0909532;-1,985098;0,259074;-3,424484;4,503662;-0,1527124;3,452814;2,342959;4,492334;1,137407;-4,788581;-4,592537;2,290024;-2,440801;-3,699087;-0,2732831;-4,671356;4,415349;-0,16947;-3,859925;-3,107308;2,270921;-2,256015;-1,812952;4,128972
Index: 11 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,222716 | BrainData : -2,245017;0,08162494;-1,985098;0,211437;-3,431644;4,527398;-0,1264245;3,446151;2,304337;4,502225;1,137407;-4,788581;-4,617723;2,262157;-2,440801;-3,679092;-0,2732831;-4,671356;4,433845;-0,1967919;-3,855881;-3,081342;2,271932;-2,213946;-1,804745;4,139078
Index: 12 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,211054 | BrainData : -2,27271;0,06352133;-1,943501;0,1966227;-3,424484;4,549064;-0,1527124;3,452814;2,342959;4,524255;1,137407;-4,794154;-4,548888;2,249045;-2,440801;-3,679092;-0,2643227;-4,688862;4,433845;-0,2158034;-3,891848;-3,151941;2,3017;-2,256015;-1,787098;4,117398
Index: 13 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,20511 | BrainData : -2,27271;0,04852818;-1,95366;0,2681577;-3,455348;4,509267;-0,1573327;3,480579;2,365526;4,52794;1,137407;-4,788581;-4,585069;2,225277;-2,490288;-3,725946;-0,2732831;-4,671356;4,459277;-0,1728203;-3,859467;-3,093614;2,272872;-2,265536;-1,811461;4,117398
Index: 14 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,19976 | BrainData : -2,27271;0,08162494;-1,985098;0,2594192;-3,424484;4,509267;-0,1527124;3,452814;2,358186;4,539278;1,153007;-4,756422;-4,552551;2,249045;-2,465401;-3,679092;-0,3108696;-4,671356;4,449635;-0,2158034;-3,859467;-3,149175;2,297095;-2,256015;-1,812952;4,132986
Index: 15 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,130748 | BrainData : -2,27271;0,04507379;-2,034672;0,225034;-3,424484;4,551122;-0,1527124;3,496222;2,342959;4,539278;1,137407;-4,788581;-4,559441;2,250504;-2,482511;-3,673365;-0,2732831;-4,671356;4,386979;-0,2518756;-3,879972;-3,06002;2,272872;-2,256015;-1,788279;4,117398
Index: 16 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,059943 | BrainData : -2,291529;0,0570129;-1,986711;0,1750407;-3,4154;4,487805;-0,162486;3,427929;2,40687;4,519846;1,207514;-4,820273;-4,585069;2,210573;-2,383515;-3,646583;-0,3677634;-4,629504;4,434187;-0,1908823;-3,88335;-3,075638;2,287606;-2,295056;-1,821532;4,117398
Index: 17 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,038775 | BrainData : -2,27408;0,05060354;-2,001339;0,225034;-3,378009;4,509267;-0,1763081;3,459391;2,342959;4,539278;1,089173;-4,788581;-4,585069;2,201598;-2,440801;-3,704457;-0,2486454;-4,671356;4,432424;-0,1764133;-3,859467;-3,107308;2,272872;-2,256015;-1,812952;4,072913
