Generation: 808 | maxFitness: 3,670536 | maxFitnessGen: 2,003795 | maxFitnessGenBuf: 2,032677
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,032677 | BrainData : -2,211058;0,04359839;-1,870911;0,3936149;-3,451973;4,389366;-0,1649222;3,394671;2,078191;4,436482;1,110797;-4,638704;-4,384049;1,91661;-2,532358;-3,741372;-0,5646416;-4,8725;4,542683;-0,2724876;-3,957343;-3,326226;2,030693;-2,537723;-2,042103;4,120506
Index: 1 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,032677 | BrainData : -2,143193;0,02216892;-1,887933;0,3999118;-3,417902;4,351254;-0,1649222;3,394671;2,078191;4,398991;1,110797;-4,638704;-4,384049;1,986338;-2,515007;-3,761773;-0,5443914;-4,90286;4,588235;-0,3028784;-4,004741;-3,238375;2,030693;-2,554631;-2,042103;4,120506
Index: 2 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,930757 | BrainData : -2,226434;0,06022741;-1,870911;0,3936149;-3,417902;4,351254;-0,2032986;3,394671;2,099806;4,454762;1,110797;-4,67076;-4,352029;1,936545;-2,545896;-3,758688;-0,5492424;-4,8725;4,588235;-0,2724876;-3,92981;-3,301794;2,020053;-2,516288;-2,042103;4,136428
Index: 3 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,924321 | BrainData : -2,253074;0,1065811;-1,86808;0,3701135;-3,462429;4,342368;-0,215738;3,399792;2,185227;4,435559;1,129588;-4,653502;-4,391696;1,91707;-2,539222;-3,775316;-0,4935614;-4,824523;4,555155;-0,2724876;-3,97504;-3,298491;2,021557;-2,537466;-2,046079;4,120506
Index: 4 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,918183 | BrainData : -2,198167;0,09618795;-1,877313;0,3965902;-3,462429;4,307148;-0,13735;3,394671;2,145404;4,455156;1,128632;-4,653502;-4,418921;1,915937;-2,584742;-3,775316;-0,5026582;-4,787732;4,569104;-0,3167964;-3,931692;-3,25634;1,999893;-2,559165;-2,047968;4,099147
Index: 5 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,915619 | BrainData : -2,187545;0,09391913;-1,838824;0,4147339;-3,507457;4,370234;-0,1715713;3,407999;2,162206;4,419144;1,155817;-4,691795;-4,384049;1,897845;-2,547271;-3,767159;-0,5171636;-4,847008;4,625316;-0,2652212;-3,944305;-3,25634;2,022277;-2,579902;-2,029425;4,120506
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,907758 | BrainData : -2,18768;0,03965696;-1,917032;0,4201461;-3,417902;4,360286;-0,1828625;3,434075;2,078191;4,387365;1,110797;-4,596442;-4,384049;1,936545;-2,532358;-3,729165;-0,5388472;-4,8725;4,588235;-0,2724876;-3,957343;-3,282856;2,030475;-2,581837;-2,042103;4,142606
Index: 7 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,905376 | BrainData : -2,18768;0,06022741;-1,899506;0,4222671;-3,460794;4,351254;-0,1956373;3,394671;2,078191;4,436482;1,110797;-4,638704;-4,351315;1,936545;-2,544193;-3,758688;-0,4955004;-4,844255;4,588235;-0,2724876;-3,98338;-3,246657;2,060288;-2,537466;-2,021667;4,15957
Index: 8 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,894205 | BrainData : -2,18768;0,07142159;-1,870911;0,4434727;-3,417902;4,344005;-0,1857737;3,394671;2,108981;4,436482;1,076939;-4,638704;-4,397188;1,936545;-2,532358;-3,758688;-0,5918161;-4,842048;4,588235;-0,2237171;-3,957343;-3,234345;2,078783;-2,552509;-1,99753;4,120506
Index: 9 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,892732 | BrainData : -2,18768;0,08747914;-1,864134;0,3733596;-3,399379;4,322062;-0,1649222;3,394671;2,056708;4,482905;1,094044;-4,673762;-4,384049;1,936545;-2,571547;-3,758688;-0,4975135;-4,827823;4,60517;-0,2724876;-3,965422;-3,282856;2,044299;-2,537466;-2,042103;4,14262
Index: 10 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,86183 | BrainData : -2,18768;0,01640915;-1,870911;0,3781698;-3,417902;4,334718;-0,1646862;3,394671;2,078191;4,436482;1,110797;-4,638704;-4,432384;1,936545;-2,526816;-3,804964;-0,5443914;-4,8725;4,588235;-0,2724876;-4,001519;-3,282856;2,004325;-2,537466;-2,042103;4,131201
Index: 11 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,860127 | BrainData : -2,234354;0,03960474;-1,870911;0,4405609;-3,417902;4,34818;-0,1976344;3,394671;2,028593;4,435698;1,090052;-4,638334;-4,391668;1,936545;-2,532358;-3,758688;-0,5443914;-4,875348;4,588235;-0,2724876;-3,945508;-3,282856;2,000438;-2,566441;-2,042103;4,120506
Index: 12 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,85904 | BrainData : -2,18768;0,06022741;-1,889012;0,3936149;-3,414139;4,351254;-0,1649222;3,394671;2,078191;4,436482;1,09555;-4,638704;-4,384049;1,936545;-2,532358;-3,775142;-0,5443914;-4,8725;4,61052;-0,2724876;-3,914298;-3,282856;1,98183;-2,537466;-2,042103;4,077493
Index: 13 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,855017 | BrainData : -2,18768;0,01935578;-1,869727;0,3841071;-3,417902;4,351254;-0,1649222;3,427719;2,078191;4,417524;1,109194;-4,601208;-4,370113;1,936545;-2,50829;-3,732448;-0,5443914;-4,843832;4,588235;-0,2477022;-3,934666;-3,286183;2,069462;-2,538834;-2,025385;4,155879
Index: 14 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,837147 | BrainData : -2,18768;0,06022741;-1,870911;0,3936149;-3,417902;4,351254;-0,1649222;3,353162;2,070031;4,436482;1,110797;-4,638704;-4,400804;1,91867;-2,532358;-3,781431;-0,5443914;-4,903892;4,588235;-0,2724876;-4,003213;-3,282856;2,05336;-2,537466;-2,042103;4,152318
Index: 15 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,822802 | BrainData : -2,164495;0,06022741;-1,887257;0,4058042;-3,417132;4,339964;-0,209026;3,411967;2,078191;4,436482;1,105644;-4,654997;-4,384049;1,936545;-2,502491;-3,710771;-0,5710042;-4,823508;4,588235;-0,2864506;-3,9727;-3,282856;2,036885;-2,537466;-2,042103;4,120506
Index: 16 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,819427 | BrainData : -2,18768;0,08108774;-1,870911;0,3706565;-3,402095;4,351254;-0,2124596;3,394671;2,078191;4,436482;1,091859;-4,651009;-4,384049;1,936545;-2,532358;-3,758688;-0,5353658;-4,8725;4,616885;-0,2724876;-3,930323;-3,282856;2,030693;-2,537466;-2,050138;4,120506
Index: 17 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,818795 | BrainData : -2,18768;0,01675102;-1,870911;0,3936149;-3,417902;4,351254;-0,1263355;3,394671;2,078191;4,451011;1,110797;-4,674762;-4,384049;1,936545;-2,532358;-3,758688;-0,5443914;-4,8725;4,598185;-0,3081792;-3,957343;-3,282856;1,988948;-2,493888;-2,069209;4,076066
Index: 18 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,813861 | BrainData : -2,202152;0,06022741;-1,839233;0,3529679;-3,417902;4,351254;-0,1569458;3,374882;2,119717;4,436482;1,101049;-4,638704;-4,404353;1,949804;-2,532358;-3,758688;-0,5210956;-4,8725;4,588235;-0,2420857;-3,957343;-3,282856;2,030693;-2,537466;-1,999771;4,120506
Index: 19 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,812427 | BrainData : -2,194949;0,06022741;-1,870911;0,3725158;-3,411408;4,351254;-0,1491291;3,406043;2,078191;4,472349;1,110797;-4,638704;-4,384049;1,936545;-2,526342;-3,758688;-0,5443914;-4,8725;4,565171;-0,2914893;-3,957343;-3,282856;2,007085;-2,537466;-1,995174;4,071713
Index: 20 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,809968 | BrainData : -2,226398;0,09618795;-1,870911;0,4361376;-3,514901;4,276341;-0,1590585;3,429144;2,117482;4,44203;1,116401;-4,649825;-4,370894;1,91727;-2,551899;-3,773767;-0,5318619;-4,853015;4,56742;-0,3062473;-4,007414;-3,25634;2,022277;-2,544957;-2,057155;4,116363
Index: 21 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,801262 | BrainData : -2,168472;0,06726277;-1,91292;0,3715014;-3,417902;4,351254;-0,1649222;3,424139;2,108047;4,436482;1,110797;-4,638704;-4,384049;1,898532;-2,505857;-3,7169;-0,5443914;-4,8725;4,540847;-0,2724876;-3,957343;-3,28551;1,981549;-2,537466;-2,042103;4,120506
Index: 22 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,795607 | BrainData : -2,149952;0,01965025;-1,821284;0,3936149;-3,417902;4,351254;-0,1649222;3,433594;2,1041;4,436482;1,087292;-4,619022;-4,373421;1,936545;-2,568833;-3,79934;-0,5434192;-4,8725;4,589987;-0,2724876;-3,957343;-3,282856;2,011464;-2,57876;-2,042103;4,120506
Index: 23 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,794112 | BrainData : -2,264114;0,08384256;-1,870911;0,4142441;-3,459321;4,325041;-0,1960541;3,394671;2,127429;4,511596;1,210333;-4,622644;-4,363199;1,91727;-2,523789;-3,800485;-0,5098221;-4,833676;4,612239;-0,2724876;-4,043709;-3,25634;2,011687;-2,563625;-2,00207;4,115415
