Generation: 482 | maxFitness: 3,670536 | maxFitnessGen: 2,020873 | maxFitnessGenBuf: 2,008646
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,008646 | BrainData : 0,7518735;1,359244;4,0235;0,7042935;3,266398;-0,9400756;4,187325;1,023024;-0,1853505;-0,8561815;-3,501552;-4,253804;2,97279;-2,461805;3,874677;-2,95072;4,900278;1,145707;-1,264744;-4,458615;-1,351803;0,202759;-1,428784;1,113281;-2,94592;3,86415
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,008277 | BrainData : 0,7495779;1,316339;4,012474;0,733269;3,286465;-0,9400756;4,176093;1,011856;-0,1952371;-0,8793657;-3,501552;-4,290115;3,000889;-2,510551;3,909948;-2,976168;4,834376;1,143114;-1,288415;-4,458615;-1,396618;0,2060689;-1,462928;1,118497;-2,94592;3,888673
Index: 2 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,992797 | BrainData : 0,7816484;1,353564;3,984496;0,7280372;3,266398;-0,9107568;4,176093;1,031641;-0,157296;-0,8420947;-3,458565;-4,253804;3,001555;-2,464484;3,897906;-2,98511;4,874105;1,130055;-1,288415;-4,460104;-1,396618;0,2015549;-1,509567;1,118497;-2,94592;3,888673
Index: 3 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,990756 | BrainData : 0,7518735;1,32061;3,984496;0,7042935;3,266398;-0,8914409;4,132513;0,9899192;-0,1605097;-0,8420947;-3,501552;-4,286304;2,97279;-2,55798;3,897906;-2,95072;4,852574;1,127494;-1,293984;-4,458615;-1,396618;0,202759;-1,495837;1,118497;-2,94592;3,888673
Index: 4 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,990756 | BrainData : 0,7518735;1,32061;3,997679;0,7126767;3,310749;-0,890274;4,130469;0,9899192;-0,1559529;-0,8420947;-3,482142;-4,253804;2,953876;-2,510551;3,922356;-2,907079;4,852574;1,183279;-1,288415;-4,463777;-1,396618;0,202759;-1,42707;1,118497;-2,94592;3,888673
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,929911 | BrainData : 0,7355065;1,317024;3,984496;0,7042935;3,21781;-0,9400756;4,214508;0,9401791;-0,1486404;-0,8420947;-3,520222;-4,220652;3,016445;-2,510551;3,895677;-2,95072;4,816157;1,095978;-1,299338;-4,458615;-1,431999;0,2023637;-1,476249;1,118497;-2,94592;3,903613
Index: 6 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,918212 | BrainData : 0,7036577;1,278978;3,985539;0,6932747;3,266398;-0,9094177;4,176093;1,003022;-0,1767728;-0,8420947;-3,477183;-4,253804;2,97279;-2,531358;3,882258;-2,99004;4,824719;1,145707;-1,288415;-4,458615;-1,396618;0,1579116;-1,472501;1,167305;-2,989119;3,933935
Index: 7 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,853331 | BrainData : 0,7511657;1,32061;4,027087;0,7183797;3,301678;-0,9378214;4,178326;0,9839246;-0,1883501;-0,9205491;-3,483576;-4,26933;2,982905;-2,489586;3,881537;-2,961924;4,847927;1,128203;-1,338166;-4,458615;-1,392826;0,202759;-1,46982;1,118497;-2,933297;3,841699
Index: 8 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,822729 | BrainData : 0,7518735;1,313617;3,998661;0,739278;3,219657;-0,9400756;4,139686;0,9899192;-0,125543;-0,8420947;-3,504124;-4,247353;2,97279;-2,484221;3,897906;-2,929284;4,86072;1,182963;-1,288415;-4,453579;-1,396618;0,202759;-1,513809;1,118497;-2,910217;3,888673
Index: 9 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,817577 | BrainData : 0,7518735;1,32061;3,984496;0,7042935;3,266398;-0,9400756;4,176093;1,011165;-0,1258903;-0,8669702;-3,522599;-4,22547;2,930272;-2,478035;3,897906;-2,979304;4,852574;1,145707;-1,275037;-4,458615;-1,429767;0,202759;-1,470013;1,118497;-2,929238;3,888673
Index: 10 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,816903 | BrainData : 0,7490051;1,273689;3,984496;0,7042935;3,266398;-0,9200751;4,190753;0,9899192;-0,1559529;-0,8420947;-3,483552;-4,24455;2,94685;-2,510551;3,907274;-2,949285;4,814463;1,188188;-1,260721;-4,458615;-1,440839;0,202759;-1,503742;1,083928;-2,987073;3,888673
