Generation: 79 | maxFitness: 1,745357 | maxFitnessGen: 1,610286 | maxFitnessGenBuf: 1,62464
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,62464 | BrainData : 1,168819;1,321744;3,810164;0,4995399;3,291649;-0,56586;4,119793;0,5224347;-0,2560988;-1,351631;-3,591076;-4,366972;3,323378;-2,707206;3,594632;-3,310284;4,794127;1,363319;-1,252374;-4,453145;-0,6438097;0,3069291;-1,120669;1,210974;-2,730889;4,126793
Index: 1 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,623889 | BrainData : 1,176361;1,302204;3,869393;0,4070584;3,294577;-0,4965199;4,08531;0,5348301;-0,2662867;-1,33521;-3,622183;-4,377056;3,28315;-2,721154;3,635583;-3,26922;4,7518;1,480405;-1,290135;-4,413241;-0,6894315;0,3006407;-1,088111;1,223861;-2,730889;4,143492
Index: 2 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,54932 | BrainData : 1,168659;1,302204;3,845795;0,3734876;3,294577;-0,4965199;4,116687;0,5348301;-0,2837028;-1,339443;-3,620205;-4,341924;3,305972;-2,6601;3,632651;-3,276136;4,784425;1,440067;-1,295344;-4,412333;-0,6391455;0,3006407;-1,111851;1,212652;-2,730889;4,126793
Index: 3 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,54932 | BrainData : 1,172551;1,302204;3,818119;0,4070584;3,294577;-0,4965199;4,116687;0,5348301;-0,2560988;-1,339658;-3,620205;-4,377056;3,303914;-2,689303;3,597716;-3,276136;4,784425;1,40283;-1,250264;-4,481067;-0,6438097;0,3006407;-1,105219;1,212652;-2,730889;4,126793
Index: 4 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,54932 | BrainData : 1,168659;1,302204;3,82309;0,4070584;3,269295;-0,4832054;4,129617;0,5348301;-0,2560988;-1,294269;-3,620205;-4,377056;3,305972;-2,677904;3,65773;-3,276136;4,751243;1,459558;-1,256838;-4,453145;-0,6438097;0,3006407;-1,105219;1,212652;-2,730889;4,126793
Index: 5 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,54932 | BrainData : 1,17862;1,302204;3,779275;0,4070584;3,294577;-0,4481054;4,116687;0,5348301;-0,2560988;-1,33521;-3,620205;-4,377056;3,274979;-2,677904;3,635583;-3,228694;4,784425;1,440067;-1,256838;-4,453145;-0,6242216;0,3006407;-1,111367;1,212652;-2,730889;4,126793
Index: 6 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,54351 | BrainData : 1,12;1,302204;3,82309;0,4070584;3,294577;-0,4777387;4,121083;0,5021516;-0,2625778;-1,367237;-3,620205;-4,377056;3,305972;-2,656753;3,641585;-3,2693;4,784425;1,420316;-1,256838;-4,453145;-0,6204131;0,3006407;-1,128898;1,211076;-2,730889;4,137866
Index: 7 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,53745 | BrainData : 1,202615;1,302204;3,82309;0,4128969;3,294577;-0,5414741;4,116687;0,5348301;-0,2390651;-1,300558;-3,660513;-4,377056;3,292134;-2,661719;3,677459;-3,276136;4,758897;1,46973;-1,256838;-4,453145;-0,6795407;0,3109098;-1,105219;1,212652;-2,730889;4,126793
Index: 8 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,531631 | BrainData : 1,269399;1,378749;3,810679;0,4403841;3,357942;-0,5898626;4,142879;0,5177312;-0,2236443;-1,373842;-3,621871;-4,407796;3,287961;-2,624029;3,680822;-3,334592;4,818509;1,389193;-1,25695;-4,435417;-0,6438097;0,2519051;-1,10666;1,226636;-2,778527;4,126793
Index: 9 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,501172 | BrainData : 1,14898;1,302204;3,82309;0,3773324;3,314619;-0,4965199;4,116687;0,5348301;-0,2560988;-1,372769;-3,571784;-4,333889;3,305972;-2,677904;3,635583;-3,316852;4,821246;1,440067;-1,256838;-4,459512;-0,6149895;0,3006407;-1,105219;1,196692;-2,730889;4,123996
Index: 10 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,485631 | BrainData : 1,155228;1,302204;3,82309;0,4480226;3,294577;-0,5066767;4,116687;0,4900182;-0,2299035;-1,33521;-3,663818;-4,377056;3,257432;-2,677904;3,678086;-3,276136;4,784425;1,481975;-1,269228;-4,485834;-0,6705948;0,3006407;-1,105219;1,212652;-2,709044;4,142938
