Generation: 825 | maxFitness: 3,670536 | maxFitnessGen: 2,243761 | maxFitnessGenBuf: 1,943715
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,943715 | BrainData : -2,295836;0,1550791;-1,941744;0,3701567;-3,435134;4,42016;-0,1952621;3,391032;2,17806;4,532939;1,107875;-4,546114;-4,404397;2,01552;-2,728938;-3,785559;-0,4313599;-4,817682;4,57026;-0,2170241;-3,925318;-3,23697;2,094157;-2,37833;-1,989747;4,180474
Index: 1 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,934564 | BrainData : -2,258787;0,1397595;-1,912386;0,4145501;-3,397318;4,429945;-0,1446156;3,391032;2,17806;4,542166;1,107875;-4,479445;-4,400683;2,004432;-2,745827;-3,785559;-0,4784755;-4,822176;4,57026;-0,2133194;-3,94074;-3,23697;2,094157;-2,452446;-1,989747;4,144612
Index: 2 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,931046 | BrainData : -2,224843;0,1397595;-1,939579;0,3914871;-3,411819;4,472249;-0,1147892;3,357809;2,174361;4,532939;1,059982;-4,491234;-4,400683;2,004432;-2,735918;-3,793895;-0,4953796;-4,822176;4,57026;-0,2446502;-3,898398;-3,23697;2,089795;-2,42215;-1,989747;4,130919
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,93065 | BrainData : -2,277847;0,1173845;-1,939579;0,4086018;-3,397318;4,429945;-0,1580871;3,387222;2,17806;4,532939;1,107875;-4,503671;-4,407851;1,969337;-2,735918;-3,785559;-0,4329583;-4,836184;4,583462;-0,2162459;-3,925318;-3,228028;2,125794;-2,428107;-1,969823;4,159585
Index: 4 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,929712 | BrainData : -2,258787;0,1566401;-1,920682;0,3808483;-3,407404;4,456467;-0,1580871;3,391032;2,15889;4,532939;1,097803;-4,50656;-4,400683;2,004432;-2,721959;-3,785559;-0,4784755;-4,822176;4,57026;-0,2008588;-3,925318;-3,23697;2,124283;-2,469471;-1,989747;4,197327
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,929487 | BrainData : -2,298929;0,1822547;-1,939579;0,352747;-3,397318;4,428755;-0,1580871;3,391032;2,17806;4,573607;1,107875;-4,53035;-4,400683;2,004432;-2,708088;-3,817573;-0,4724227;-4,822176;4,57026;-0,1556352;-3,971074;-3,23697;2,069994;-2,394202;-2,018434;4,181432
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,921389 | BrainData : -2,307722;0,1397595;-1,939579;0,3369451;-3,397318;4,429945;-0,1860916;3,391032;2,17806;4,569416;1,107875;-4,50656;-4,400683;2,004432;-2,781824;-3,785559;-0,4291098;-4,808767;4,57026;-0,1769606;-3,898797;-3,23697;2,094157;-2,428107;-1,989747;4,163285
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,916896 | BrainData : -2,213529;0,1397595;-1,939579;0,3816916;-3,397318;4,429945;-0,1955914;3,378236;2,17806;4,529517;1,107875;-4,50656;-4,400683;2,004432;-2,735918;-3,818737;-0,4784755;-4,813658;4,57026;-0,2441633;-3,925318;-3,23697;2,094157;-2,434194;-1,989747;4,159935
Index: 8 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,910835 | BrainData : -2,258787;0,1161609;-1,89424;0,3836403;-3,422017;4,429945;-0,1140267;3,409371;2,184818;4,532939;1,107875;-4,50656;-4,400683;2,004432;-2,772788;-3,83173;-0,441613;-4,822176;4,581436;-0,205075;-3,936336;-3,23697;2,094157;-2,428107;-1,999214;4,205567
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,90954 | BrainData : -2,258787;0,1168216;-1,939579;0,3808483;-3,389279;4,429945;-0,1580871;3,391032;2,17806;4,560553;1,107875;-4,511998;-4,376924;2,004432;-2,735918;-3,760233;-0,4784755;-4,798712;4,610371;-0,1703552;-3,878734;-3,23697;2,080937;-2,428107;-1,989747;4,158442
Index: 10 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,908752 | BrainData : -2,331286;0,1411888;-1,939796;0,340057;-3,384368;4,423108;-0,2354022;3,417534;2,136434;4,528556;1,17157;-4,511533;-4,370106;1,978672;-2,689203;-3,732503;-0,4787324;-4,873476;4,537664;-0,2052989;-3,885432;-3,200296;2,053571;-2,453186;-2,026374;4,148009
Index: 11 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,903097 | BrainData : -2,212114;0,1713172;-1,939579;0,3808483;-3,397318;4,429945;-0,1955973;3,398115;2,16332;4,532939;1,107875;-4,50656;-4,430675;1,97781;-2,735918;-3,811619;-0,4784755;-4,803157;4,571898;-0,205075;-3,925318;-3,23697;2,077095;-2,457624;-1,989747;4,159585
Index: 12 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,815241 | BrainData : -2,276882;0,1397595;-1,939579;0,3889635;-3,356296;4,400397;-0,1580871;3,436025;2,176684;4,514222;1,107875;-4,50656;-4,400683;2,004432;-2,757169;-3,797937;-0,4611984;-4,822176;4,560006;-0,205868;-3,90847;-3,23697;2,066683;-2,428107;-1,989747;4,154603
Index: 13 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,802118 | BrainData : -2,258787;0,1397595;-1,939579;0,3808483;-3,400802;4,429945;-0,1631028;3,391032;2,17806;4,570727;1,094562;-4,512066;-4,400683;2,05017;-2,765807;-3,809692;-0,4674909;-4,859462;4,589972;-0,205075;-3,896621;-3,26267;2,094157;-2,428107;-1,96431;4,159585
Index: 14 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,79909 | BrainData : -2,239465;0,1765989;-1,986313;0,3808483;-3,397318;4,429945;-0,1679613;3,378121;2,171291;4,532939;1,107875;-4,50656;-4,400683;1,984984;-2,70807;-3,777406;-0,4975649;-4,85831;4,57026;-0,205075;-3,925318;-3,216665;2,094157;-2,416688;-1,963846;4,159585
Index: 15 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,775525 | BrainData : -2,287317;0,1397595;-1,939579;0,3808483;-3,397318;4,429945;-0,1574659;3,391032;2,162712;4,546815;1,107875;-4,487869;-4,400683;1,990748;-2,780622;-3,785071;-0,4837982;-4,844817;4,532604;-0,205075;-3,925318;-3,23697;2,044436;-2,428107;-1,989747;4,126864
Index: 16 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,773577 | BrainData : -2,331286;0,0899751;-1,988332;0,3056299;-3,346965;4,384896;-0,2424137;3,366422;2,13404;4,532939;1,095338;-4,522871;-4,3761;1,978672;-2,736082;-3,746993;-0,5169322;-4,83508;4,537664;-0,1941116;-3,90552;-3,215919;2,06802;-2,431256;-1,959673;4,113554
Index: 17 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,769186 | BrainData : -2,341039;0,1242042;-1,960639;0,340057;-3,346943;4,417919;-0,193402;3,333874;2,136434;4,621745;1,099872;-4,544454;-4,380147;1,98168;-2,689203;-3,679185;-0,5498862;-4,83508;4,583359;-0,226421;-3,911789;-3,198076;2,041499;-2,496906;-2,010489;4,197638
Index: 18 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,758481 | BrainData : -2,331286;0,1597174;-1,95096;0,340057;-3,308444;4,420113;-0,1995353;3,347164;2,129766;4,54815;1,099261;-4,544454;-4,426549;2,010195;-2,689203;-3,830647;-0,568866;-4,811611;4,494157;-0,2045054;-3,90667;-3,238437;2,053039;-2,421984;-2,025517;4,12068
Index: 19 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,754593 | BrainData : -2,258787;0,1397595;-1,939579;0,3808483;-3,397318;4,429945;-0,1580871;3,401575;2,17806;4,55596;1,080325;-4,50656;-4,37464;2,011776;-2,735918;-3,785559;-0,4784755;-4,822395;4,57026;-0,205075;-3,925318;-3,197854;2,094157;-2,468694;-2,02217;4,190609
Index: 20 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,753373 | BrainData : -2,258787;0,1397595;-1,939579;0,3808483;-3,397318;4,429945;-0,1580871;3,391032;2,147953;4,532939;1,082451;-4,496212;-4,42862;2,004432;-2,753512;-3,785559;-0,4417092;-4,868509;4,57026;-0,1746563;-3,937329;-3,18836;2,075277;-2,428107;-1,967067;4,186556
Index: 21 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,739273 | BrainData : -2,258787;0,1397595;-1,939579;0,3762998;-3,397318;4,429945;-0,1580871;3,419934;2,20831;4,488544;1,106942;-4,50656;-4,400683;2,004432;-2,771645;-3,785559;-0,4784755;-4,822176;4,5344;-0,1950826;-3,951742;-3,23697;2,094157;-2,428107;-1,947277;4,159585
Index: 22 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,738761 | BrainData : -2,331286;0,1679973;-1,95096;0,340057;-3,346943;4,485659;-0,1995353;3,298735;2,136434;4,552208;1,104635;-4,569971;-4,394534;1,929819;-2,689203;-3,827864;-0,5275338;-4,83508;4,50378;-0,2027191;-3,90667;-3,188704;2,061765;-2,43145;-2,017132;4,116135
Index: 23 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,722101 | BrainData : -2,224267;0,09695497;-1,939579;0,3808483;-3,397318;4,386276;-0,1580871;3,385339;2,172159;4,55187;1,154986;-4,556041;-4,404494;2,038008;-2,750216;-3,828022;-0,4784755;-4,814364;4,57026;-0,2140372;-3,960541;-3,23697;2,094157;-2,455904;-2,009004;4,159585
Index: 24 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,687833 | BrainData : -2,258787;0,1330931;-1,950487;0,3808483;-3,424126;4,434483;-0,1580871;3,391032;2,17806;4,532939;1,107875;-4,50656;-4,408052;2,004432;-2,735918;-3,782607;-0,4784755;-4,842093;4,565222;-0,205075;-3,910403;-3,23697;2,122037;-2,428107;-1,989747;4,170362
Index: 25 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,68732 | BrainData : -2,223088;0,1397595;-1,939579;0,3808483;-3,397318;4,429945;-0,1580871;3,388883;2,17806;4,573105;1,125919;-4,50656;-4,430481;1,985202;-2,730683;-3,785559;-0,4688417;-4,822176;4,567143;-0,2136677;-3,963989;-3,215939;2,094157;-2,428684;-1,989747;4,114815
Index: 26 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,650732 | BrainData : -2,237204;0,1397595;-1,939579;0,3383828;-3,371108;4,41708;-0,1419589;3,352428;2,17806;4,511253;1,087345;-4,50656;-4,400683;2,004432;-2,735918;-3,829069;-0,4804722;-4,822176;4,57026;-0,205075;-3,925318;-3,23697;2,103082;-2,428107;-2,005336;4,159585
Index: 27 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,647516 | BrainData : -2,261451;0,1595252;-1,971299;0,3808483;-3,397318;4,429945;-0,1580871;3,391032;2,143703;4,532939;1,107875;-4,50656;-4,385923;2,016853;-2,735918;-3,785559;-0,4784755;-4,842939;4,536682;-0,1640241;-3,925318;-3,23697;2,127744;-2,428107;-1,989747;4,175299
Index: 28 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,642099 | BrainData : -2,338175;0,1898986;-1,925046;0,3799684;-3,321359;4,452865;-0,2005365;3,316248;2,106064;4,532939;1,075457;-4,555424;-4,348193;1,981974;-2,735918;-3,817097;-0,5193813;-4,820385;4,53858;-0,1720559;-3,931581;-3,216749;2,061971;-2,433945;-2,061746;4,191898
Index: 29 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,633507 | BrainData : -2,338175;0,1892011;-1,952435;0,3341194;-3,363411;4,438787;-0,2137961;3,316248;2,145126;4,525135;1,075457;-4,529399;-4,386147;1,986244;-2,716523;-3,784938;-0,5193813;-4,867437;4,490171;-0,2255672;-3,90667;-3,215919;2,067848;-2,481234;-2,061746;4,148037
Index: 30 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,62137 | BrainData : -2,364203;0,1311083;-1,95096;0,3851209;-3,30968;4,408936;-0,1946874;3,356333;2,136434;4,532939;1,104635;-4,510326;-4,423369;2,006319;-2,689203;-3,744248;-0,5275338;-4,813591;4,527789;-0,1899129;-3,86995;-3,243003;2,075518;-2,453186;-2,024018;4,100834
Index: 31 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,573114 | BrainData : -2,303734;0,1266191;-1,95096;0,3189164;-3,394609;4,367617;-0,1995353;3,355752;2,133133;4,532939;1,094506;-4,544454;-4,429651;1,979051;-2,689203;-3,734439;-0,5198383;-4,845724;4,558191;-0,1825861;-3,90667;-3,183597;2,121843;-2,424322;-1,987058;4,154707
Index: 32 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,302847 | BrainData : -2,282854;0,1644899;-1,966923;0,3640085;-3,364781;4,418301;-0,173585;3,380744;2,136434;4,565;1,150181;-4,544454;-4,355575;1,968232;-2,651485;-3,784802;-0,5471232;-4,794406;4,492871;-0,2019635;-3,930344;-3,221231;2,031163;-2,475021;-1,968464;4,161203
Index: 33 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,302603 | BrainData : -2,331286;0,1496151;-1,883518;0,340057;-3,370537;4,382588;-0,223061;3,354835;2,14361;4,580819;1,104635;-4,519041;-4,42077;1,978672;-2,660712;-3,759541;-0,5132836;-4,810121;4,537664;-0,2242259;-3,895689;-3,177108;2,037083;-2,453186;-1,960289;4,154707
Index: 34 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,295681 | BrainData : -2,332402;0,1944351;-1,865455;0,3596416;-3,297566;4,435176;-0,2368518;3,273333;2,116194;4,539995;1,109503;-4,50656;-4,374967;1,992991;-2,686325;-3,74996;-0,5503379;-4,837991;4,537664;-0,1942165;-3,891239;-3,207278;2,06154;-2,453186;-1,933607;4,139638
Index: 35 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,229086 | BrainData : -2,258787;0,1052737;-1,923665;0,4216313;-3,44123;4,429945;-0,1580871;3,361984;2,17806;4,528572;1,107875;-4,533102;-4,401042;2,041045;-2,709355;-3,785559;-0,4809602;-4,822176;4,57026;-0,205075;-3,948225;-3,23697;2,142677;-2,449661;-1,999699;4,159585
