Generation: 540 | maxFitness: 3,670536 | maxFitnessGen: 1,98926 | maxFitnessGenBuf: 2,056491
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,056491 | BrainData : 0,5986575;1,24788;4,045978;0,6943695;3,534679;-1,0952;4,119207;0,9148546;0,04500749;-0,9557618;-3,67261;-4,21267;3,087587;-2,18384;3,853685;-2,973108;4,93978;0,8615652;-1,311745;-4,422734;-1,545058;0,2244063;-1,265615;1,095399;-2,843601;3,73776
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,055547 | BrainData : 0,5825503;1,24788;4,056503;0,628199;3,534679;-1,0952;4,115999;0,9148546;0,04285;-0,9519297;-3,710301;-4,177251;3,08277;-2,233733;3,853685;-2,973108;4,93978;0,8938391;-1,351246;-4,434251;-1,554;0,2244063;-1,281537;1,095399;-2,843601;3,734329
Index: 2 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,039546 | BrainData : 0,579134;1,250302;4,064617;0,6555335;3,564345;-1,0952;4,135419;0,917236;0,05602602;-0,9557618;-3,710301;-4,210315;3,039591;-2,233733;3,863265;-2,973108;4,940104;0,8615652;-1,351246;-4,410568;-1,554;0,2182003;-1,278979;1,095399;-2,843601;3,735823
Index: 3 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,000919 | BrainData : 0,5544024;1,274542;4,064617;0,6778978;3,515635;-1,0952;4,119207;0,9148546;0,05602602;-0,9361877;-3,686552;-4,177251;3,039591;-2,251485;3,824903;-2,973108;4,93978;0,8615652;-1,351246;-4,410568;-1,554;0,2244063;-1,234834;1,095399;-2,843601;3,730035
Index: 4 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,967129 | BrainData : 0,6117451;1,24788;4,064617;0,6778978;3,513082;-1,06852;4,119207;0,9604457;0,02344085;-0,9477936;-3,70034;-4,177251;3,039591;-2,233733;3,888068;-2,973108;4,93978;0,8615652;-1,351246;-4,410568;-1,554;0,2208024;-1,284664;1,095399;-2,855973;3,783002
Index: 5 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,955016 | BrainData : 0,579134;1,220469;4,084389;0,7247446;3,534679;-1,120488;4,159268;0,9148546;0,1058518;-0,9557618;-3,753549;-4,177251;3,039591;-2,246585;3,854701;-2,986131;4,93978;0,8615652;-1,384318;-4,452135;-1,554;0,2244063;-1,251886;1,090571;-2,843601;3,767477
Index: 6 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,948542 | BrainData : 0,5647011;1,299767;4,05897;0,7160246;3,494631;-1,12048;4,080591;0,8248205;0,1391304;-1,048696;-3,706345;-4,218586;3,034833;-2,198143;3,854556;-3,007154;4,987294;0,8460886;-1,426892;-4,353059;-1,55846;0,1948351;-1,176977;1,141693;-2,778748;3,745208
Index: 7 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,931163 | BrainData : 0,6072571;1,308808;4,071132;0,6979042;3,498798;-1,115377;4,080591;0,8420545;0,1431731;-1,013111;-3,743151;-4,235458;3,03013;-2,203175;3,916827;-2,9742;5,007204;0,8615652;-1,3865;-4,45132;-1,572036;0,1940085;-1,196928;1,123129;-2,814412;3,745208
Index: 8 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,929574 | BrainData : 0,579134;1,24788;4,064617;0,6778117;3,508395;-1,0952;4,122522;0,8784674;0,07905513;-0,9551193;-3,736227;-4,208063;3,048924;-2,233733;3,839202;-2,940206;4,93978;0,8445566;-1,320481;-4,410568;-1,554;0,2082605;-1,231664;1,095399;-2,838918;3,739716
Index: 9 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,929285 | BrainData : 0,579134;1,273276;4,015001;0,6282688;3,531793;-1,144055;4,119207;0,8697245;0,05602602;-0,9853659;-3,710301;-4,224668;3,054738;-2,266824;3,824594;-2,985253;4,920068;0,8615652;-1,355208;-4,426401;-1,554;0,212406;-1,24607;1,111268;-2,807476;3,755009
Index: 10 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,915718 | BrainData : 0,5823001;1,254901;4,078842;0,6983083;3,534679;-1,0952;4,149093;0,9647667;0,05602602;-0,9629122;-3,710301;-4,197613;3,039591;-2,281264;3,86974;-2,942477;4,924146;0,814248;-1,381289;-4,410568;-1,554;0,2244063;-1,2724;1,084923;-2,843601;3,766595
Index: 11 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,910096 | BrainData : 0,6187636;1,312362;3,978036;0,6979042;3,53499;-1,06312;4,083991;0,8668066;0,104858;-1,001947;-3,771163;-4,213315;3,073141;-2,207743;3,854556;-2,9742;4,987294;0,8615652;-1,438551;-4,433005;-1,550578;0,1969897;-1,239591;1,132224;-2,769042;3,725331
Index: 12 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,870458 | BrainData : 0,5618609;1,24788;4,022777;0,6778978;3,534679;-1,0952;4,110385;0,9039842;0,07816648;-1,005505;-3,710301;-4,150357;3,039591;-2,233733;3,884313;-3,006262;4,93978;0,8633276;-1,351246;-4,386631;-1,546143;0,2244063;-1,279853;1,095399;-2,796957;3,73776
Index: 13 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,852248 | BrainData : 0,5437362;1,260108;4,053224;0,6979042;3,514324;-1,0952;4,083974;0,8420545;0,16778;-0,9745946;-3,726041;-4,277847;3,075081;-2,257368;3,821576;-2,9742;4,991968;0,8418304;-1,356484;-4,433005;-1,529894;0,2149852;-1,165116;1,111229;-2,854477;3,75155
Index: 14 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,849775 | BrainData : 0,579134;1,24788;4,064617;0,6426379;3,534679;-1,0952;4,115528;0,8719374;0,05602602;-0,9557618;-3,710301;-4,207121;3,039591;-2,206535;3,853685;-2,973108;4,93978;0,8748631;-1,335842;-4,405088;-1,546177;0,2685606;-1,303562;1,075881;-2,811312;3,745327
Index: 15 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,822705 | BrainData : 0,5879406;1,299767;3,982808;0,7101811;3,540363;-1,130442;4,097239;0,801752;0,1346313;-1,011425;-3,680644;-4,254071;3,03013;-2,198143;3,812674;-2,984684;4,982886;0,8615652;-1,448531;-4,462239;-1,557005;0,1800985;-1,197952;1,132224;-2,842453;3,789835
Index: 16 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,79529 | BrainData : 0,579134;1,24788;4,052481;0,6573231;3,534679;-1,085458;4,139242;0,9148546;0,05602602;-0,9557618;-3,706744;-4,192099;3,039591;-2,238618;3,893042;-2,973108;4,93978;0,8615652;-1,351246;-4,410568;-1,554;0,2244063;-1,2724;1,092635;-2,843601;3,705318
Index: 17 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,756946 | BrainData : 0,6032431;1,332798;3,987039;0,6984069;3,504175;-1,104066;4,121808;0,8802789;0,1434931;-0,9553482;-3,710301;-4,181364;3,046552;-2,253509;3,854556;-2,9742;4,970588;0,8186989;-1,414983;-4,462077;-1,508944;0,1490273;-1,269134;1,132224;-2,850608;3,74054
Index: 18 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,706637 | BrainData : 0,579134;1,252571;4,064617;0,6778978;3,486462;-1,0952;4,119207;0,9148546;0,05602602;-0,9668211;-3,710301;-4,177251;3,047852;-2,233733;3,853685;-2,973108;4,932193;0,8615652;-1,327691;-4,404197;-1,554;0,2244063;-1,256521;1,063668;-2,843601;3,770593
Index: 19 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,706107 | BrainData : 0,6205193;1,28951;4,031399;0,6939628;3,577274;-1,0952;4,167649;0,9148546;0,08392807;-0,9382695;-3,710761;-4,177251;3,039591;-2,233733;3,853685;-3,006302;4,915289;0,8615652;-1,317402;-4,377188;-1,554;0,1876958;-1,299979;1,095399;-2,818124;3,725852
