Generation: 483 | maxFitness: 3,670536 | maxFitnessGen: 2,008646 | maxFitnessGenBuf: 2,01505
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,01505 | BrainData : 0,7274628;1,359244;4,0235;0,6591629;3,266398;-0,9400756;4,220227;1,023024;-0,1392629;-0,8561815;-3,51867;-4,211748;2,97279;-2,479227;3,905075;-2,959572;4,900278;1,096043;-1,229963;-4,458615;-1,340251;0,202759;-1,428784;1,113281;-2,915391;3,836416
Index: 1 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,012053 | BrainData : 0,7518735;1,327899;4,017084;0,7042935;3,266398;-0,9400756;4,187325;1,023024;-0,1960472;-0,8561815;-3,501552;-4,253804;2,97279;-2,461805;3,874677;-2,915733;4,900278;1,143229;-1,264744;-4,477893;-1,389569;0,1819616;-1,436642;1,113281;-2,9868;3,86415
Index: 2 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,007891 | BrainData : 0,7518735;1,407454;4,0235;0,7042935;3,276868;-0,8943975;4,212649;0,9856464;-0,220241;-0,8561815;-3,4849;-4,253804;2,990025;-2,438755;3,874677;-2,902333;4,900278;1,145707;-1,264744;-4,458615;-1,351803;0,202759;-1,453457;1,113281;-2,94592;3,86415
Index: 3 | Name: car 12 | Brain Type: RandomParents | Fitness: 2,006122 | BrainData : 0,7518735;1,32061;3,948875;0,6588939;3,18619;-0,9400756;4,143515;1,039299;-0,1559529;-0,8233331;-3,501552;-4,286468;3,000212;-2,464274;3,879271;-2,95072;4,940227;1,16135;-1,333447;-4,458615;-1,410251;0,2214906;-1,506412;1,114582;-2,910752;3,869435
Index: 4 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,990712 | BrainData : 0,7993888;1,343385;4,0235;0,7250254;3,22791;-0,9400756;4,225074;1,023024;-0,224659;-0,8948199;-3,501552;-4,253804;2,97279;-2,414756;3,915895;-2,95072;4,85752;1,145707;-1,264744;-4,458615;-1,321795;0,202759;-1,425979;1,12738;-2,905521;3,865811
Index: 5 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,946285 | BrainData : 0,8006519;1,316966;4,002111;0,7088981;3,266398;-0,9342601;4,187325;1,020824;-0,1698894;-0,8561815;-3,501552;-4,243982;2,97279;-2,461805;3,834869;-2,95072;4,873098;1,120595;-1,264744;-4,458615;-1,351803;0,202759;-1,428784;1,117565;-2,94592;3,865011
Index: 6 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,941028 | BrainData : 0,7644895;1,361209;3,963304;0,7134562;3,296017;-0,9674182;4,146118;1,037398;-0,1972569;-0,8420947;-3,519268;-4,257038;2,97279;-2,485652;3,837961;-2,988027;4,889874;1,193381;-1,252311;-4,4955;-1,396618;0,1971165;-1,470013;1,138445;-2,882847;3,863356
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,932099 | BrainData : 0,7876992;1,359244;4,00312;0,7042935;3,312353;-0,9400756;4,187325;1,045999;-0,1694861;-0,8561815;-3,501552;-4,253804;2,975213;-2,426146;3,874677;-2,963515;4,900278;1,145707;-1,264744;-4,439919;-1,329369;0,202759;-1,428784;1,113281;-2,930479;3,872697
Index: 8 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,929741 | BrainData : 0,7518735;1,372756;4,03661;0,7042935;3,266398;-0,984549;4,187325;1,023024;-0,1853505;-0,9020208;-3,535502;-4,253804;2,97279;-2,437077;3,894876;-2,95072;4,878425;1,188721;-1,235691;-4,467159;-1,351803;0,202759;-1,438112;1,113281;-2,971208;3,881364
Index: 9 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,927471 | BrainData : 0,70682;1,359244;4,0235;0,7042935;3,295378;-0,9400756;4,157342;1,072944;-0,1853505;-0,8561815;-3,509772;-4,253804;2,97279;-2,461805;3,864679;-2,95072;4,900278;1,145707;-1,264744;-4,458615;-1,351803;0,202759;-1,41507;1,113281;-2,92518;3,866444
Index: 10 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,923352 | BrainData : 0,7518735;1,308469;3,902438;0,7164339;3,344079;-0,8979339;4,190069;0,972347;-0,1496501;-0,885566;-3,445377;-4,253804;3,027236;-2,438097;3,899726;-2,87992;4,860785;1,169849;-1,352219;-4,454743;-1,396618;0,2052613;-1,470013;1,146935;-2,856582;3,880158
Index: 11 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,904608 | BrainData : 0,749607;1,371986;4,0235;0,7042935;3,266398;-0,9400756;4,228651;1,004616;-0,1853505;-0,8561815;-3,457821;-4,29809;2,97279;-2,486877;3,89959;-2,909178;4,867052;1,145707;-1,279484;-4,460707;-1,357474;0,1751372;-1,476275;1,139491;-2,922593;3,86415
Index: 12 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,865019 | BrainData : 0,7964982;1,349437;4,00009;0,7126767;3,310749;-0,9131814;4,130469;0,9518844;-0,1686472;-0,8420947;-3,521346;-4,289277;2,938733;-2,477982;3,956829;-2,93354;4,894978;1,183279;-1,337327;-4,463777;-1,409615;0,202759;-1,42707;1,112768;-2,94592;3,915306
Index: 13 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,860595 | BrainData : 0,7518735;1,350217;3,980167;0,7042935;3,288366;-0,9239955;4,187325;1,044786;-0,1853505;-0,8561815;-3,496579;-4,291987;2,97279;-2,461805;3,850847;-2,962022;4,950085;1,127594;-1,264744;-4,458615;-1,351803;0,1572165;-1,390626;1,142764;-2,93989;3,86415
Index: 14 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,823521 | BrainData : 0,7518735;1,376193;3,980395;0,7042935;3,267402;-0,9400756;4,187325;1,023024;-0,1853505;-0,8561815;-3,501552;-4,207664;3,008164;-2,478795;3,917791;-2,95072;4,900278;1,145707;-1,301842;-4,46418;-1,351803;0,202759;-1,474328;1,113281;-2,901798;3,86415
Index: 15 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,735052 | BrainData : 0,7518735;1,359244;4,0235;0,7042935;3,226843;-0,9400756;4,187325;0,9857503;-0,1707332;-0,8246031;-3,527647;-4,263659;2,97279;-2,461805;3,874677;-2,943386;4,900278;1,145707;-1,264744;-4,458615;-1,351803;0,202759;-1,428784;1,078959;-2,94592;3,820462
Index: 16 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,672592 | BrainData : 0,7518735;1,359244;4,0235;0,6862077;3,241729;-0,9400756;4,187325;1,023024;-0,182903;-0,8516111;-3,531835;-4,253804;2,962048;-2,461805;3,874677;-2,95072;4,900278;1,179735;-1,264744;-4,488237;-1,384549;0,2154967;-1,428784;1,113281;-2,94592;3,86415
Index: 17 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,611088 | BrainData : 0,7618452;1,359244;4,00867;0,7042935;3,266398;-0,9851102;4,219732;0,9799072;-0,2029353;-0,8561815;-3,501552;-4,244022;2,95452;-2,461805;3,897994;-2,95072;4,900278;1,146438;-1,264744;-4,484166;-1,351803;0,202759;-1,428784;1,115918;-2,969067;3,856187
Index: 18 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,609295 | BrainData : 0,8015786;1,400614;4,0235;0,7042935;3,266398;-0,9400756;4,187325;1,023024;-0,2335362;-0,8233219;-3,501552;-4,246243;2,991321;-2,461805;3,874677;-2,960825;4,881399;1,118235;-1,253318;-4,506066;-1,351803;0,2133803;-1,428784;1,113281;-2,961405;3,869428
Index: 19 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,607963 | BrainData : 0,7518735;1,399514;4,023615;0,7347311;3,310889;-0,98691;4,213056;1,023024;-0,1927154;-0,8561815;-3,501552;-4,281044;2,97279;-2,461805;3,874677;-2,95072;4,900278;1,098377;-1,300537;-4,458615;-1,351803;0,202759;-1,410047;1,144637;-2,94592;3,909742
Index: 20 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,606756 | BrainData : 0,7811195;1,361796;4,0235;0,6840277;3,266398;-0,9310794;4,154377;1,023024;-0,1834876;-0,8561815;-3,535483;-4,263585;2,97279;-2,461805;3,874677;-2,95072;4,872531;1,145707;-1,313305;-4,458615;-1,351803;0,2283739;-1,385569;1,08314;-2,991912;3,86415
Index: 21 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,602163 | BrainData : 1,512707;2,976536;2,8654;1,162072;0,2551819;-4,642982;-2,639088;2,076217;1,711596;-0,810812;-0,7978981;4,598008;-1,012557;-1,866861;-3,787953;0,3693442;-2,051411;4,803213;-0,5716395;1,728971;-2,695293;-3,586191;-0,7370624;-2,083659;4,113611;-0,06057787
Index: 22 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,400962 | BrainData : 0,7518735;1,376587;4,061859;0,6963801;3,302912;-0,8921317;4,186976;1,023024;-0,193735;-0,8561815;-3,504293;-4,207815;2,97279;-2,421472;3,854644;-2,911391;4,900278;1,15794;-1,25224;-4,503446;-1,351803;0,2438385;-1,428784;1,113281;-2,925591;3,86415
Index: 23 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,196716 | BrainData : 0,7968599;1,320273;4,005019;0,7042935;3,266398;-0,9400756;4,187325;0,9735259;-0,1853505;-0,8502756;-3,501552;-4,253804;3,011254;-2,461805;3,874677;-2,993373;4,906116;1,174982;-1,230169;-4,458615;-1,351803;0,202759;-1,428784;1,067719;-2,94592;3,889528
Index: 24 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,160447 | BrainData : 0,7617654;1,359244;4,0235;0,751622;3,266398;-0,9400756;4,200055;1,029509;-0,2179651;-0,8089885;-3,496099;-4,229274;3,011838;-2,496064;3,899995;-2,95072;4,900278;1,145707;-1,299631;-4,42479;-1,394394;0,1556376;-1,42487;1,113281;-2,91863;3,86415
Index: 25 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,13695 | BrainData : 0,7518735;1,359244;4,016821;0,7042935;3,286683;-0,9492794;4,138118;1,023024;-0,1779025;-0,8561815;-3,501552;-4,253804;2,952538;-2,496815;3,851372;-2,966233;4,900278;1,145707;-1,264744;-4,458615;-1,349322;0,2406844;-1,394646;1,113281;-2,94592;3,86415
