Generation: 322 | maxFitness: 3,670536 | maxFitnessGen: 1,914096 | maxFitnessGenBuf: 1,796255
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,796255 | BrainData : 0,9543409;0,9517308;3,802834;0,2773339;3,326926;-0,9015002;4,369803;0,4528607;-0,3808862;-0,8580238;-3,908774;-4,36243;3,127754;-3,126867;3,724872;-3,347776;4,985954;1,307358;-1,250408;-4,825646;-1,070312;0,2614591;-1,401442;1,142156;-2,771173;3,87753
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,796255 | BrainData : 0,9556187;0,9517308;3,761113;0,2408266;3,374968;-0,9549236;4,398334;0,4234389;-0,4058515;-0,9024341;-3,938685;-4,321823;3,08575;-3,109776;3,724872;-3,280971;5,027209;1,307358;-1,254347;-4,847506;-1,095798;0,2614591;-1,401442;1,142156;-2,771173;3,87753
Index: 2 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,796255 | BrainData : 0,9556187;0,9820723;3,73425;0,2408266;3,396597;-0,9508435;4,393306;0,4721561;-0,3808862;-0,9024341;-3,908774;-4,417346;3,08575;-3,033524;3,724872;-3,299565;4,985954;1,280224;-1,250408;-4,825646;-1,070623;0,2614591;-1,401442;1,142156;-2,771173;3,87753
Index: 3 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,796255 | BrainData : 0,9978036;0,9759167;3,792871;0,2408266;3,371797;-0,887756;4,430789;0,4390042;-0,3765923;-0,9024341;-3,908774;-4,38629;3,08575;-3,082504;3,724872;-3,320588;4,98706;1,35183;-1,250408;-4,816919;-1,095798;0,2614591;-1,401442;1,142156;-2,771173;3,87753
Index: 4 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,707814 | BrainData : 0,9973166;1,023901;3,748729;0,2408266;3,327649;-0,8988237;4,418242;0,4645292;-0,3711964;-0,9583023;-3,903485;-4,378375;3,079901;-3,014656;3,649947;-3,327248;4,969133;1,355844;-1,300344;-4,868534;-1,045441;0,2614591;-1,438463;1,142902;-2,750327;3,857682
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,679627 | BrainData : 0,9556187;0,9640361;3,761113;0,2408266;3,374968;-0,9103232;4,373721;0,4721561;-0,3808862;-0,9318573;-3,878942;-4,372813;3,08575;-3,129615;3,724872;-3,320588;4,953563;1,298017;-1,250408;-4,779222;-1,095798;0,2465769;-1,377532;1,142156;-2,771173;3,87753
Index: 6 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,673733 | BrainData : 0,9973166;0,9081716;3,743761;0,2408266;3,327649;-0,9582202;4,384737;0,4523808;-0,3945416;-0,9024341;-3,91261;-4,32955;3,08575;-3,019814;3,757945;-3,341738;5,018921;1,326364;-1,300344;-4,843371;-1,048882;0,228769;-1,373684;1,142902;-2,750327;3,805979
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,662202 | BrainData : 0,9535344;0,9749243;3,743457;0,2408266;3,327649;-0,9134488;4,453772;0,4608063;-0,3858977;-0,8822314;-3,925253;-4,369356;3,133584;-3,022026;3,769377;-3,308885;4,937558;1,333175;-1,299879;-4,91593;-1,081576;0,2324845;-1,437824;1,145491;-2,770184;3,857682
Index: 8 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,645239 | BrainData : 0,9786695;0,9517308;3,761113;0,196561;3,374968;-0,9103232;4,418242;0,4309657;-0,3808862;-0,889797;-3,908774;-4,368648;3,08575;-3,062028;3,728615;-3,320588;4,985954;1,292422;-1,264655;-4,870418;-1,09795;0,2692715;-1,401442;1,1383;-2,798728;3,906022
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,625672 | BrainData : 0,9500777;0,9517308;3,743983;0,2346272;3,374968;-0,938325;4,418242;0,4923098;-0,3808862;-0,9024341;-3,908774;-4,344697;3,08575;-3,064128;3,724872;-3,278182;4,940447;1,307358;-1,207;-4,854785;-1,082849;0,2163971;-1,401442;1,142156;-2,802053;3,863757
Index: 10 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,615973 | BrainData : 0,9163075;0,9415527;3,728994;0,2408266;3,35454;-0,9103232;4,457193;0,4721561;-0,3808862;-0,9024341;-3,908774;-4,388356;3,040273;-3,040755;3,688313;-3,320588;4,947092;1,307358;-1,250408;-4,845797;-1,139668;0,2451352;-1,401442;1,142156;-2,784078;3,87753
Index: 11 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,585796 | BrainData : 0,9955709;0,9381676;3,743457;0,2408266;3,309192;-0,9103232;4,418242;0,4814232;-0,3516891;-0,9024341;-3,944388;-4,375592;3,137953;-2,993842;3,724872;-3,320588;5,001582;1,307358;-1,349578;-4,907945;-1,066574;0,2614591;-1,472187;1,137029;-2,732384;3,886203
Index: 12 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,568347 | BrainData : 0,9556187;0,9517308;3,754189;0,2322518;3,349904;-0,8813375;4,418242;0,4721561;-0,4212098;-0,8887695;-3,9046;-4,368648;3,055887;-3,034634;3,724872;-3,31868;4,985954;1,307358;-1,250408;-4,825646;-1,054476;0,2614591;-1,401442;1,128462;-2,771173;3,925457
Index: 13 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,560023 | BrainData : 0,9844176;0,9517308;3,761113;0,2408266;3,374968;-0,9103232;4,419808;0,4721561;-0,3808862;-0,9158689;-3,934386;-4,378793;3,129337;-3,082504;3,772453;-3,311119;4,94241;1,307358;-1,250408;-4,816647;-1,075028;0,2614591;-1,432952;1,142156;-2,771173;3,842359
Index: 14 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,557793 | BrainData : 0,9556187;0,9517308;3,761113;0,287792;3,367989;-0,9103232;4,426989;0,4310383;-0,3629597;-0,951911;-3,952173;-4,368648;3,120339;-3,059737;3,724872;-3,325601;4,985954;1,34711;-1,273874;-4,844362;-1,095798;0,2245727;-1,359669;1,142156;-2,771173;3,87753
Index: 15 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,556781 | BrainData : 1,026071;0,952298;3,74513;0,2408266;3,322198;-0,9103232;4,444598;0,4721561;-0,4224725;-0,8355377;-3,854455;-4,375592;3,073191;-3,038747;3,738807;-3,33915;4,969133;1,307358;-1,300344;-4,868534;-1,081576;0,2546089;-1,385325;1,142902;-2,692502;3,856464
Index: 16 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,556708 | BrainData : 0,9376962;0,9517308;3,761113;0,2408266;3,366117;-0,8670465;4,418242;0,4721561;-0,3808862;-0,9024341;-3,908774;-4,368648;3,08575;-3,108593;3,724872;-3,335361;4,985954;1,307358;-1,250408;-4,834134;-1,064689;0,2148755;-1,401442;1,142156;-2,787987;3,87753
Index: 17 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,522089 | BrainData : 1,026071;0,952298;3,734912;0,1994514;3,34991;-0,9238018;4,444598;0,4721561;-0,4449929;-0,9176745;-3,867979;-4,375592;3,073191;-3,038747;3,710763;-3,330059;4,986949;1,288313;-1,252292;-4,881561;-1,103351;0,2098422;-1,426674;1,142902;-2,765277;3,842273
Index: 18 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,514741 | BrainData : 0,9121761;0,9324889;3,761113;0,2368904;3,34386;-0,9103232;4,389448;0,4721561;-0,4074148;-0,855972;-3,874864;-4,407455;3,0809;-3,087769;3,724872;-3,320588;4,985954;1,282328;-1,201898;-4,825646;-1,050713;0,2614591;-1,401442;1,142156;-2,771173;3,83755
Index: 19 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,505182 | BrainData : 0,9556187;0,9949115;3,761113;0,2408266;3,374968;-0,9103232;4,418242;0,4320123;-0,3808862;-0,9094433;-3,908774;-4,368648;3,108447;-3,082504;3,724872;-3,309892;4,985954;1,310817;-1,250408;-4,825646;-1,0607;0,2614591;-1,401923;1,144923;-2,806408;3,893277
