Generation: 2687 | maxFitness: 3,170515 | maxFitnessGen: 2,713616 | maxFitnessGenBuf: 2,609805

Index: 0 : -4,428968;-2,234708;-1,809166;0,6846475;1,078981;-2,234708;-1,809166;0,6846475;1,078981;-2,266066;-1,809166;0,6846475;1,078981;-2,266066;-1,876028;0,6846475;1,078981;-2,266066;-1,876028;0,6593125;0;0;0;0;-0,02008501;-0,003889719 | Fitness: 2,609805
Index: 1 : -4,428125;-2,264095;-1,784246;0,7154223;1,166333;-2,264095;-1,784246;0,7154223;1,166333;-2,203792;-1,784246;0,7154223;1,166333;-2,203792;-1,870306;0,7154223;1,166333;-2,203792;-1,870306;0,6384395;0;0;0;0;0;-0,003829313 | Fitness: 2,609565
Index: 2 : -4,584872;-2,233159;-1,918336;0,7400414;1,288469;-2,233159;-1,918336;0,7400414;1,288469;-2,271964;-1,918336;0,7400414;1,288469;-2,271964;-1,894211;0,7400414;1,288469;-2,271964;-1,894211;0,7108232;0;0;0;0;-0,004409723;0 | Fitness: 2,595179
Index: 3 : -2,044127;-4,522501;2,518879;-0,1082413;0,5210311;-4,522501;2,518879;-0,1082413;0,5210311;-4,522501;2,518879;-0,1082413;0,5210311;-4,522501;2,518879;-0,1082413;0,5210311;-4,522501;2,518879;-0,1082413;0;0;0;0;0;0 | Fitness: 2,595179
Index: 4 : -1,794315;-1,523487;-4,09018;2,859597;0,9748668;-1,523487;-4,09018;2,859597;0,9748668;-1,528029;-4,09018;2,859597;0,9748668;-1,528029;-4,104575;2,859597;0,9748668;-1,528029;-4,104575;2,881673;0;0;0;0;0,03346758;-0,03398011 | Fitness: 2,581618
Index: 5 : -4,4044;-2,156317;-1,841506;0,7248656;1,189967;-2,156317;-1,841506;0,7248656;1,189967;-2,215314;-1,841506;0,7248656;1,189967;-2,215314;-1,861341;0,7248656;1,189967;-2,215314;-1,861341;0,6867899;0;0;0;0;0,02154238;0,009124648 | Fitness: 2,566016
Index: 6 : -2,016083;-4,522501;2,542815;-0,1090367;0,4758112;-4,522501;2,542815;-0,1090367;0,4758112;-4,522501;2,542815;-0,1090367;0,4758112;-4,522501;2,480453;-0,1090367;0,4758112;-4,522501;2,480453;-0,07196198;0;0;0;0;-0,03434577;0,009155195 | Fitness: 2,565929
Index: 7 : -1,783312;-1,625625;-4,236318;2,862329;0,8581016;-1,625625;-4,236318;2,862329;0,8581016;-1,654198;-4,236318;2,862329;0,8581016;-1,654198;-4,22544;2,862329;0,8581016;-1,654198;-4,22544;2,862329;0;0;0;0;-0,0188035;0,03226079 | Fitness: 2,562775
Index: 8 : 4,249065;-2,545975;-0,9672252;-4,583492;-2,11999;-2,545975;-0,9672252;-4,583492;-2,11999;-2,518557;-0,9672252;-4,583492;-2,11999;-2,518557;-0,9673862;-4,583492;-2,11999;-2,518557;-0,9673862;-4,608359;0;0;0;0;0;0,01106785 | Fitness: 2,560702
Index: 9 : -1,787363;-1,582611;-4,190248;2,862329;0,8444058;-1,582611;-4,190248;2,862329;0,8444058;-1,568497;-4,190248;2,862329;0,8444058;-1,568497;-4,190248;2,862329;0,8444058;-1,568497;-4,190248;2,840934;0;0;0;0;0;0,01253891 | Fitness: 2,5569
Index: 10 : -1,816215;-1,543521;-4,115;2,865905;0,8868105;-1,543521;-4,115;2,865905;0,8868105;-1,609781;-4,115;2,865905;0,8868105;-1,609781;-4,133313;2,865905;0,8868105;-1,609781;-4,133313;2,792315;0;0;0;0;0,02075616;-0,01165112 | Fitness: 2,542221
Index: 11 : -4,47062;-2,39241;-1,920535;0,7325276;1,375022;-2,39241;-1,920535;0,7325276;1,375022;-2,42004;-1,920535;0,7325276;1,375022;-2,42004;-1,899531;0,7325276;1,375022;-2,42004;-1,899531;0,728472;0;0;0;0;0,01129425;0,0194573 | Fitness: 2,541522
Index: 12 : -4,492228;-2,337917;-1,905766;0,7332318;1,294806;-2,337917;-1,905766;0,7332318;1,294806;-2,362222;-1,905766;0,7332318;1,294806;-2,362222;-1,908227;0,7332318;1,294806;-2,362222;-1,908227;0,7778674;0;0;0;0;-0,0320595;0,03304483 | Fitness: 2,521304
Index: 13 : -4,495133;-2,23698;-1,950693;0,7767012;1,248752;-2,23698;-1,950693;0,7767012;1,248752;-2,23698;-1,950693;0,7767012;1,248752;-2,23698;-1,918443;0,7767012;1,248752;-2,23698;-1,918443;0,8264202;0;0;0;0;-0,008720726;0,04479297 | Fitness: 2,514167
Index: 14 : -4,497376;-2,414659;-1,871117;0,7256619;1,358872;-2,414659;-1,871117;0,7256619;1,358872;-2,414659;-1,871117;0,7256619;1,358872;-2,414659;-1,845527;0,7256619;1,358872;-2,414659;-1,845527;0,7546189;0;0;0;0;-0,01944194;0,05386554 | Fitness: 2,489999
Index: 15 : -1,80458;-1,580354;-4,122154;2,875454;0,9263725;-1,580354;-4,122154;2,875454;0,9263725;-1,508721;-4,122154;2,875454;0,9263725;-1,508721;-4,118695;2,875454;0,9263725;-1,508721;-4,118695;2,883695;0;0;0;0;0,02448983;0,01439119 | Fitness: 2,484637
Index: 16 : -1,820801;-1,619968;-4,190248;2,88166;0,8784339;-1,619968;-4,190248;2,88166;0,8784339;-1,609371;-4,190248;2,88166;0,8784339;-1,609371;-4,22889;2,88166;0,8784339;-1,609371;-4,22889;2,834831;0;0;0;0;0;-0,01974693 | Fitness: 2,121197
Index: 17 : -4,391893;-2,199545;-1,779805;0,6154388;1,194206;-2,199545;-1,779805;0,6154388;1,194206;-2,199545;-1,779805;0,6154388;1,194206;-2,199545;-1,795899;0,6154388;1,194206;-2,199545;-1,795899;0,6459924;0;0;0;0;-0,03153366;-0,02072543 | Fitness: 2,045161
Index: 18 : -1,747001;-1,559995;-4,19299;2,827398;0,8847672;-1,559995;-4,19299;2,827398;0,8847672;-1,604478;-4,19299;2,827398;0,8847672;-1,604478;-4,19299;2,827398;0,8847672;-1,604478;-4,19299;2,815383;0;0;0;0;0,0193552;0,06673966 | Fitness: 2,033359
Index: 19 : 4,894939;0,01780685;3,335009;2,265793;0,4396946;0,01780685;3,335009;2,265793;0,4396946;-0,01090885;3,335009;2,265793;0,4396946;-0,01090885;3,257998;2,265793;0,4396946;-0,01090885;3,257998;2,286175;0;0;0;0;0,01444537;0,005783852 | Fitness: 1,702069
Index: 20 : 4,927336;-0,01110049;3,302105;2,286175;0,4279339;-0,01110049;3,302105;2,286175;0,4279339;-0,0308695;3,302105;2,286175;0,4279339;-0,0308695;3,29061;2,286175;0,4279339;-0,0308695;3,29061;2,237448;0;0;0;0;0,01340295;-0,03191878 | Fitness: 1,699595
