Generation: 1362 | maxFitness: 3,135523 | maxFitnessGen: 2,652565 | maxFitnessGenBuf: 3,103498

Index: 0 : -0,08430919;3,400694;-4,488052;-2,393739;-1,324992;3,400694;-4,488052;-2,393739;-1,324992;3,432692;-4,488052;-2,393739;-1,324992;3,432692;-4,519785;-2,393739;-1,324992;3,432692;-4,519785;-2,434503;0;0;0;0;-0,000851173;-0,06048124 | Fitness: 3,103498
Index: 1 : -0,01591749;3,45155;-4,488597;-2,387991;-1,371333;3,45155;-4,488597;-2,387991;-1,371333;3,432692;-4,488597;-2,387991;-1,371333;3,432692;-4,488597;-2,387991;-1,371333;3,432692;-4,488597;-2,387991;0;0;0;0;-0,002271861;0 | Fitness: 2,992278
Index: 2 : 1,758871;-0,08946064;1,456636;2,237804;3,930206;-0,08946064;1,456636;2,237804;3,930206;-0,08946064;1,456636;2,237804;3,930206;-0,08946064;1,456636;2,237804;3,930206;-0,08946064;1,456636;2,237804;0;0;0;0;0;-0,02120517 | Fitness: 2,75326
Index: 3 : -0,0501165;3,432692;-4,519785;-2,410576;-1,324992;3,432692;-4,519785;-2,410576;-1,324992;3,472395;-4,519785;-2,410576;-1,324992;3,472395;-4,520027;-2,410576;-1,324992;3,472395;-4,520027;-2,451187;0;0;0;0;0;-0,01771615 | Fitness: 2,735757
Index: 4 : -0,0501165;3,432692;-4,553477;-2,434503;-1,324992;3,432692;-4,553477;-2,434503;-1,324992;3,432692;-4,553477;-2,434503;-1,324992;3,432692;-4,48074;-2,434503;-1,324992;3,432692;-4,48074;-2,434503;0;0;0;0;0;-0,01771615 | Fitness: 2,735756
Index: 5 : 1,799953;-0,1087333;1,392956;2,365183;3,974022;-0,1087333;1,392956;2,365183;3,974022;-0,1087333;1,392956;2,365183;3,974022;-0,1087333;1,392956;2,365183;3,974022;-0,1087333;1,392956;2,313312;0;0;0;0;0;-0,01654029 | Fitness: 2,730097
Index: 6 : -4,580759;-3,441978;-0,8132781;3,207099;2,509139;-3,441978;-0,8132781;3,207099;2,509139;-3,422595;-0,8132781;3,207099;2,509139;-3,422595;-0,900745;3,207099;2,509139;-3,422595;-0,900745;3,177762;0;0;0;0;0;-0,01626215 | Fitness: 2,728775
Index: 7 : 0,0880459;3,442885;-4,479884;-2,386378;-1,369575;3,442885;-4,479884;-2,386378;-1,369575;3,442885;-4,479884;-2,386378;-1,369575;3,442885;-4,441999;-2,386378;-1,369575;3,442885;-4,441999;-2,386378;0;0;0;0;0;0 | Fitness: 2,662617
Index: 8 : 4,176152;4,570955;0,6858487;3,879237;3,81705;4,570955;0,6858487;3,879237;3,81705;4,59855;0,6858487;3,879237;3,81705;4,59855;0,6466028;3,879237;3,81705;4,59855;0,6466028;3,83112;0;0;0;0;0;0 | Fitness: 2,662617
Index: 9 : 1,846332;-0,04021255;1,420662;2,224554;3,987955;-0,04021255;1,420662;2,224554;3,987955;0,004635874;1,420662;2,224554;3,987955;0,004635874;1,473289;2,224554;3,987955;0,004635874;1,473289;2,224554;0;0;0;0;0;0 | Fitness: 2,662617
