Generation: 2499 | maxFitness: 3,162154 | maxFitnessGen: 2,703901 | maxFitnessGenBuf: 2,722759

Index: 0 : -4,69996;-2,031565;-1,957118;0,9594338;1,275042;-2,031565;-1,957118;0,9594338;1,275042;-2,074811;-1,957118;0,9594338;1,275042;-2,074811;-1,905926;0,9594338;1,275042;-2,074811;-1,905926;0,8838856;0;0;0;0;0,02314289;-0,02134264 | Fitness: 2,722759
Index: 1 : -4,681606;-1,928251;-1,797492;0,6893228;1,250821;-1,928251;-1,797492;0,6893228;1,250821;-2,015744;-1,797492;0,6893228;1,250821;-2,015744;-1,81053;0,6893228;1,250821;-2,015744;-1,81053;0,6565998;0;0;0;0;0,03316956;-0,02133718 | Fitness: 2,72273
Index: 2 : -4,713308;-2,04059;-1,822168;0,9000514;1,369277;-2,04059;-1,822168;0,9000514;1,369277;-2,074278;-1,822168;0,9000514;1,369277;-2,074278;-1,824151;0,9000514;1,369277;-2,074278;-1,824151;0,8786855;0;0;0;0;0;-0,01992822 | Fitness: 2,715343
Index: 3 : -4,67359;-2,043609;-1,737632;0,7582093;1,230551;-2,043609;-1,737632;0,7582093;1,230551;-2,075519;-1,737632;0,7582093;1,230551;-2,075519;-1,726326;0,7582093;1,230551;-2,075519;-1,726326;0,7673807;0;0;0;0;0;0 | Fitness: 2,628974
Index: 4 : -1,812537;-3,437374;2,149009;-0,1272495;2,622132;-3,437374;2,149009;-0,1272495;2,622132;-3,437374;2,149009;-0,1272495;2,622132;-3,437374;2,149009;-0,1272495;2,622132;-3,437374;2,149009;-0,1272495;0;0;0;0;0;0 | Fitness: 2,628974
Index: 5 : -4,713308;-2,085955;-1,86899;0,8923596;1,337369;-2,085955;-1,86899;0,8923596;1,337369;-2,085955;-1,86899;0,8923596;1,337369;-2,085955;-1,86899;0,8923596;1,337369;-2,085955;-1,86899;0,8923596;0;0;0;0;0;0 | Fitness: 2,628974
Index: 6 : -4,760498;-2,0942;-1,841104;0,8317524;1,285655;-2,0942;-1,841104;0,8317524;1,285655;-2,0942;-1,841104;0,8317524;1,285655;-2,0942;-1,873753;0,8317524;1,285655;-2,0942;-1,873753;0,8605024;0;0;0;0;0;0,01792728 | Fitness: 2,580137
Index: 7 : 4,764437;-3,256238;5,081003;-2,023713;0,2787289;-3,256238;5,081003;-2,023713;0,2787289;-3,290104;5,081003;-2,023713;0,2787289;-3,290104;5,042662;-2,023713;0,2787289;-3,290104;5,042662;-2,027052;0;0;0;0;0;0,01886557 | Fitness: 2,578324
Index: 8 : -4,682918;-2,03107;-1,863431;0,9064652;1,343067;-2,03107;-1,863431;0,9064652;1,343067;-2,080095;-1,863431;0,9064652;1,343067;-2,080095;-1,861031;0,9064652;1,343067;-2,080095;-1,861031;0,961934;0;0;0;0;-0,008317657;0,02069266 | Fitness: 2,575
Index: 9 : -4,635235;-2,127898;-1,835061;0,8045617;1,522417;-2,127898;-1,835061;0,8045617;1,522417;-2,127898;-1,835061;0,8045617;1,522417;-2,127898;-1,911798;0,8045617;1,522417;-2,127898;-1,911798;0,870034;0;0;0;0;-0,04242522;0,02175515 | Fitness: 2,573176
