Generation: 2238 | maxFitness: 3,151825 | maxFitnessGen: 2,608716 | maxFitnessGenBuf: 2,692592

Index: 0 : -0,552037;-0,03018655;-2,647651;1,779354;-3,190675;-0,03018655;-2,647651;1,779354;-3,190675;-0,06252876;-2,647651;1,779354;-3,190675;-0,06252876;-2,645186;1,779354;-3,190675;-0,06252876;-2,645186;1,742076;0;0;0;0;0;-0,01535827 | Fitness: 2,692592
Index: 1 : -0,552037;-0,03018655;-2,647651;1,812864;-3,146397;-0,03018655;-2,647651;1,812864;-3,146397;-0,03018655;-2,647651;1,812864;-3,146397;-0,03018655;-2,647651;1,812864;-3,146397;-0,03018655;-2,647651;1,779354;0;0;0;0;0,02304962;-0,01535827 | Fitness: 2,692592
Index: 2 : -3,969982;2,363477;-2,171846;-1,67223;-0,466403;2,363477;-2,171846;-1,67223;-0,466403;2,363477;-2,171846;-1,67223;-0,466403;2,363477;-2,171846;-1,67223;-0,466403;2,363477;-2,171846;-1,67223;0;0;0;0;0;-0,01328285 | Fitness: 2,682839
Index: 3 : -0,5437708;-0,102308;-2,622117;1,75155;-3,164946;-0,102308;-2,622117;1,75155;-3,164946;-0,03834208;-2,622117;1,75155;-3,164946;-0,03834208;-2,622117;1,75155;-3,164946;-0,03834208;-2,622117;1,801113;0;0;0;0;-0,03510816;0 | Fitness: 2,628974
Index: 4 : -0,660393;-0,06099598;-2,720622;1,61238;-3,187283;-0,06099598;-2,720622;1,61238;-3,187283;-0,06099598;-2,720622;1,61238;-3,187283;-0,06099598;-2,720622;1,61238;-3,187283;-0,06099598;-2,720622;1,589725;0;0;0;0;0;0 | Fitness: 2,628974
Index: 5 : -4,262654;0,9667265;-1,034057;-2,175564;-0,4596088;0,9667265;-1,034057;-2,175564;-0,4596088;1,014027;-1,034057;-2,175564;-0,4596088;1,014027;-0,999856;-2,175564;-0,4596088;1,014027;-0,999856;-2,175564;0;0;0;0;0;0 | Fitness: 2,628974
Index: 6 : -4,00006;2,455338;-2,188017;-1,716588;-0,4489989;2,455338;-2,188017;-1,716588;-0,4489989;2,484366;-2,188017;-1,716588;-0,4489989;2,484366;-2,188017;-1,716588;-0,4489989;2,484366;-2,188017;-1,687363;0;0;0;0;0;0 | Fitness: 2,628974
Index: 7 : -3,972925;2,363477;-2,195554;-1,67223;-0,4229241;2,363477;-2,195554;-1,67223;-0,4229241;2,363477;-2,195554;-1,67223;-0,4229241;2,363477;-2,195554;-1,67223;-0,4229241;2,363477;-2,195554;-1,67223;0;0;0;0;0;0 | Fitness: 2,628974
Index: 8 : -3,930127;2,388103;-2,195554;-1,67223;-0,4229241;2,388103;-2,195554;-1,67223;-0,4229241;2,351178;-2,195554;-1,67223;-0,4229241;2,351178;-2,195554;-1,67223;-0,4229241;2,351178;-2,195554;-1,656922;0;0;0;0;0;0 | Fitness: 2,628974
Index: 9 : -3,969982;2,363477;-2,171846;-1,703228;-0,466403;2,363477;-2,171846;-1,703228;-0,466403;2,319599;-2,171846;-1,703228;-0,466403;2,319599;-2,171846;-1,703228;-0,466403;2,319599;-2,171846;-1,67223;0;0;0;0;0;0 | Fitness: 2,628974
Index: 10 : -0,6643705;-0,06099598;-2,67304;1,599126;-3,130475;-0,06099598;-2,67304;1,599126;-3,130475;-0,06099598;-2,67304;1,599126;-3,130475;-0,06099598;-2,648411;1,599126;-3,130475;-0,06099598;-2,648411;1,606526;0;0;0;0;0;0 | Fitness: 2,628974
Index: 11 : -0,6417242;-0,06707684;-2,750582;1,569611;-3,153942;-0,06707684;-2,750582;1,569611;-3,153942;-0,06099598;-2,750582;1,569611;-3,153942;-0,06099598;-2,750582;1,569611;-3,153942;-0,06099598;-2,750582;1,582793;0;0;0;0;0;0 | Fitness: 2,628974
Index: 12 : -0,6643705;-0,08987562;-2,648411;1,599126;-3,133167;-0,08987562;-2,648411;1,599126;-3,133167;-0,06099598;-2,648411;1,599126;-3,133167;-0,06099598;-2,648411;1,599126;-3,133167;-0,06099598;-2,648411;1,624516;0;0;0;0;0;0 | Fitness: 2,628974
Index: 13 : -4,00006;2,457143;-2,28038;-1,690989;-0,457277;2,457143;-2,28038;-1,690989;-0,457277;2,457143;-2,28038;-1,690989;-0,457277;2,457143;-2,306183;-1,690989;-0,457277;2,457143;-2,306183;-1,641326;0;0;0;0;0;0 | Fitness: 2,628974
Index: 14 : -3,995418;2,467386;-2,248901;-1,666245;-0,4723284;2,467386;-2,248901;-1,666245;-0,4723284;2,437887;-2,248901;-1,666245;-0,4723284;2,437887;-2,274712;-1,666245;-0,4723284;2,437887;-2,274712;-1,666245;0;0;0;0;0;0 | Fitness: 2,628974
Index: 15 : -0,6293376;-0,06099598;-2,648411;1,572028;-3,130475;-0,06099598;-2,648411;1,572028;-3,130475;-0,06099598;-2,648411;1,572028;-3,130475;-0,06099598;-2,663029;1,572028;-3,130475;-0,06099598;-2,663029;1,601888;0;0;0;0;0;0 | Fitness: 2,628974
Index: 16 : -3,996562;2,432077;-2,188017;-1,666245;-0,4621282;2,432077;-2,188017;-1,666245;-0,4621282;2,432077;-2,188017;-1,666245;-0,4621282;2,432077;-2,188017;-1,666245;-0,4621282;2,432077;-2,188017;-1,666245;0;0;0;0;0;0 | Fitness: 2,628974
Index: 17 : -0,6643705;-0,06099598;-2,63131;1,641628;-3,130475;-0,06099598;-2,63131;1,641628;-3,130475;-0,06099598;-2,63131;1,641628;-3,130475;-0,06099598;-2,68218;1,641628;-3,130475;-0,06099598;-2,68218;1,554996;0;0;0;0;0;0 | Fitness: 2,628974
Index: 18 : -3,914864;2,361638;-2,248146;-1,695935;-0,4081865;2,361638;-2,248146;-1,695935;-0,4081865;2,314815;-2,248146;-1,695935;-0,4081865;2,314815;-2,196469;-1,695935;-0,4081865;2,314815;-2,196469;-1,695935;0;0;0;0;0;0 | Fitness: 2,628974
Index: 19 : -4,00006;2,457143;-2,28038;-1,594872;-0,4229241;2,457143;-2,28038;-1,594872;-0,4229241;2,457143;-2,28038;-1,594872;-0,4229241;2,457143;-2,28038;-1,594872;-0,4229241;2,457143;-2,28038;-1,641326;0;0;0;0;0;0 | Fitness: 2,628974
Index: 20 : -4,00006;2,457143;-2,28038;-1,641326;-0,4229241;2,457143;-2,28038;-1,641326;-0,4229241;2,457143;-2,28038;-1,641326;-0,4229241;2,457143;-2,28038;-1,641326;-0,4229241;2,457143;-2,28038;-1,641326;0;0;0;0;0;0 | Fitness: 2,628974
Index: 21 : -4,00006;2,432077;-2,188017;-1,666245;-0,4229241;2,432077;-2,188017;-1,666245;-0,4229241;2,432077;-2,188017;-1,666245;-0,4229241;2,432077;-2,188017;-1,666245;-0,4229241;2,432077;-2,188017;-1,666245;0;0;0;0;0;0 | Fitness: 2,628974
Index: 22 : -0,5284846;-0,09061798;-2,663982;1,777114;-3,084143;-0,09061798;-2,663982;1,777114;-3,084143;-0,09553955;-2,663982;1,777114;-3,084143;-0,09553955;-2,658824;1,777114;-3,084143;-0,09553955;-2,658824;1,76706;0;0;0;0;0;0,01725217 | Fitness: 2,581482
Index: 23 : -0,5059676;-0,09061798;-2,663982;1,76706;-3,108416;-0,09061798;-2,663982;1,76706;-3,108416;-0,1340767;-2,663982;1,76706;-3,108416;-0,1340767;-2,67994;1,76706;-3,108416;-0,1340767;-2,67994;1,72933;0;0;0;0;0;0,01725217 | Fitness: 2,581482
Index: 24 : -0,5059676;-0,07729697;-2,663982;1,76706;-3,083836;-0,07729697;-2,663982;1,76706;-3,083836;-0,1009179;-2,663982;1,76706;-3,083836;-0,1009179;-2,639403;1,76706;-3,083836;-0,1009179;-2,639403;1,76706;0;0;0;0;-0,01641081;0,01725217 | Fitness: 2,581482
Index: 25 : -0,5607588;-0,09951663;-2,657393;1,759708;-3,087795;-0,09951663;-2,657393;1,759708;-3,087795;-0,1283489;-2,657393;1,759708;-3,087795;-0,1283489;-2,657393;1,759708;-3,087795;-0,1283489;-2,657393;1,80449;0;0;0;0;0;0,02166601 | Fitness: 2,573327
Index: 26 : -0,5116217;-0,1541349;-2,652787;1,754052;-3,064866;-0,1541349;-2,652787;1,754052;-3,064866;-0,112044;-2,652787;1,754052;-3,064866;-0,112044;-2,702829;1,754052;-3,064866;-0,112044;-2,702829;1,754052;0;0;0;0;0;0,03418292 | Fitness: 2,557121
Index: 27 : -0,5794856;-0,05767274;-2,622117;1,75155;-3,164946;-0,05767274;-2,622117;1,75155;-3,164946;-0,05767274;-2,622117;1,75155;-3,164946;-0,05767274;-2,622117;1,75155;-3,164946;-0,05767274;-2,622117;1,75155;0;0;0;0;0;0,03501935 | Fitness: 2,556419
Index: 28 : -4,374761;1,034649;-1,057304;-2,235685;-0,3546514;1,034649;-1,057304;-2,235685;-0,3546514;1,054087;-1,057304;-2,235685;-0,3546514;1,054087;-1,08859;-2,235685;-0,3546514;1,054087;-1,08859;-2,235685;0;0;0;0;0;0,04346806 | Fitness: 2,552145
Index: 29 : -4,027157;2,420862;-2,22001;-1,705945;-0,3965368;2,420862;-2,22001;-1,705945;-0,3965368;2,460964;-2,22001;-1,705945;-0,3965368;2,460964;-2,22001;-1,705945;-0,3965368;2,460964;-2,22001;-1,705945;0;0;0;0;0,01073512;0 | Fitness: 2,480104
Index: 30 : -0,6687089;-0,06099598;-2,750582;1,582793;-3,228524;-0,06099598;-2,750582;1,582793;-3,228524;-0,06099598;-2,750582;1,582793;-3,228524;-0,06099598;-2,715876;1,582793;-3,228524;-0,06099598;-2,715876;1,582793;0;0;0;0;0,03081205;-0,02846732 | Fitness: 1,800337
Index: 31 : -4,00006;2,418301;-2,205428;-1,666245;-0,3891614;2,418301;-2,205428;-1,666245;-0,3891614;2,418301;-2,205428;-1,666245;-0,3891614;2,418301;-2,248374;-1,666245;-0,3891614;2,418301;-2,248374;-1,674749;0;0;0;0;0;-0,02847889 | Fitness: 1,799792
Index: 32 : -0,5491593;-0,09059659;-2,748593;1,680543;-3,104689;-0,09059659;-2,748593;1,680543;-3,104689;-0,1177358;-2,748593;1,680543;-3,104689;-0,1177358;-2,748593;1,680543;-3,104689;-0,1177358;-2,748593;1,681144;0;0;0;0;0,02134647;-0,06847328 | Fitness: 1,644875
Index: 33 : 1,183142;-4,496879;-3,025718;-1,891763;-3,376438;-3,282025;-1,849374;3,587957;-2,68113;0,7873993;0,3888707;1,013661;1,655766;-0,6617851;-3,051838;4,808954;-1,390872;1,787104;-4,655319;-2,761856;-0,3337569;1,810678;3,41187;-4,451599;-2,621818;4,088277 | Fitness: 1,638928
Index: 34 : 2,533212;4,214688;-0,3599353;-2,652893;2,300286;4,214688;-0,3599353;-2,652893;2,300286;-2,289813;-0,3599353;-2,652893;2,300286;-2,289813;-3,642553;-2,652893;2,300286;-2,289813;-3,642553;3,38241;0;0;0;0;-1,834;-3,21243 | Fitness: 1,594273
Index: 35 : -4,407199;1,04708;-1,130937;-2,18524;-0,4043558;1,04708;-1,130937;-2,18524;-0,4043558;1,048712;-1,130937;-2,18524;-0,4043558;1,048712;-1,130937;-2,18524;-0,4043558;1,048712;-1,130937;-2,231207;0;0;0;0;-0,02787555;-0,02868027 | Fitness: 1,572427
Index: 36 : -4,011327;2,457143;-2,295249;-1,666245;-0,4234386;2,457143;-2,295249;-1,666245;-0,42343
