Generation: 1262 | maxFitness: 3,135523 | maxFitnessGen: 2,753089 | maxFitnessGenBuf: 2,683733

Index: 0 : -0,7626764;3,483173;0,6747478;1,609269;-4,788077;3,483173;0,6747478;1,609269;-4,788077;3,52617;0,6747478;1,609269;-4,788077;3,52617;0,6747478;1,609269;-4,788077;3,52617;0,6747478;1,642926;0;0;0;0;0;-0,01347617 | Fitness: 2,683733
Index: 1 : 4,547991;-2,804161;0,651525;0,7086754;-1,596768;-2,804161;0,651525;0,7086754;-1,596768;-2,847895;0,651525;0,7086754;-1,596768;-2,847895;0,6222082;0,7086754;-1,596768;-2,847895;0,6222082;0,6788788;0;0;0;0;0;-0,01339369 | Fitness: 2,683352
Index: 2 : 4,518071;-2,87859;0,5185754;0,6069899;-1,575026;-2,87859;0,5185754;0,6069899;-1,575026;-2,786536;0,5185754;0,6069899;-1,575026;-2,786536;0,5185754;0,6069899;-1,575026;-2,786536;0,5185754;0,6069899;0;0;0;0;0;-0,008077256 | Fitness: 2,659958
Index: 3 : -0,7626764;3,491431;0,6326479;1,602601;-4,828924;3,491431;0,6326479;1,602601;-4,828924;3,527137;0,6326479;1,602601;-4,828924;3,527137;0,6326479;1,602601;-4,828924;3,527137;0,6326479;1,602601;0;0;0;0;0;-0,006773054 | Fitness: 2,654535
Index: 4 : 1,745883;-0,09332962;1,582406;2,163641;3,818702;-0,09332962;1,582406;2,163641;3,818702;-0,09332962;1,582406;2,163641;3,818702;-0,09332962;1,545093;2,163641;3,818702;-0,09332962;1,545093;2,122094;0;0;0;0;0;0 | Fitness: 2,628974
Index: 5 : 1,348188;-4,673478;-4,491567;-2,923064;3,353097;-4,673478;-4,491567;-2,923064;3,353097;-4,655909;-4,491567;-2,923064;3,353097;-4,655909;-4,529037;-2,923064;3,353097;-4,655909;-4,529037;-2,91745;0;0;0;0;0;0 | Fitness: 2,628974
Index: 6 : 1,741057;-0,1106659;1,472207;2,110175;3,89058;-0,1106659;1,472207;2,110175;3,89058;-0,1117929;1,472207;2,110175;3,89058;-0,1117929;1,472207;2,110175;3,89058;-0,1117929;1,472207;2,110175;0;0;0;0;0;0 | Fitness: 2,628974
Index: 7 : 1,842891;-0,1782096;1,564447;2,301508;3,970748;-0,1782096;1,564447;2,301508;3,970748;-0,1782096;1,564447;2,301508;3,970748;-0,1782096;1,523;2,301508;3,970748;-0,1782096;1,523;2,301508;0;0;0;0;0;0 | Fitness: 2,628974
Index: 8 : 4,465378;-2,827149;0,5454031;0,7301903;-1,60039;-2,827149;0,5454031;0,7301903;-1,60039;-2,827149;0,5454031;0,7301903;-1,60039;-2,827149;0,547156;0,7301903;-1,60039;-2,827149;0,547156;0,7301903;0;0;0;0;0;0 | Fitness: 2,628974
Index: 9 : -0,5152128;-4,173955;-2,654814;-1,293348;-0,618138;-4,173955;-2,654814;-1,293348;-0,618138;-4,178554;-2,654814;-1,293348;-0,618138;-4,178554;-2,67572;-1,293348;-0,618138;-4,178554;-2,67572;-1,279392;0;0;0;0;0;0 | Fitness: 2,628974
Index: 10 : 1,804555;-0,1782096;1,523;2,301508;3,970748;-0,1782096;1,523;2,301508;3,970748;-0,1782096;1,523;2,301508;3,970748;-0,1782096;1,523;2,301508;3,970748;-0,1782096;1,523;2,301508;0;0;0;0;0;0 | Fitness: 2,628974
