Generation: 2711 | maxFitness: 3,170515 | maxFitnessGen: 2,859585 | maxFitnessGenBuf: 2,806212

Index: 0 : -1,848039;-1,581657;-4,067734;2,822956;0,8623829;-1,581657;-4,067734;2,822956;0,8623829;-1,637625;-4,067734;2,822956;0,8623829;-1,637625;-4,067734;2,822956;0,8623829;-1,637625;-4,067734;2,747095;0;0;0;0;-0,04185269;0,0146097 | Fitness: 2,806212
Index: 1 : -1,828482;-1,568204;-4,163914;2,731499;0,8992065;-1,568204;-4,163914;2,731499;0,8992065;-1,571172;-4,163914;2,731499;0,8992065;-1,571172;-4,12213;2,731499;0,8992065;-1,571172;-4,12213;2,723936;0;0;0;0;0;-0,01977984 | Fitness: 2,745982
Index: 2 : -4,640031;-2,258752;-1,939874;0,6955428;1,357851;-2,258752;-1,939874;0,6955428;1,357851;-2,282471;-1,939874;0,6955428;1,357851;-2,282471;-1,946897;0,6955428;1,357851;-2,282471;-1,946897;0,6955428;0;0;0;0;-0,03542063;-0,01728195 | Fitness: 2,733654
Index: 3 : -1,872899;-1,626992;-4,154962;2,737824;0,8261458;-1,626992;-4,154962;2,737824;0,8261458;-1,603674;-4,154962;2,737824;0,8261458;-1,603674;-4,141399;2,737824;0,8261458;-1,603674;-4,141399;2,70797;0;0;0;0;-0,0254865;0 | Fitness: 2,726411
Index: 4 : -4,604898;-2,291631;-1,94048;0,660199;1,406881;-2,291631;-1,94048;0,660199;1,406881;-2,258752;-1,94048;0,660199;1,406881;-2,258752;-1,988567;0,660199;1,406881;-2,258752;-1,988567;0,7367929;0;0;0;0;0,04733438;-0,01237618 | Fitness: 2,710969
Index: 5 : -1,909693;-1,617462;-4,157099;2,732233;0,8967866;-1,617462;-4,157099;2,732233;0,8967866;-1,651299;-4,157099;2,732233;0,8967866;-1,651299;-4,211145;2,732233;0,8967866;-1,651299;-4,211145;2,783209;0;0;0;0;0,03888372;-0,04209547 | Fitness: 2,708459
Index: 6 : -1,871808;-1,61397;-4,212379;2,799292;0,7728693;-1,61397;-4,212379;2,799292;0,7728693;-1,609493;-4,212379;2,799292;0,7728693;-1,609493;-4,139547;2,799292;0,7728693;-1,609493;-4,139547;2,870805;0;0;0;0;0;-0,01085742 | Fitness: 2,704347
Index: 7 : -4,459186;-2,238347;-1,793606;0,7744426;1,359344;-2,238347;-1,793606;0,7744426;1,359344;-2,150664;-1,793606;0,7744426;1,359344;-2,150664;-1,814308;0,7744426;1,359344;-2,150664;-1,814308;0,7971408;0;0;0;0;-0,04729787;-0,01025387 | Fitness: 2,701766
Index: 8 : -4,484066;-2,172711;-1,852432;0,7711855;1,315669;-2,172711;-1,852432;0,7711855;1,315669;-2,197017;-1,852432;0,7711855;1,315669;-2,197017;-1,875444;0,7711855;1,315669;-2,197017;-1,875444;0,7282146;0;0;0;0;0,009316046;-0,01005216 | Fitness: 2,700915
Index: 9 : -4,4158;-2,30097;-1,855342;0,7964983;1,216243;-2,30097;-1,855342;0,7964983;1,216243;-2,311066;-1,855342;0,7964983;1,216243;-2,311066;-1,853876;0,7964983;1,216243;-2,311066;-1,853876;0,7950421;0;0;0;0;0,001889043;-0,008817155 | Fitness: 2,695753
Index: 10 : -1,802881;-1,591723;-4,097106;2,827617;0,7923088;-1,591723;-4,097106;2,827617;0,7923088;-1,607141;-4,097106;2,827617;0,7923088;-1,607141;-4,101289;2,827617;0,7923088;-1,607141;-4,101289;2,858869;0;0;0;0;-0,003627758;0 | Fitness: 2,678358
Index: 11 : -4,423868;-2,183062;-1,813555;0,7478479;1,316793;-2,183062;-1,813555;0,7478479;1,316793;-2,220186;-1,813555;0,7478479;1,316793;-2,220186;-1,776046;0,7478479;1,316793;-2,220186;-1,776046;0,7121449;0;0;0;0;0,03058026;-0,002853237 | Fitness: 2,672604
Index: 12 : -4,548282;-2,271964;-1,894211;0,7553985;1,288469;-2,271964;-1,894211;0,7553985;1,288469;-2,271964;-1,894211;0,7553985;1,288469;-2,271964;-1,894211;0,7553985;1,288469;-2,271964;-1,894211;0,7553985;0;0;0;0;0;0 | Fitness: 2,662617
Index: 13 : -4,473528;-2,213835;-1,835604;0,8292505;1,359344;-2,213835;-1,835604;0,8292505;1,359344;-2,200194;-1,835604;0,8292505;1,359344;-2,200194;-1,860924;0,8292505;1,359344;-2,200194;-1,860924;0,8141244;0;0;0;0;0;0,001028776 | Fitness: 2,659187
Index: 14 : -1,892616;-1,598562;-4,146101;2,740986;0,9384298;-1,598562;-4,146101;2,740986;0,9384298;-1,572944;-4,146101;2,740986;0,9384298;-1,572944;-4,174793;2,740986;0,9384298;-1,572944;-4,174793;2,753339;0;0;0;0;-0,005208332;0,007436581 | Fitness: 2,655783
Index: 15 : -1,854722;-1,53668;-4,108487;2,794732;0,8215565;-1,53668;-4,108487;2,794732;0,8215565;-1,622157;-4,108487;2,794732;0,8215565;-1,622157;-4,143485;2,794732;0,8215565;-1,622157;-4,143485;2,823709;0;0;0;0;-0,02959085;0,03639219 | Fitness: 2,648232
Index: 16 : -1,842756;-1,539199;-4,150141;2,89158;0,7670028;-1,539199;-4,150141;2,89158;0,7670028;-1,529718;-4,150141;2,89158;0,7670028;-1,529718;-4,153301;2,89158;0,7670028;-1,529718;-4,153301;2,870896;0;0;0;0;-0,03987548;0,04939009 | Fitness: 2,6425
Index: 17 : -1,902273;-1,566665;-4,167254;2,729233;0,7940498;-1,566665;-4,167254;2,729233;0,7940498;-1,552249;-4,167254;2,729233;0,7940498;-1,552249;-4,132207;2,729233;0,7940498;-1,552249;-4,132207;2,778928;0;0;0;0;-0,03353396;0,03244379 | Fitness: 2,632618
Index: 18 : -0,9184995;-2,967801;0,3373258;-0,7956665;1,688859;-2,967801;0,3373258;-0,7956665;1,688859;-2,972199;0,3373258;-0,7956665;1,688859;-2,972199;0,3650736;-0,7956665;1,688859;-2,972199;0,3650736;-0,8772745;0;0;0;0;-0,04067815;0,01048551 | Fitness: 2,631813
Index: 19 : -1,834182;-1,529261;-4,176773;2,849713;0,7458886;-1,529261;-4,176773;2,849713;0,7458886;-1,542124;-4,176773;2,849713;0,7458886;-1,542124;-4,146025;2,849713;0,7458886;-1,542124;-4,146025;2,855366;0;0;0;0;0;0,01816563 | Fitness: 2,615078
Index: 20 : -1,923296;-1,537955;-4,154171;2,809792;0,8114986;-1,537955;-4,154171;2,809792;0,8114986;-1,55703;-4,154171;2,809792;0,8114986;-1,55703;-4,229342;2,809792;0,8114986;-1,55703;-4,229342;2,770091;0;0;0;0;0,004130393;0,02284526 | Fitness: 2,601859
Index: 21 : -1,871839;-1,603344;-4,18563;2,756451;0,8901352;-1,603344;-4,18563;2,756451;0,8901352;-1,586408;-4,18563;2,756451;0,8901352;-1,586408;-4,187349;2,756451;0,8901352;-1,586408;-4,187349;2,725751;0;0;0;0;0;0,03348009 | Fitness: 2,594448
Index: 22 : -4,39101;-2,301307;-1,82915;0,7339707;1,163488;-2,301307;-1,82915;0,7339707;1,163488;-2,330413;-1,82915;0,7339707;1,163488;-2,330413;-1,82915;0,7339707;1,163488;-2,330413;-1,82915;0,7905814;0;0;0;0;0;0,04661066 | Fitness: 2,589535
Index: 23 : -4,432222;-2,294325;-1,867483;0,8190075;1,195139;-2,294325;-1,867483;0,8190075;1,195139;-2,342276;-1,867483;0,8190075;1,195139;-2,342276;-1,879869;0,8190075;1,195139;-2,342276;-1,879869;0,7882892;0;0;0;0;0,03937283;0,05395881 | Fitness: 2,467408
