Generation: 27 | maxFitness: 2,828323 | maxFitnessGen: 2,76386 | maxFitnessGenBuf: 2,642652

Index: 0 : -0,7492149;-0,5070338;2,041569;-4,877366;1,654525;-0,5070338;2,041569;-4,877366;1,654525;-0,4630056;2,041569;-4,877366;1,654525;-0,4630056;2,041569;-4,877366;1,654525;-0,4630056;2,041569;-4,877366;0;0;0;0;-0,01214263;0,01124806 | Fitness: 2,642652
Index: 1 : -3,626477;-2,676938;0,1236903;-2,720284;-1,925439;-2,676938;0,1236903;-2,720284;-1,925439;-2,688679;0,1236903;-2,720284;-1,925439;-2,688679;0,1330618;-2,720284;-1,925439;-2,688679;0,1330618;-2,7584;0;0;0;0;0;-0,01104587 | Fitness: 2,640151
Index: 2 : -0,804498;-2,541923;-3,176147;-3,514499;2,460106;-2,541923;-3,176147;-3,514499;2,460106;-2,541923;-3,176147;-3,514499;2,460106;-2,541923;-3,176147;-3,514499;2,460106;-2,541923;-3,176147;-3,490969;0;0;0;0;0,02433449;-0,01097764 | Fitness: 2,639843
Index: 3 : -3,650908;-2,745306;0,08063957;-2,754936;-2,030475;-2,745306;0,08063957;-2,754936;-2,030475;-2,752331;0,08063957;-2,754936;-2,030475;-2,752331;0,08411399;-2,754936;-2,030475;-2,752331;0,08411399;-2,726665;0;0;0;0;0;-0,005758472 | Fitness: 2,617309
Index: 4 : -0,804498;-2,541923;-3,189753;-3,490669;2,460106;-2,541923;-3,189753;-3,490669;2,460106;-2,556629;-3,189753;-3,490669;2,460106;-2,556629;-3,176147;-3,490669;2,460106;-2,556629;-3,176147;-3,522767;0;0;0;0;0;-0,005525981 | Fitness: 2,616338
Index: 5 : -0,804498;-2,541923;-3,176147;-3,490669;2,460106;-2,541923;-3,176147;-3,490669;2,460106;-2,541923;-3,176147;-3,490669;2,460106;-2,541923;-3,161376;-3,490669;2,460106;-2,541923;-3,161376;-3,45091;0;0;0;0;0;-0,002699357 | Fitness: 2,60519
Index: 6 : -0,804498;-2,492341;-3,144626;-3,449305;2,413196;-2,492341;-3,144626;-3,449305;2,413196;-2,456526;-3,144626;-3,449305;2,413196;-2,456526;-3,159796;-3,449305;2,413196;-2,456526;-3,159796;-3,465497;0;0;0;0;0;0 | Fitness: 2,595179
Index: 7 : -0,7551779;-0,4877714;2,044699;-4,845166;1,65107;-0,4877714;2,044699;-4,845166;1,65107;-0,4877714;2,044699;-4,845166;1,65107;-0,4877714;2,044699;-4,845166;1,65107;-0,4877714;2,044699;-4,845166;0;0;0;0;0;0 | Fitness: 2,595179
Index: 8 : -0,8365474;-0,4483584;1,843099;-4,855002;1,784417;-0,4483584;1,843099;-4,855002;1,784417;-0,4794907;1,843099;-4,855002;1,784417;-0,4794907;1,891316;-4,855002;1,784417;-0,4794907;1,891316;-4,845166;0;0;0;0;0;0 | Fitness: 2,595179
Index: 9 : -0,7831962;-0,5260348;2,086653;-4,857155;1,696734;-0,5260348;2,086653;-4,857155;1,696734;-0,4877714;2,086653;-4,857155;1,696734;-0,4877714;2,086653;-4,857155;1,696734;-0,4877714;2,086653;-4,88753;0;0;0;0;0;0 | Fitness: 2,595179
