Generation: 114 | maxFitness: 0,8056167 | maxFitnessGen: 0,4733747 | maxFitnessGenBuf: 0,5270057
N TotallyRandom: 8 | N RandomParents: 0 | N Top2: 71 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,5270057|-0,6624606;-1,908877;6,586829;-0,06613065;3,898578;0,748969;1,841704;-0,2761351;-8,777664;4,302668;-2,005678;-3,968889;0,7222633;-0,5906017;-4,884792;1,076873;1,458388;-4,234781;-1,367722;-3,770917;-0,2604287;-3,268921;-2,443949;2,541247;3,115025;-3,997521;4,487693;3,873544;7,096273
1|TOP2|0,5029827|-0,9617949;-1,908877;6,979058;-0,06613065;4,351251;1,003123;1,872471;-0,09428026;-8,777664;4,352634;-1,637527;-4,375646;0,5766588;-0,5486857;-4,884792;0,6700708;1,280824;-3,787221;-0,9887512;-3,369949;0,1205589;-3,268921;-2,173852;2,541247;3,290634;-3,960298;4,487693;3,581054;7,096273
2|TOP2|0,5005885|-0,9837825;-1,908877;6,308414;-0,06613065;4,351251;0,7385967;1,841704;-0,2761351;-8,777664;4,180592;-1,419645;-3,94794;0,2716287;-1,488665;-4,884792;1,076873;0,8288392;-3,787221;-1,417667;-3,422647;0,1205589;-3,081066;-2,173852;2,685239;3,290634;-4,179959;4,487693;3,581054;7,096273
3|TOP2|0,4957044|-0,9837825;-1,908877;6,85779;-0,06613065;4,351251;0,7385967;1,938026;-0,2761351;-8,45913;4,180592;-1,637527;-3,94794;0,8129525;-1,162406;-4,52691;1,076873;1,732918;-3,787221;-0,9887512;-2,91563;0,1205589;-3,019899;-2,564753;2,541247;3,290634;-3,937145;4,761768;3,581054;7,096273
4|TOP2|0,4720218|-1,300403;-1,881764;6,802031;0,2094996;4,315003;0,7385967;2,245581;-0,4886441;-8,937863;4,235175;-1,643265;-3,94794;0,3817063;-1,011657;-4,448654;1,082429;1,031384;-3,611952;-0,9887512;-3,338861;0,1205589;-3,268921;-2,078744;2,99034;3,045059;-4,179959;4,19838;3,581054;7,096273
5|TOP2|0,4391689|-1,338122;-1,908877;6,802031;-0,139636;4,351251;1,119939;1,841704;-0,05320109;-8,386671;4,180592;-1,665501;-4,28439;0,7825508;-1,011657;-4,947638;0,7421322;1,637863;-3,331716;-0,9887512;-3,369949;-0,3465021;-3,268921;-2,535743;2,701966;3,340028;-4,179959;4,487693;4,007473;7,096273
6|TOP2|0,3193918|-0,9837825;-1,919005;6,352529;-0,06613065;4,351251;0,7385967;1,841704;-0,7296795;-8,880043;4,180592;-1,51283;-3,782566;0,7323743;-1,011657;-5,32622;1,001747;1,776114;-3,998243;-0,9887512;-3,369949;0,1205589;-3,268921;-2,173852;2,541247;3,290634;-4,179959;4,940985;3,37746;7,096273
7|TOP2|0,3150498|-0,9837825;-1,908877;6,802031;0,4334059;4,014687;0,7385967;1,475999;-0,2171082;-9,142024;4,622869;-1,494099;-3,986703;0,7222633;-1,068288;-5,330503;1,076873;1,280824;-3,992307;-0,9887512;-3,369949;0,1930563;-2,979015;-2,173852;2,541247;3,092963;-4,260408;4,977283;3,581054;7,537846
8|TOP2|0,3141592|-0,9837825;-1,908877;6,705291;0,2361547;4,351251;0,6706385;2,00796;-0,723096;-8,777664;4,180592;-2,067929;-3,94794;0,7222633;-0,5754334;-4,705237;1,29819;1,660501;-3,85102;-0,9887512;-3,04494;0,1205589;-2,803678;-2,215269;2,541247;3,023837;-4,414845;4,487693;3,391409;6,982313
9|TOP2|0,3135161|-0,8418805;-2,094216;6,802031;-0,06613065;4,683303;0,7385967;1,841704;0,1573312;-9,01642;4,180592;-1,637527;-3,94794;0,7222633;-0,9214684;-4,48725;1,076873;1,280824;-3,501001;-1,181091;-3,40016;0,1205589;-3,268921;-2,173852;2,464451;3,113473;-4,398227;4,272841;3,714829;6,68828
10|TOP2|0,3123124|-0,6088378;-2,127989;6,365402;-0,06613065;4,351251;0,7385967;1,855277;0,1957181;-9,236802;4,679631;-1,637527;-3,94794;0,7409803;-1,011657;-4,66613;1,367727;0,9976592;-3,862962;-0,9248008;-3,369949;0,1205589;-3,268921;-1,743881;2,541247;3,290634;-4,179959;4,487693;3,23696;7,096273
11|TOP2|0,3120593|-0,9837825;-1,908877;6,802031;0,3189142;4,351251;1,019942;1,521389;-0,1064359;-8,61984;3,910188;-1,637527;-3,94794;0,8665207;-1,011657;-4,884792;1,076873;1,552326;-3,787221;-0,9887512;-3,260084;0,1205589;-3,301944;-1,684861;2,541247;3,290634;-4,179959;4,487693;3,985032;7,096273
12|TOP2|0,3045732|-0,9837825;-2,192369;6,827622;-0,4516666;4,351251;0,7385967;1,69155;-0,2761351;-9,0833;4,099971;-1,394225;-3,94794;0,7222633;-1,011657;-4,884792;1,076873;1,280824;-3,787221;-0,9887512;-3,369949;0,2883461;-3,27997;-2,04187;2,998868;3,774963;-4,130329;4,487693;3,935693;7,096273
13|TOP2|0,3042937|-0,9837825;-1,908877;6,802031;-0,06613065;4,780257;0,7385967;1,841704;-0,3814382;-8,786365;3,930332;-1,315198;-4,311083;0,7222633;-1,156942;-4,445762;1,076873;1,280824;-3,575821;-0,9887512;-2,943581;-0,2553722;-3,043913;-1,762563;2,214803;2,815384;-4,679939;4,253611;4,033493;7,096273
14|TOP2|0,3025302|-1,075359;-1,908877;6,802031;-0,3869933;4,047972;0,7385967;1,841704;-0,01388323;-8,408627;4,180592;-1,680997;-3,94794;0,7222633;-1,011657;-4,884792;1,076873;1,280824;-3,510084;-0,9887512;-3,369949;0,1205589;-3,268921;-2,092459;2,42482;3,290634;-4,179959;4,487693;3,581054;6,79983
15|TOP2|0,2966485|-1,090223;-1,908877;6,802031;-0,06613065;4,351251;0,7385967;1,629851;-0,2761351;-8,777664;4,180592;-1,887461;-3,94794;0,810729;-1,011657;-4,884792;0,904608;0,8976746;-3,750584;-0,9887512;-3,306063;0,1205589;-3,268921;-2,173852;2,308771;3,290634;-4,179959;4,25576;3,581054;7,416608
16|RandomParents|0,2942114|-0,8996732;-2,12503;5,961688;0,5382482;4,456005;0,7989137;2,147753;0,6918644;-7,413651;3,901998;-2,118659;-3,566723;0,8610091;-1,359364;-4,334269;1,10199;0,8849047;-3,87712;-1,27088;-3,172882;0,3250467;-3,284176;-2,897042;2,440312;2,786245;-4,2789;3,963017;2,647346;6,45827
17|TOP2|0,288933|-1,404833;-1,464397;6,802031;0,07703206;4,443583;0,7385967;1,841704;-0,2761351;-8,411693;3,817781;-1,637527;-3,94794;0,7222633;-1,444057;-5,263397;1,195503;1,398594;-3,982303;-1,070335;-3,042529;0,1205589;-2,95776;-2,357149;2,541247;3,441956;-4,0637;4,487693;3,353689;7,096273
18|TOP2|0,288604|-0,9837825;-1,513688;7,080051;-0,06613065;4,351251;0,3420813;1,841704;0,05011725;-8,798839;3,789729;-1,732071;-3,94794;1,126431;-1,064485;-5,114601;1,076873;1,751262;-3,846835;-0,9887512;-3,444197;0,1205589;-3,268921;-2,173852;2,541247;3,290634;-4,179959;4,487693;3,581054;7,153661
19|TOP2|0,2878563|-0,9837825;-1,908877;6,710244;-0,06613065;4,594027;0,7385967;1,841704;-0,2761351;-8,777664;4,180592;-2,009771;-4,261561;0,8796456;-1,011657;-4,884792;1,076873;1,746028;-3,455161;-0,6889795;-3,619077;0,2817889;-3,468449;-1,988522;2,541247;3,517533;-4,179959;4,337107;3,581054;7,076585
20|TOP2|0,2831959|-1,338579;-1,908877;6,449853;-0,06613065;4,462914;0,7385967;1,841704;-0,2761351;-9,159658;3,883339;-1,468765;-3,94794;0,7222633;-0,6340661;-4,884792;1,076873;1,766519;-3,787221;-0,9887512;-2,996291;-0,1616232;-3,268921;-2,364753;2,278944;3,395069;-4,179959;4,833333;3,113001;7,563595
21|TOP2|0,2812883|-0,7046596;-1,908877;6,802031;0,3797292;4,351251;0,7385967;1,355814;-0,3229282;-8,793213;4,180592;-1,637527;-3,519535;0,7222633;-1,35429;-4,991512;1,076873;1,280824;-3,787221;-0,9887512;-3,369949;0,1205589;-3,268921;-2,417959;2,541247;3,290634;-4,179959;4,358174;3,760537;7,096273
22|TOP2|0,2812247|-0,9837825;-1,668526;6,303159;-0,06613065;4,351251;0,6322605;1,841704;-0,08051611;-8,777664;4,180592;-1,193964;-3,611923;1,045338;-1,011657;-4,884792;1,076873;1,503201;-3,787221;-0,9887512;-3,379066;0,15456;-2,951143;-1,912584;2,541247;3,290634;-4,179959;4,487693;3,229498;7,211477
23|TOP2|0,2769804|-0,9837825;-1,908877;6,802031;-0,06613065;4,351251;0,7385967;2,323411;-0,2761351;-8,499055;4,498274;-1,142655;-4,107551;0,321176;-1,011657;-4,884792;1,076873;1,280824;-4,1314;-0,9887512;-3,369949;0,3577805;-3,268921;-1,86059;2,541247;3,38237;-4,179959;4,661036;3,581054;7,55867
24|TOP2|0,2736912|-0,9837825;-2,065066;6,802031;-0,3677466;4,34479;0,7385967;1,841704;-0,2761351;-8,575286;4,180592;-1,860132;-3,94794;1,168669;-1,214494;-5,018299;1,076873;1,280824;-3,633017;-1,110173;-3,615256;0,1205589;-3,401639;-2,173852;2,541247;3,63425;-3,75265;4,347988;3,508084;7,096273
25|TOP2|0,2721008|-0,7304786;-1,516438;7,105556;-0,06613065;4,351251;0,7385967;2,173116;-0,291119;-8,686915;4,093873;-1,637527;-3,94794;0,4377157;-1,011657;-4,942309;1,022949;1,069642;-3,787221;-0,8199114;-3,706491;-0,08649887;-3,27229;-2,179908;2,541247;3,062061;-4,54835;4,487693;3,581054;7,555856
26|TOP2|0,2705535|-0,9837825;-1,908877;6,802031;-0,06613065;4,351251;0,7385967;1,841704;-0,2761351;-8,777664;4,514915;-1,77661;-3,94794;0,7187045;-1,011657;-4,841686;1,076873;1,480483;-3,359892;-1,170391;-3,369949;-0,3503507;-3,268921;-2,482609;2,641842;3,290634;-4,179959;4,487693;3,581054;7,23627
27|TOP2|0,2704996|-0,9837825;-1,908877;6,802031;-0,06613065;4,351251;1,163983;1,809487;-0,2761351;-8,357244;4,180592;-1,637527;-4,329201;0,7222633;-0,8465071;-5,007354;1,436047;1,006556;-3,787221;-1,261162;-3,156406;0,1205589;-3,268921;-2,332855;2,053693;3,290634;-4,092544;4,487693;4,06889;7,096273
28|TOP2|0,2700979|-0,9835153;-1,638573;7,135015;-0,06613065;4,698053;0,7385967;1,737733;-0,2761351;-8,32241;4,180592;-1,597255;-3,94794;1,023816;-1,011657;-4,849999;1,076873;1,558423;-3,787221;-0,8671647;-3,369949;0,1883374;-3,268921;-2,173852;2,709781;3,516064;-4,179959;4,606483;4,003273;7,096273
