Generation: 32 | maxFitness: 0,535903 | maxFitnessGen: 0,535903 | maxFitnessGenBuf: 0,5209931
N TotallyRandom: 20 | N RandomParents: 0 | N Top2: 50 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,5209931|0,3805221;-0,7101537;2,871206;1,444838;-3,902242;-5,870481;2,275663;0,6244527;-0,6232609;1,733908;-0,5889145;-0,1019703;2,597881;-3,873392;-1,514612;0,09837031;-4,584844;3,939033;2,894799;-0,9508985;-3,959438;-0,8040264;3,099542;-3,532722;4,452125;-3,861179;-2,984485;-3,464447;-3,26334
1|TOP2|0,3721998|0,3805221;-0,4188902;2,871206;1,515989;-3,811203;-6,276738;2,394591;0,6244527;0,02142569;1,665051;-0,368032;0,3381411;2,436291;-3,377725;-1,681165;0,09837031;-4,584844;3,138204;3,239825;-0,9508985;-3,959438;-0,8040264;2,95845;-3,215598;4,660064;-3,861179;-2,683426;-3,314833;-3,169653
2|TOP2|0,2659892|0,3805221;-0,7101537;2,871206;1,354325;-3,902242;-6,41416;2,999327;0,6244527;-0,2007388;1,665051;-0,5889145;0,3381411;2,436291;-3,845533;-1,457492;0,09837031;-4,584844;3,463632;3,239825;-0,9508985;-3,959438;-0,8040264;3,099542;-3,099231;4,660064;-3,861179;-2,984485;-3,464447;-3,613703
3|TOP2|0,1563566|-0,0931913;-0,7101537;2,871206;1,416672;-3,861506;-5,936356;2,765719;0,8355701;-0,2970892;1,905013;-0,9705545;0,3381411;1,967445;-3,873392;-1,447472;0,09837031;-4,584844;3,56523;3,239825;-1,369503;-3,592747;-0,522602;3,052907;-3,099231;4,660064;-4,231312;-2,698558;-3,464447;-3,169653
4|RandomParents|0,1435282|0,3805221;-0,7101537;2,871206;1,046814;-3,902242;-5,936356;2,765719;0,6244527;-0,2007388;1,665051;-0,5889145;0,3381411;2,436291;-3,873392;-1,457492;0,09837031;-4,584844;3,463632;3,239825;-0,9508985;-3,959438;-0,8040264;3,099542;-3,099231;4,660064;-3,861179;-2,984485;-3,464447;-3,169653
5|TOP2|0,1431324|0,6070035;-0,7101537;3,35837;1,046814;-3,48894;-5,608407;2,418148;0,9599743;0,01347372;1,868285;-0,9105963;0,3381411;2,115174;-3,462392;-1,457492;0,09837031;-4,585565;3,463632;3,239825;-1,104527;-4,328533;-0,5040872;3,099542;-2,78113;4,660064;-3,861179;-2,571308;-3,566546;-3,169653
6|TOP2|0,1399669|0,7039342;-0,7101537;2,861778;0,9775007;-3,902242;-5,936356;2,765719;0,6244527;-0,2007388;1,390816;-1,061027;0,4276819;2,436291;-3,873392;-1,457492;-0,3896782;-4,30994;3,463632;3,538032;-0,9508985;-4,256163;-0,3576652;3,322188;-2,87663;4,660064;-3,463971;-2,979863;-3,464447;-3,169653
7|TOP2|0,1381437|0,6474196;-0,7101537;2,871206;1,046814;-3,902242;-5,936003;2,765719;0,6718994;-0,0838681;1,681524;-0,2668395;0,1931139;2,808749;-3,873392;-1,457492;0,5861256;-4,584844;3,463632;3,094495;-0,9508985;-3,619484;-0,7082956;3,177695;-3,284858;4,660064;-3,481022;-3,11139;-3,681974;-3,348438
8|TOP2|0,1331837|0,3805221;-0,7101537;2,871206;1,046814;-4,139977;-5,987063;2,765719;0,6244527;-0,2007388;1,665051;-0,947494;0,3381411;2,436291;-3,873392;-1,747573;-0,2967999;-4,584844;3,463632;2,920388;-1,145331;-4,095733;-0,8040264;3,099542;-3,099231;4,71401;-3,861179;-2,984485;-3,809468;-2,921332
