Generation: 18 | maxFitness: 0,4942223 | maxFitnessGen: 0,4745111 | maxFitnessGenBuf: 0,3299403
N TotallyRandom: 20 | N RandomParents: 0 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,3299403|0,05930887;0,9904274;3,262342;1,769189;-3,24206;-5,452059;2,46342;1,221177;0,5171248;1,777215;2,380969;0,3897364;2,888847;-3,982455;-1,343624;-0,7319388;-4,131506;2,643383;2,390791;0,26942;-3,964733;-1,406705;2,605605;-1,776044;5,281493;-4,189986;-1,468597;-2,05342;-3,360203
1|TOP2|0,3274256|-0,03148271;0,9877831;3,116048;1,619258;-3,15442;-5,031906;2,050156;1,526607;0,2509883;1,777215;2,380969;0,8324298;2,888847;-3,982455;-1,343624;-0,9139812;-4,131506;2,643383;2,345486;0,8247185;-4,120855;-1,17743;1,833803;-1,644768;5,416246;-4,434936;-1,808138;-1,783563;-3,739971
2|TOP2|0,3236113|-0,02827771;0,9904274;3,532951;1,619258;-3,15442;-5,299387;2,297822;1,615993;0,1317323;1,780708;2,466915;0,422371;2,888847;-3,982455;-1,644985;-0,7319388;-4,153229;2,643383;2,390791;0,9465386;-3,993793;-1,637327;2,185029;-2,136855;5,679214;-4,167697;-1,739525;-2,068772;-3,360203
3|RandomParents|0,3201553|-0,2541684;1,180792;2,782703;2,157352;-3,15442;-5,014284;3,395464;0,802131;-0,1041409;1,642585;2,087233;1,052701;2,275014;-4,118477;-2,296082;-0,5619132;-3,596313;2,506992;3,006945;0,9871565;-4,293571;-0,9992949;2,243099;-1,505976;4,723608;-4,780774;-1,962379;-2,06294;-3,119736
4|TOP2|0,3169867|-0,02827771;0,9904274;3,251612;1,619258;-3,15442;-5,169721;2,045598;1,526607;0,4749879;1,396613;2,380969;0,3897364;2,888847;-3,982455;-1,343624;-0,7319388;-3,972332;2,750359;2,390791;1,011218;-3,964733;-1,637327;2,185029;-1,644768;5,347918;-4,067879;-1,740753;-1,819819;-3,401039
5|TOP2|0,2991316|-0,02827771;0,8494248;3,116048;2,02252;-3,15442;-5,610362;2,045737;1,526607;0,2360112;1,371281;2,136595;0,3897364;2,851003;-4,083267;-1,343624;-1,207986;-4,596082;2,254489;2,390791;0,5162026;-4,315917;-1,637327;2,185029;-1,644768;5,281493;-4,27258;-1,530642;-2,068772;-2,880819
6|RandomParents|0,289518|0,1214211;0,8961419;3,125641;1,518823;-3,382503;-4,924019;3,355912;1,035781;0,200013;1,447363;2,380969;0,6166984;2,888847;-3,901505;-1,852549;-1,54569;-3,913306;2,763123;2,354443;0,3659585;-3,604537;-1,637327;2,051342;-1,656782;5,101358;-4,945579;-1,740753;-2,542594;-3,563575
7|TOP2|0,2797288|-0,02827771;0,9904274;3,116048;1,64227;-3,15442;-5,614929;2,493453;1,526607;0,5189391;1,777215;2,380969;0,5477142;3,128911;-3,982455;-1,343624;-0,7319388;-4,131506;2,577248;2,081765;0,5162026;-3,964733;-1,637327;2,504697;-1,644768;5,281493;-4,655635;-1,740753;-1,990634;-3,292292
8|TOP2|0,267651|-0,02827771;0,9904274;2,714576;1,619258;-3,15442;-5,233748;2,46342;1,60718;0,668489;1,777215;2,380969;0,3897364;3,018276;-3,982455;-1,820104;-1,096763;-4,131506;2,643383;2,350717;0,6428869;-4,353648;-1,607445;2,185029;-1,644768;4,801909;-4,434936;-1,989448;-2,068772;-3,360203
9|RandomParents|0,2402905|-0,02827771;0,7399453;2,633757;1,599027;-2,904759;-5,227997;2,234211;0,9182467;-0,6303505;1,547179;1,899422;1,275376;2,851287;-3,575803;-1,814724;-1,063165;-4,383561;2,480121;2,183756;0,7853693;-3,743721;-2,168553;2,205322;-1,597927;5,235118;-5,575669;-1,740753;-1,516357;-3,360203
10|TOP2|0,1797835|-0,4022855;0,6898314;3,120553;1,767948;-3,15442;-5,77936;2,604854;1,041581;0,4749879;1,600003;2,380969;0,509265;2,444261;-3,982455;-1,343624;-1,200442;-4,131506;2,643383;2,003986;0,5162026;-3,477381;-1,510679;2,678445;-1,644768;5,618704;-4,434936;-1,714317;-2,514569;-3,360203
11|RandomParents|0,152601|0,02424525;1,177741;3,594674;2,031849;-2,669204;-5,426904;2,707065;1,733189;-0,3284463;1,519967;2,193479;0,3983883;3,293387;-4,08775;-1,924445;-0,6304268;-3,584699;2,138805;2,958509;0,4333809;-4,106257;-1,547013;2,128841;-1,928403;4,840931;-4,704055;-1,443106;-1,824114;-3,779335
12|TOP2|0,1348159|-0,02827771;0,5282855;3,116048;1,811411;-3,551083;-5,566252;2,937228;1,526607;0,4749879;1,777215;2,579147;0,3897364;2,888847;-4,102575;-0,9148779;-0,5089214;-3,949872;2,643383;2,390791;0,5162026;-3,964733;-1,245203;1,850962;-2,125083;5,281493;-4,10618;-1,548406;-2,068772;-3,360203
13|TotallyRandom|0,129687|4,593456;-2,58462;2,175564;-0,4194598;-1,017259;-3,84141;4,249165;3,627592;4,04084;4,768868;0,7593613;-0,2698107;0,4536014;-1,958967;-1,806023;2,186117;-4,29659;-4,57295;-2,665246;-4,359715;-2,427957;-0,07746887;3,736738;-0,4224043;-4,814917;0,7640986;4,493002;-4,683457;2,727562
14|RandomParents|0,1156451|2,349635;-3,723037;-5,072049;3,963579;-4,146812;-4,214753;1,242189;1,284829;2,85416;-2,63883;-2,384082;3,287681;0,5337751;2,386861;-3,508575;-1,43187;-1,206855;3,047767;4,170187;-1,802595;-3,000126;-1,69906;-2,920237;-4,077921;-2,149193;-3,335632;1,574546;3,762951;3,350451
