Generation: 55 | maxFitness: 0,8582422 | maxFitnessGen: 0,4611757 | maxFitnessGenBuf: 0,4586383
N TotallyRandom: 12 | N RandomParents: 0 | N Top2: 42 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4586383|-0,873967;5,031049;0,4129333;4,506064;-4,666457;-3,728833;-2,587216;2,117195;1,289543;-1,835154;3,784113;3,77722;-2,22596;-3,447861;3,228903;-3,135952;4,488096;-4,281324;-0,8593689;-3,682285;1,200426;-0,9135035;-2,799928;-1,165063;4,357787;3,62174;-3,3376;1,894056;-3,004163
1|TOP2|0,3910979|-0,873967;4,599278;0,4129333;4,114999;-4,468674;-4,211484;-2,587216;2,117195;1,289543;-2,318288;4,242826;3,36455;-1,794932;-3,778882;3,228903;-3,97988;4,089679;-3,600046;-0,8593689;-4,13938;1,492229;-0,9135035;-2,286111;-1,378472;4,793352;3,151054;-3,144163;1,894056;-3,004163
2|TOP2|0,3475449|-0,78544;4,599278;0,4129333;4,506064;-4,763931;-3,663531;-2,891135;2,518952;1,289543;-2,318288;3,756492;3,77722;-2,22596;-3,934162;3,709261;-3,196777;4,140427;-3,805728;-0,8593689;-3,90915;1,280198;-0,9819086;-2,192137;-1,357048;4,303993;3,151054;-3,3376;2,052619;-3,037873
3|TOP2|0,346225|-0,873967;4,599278;0,4129333;4,335821;-4,632987;-3,748054;-2,349842;2,117195;1,289543;-2,179081;4,11537;3,600889;-2,22596;-3,038698;2,985688;-3,512398;4,089679;-4,276286;-0,7546945;-3,641614;1,200426;-0,9135035;-2,479926;-0,9398295;4,514852;3,502654;-3,296111;1,894056;-3,004163
4|TOP2|0,3269493|-0,873967;4,599278;-0,003603876;4,506064;-4,607517;-3,728833;-2,738562;2,207523;1,289543;-2,318288;3,882497;3,77722;-2,492194;-3,249968;2,808815;-3,512398;4,478343;-3,785028;-0,8593689;-3,80269;1,6508;-0,9135035;-2,760364;-1,430283;4,357787;3,548918;-3,3376;1,894056;-2,977794
5|TOP2|0,3262698|-0,873967;4,599278;0,4129333;4,070168;-4,338908;-3,728833;-2,686173;1,68646;1,30903;-1,849605;3,882497;3,510711;-2,22596;-3,398953;2,980534;-3,320459;4,089679;-3,805728;-1,04533;-4,19163;1,200426;-0,9135035;-2,558832;-1,313725;4,707116;3,151054;-3,667392;1,691856;-3,004163
6|TOP2|0,3208601|-0,873967;4,494473;0,4129333;4,506064;-4,643534;-4,104263;-2,148251;2,26083;1,072661;-2,733807;3,732235;3,77722;-2,300327;-3,447861;3,65593;-3,775479;4,089679;-3,714461;-0,7942453;-3,973561;1,559244;-0,925476;-2,194022;-1,864327;4,23323;3,295093;-3,549464;1,894056;-3,250266
7|TOP2|0,3126007|-0,873967;4,932991;0,7487879;4,72805;-5,072842;-3,819748;-2,500817;2,145208;1,224378;-2,318288;3,882497;3,77722;-2,379317;-3,447861;3,228903;-3,512398;4,088686;-3,668333;-0,8593689;-3,415123;1,200426;-0,9135035;-2,794178;-1,789263;4,557583;3,552383;-3,445385;1,894056;-3,004163
8|TOP2|0,304681|-0,873967;4,496839;0,4129333;4,506064;-4,374249;-3,728833;-2,587216;2,562792;1,289543;-1,893877;3,403634;4,038781;-2,22596;-3,447861;3,609849;-3,512398;4,239322;-3,805728;-1,031295;-4,268263;0,8211609;-0,9135035;-2,48417;-1,553441;4,024478;3,151054;-3,708434;1,894056;-3,004163
9|TOP2|0,3027375|-1,194254;4,599278;0,4129333;4,285275;-4,988098;-4,13905;-2,146939;2,462781;1,398844;-2,318288;3,788104;3,826901;-2,58346;-3,311019;3,315634;-3,460318;4,089679;-3,805728;-0,8593689;-3,800038;1,097177;-0,9135035;-2,479926;-1,430283;4,357787;2,979337;-3,53235;1,894056;-2,612313
10|TOP2|0,2911882|-0,873967;4,380828;0,7002411;4,073738;-4,607517;-3,728833;-2,587216;2,400601;1,289543;-2,318288;3,664527;3,394558;-2,22596;-3,258718;2,929189;-3,512398;4,572568;-3,805728;-0,4708592;-3,80269;1,200426;-0,9038489;-2,016047;-1,430283;4,357787;3,151054;-3,631401;2,153196;-3,004163
11|TOP2|0,2881604|-0,873967;4,599278;0,1205936;4,412469;-4,550763;-3,728833;-2,101236;1,90761;1,289543;-2,318288;3,882497;3,77722;-2,499877;-3,447861;3,228903;-3,512398;4,089679;-3,805728;-1,015615;-3,80269;0,9097067;-0,520842;-2,479926;-1,634218;4,357787;3,484006;-3,208946;1,775976;-3,004163
12|TOP2|0,2842871|-0,873967;4,599278;0,4064717;4,506064;-4,704345;-3,728833;-2,119452;2,117195;1,289543;-2,318288;3,682763;3,77722;-2,22596;-3,317011;3,457627;-3,512398;4,089679;-3,805728;-0,8593689;-4,294618;1,051025;-0,5057371;-2,479926;-1,430283;4,357787;3,151054;-3,3376;1,894056;-3,004163
13|TOP2|0,283655|-0,3782918;4,201313;0,4129333;4,995646;-4,607517;-3,430504;-2,258607;2,226516;1,289543;-2,532953;3,882497;3,77722;-2,22596;-3,447861;3,606104;-3,158528;4,025281;-3,594872;-0,8593689;-4,147533;1,103726;-1,146976;-2,479926;-1,858843;4,357787;3,364362;-3,3376;1,894056;-3,004163
14|TOP2|0,2830976|-0,873967;4,599278;0,03888041;4,506064;-4,607517;-3,728833;-2,499796;2,117195;1,018072;-2,359116;3,882497;3,90026;-2,22596;-3,447861;3,228903;-3,512398;4,089679;-3,359694;-0,8593689;-4,249578;1,200426;-1,339366;-2,887921;-1,430283;4,357787;3,1173;-3,095167;1,930975;-3,004163
15|TOP2|0,2827046|-0,873967;4,599278;0,4406083;4,124919;-4,607517;-4,001854;-2,945648;2,473343;1,40552;-2,318288;3,882497;4,017488;-2,22596;-3,55171;3,228903;-3,154409;4,089679;-3,805728;-0,8593689;-3,80269;1,592057;-1,133706;-2,866782;-1,430283;4,357787;2,705479;-2,961012;1,72489;-3,004163
