Generation: 33 | maxFitness: 0,8582422 | maxFitnessGen: 0,3102596 | maxFitnessGenBuf: 0,3027279
N TotallyRandom: 10 | N RandomParents: 0 | N Top2: 49 | Min Mutation: 1

Index|Brain Type|Fitness|BrainData
0|TOP2|0,3027279|0,09678316;4,294619;-2,069814;-3,565285;2,924838;-6,972847;1,69811;-5,171694;-3,975029;-6,21331;-3,442647;6,047861;-2,49025;-3,171887;1,604926;-1,776438;-3,680808;-1,887559;-4,293261;-2,475675;-1,347914;0,8937246;1,906612;-1,771903;-0,7973224;2,208791;-0,5005445;-2,148465;3,093012
1|TOP2|0,2982649|0,1387154;4,607107;-2,706679;-4,110658;3,563893;-6,027002;1,103056;-4,896481;-4,552573;-6,456572;-3,111477;6,090246;-2,177453;-2,502831;1,404249;-2,416376;-4,209365;-2,448307;-3,816956;-2,452203;-1,182846;0,1102127;1,838681;-2,458059;-0,8396387;2,654819;0,188138;-1,991002;3,422151
2|TOP2|0,2899087|0,04523885;3,9327;-1,899269;-3,776248;2,786965;-6,48526;1,491231;-4,671974;-3,778718;-6,361547;-3,945371;6,102176;-2,31231;-2,762886;1,417457;-1,919978;-4,131046;-2,497452;-3,944524;-2,320834;-1,438431;0,433275;1,537385;-2,469018;-0,9872308;3,080169;-0,3274871;-1,999172;3,13006
3|TOP2|0,2817882|0,04006445;4,556837;-2,189437;-3,397351;3,144339;-6,028443;1,089817;-4,758301;-3,995574;-6,410985;-3,570643;5,528711;-2,420523;-2,814793;1,293532;-1,808258;-4,154266;-2,10604;-4,045344;-2,592136;-1,097432;0,4214795;2,23068;-1,6237;-0,4360302;2,701483;0,00636575;-1,969908;3,47342
4|TOP2|0,2636013|-0,2655526;3,841794;-2,414469;-3,774402;3,489916;-6,313499;1,270606;-4,826959;-4,059555;-6,722741;-3,502629;5,935364;-2,707249;-2,895128;1,059333;-2,353215;-4,130589;-2,367159;-4,284888;-2,89986;-1,240805;0,8233675;2,26471;-1,770354;-1,209634;2,486648;-0,2746498;-2,802247;2,649184
5|TOP2|0,2602896|-0,04394948;4,430922;-2,109924;-3,346971;2,972778;-6,871814;1,469932;-5,281134;-4,093264;-6,054275;-3,672489;5,49019;-3,049389;-2,715719;1,56674;-1,958294;-3,727077;-1,873101;-3,933921;-1,943534;-1,107711;0,1232241;2,22093;-1,653412;-0,8137767;3,059289;0,1280265;-2,437004;2,980137
6|TOP2|0,2578883|0,2337198;3,938159;-1,78607;-3,898818;3,029744;-6,078514;0,9296111;-5,024824;-4,061722;-6,121906;-3,716479;6,222516;-2,979896;-2,925971;0,9707235;-2,010482;-4,428962;-2,283775;-3,799232;-2,680223;-1,410366;0,6751859;1,825108;-2,217499;-0,7635868;2,908491;-0,4764677;-2,596253;2,719688
7|TOP2|0,2556772|0,06311917;3,897205;-2,061543;-3,386332;3,011768;-6,987294;1,3879;-4,878553;-4,150339;-6,314991;-3,825091;5,9182;-2,194735;-3,105814;1,421936;-1,480901;-3,821423;-2,060562;-3,611701;-2,307448;-1,291271;0,4370244;1,336855;-1,795224;-0,5794536;2,270011;0,3415612;-2,451116;3,368432
8|TOP2|0,2537444|0,1056921;4,490489;-2,30905;-3,965214;3,669314;-6,935899;1,375167;-4,821534;-3,713199;-6,456322;-3,659941;6,05905;-2,188519;-3,257815;1,253815;-2,108479;-3,70206;-2,012238;-3,873805;-2,295167;-1,771495;1,054714;1,65805;-1,6341;-0,8690165;2,677921;0,3757559;-2,631238;3,308501
9|TOP2|0,2519288|0,2020031;4,325442;-2,635455;-4,223035;3,505387;-6,579218;1,634773;-5,141713;-4,612054;-6,518116;-3,944764;6,093136;-2,074293;-2,784589;1,444538;-1,672222;-3,753502;-1,746582;-4,147955;-2,379602;-1,234039;0,2024025;2,291526;-2,363151;-0,8835996;2,579423;-0,4430728;-1,94378;3,087596
10|TOP2|0,2500675|0,002411127;4,103399;-2,144783;-3,891578;3,124435;-7,002074;1,136512;-5,052642;-4,000515;-6,319453;-3,689896;6,111718;-2,307494;-2,616256;1,790682;-2,11477;-4,009367;-1,952619;-4,158663;-2,278983;-1,094975;0,1382266;1,75543;-1,672072;-1,068009;2,188415;-0,3375997;-2,050636;3,073302
11|TOP2|0,2473969|0,05595386;4,540358;-2,549918;-3,397707;3,386669;-6,49641;0,8469249;-5,210592;-4,183453;-5,906225;-3,282549;6,055191;-2,468262;-2,691044;1,548403;-2,278725;-4,085007;-2,044618;-3,807455;-2,035253;-1,703438;0,3243068;1,601297;-1,800816;-0,9467045;3,057952;-0,5073612;-2,766266;3,556126
12|TOP2|0,2455899|-0,1364006;4,121542;-1,815574;-4,024867;3,454007;-6,584965;1,015387;-5,206862;-3,99875;-6,274952;-3,924706;6,079182;-2,199548;-3,372856;1,759929;-1,606546;-3,74493;-2,378128;-3,937461;-2,229823;-0,9814533;0,8276846;1,580473;-2,206011;-0,5661395;2,710189;-0,3907919;-2,582173;2,68889
13|TOP2|0,2428226|-0,09985751;4,401864;-2,351347;-3,785973;3,59308;-6,423306;1,564617;-5,346801;-3,954159;-6,476815;-3,424762;5,930263;-2,552895;-2,565729;1,251607;-2,212112;-4,456779;-1,89594;-3,84053;-2,040483;-1,096232;0,4669341;2,109194;-1,866228;-0,4600007;2,573912;-0,0479857;-2,712747;3,32701
14|TOP2|0,2421323|-0,0174011;4,011672;-2,263645;-4,005;3,409153;-6,901312;1,218516;-5,109889;-4,412243;-6,673018;-4,001593;6,020963;-2,559649;-3,220325;1,285747;-2,351868;-3,974695;-1,954333;-3,929344;-2,517145;-1,102777;0,9047004;1,968211;-1,777536;-0,4340069;2,902111;0,3281997;-2,025444;3,014816
15|TOP2|0,2418933|-0,1558284;4,246568;-2,131369;-4,039927;2,928115;-6,470565;1,691495;-4,970793;-4,192627;-6,563658;-3,925336;5,537842;-2,956594;-3,057024;1,165267;-2,013432;-3,533917;-2,259233;-3,631391;-2,706012;-0,8863132;0,108882;1,652439;-1,954538;-0,7440751;3,096275;0,04003141;-1,882752;2,90228
16|TOP2|0,2413498|0,2057561;4,339771;-2,094757;-4,007412;3,057183;-6,817205;1,419951;-4,848302;-4,156081;-6,020274;-3,812115;6,419725;-2,885459;-3,092088;1,591896;-2,364734;-3,732499;-1,939891;-4,115616;-2,20397;-1,081644;0,3448054;1,866335;-2,393641;-0,540704;2,794384;-0,3776201;-2,677624;2,745936
17|TOP2|0,2350264|-0,1885747;4,613845;-1,90635;-3,588267;3,381386;-6,858121;1,166288;-4,481125;-4,150719;-6,367464;-3,354272;6,181175;-2,979028;-2,791669;1,298993;-1,565809;-4,434814;-1,915447;-3,61027;-2,189692;-1,225248;0,8011314;1,846161;-2,525995;-0,3814051;2,212431;-0,2052348;-2,437552;3,078852
18|TOP2|0,2329698|-0,121861;4,231;-2,074347;-3,64351;3,667277;-6,484035;0,8598704;-4,819692;-4,59473;-6,228316;-3,480461;5,629939;-2,297325;-2,734396;1,03748;-2,187128;-3,834026;-1,869259;-3,551857;-2,621693;-1,283483;0,1179025;1,575182;-1,947008;-0,475578;2,951978;0,1124057;-2,282285;2,666244
19|TOP2|0,2274963|0,6527286;4,193351;-2,117548;-4,001612;3,355598;-6,408484;0,7952977;-4,519029;-3,810079;-6,393503;-3,770872;6,348712;-2,912464;-3,372406;1,609289;-2,360945;-4,35065;-1,9595;-3,598033;-2,184832;-1,628676;0,6669621;1,398291;-1,601813;-0,3535222;2,966478;-0,2059321;-2,648999;2,900181
20|TOP2|0,2266073|-0,06984067;3,941416;-1,90823;-3,820957;2,95593;-6,255047;1,217405;-5,317686;-4,176466;-5,743754;-3,594028;6,128019;-2,459061;-2,946293;1,900935;-2,291332;-3,477414;-2,507289;-4,427456;-2,195103;-0,8993094;0,9743274;1,918181;-2,239033;-0,8654269;2,364314;0,1052336;-2,833948;2,988309
21|TOP2|0,2255169|0,4430141;3,901005;-2,056434;-4,311191;2,881712;-6,487875;1,010851;-4,527007;-4,251111;-6,159528;-3,117626;6,000179;-2,130496;-2,934278;1,897599;-1,759168;-3,991216;-1,913657;-3,940405;-2,825697;-1,153989;0,4132535;1,490738;-1,585566;-0,3643647;2,687729;0,1404717;-1,862249;3,265874
