Generation: 30 | maxFitness: 0,5491325 | maxFitnessGen: 0,4542063 | maxFitnessGenBuf: 0,4937273
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4937273|2,363376;-3,396736;-1,727884;5,087121;3,829763;-0,0952099;4,10469;-2,498976;2,631921;-3,063918;-4,499898;5,105251;-1,76245;-2,942332;1,213602;-3,151112;-0,59285;5,603603;-2,99745;1,523991;1,984535;4,748207;-1,288349;2,240905;-4,444494;4,395451;-1,975025;2,969464;1,837354
1|TOP2|0,4698646|2,495309;-3,087103;-1,902176;4,695201;3,261389;-0,280086;4,10469;-2,634166;2,14849;-2,744522;-4,499898;4,831676;-2,186852;-2,650873;1,027804;-3,169445;-0,7184064;5,136958;-3,123394;1,523991;1,984535;4,961255;-1,710387;1,538127;-4,444494;4,236084;-1,975025;2,616732;1,240383
2|TOP2|0,4684223|2,029717;-3,507732;-2,167022;4,339756;3,570204;-0,08103609;4,544005;-2,634166;2,644003;-2,856561;-4,499898;4,642972;-2,544289;-2,650873;0,692531;-3,303289;-0,7397947;5,924573;-3,123394;1,523991;1,860834;4,961255;-1,710387;1,73265;-4,703705;4,315326;-1,975025;2,783085;1,38342
3|TOP2|0,3510757|2,657281;-3,106972;-2,167022;4,695201;3,731313;-0,5165465;4,10469;-3,019418;2,644003;-3,106279;-4,155367;4,934521;-1,771447;-3,115291;1,027804;-3,169445;-0,4455099;5,603603;-3,123394;1,825164;2,038656;4,752779;-1,612253;1,395553;-4,444494;4,494418;-1,975025;2,969464;1,38342
4|RandomParents|0,3471873|2,363376;-3,087103;-1,940711;4,645914;3,416388;-0,5341019;3,948908;-2,99624;2,644003;-2,399967;-3,877015;5,25213;-2,186852;-2,945872;1,027804;-2,449947;-0,09913097;5,744474;-3,123394;1,523991;1,644663;5,427985;-2,197401;1,763746;-4,444494;4,395451;-1,579224;2,687686;1,201827
5|RandomParents|0,3150863|2,557268;-3,087103;-1,660268;5,427882;3,491703;0,3077374;4,310203;-2,151806;2,644003;-3,11674;-4,045118;4,553382;-2,034239;-2,25923;1,027804;-2,644609;-0,5785808;5,644317;-3,249172;1,567918;2,35799;5,447096;-1,710387;2,181107;-4,041703;3,986824;-2,436615;2,240487;2,255246
6|RandomParents|0,2940022|2,149001;-2,790691;-1,636658;4,179091;3,26221;-0,5466313;4,41652;-2,416728;2,629568;-3,002484;-4,014967;4,700015;-2,329667;-3,015161;0,8330855;-3,229213;-1,087343;5,834143;-2,806481;0,7795321;1,561177;5,043159;-1,555696;2,140131;-4,564488;4,349865;-2,95892;2,713958;0,9773875
7|TOP2|0,2673606|2,363376;-3,087103;-2,167022;5,174914;3,570204;-0,1760493;4,10469;-2,495448;3,097599;-2,949034;-4,280644;4,831676;-2,186852;-2,753167;1,027804;-3,169445;-0,4725292;5,603603;-3,123394;1,523991;1,984535;4,961255;-1,710387;1,763746;-4,20922;4,611404;-2,167774;3,392877;1,38342
8|TOP2|0,2603333|2,363376;-2,822854;-1,950665;4,695201;3,810952;-0,08103609;4,075333;-2,634166;2,452375;-2,869478;-4,499898;4,831676;-2,186852;-2,650873;0,9646167;-3,614928;-1,045268;6,074214;-2,792149;1,730355;1,706601;4,961255;-1,710387;1,738451;-4,620899;4,395451;-1,975025;2,969464;1,399533
