Generation: 79 | maxFitness: 0,8582422 | maxFitnessGen: 0,4749682 | maxFitnessGenBuf: 0,4955023
N TotallyRandom: 12 | N RandomParents: 0 | N Top2: 42 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4955023|-0,9298266;4,233224;0,4986623;4,68324;-4,422488;-5,018035;-3,072545;3,191596;0,5494158;-1,132307;2,921751;4,046705;-0,9355683;-3,447897;3,387428;-3,194597;4,717717;-4,593749;-1,848258;-2,396399;1,922152;1,628417;-1,765182;0,1728639;4,351907;4,228291;-2,989253;3,063038;-2,784459
1|TOP2|0,4947242|-0,9298266;4,032916;0,655166;4,68324;-4,33164;-5,390521;-2,606485;3,183791;0,1657128;-1,132307;3,26472;4,046705;-0,9355683;-3,045579;3,101971;-2,799509;4,49252;-4,282139;-1,848258;-2,396399;1,646083;1,439361;-1,624866;-0,4100106;4,351907;4,511529;-2,6923;3,452761;-2,982838
2|TOP2|0,475486|-0,7995207;4,233224;0,4986623;4,68324;-4,73854;-5,390521;-2,606485;3,493396;0,08303928;-1,132307;3,561555;4,046705;-1,032179;-3,447897;3,101971;-3,194597;4,749798;-4,674666;-1,848258;-2,679911;1,922152;1,439361;-1,624866;-0,1614093;4,527476;4,137155;-2,274481;3,063038;-2,874991
3|TOP2|0,4729485|-0,9674279;3,746894;0,4986623;4,68324;-4,216709;-5,505399;-2,161698;3,493396;1,019805;-1,59137;2,825019;4,143794;-0,7000366;-3,588174;2,615065;-3,066767;4,717717;-5,005322;-2,329709;-2,283944;1,922152;1,937878;-1,787531;-0,1614093;3,9528;3,856542;-2,6923;3,063038;-2,784459
4|TOP2|0,4633463|-0,6303632;4,121756;0,4986623;4,68324;-4,45527;-5,390521;-2,311032;3,851358;0,08027577;-1,132307;3,320173;3,916638;-0,9355683;-3,447897;3,101971;-3,29905;4,374332;-4,593749;-2,060823;-2,325252;1,922152;1,790514;-1,179356;-0,1614093;4,351907;3,879367;-3,112601;3,067303;-2,784459
5|TOP2|0,3069286|-0,4631433;4,233224;0,2440721;4,68324;-4,422488;-5,588421;-2,891539;3,493396;0,4923247;-1,132307;3,212207;4,046705;-0,8096955;-3,012552;2,615069;-3,220473;4,974428;-4,593749;-1,848258;-2,396399;1,89079;1,439361;-1,624866;-0,1941938;4,351907;4,137155;-2,6923;3,329458;-2,784459
6|TOP2|0,2868305|-0,8030216;4,233224;0,4986623;4,68324;-4,422488;-5,390521;-2,537753;3,070067;0,5494158;-0,917503;3,320173;3,749802;-0,9355683;-3,685433;3,527859;-3,194597;4,717717;-4,593749;-1,848258;-2,396399;1,922152;1,595462;-1,624866;-0,1614093;4,351907;4,137155;-2,978888;3,063038;-2,784459
7|TOP2|0,2793559|-0,9298266;3,77321;0,4986623;4,68324;-4,422488;-5,390521;-2,780319;3,009255;0,09361374;-0,8931485;3,516593;3,846575;-0,9355683;-3,447897;3,469142;-3,393218;4,717717;-4,706316;-1,457991;-2,396399;1,506917;1,001825;-1,784767;-0,1029287;4,351907;4,497389;-2,695185;3,030357;-3,072152
8|TOP2|0,2640034|-1,316066;4,233224;0,4986623;4,68324;-4,422488;-5,829791;-2,891369;3,514835;0,5494158;-1,132307;3,320173;4,046705;-1,168975;-3,73016;3,157113;-3,194597;4,234046;-4,609981;-1,848258;-2,258614;1,922152;1,775014;-1,24776;-0,1614093;4,351907;4,246901;-2,299099;2,627087;-3,015884
9|TOP2|0,2628323|-0,9298266;4,233224;0,4986623;5,040822;-4,422488;-5,88695;-2,606485;3,162731;0,5494158;-1,132307;3,38967;3,665412;-1,365526;-3,102919;3,323233;-3,100903;4,632922;-4,593749;-1,828555;-2,396399;1,922152;1,21948;-1,230276;-0,3983393;4,452121;4,034961;-2,342409;3,010842;-2,784459
10|TOP2|0,2560593|-0,9298266;4,233224;0,4986623;4,362253;-4,366618;-5,390521;-2,606485;3,493396;0,2073478;-0,9563104;3,068286;4,046705;-1,423396;-3,447897;2,743432;-3,13387;4,717717;-4,593749;-1,848258;-2,047411;2,415446;1,439361;-1,624866;-0,1614093;4,058969;4,137155;-2,221395;3,063038;-2,784459
11|TOP2|0,2547901|-0,9298266;4,223981;0,4986623;4,563332;-4,422488;-5,514593;-2,474055;3,493396;0,5494158;-0,7002314;3,414397;3,641441;-0,9355683;-3,93764;2,864529;-3,361453;4,585903;-4,593749;-1,848258;-2,369525;2,095763;1,439361;-1,624866;-0,5713075;4,351907;4,137155;-2,6923;3,063038;-2,784967
12|TOP2|0,2533679|-0,9298266;3,742148;0,4986623;4,443878;-4,821252;-5,390521;-2,356035;3,493396;0,5494158;-1,614309;3,320173;4,046705;-0,5887724;-3,833926;3,101971;-3,49685;5,118745;-4,228273;-1,848258;-2,396399;1,532453;0,966751;-1,752954;-0,3124561;4,128438;4,137155;-2,6923;2,963959;-2,525538
13|TOP2|0,252144|-0,7542738;4,233224;0,227513;4,772669;-4,428764;-5,390521;-2,612866;3,493396;0,5494158;-1,132307;3,320173;4,046705;-0,6811119;-3,494338;3,101971;-3,618575;4,580043;-5,031452;-2,077943;-2,686649;2,021272;1,439361;-1,624866;-0,01774269;3,968117;4,137155;-2,6923;3,063038;-2,784459
14|TOP2|0,2517644|-1,393904;4,233224;0,4986623;4,975142;-4,422488;-5,390521;-2,606485;3,430164;0,5494158;-1,614149;3,414396;3,788946;-0,9355683;-3,447897;3,455338;-3,194597;4,717717;-4,613591;-1,778777;-2,296879;1,922152;1,790246;-1,624866;-0,1614093;4,432925;4,137155;-2,519349;2,641735;-2,884136
15|TOP2|0,2481721|-1,060241;3,746774;0,2433119;5,122416;-4,735078;-5,804459;-2,606485;3,145203;0,5494158;-0,9656838;3,320173;4,046705;-1,204537;-3,432822;2,62777;-3,682302;4,74796;-4,19094;-1,848258;-2,230275;1,922152;1,229751;-1,624866;0,1145356;4,438498;4,626782;-2,23563;3,473117;-2,784459
