Generation: 4 | maxFitness: 0,1888831 | maxFitnessGen: 0,1704576 | maxFitnessGenBuf: 0,1888831
N TotallyRandom: 20 | N RandomParents: 20 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TotallyRandom|0,1888831|-3,098568;1,962247;1,288416;0,8766561;0,9913607;-3,751731;-3,009521;-1,596562;-0,2688403;3,008803;2,105267;-3,757849;-3,775847;4,838395;2,539989;-2,387937;-4,623055;-0,3959794;1,966294;4,076015;2,329918;-2,301;0,5080609;-4,014954;-4,166595;1,235984;2,787702;0,7850246;-4,294991
1|TOP2|0,1738254|3,240876;-1,77374;-1,229805;-4,079113;3,07705;-0,8368878;1,808805;5,120422;-1,944397;-2,909253;-1,688966;-0,9317778;-0,03756443;-0,6905177;4,208607;4,169163;-2,116561;-1,458925;2,704909;-1,929985;3,902084;-3,953531;-2,700728;0,5438974;-1,857514;-0,3695756;-0,2315999;-1,199111;2,522225
2|TOP2|0,1737022|3,083539;-2,250446;-1,331964;-4,595479;2,983871;-0,8613836;2,00707;5,401684;-1,789432;-2,827543;-1,278049;-0,7167575;-0,4234225;-0,6905177;4,208607;3,620561;-2,116561;-1,116959;2,704909;-2,013641;4,173879;-3,953531;-3,194899;1,16425;-1,475912;-0,5457895;-0,2420146;-1,199111;2,4111
3|TOP2|0,1731276|3,083539;-2,072076;-1,331964;-4,16443;3,346214;-1,233055;1,657712;5,424052;-1,789432;-3,010961;-1,278049;-0,4919854;-0,5080613;-0,6905177;4,364305;3,833086;-2,116561;-1,660196;2,381385;-1,43619;3,571806;-3,717396;-2,960254;0,7485316;-1,429615;-0,09831667;-0,2420146;-1,199111;2,4111
4|TOP2|0,1731209|3,083539;-2,072076;-1,331964;-4,16443;3,42598;-0,8368878;2,238629;4,910642;-1,789432;-3,407082;-1,278049;-0,5783504;-0,765977;-0,6905177;4,208607;3,833086;-1,857005;-1,786202;3,134295;-1,929985;3,902084;-3,953531;-2,960254;0,8084022;-1,732324;-0,5457895;-0,2420146;-1,199111;2,733017
5|TOP2|0,1730915|3,352464;-2,072076;-1,331964;-4,16443;3,120841;-0,8368878;2,00707;5,090017;-1,62722;-2,909253;-1,189722;-0,415894;-0,4234225;-0,6905177;4,23748;3,833086;-2,116561;-1,458925;2,670938;-2,123687;3,947469;-4,206739;-2,960254;0,8473406;-1,475912;-0,5457895;0,1321483;-1,556088;1,919513
6|RandomParents|0,1730789|2,766036;-1,75049;-0,9345123;-3,983747;2,983871;-0,8368878;1,952026;4,815031;-1,789432;-2,909253;-1,685466;0,1798933;-0,1236493;-1,420593;3,736894;4,630396;-2,37452;-1,432765;2,755327;-1,630203;3,49605;-4,331018;-2,642144;0,7662385;-1,30301;-0,4715438;0,08713534;-1,958361;2,271494
7|RandomParents|0,1719117|2,946537;-2,354609;-1,729376;-3,963477;3,000596;-0,8368878;1,868659;5,090017;-1,789432;-2,845137;-1,552197;0,0832299;-0,4234225;-1,670192;4,164783;4,208034;-2,295754;-1,594472;3,031407;-1,929985;3,800159;-3,953531;-2,642144;0,2829693;-1,475912;-1,103644;0,1500205;-1,598228;2,4111
8|TOP2|0,1718944|2,984647;-2,094067;-1,12883;-4,583945;2,563615;-0,941926;1,923752;5,090017;-2,192022;-2,510471;-1,278049;-0,7713311;-0,4234225;-0,287007;4,208607;3,833086;-1,864118;-1,624934;2,704909;-1,715316;3,902084;-3,953531;-2,960254;0,7485316;-1,465277;-0,5457895;-0,2420146;-1,383155;2,4111
9|TOP2|0,1711613|3,083539;-2,072076;-1,331964;-4,16443;2,53222;-0,8368878;1,994687;5,075652;-1,640665;-2,587177;-1,425124;-0,5783504;-0,4350284;-0,9093847;4,208607;3,758476;-2,116561;-1,458925;2,270107;-1,929985;3,902084;-4,201286;-2,668415;0,7683715;-1,097601;-0,6610206;-0,2420146;-1,199111;2,4111
10|TOP2|0,1676106|3,083539;-1,765535;-1,455406;-4,16443;2,983871;-0,8368878;2,00707;5,090017;-1,789432;-2,909253;-1,278049;-0,5783504;-0,4234225;-0,6902554;3,731058;3,833086;-2,116561;-1,368038;2,767479;-1,899914;4,245677;-3,953531;-2,960254;0,7485316;-1,475912;-0,5457895;-0,07089218;-1,199111;2,4111
11|TOP2|0,1625844|3,527416;-2,072076;-0,9510118;-3,821656;3,357491;-0,3785693;1,808465;5,269257;-1,789432;-2,88318;-1,278049;-0,5783504;0,05696496;-0,8009411;3,917679;3,77504;-2,116561;-1,458925;2,557392;-1,929985;3,932296;-4,416237;-2,960254;0,3699049;-1,475912;-0,5457895;-0,2420146;-1,199111;2,756938
12|RandomParents|0,1623507|3,107911;-2,072076;-1,290482;-3,666486;2,790748;-0,6504586;2,099318;5,090017;-1,586318;-2,909253;-1,288385;-0,6205664;-0,4172588;-0,7359418;4,208607;4,208034;-2,705345;-1,594472;2,704909;-1,929985;4,206958;-4,031427;-2,642144;0,6002522;-1,295291;-0,7801924;0,2616408;-1,598228;1,986441
13|TOP2|0,1607335|2,65445;-2,072076;-1,331964;-3,899886;3,227139;-0,6520684;1,830439;5,090017;-1,781539;-2,909253;-1,278049;-0,5783504;-0,4234225;-0,7247461;4,595433;3,833086;-2,116561;-1,391668;2,704909;-1,929985;3,902084;-3,953531;-3,447093;0,7253692;-1,475912;-0,7532294;-0,2420146;-1,488764;2,4111
14|TOP2|0,1590496|3,49652;-2,54026;-1,689512;-4,16443;2,983871;-0,8368878;2,00707;5,090017;-1,779758;-3,13869;-0,9716029;-0,8318347;-0,8649325;-0,6905177;4,597919;3,833086;-2,116561;-1,458925;3,15732;-1,929985;4,392897;-4,426603;-2,960254;0,7485316;-1,73971;-0,09554517;-0,2420146;-1,199111;2,4111
15|TOP2|0,1580521|3,387047;-2,072076;-1,331964;-4,16443;2,983871;-0,9223083;2,00707;5,090017;-1,789432;-2,72324;-1,278049;-0,6722539;-0,7123576;-0,8586801;4,208607;3,881989;-1,864722;-1,458925;2,679315;-1,468689;3,902084;-3,953531;-2,680303;0,7485316;-1,047139;-0,5457895;-0,7003346;-1,199111;2,728387
16|TOP2|0,1578987|3,083539;-2,072076;-1,333293;-3,748313;2,983871;-0,8368878;2,341992;5,160791;-1,789432;-3,30946;-1,278049;-0,5783504;-0,4234225;-0,2880459;4,215672;3,833086;-2,116561;-1,52139;2,704909;-1,929985;3,648765;-3,953531;-2,960254;0,7485316;-1,475912;-0,8180501;-0,2420146;-0,7547346;2,4111
17|RandomParents|0,1555691|3,083539;-2,072076;-1,331964;-4,16443;2,983871;-0,8368878;2,00707;5,090017;-1,789432;-2,909253;-1,278049;-0,5783504;-0,4234225;-0,6905177;4,208607;3,833086;-2,116561;-1,458925;2,704909;-1,929985;3,902084;-3,953531;-2,960254;0,7485316;-1,475912;-0,5457895;-0,2420146;-1,199111;2,4111
18|TOP2|0,153942|3,083539;-2,216381;-1,507851;-4,16443;3,323218;-0,8368878;1,93722;5,090017;-1,698727;-2,703485;-1,278049;-0,2318912;-0,362445;-0,8986391;4,208607;3,833086;-2,58837;-1,906308;2,704909;-2,381705;3,902084;-4,113271;-2,660019;0,7485316;-1,796505;-0,06272626;-0,02472088;-1,063023;2,101588
19|TOP2|0,15369|3,234542;-2,072076;-1,331964;-4,391684;2,983871;-0,8368878;2,00707;5,090017;-1,789432;-3,213516;-1,278049;-0,5783504;-0,6549188;-0,6905177;4,208607;3,594338;-2,062359;-1,356366;2,74134;-1,929985;3,465324;-4,196391;-3,245936;1,099876;-0,9950308;-0,8256191;-0,6113145;-1,199111;2,4111
20|TOP2|0,1528711|2,653691;-2,072076;-1,598319;-4,16443;2,983871;-1,021583;2,00707;5,050965;-1,789432;-3,277442;-1,278049;-0,7413738;-0,4234225;-0,9710874;4,208607;4,183126;-1,822066;-1,364033;2,884164;-1,929985;3,914976;-3,91766;-3,360016;0,7485316;-1,80679;-0,5457895;-0,07669899;-1,163467;2,4111
21|TOP2|0,1524419|3,083539;-1,833109;-0,891024;-4,16443;2,983871;-1,042322;1,871121;5,090017;-2,230969;-2,909253;-1,278049;-0,5783504;-0,4234225;-0,5318587;4,057632;3,916041;-2,116561;-1,160638;3,018924;-1,929985;3,902084;-3,702103;-2,960254;0,7485316;-1,223723;-0,2303214;-0,2420146;-1,199111;2,4111
22|TOP2|0,1509256|3,041024;-1,572508;-1,613398;-4,16443;2,651151;-0,9135709;2,048397;5,105786;-1,789432;-2,909253;-1,278049;-0,5783504;-0,4234225;-0,6905177;4,208607;3,833086;-2,352441;-1,458925;2,704909;-1,929985;3,902084;-3,920112;-3,211979;0,859937;-1,475912;-0,5457895;0,06930189;-0,9820253;2,4111
23|TOP2|0,1506191|2,878275;-1,695186;-1,331964;-4,16443;3,002194;-0,9088167;2,00707;5,090017;-1,541754;-2,909253;-1,278049;-0,4123963;-0,7268076;-0,6905177;4,463674;3,833086;-1,850883;-1,458925;2,704909;-2,102123;3,902084;-3,953531;-2,960254;0,7485316;-1,475912;-0,09964788;-0,2420146;-1,320262;2,4111
24|TOP2|0,1504761|3,131816;-2,006978;-1,331964;-4,543211;2,983871;-0,8389603;2,162951;5,090017;-1,789432;-2,909253;-1,278049;-0,1753185;-0,4234225;-0,6905177;4,208607;3,833086;-2,116561;-1,529696;2,704909;-1,558975;3,902084;-4,400985;-3,366877;0,7485316;-1,475912;-0,5457895;-0,2420146;-1,199111;2,4111
25|RandomParents|0,1501113|3,81501;-1,826355;-1,376378;-3,955009;3,276089;-1,875877;1,498066;5,052929;-2,360753;-3,288825;-1,997183;-0,2637108;-0,3134756;-0,9210784;4,381332;4,062931;-1,828242;-1,581691;2,945415;-1,342522;3,620142;-3,329275;-2,642144;0,7936376;-1,416391;-0,9225136;0,6042067;-1,345525;2,275683
26|RandomParents|0,1481894|3,083539;-2,073104;-1,414914;-3,97429;2,983871;-0,8368878;1,761789;4,674304;-1,32712;-3,196056;-1,976986;-0,1546722;-0,4234225;-0,7427959;4,208607;4,208034;-1,877686;-1,499172;2,477056;-1,630251;4,001364;-3,953531;-2,74597;0,7662385;-1,14413;-0,7955455;-0,2058693;-1,212898;2,615618
27|RandomParents|0,146635|3,249595;-2,052732;-1,80381;-4,59247;2,983871;-0,396917;2,217324;5,230938;-1,333745;-2,269503;-1,602995;-0,4926229;-0,4234225;-1,437261;4,294051;4,413493;-2,3428;-1,222335;2,790367;-2,346129;3,902084;-4,422896;-2,642144;0,7068596;-1,499189;-1,25333;-0,3794201;-1,314642;2,284194
28|TOP2|0,1441202|3,083539;-2,402947;-1,449103;-4,633439;3,313479;-0,8368878;2,06916;5,090017;-1,789432;-3,352939;-1,278049;-0,5783504;-0,06029919;-0,6905177;4,417704;4,067399;-2,261093;-1,458925;2,704909;-1,929985;4,283339;-3,920762;-2,960254;0,8741555;-1,884107;-0,6237851;-0,2420146;-1,199111;2,4111
29|TOP2|0,1440142|3,083539;-2,072076;-0,8909997;-4,3314;2,983871;-0,3761078;2,19956;5,090017;-1,789432;-2,909253;-1,278049;-0,7048181;-0,4234225;-1,126585;3,936576;4,01754;-2,545005;-0,9924091;2,897184;-1,946889;3,902084;-3,960317;-2,960254;0,7485316;-1,475912;-0,5909601;-0,2420146;-1,614534;2,401331
