Generation: 2 | maxFitness: 0,06578106 | maxFitnessGen: 0,06578106 | maxFitnessGenBuf: 0,1506233
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,25

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1506233|-1,166063;1,000449;3,655953;-0,4149718;2,136851;4,292786;3,53199;4,473907;-2,48776;-0,7330008;-1,102314;3,769356;-0,2095313;-1,499335;4,612326;-0,6843119;4,090166;-1,673251;-4,849293;2,941134;-0,5149646;0,3576179;2,274296;-3,730411;-0,8997867;-2,555803;0,2595525;2,419107;0,427237
1|TOP2|0,09050007|-1,166063;1,000449;3,53774;-0,4149718;2,136851;4,313589;3,53199;4,473907;-2,784867;-0,7330008;-0,926616;3,769356;-0,2095313;-1,499335;4,612326;-0,6843119;4,090166;-1,673251;-4,849293;2,941134;-0,5149646;0,3576179;2,674306;-3,880023;-0,8302708;-2,937918;0,2595525;2,231952;0,427237
2|TOP2|0,08969544|-1,166063;1,000449;3,420216;-0,4149718;2,136851;4,313589;3,53199;4,473907;-2,883595;-0,7330008;-0,9607773;4,09761;-0,2095313;-1,619667;4,612326;-0,6843119;4,12624;-1,673251;-4,849293;2,941134;-0,5149646;0,3568393;2,581703;-3,730411;-0,8302708;-2,937918;0,2595525;2,419107;0,427237
3|TOP2|0,08871299|-1,451697;1,000449;3,195693;-0,4149718;2,136851;4,313589;3,936143;4,473907;-3,085683;-0,8438047;-0,9607773;3,769356;-0,2687195;-1,499335;4,794215;-0,6843119;4,090166;-1,673251;-5,168654;2,521707;-0,5149646;0,3576179;2,274296;-3,730411;-0,761975;-2,937918;0,2595525;2,419107;0,4906177
4|TOP2|0,08643405|-1,166063;1,000449;3,655953;-0,4149718;2,136851;4,791116;3,53199;4,473907;-2,784867;-0,7330008;-0,9607773;3,461649;-0,2095313;-1,619082;4,148962;-0,6843119;4,090166;-1,673251;-4,994269;2,942582;-0,5149646;0,4815283;2,274296;-3,638605;-0,8302708;-2,937918;0,4333044;2,659194;0,427237
5|TOP2|0,08534656|-1,166063;1,000449;3,655953;-0,4149718;2,136851;4,040958;3,53199;4,473907;-2,784867;-0,7330008;-0,9607773;3,769356;-0,2095313;-1,339823;4,612326;-0,6843119;4,090166;-1,245472;-4,849293;2,941134;-0,5149646;0,3576179;2,185662;-3,730411;-1,305926;-2,937918;0,2794138;2,419107;0,427237
6|TOP2|0,0663801|-1,166063;1,000449;3,655953;-0,4149718;2,136851;4,313589;3,53199;4,473907;-2,784867;-0,7330008;-0,9607773;3,769356;0,0693835;-1,499335;4,680089;-0,6843119;4,347591;-1,673251;-4,762383;2,941134;-0,4492497;0,3576179;2,274296;-3,730411;-0,3588168;-2,937918;0,2595525;2,419107;0,427237
