Generation: 14 | maxFitness: 0,4814028 | maxFitnessGen: 0,4446095 | maxFitnessGenBuf: 0,4517886
N TotallyRandom: 20 | N RandomParents: 20 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4517886|-0,2688374;0,8961419;3,415027;2,253669;-3,484521;-4,972008;2,659464;1,671605;-0,5684384;1,247248;2,4191;-0,0009270953;2,562156;-3,670455;-2,101662;-0,9322615;-3,443698;2,455492;2,63012;0,5154025;-4,146835;-1,929372;2,471966;-1,721713;5,477583;-4,510213;-1,939466;-2,020513;-3,119137
1|TOP2|0,3971853|-0,2688374;0,8961419;3,683048;2,091996;-3,114492;-4,710812;2,659464;1,691153;-0,2216221;1,446203;2,4191;-0,01380903;2,794075;-3,68765;-2,248995;-1,651111;-3,659588;2,066877;2,795543;0,5154025;-3,964733;-1,929372;2,471966;-2,005108;4,847562;-4,510213;-1,971678;-2,556001;-3,082989
2|RandomParents|0,3540838|-0,3098318;1,438884;3,671647;2,114085;-3,114492;-4,477992;2,687216;1,196735;-0,5692053;2,261598;1,741328;-0,04861622;3,036668;-3,204251;-1,792949;-1,247257;-4,623836;2,385478;2,398296;0,3784742;-4,21186;-1,66742;2,448149;-2,545001;4,705428;-4,018792;-1,341147;-2,068772;-3,144031
3|TOP2|0,3419216|-0,2688374;0,8961419;3,683048;1,841393;-3,237613;-4,734413;2,998266;1,789378;-0,05996788;1,155449;1,992819;0,2167672;2,888847;-3,839135;-2,248995;-1,247257;-3,709835;1,839201;2,63012;0,5154025;-3,835334;-1,929372;2,44628;-2,005108;5,101358;-4,510213;-1,746785;-2,094275;-2,986017
4|TOP2|0,3325249|-0,2688374;1,101256;3,683048;2,253669;-3,114492;-4,272855;2,659464;1,469795;-0,3840909;1,446203;2,4191;-0,01380903;2,888847;-3,670455;-2,219272;-1,165875;-3,709835;1,683033;2,63012;0,2841539;-3,793801;-1,601092;2,471966;-2,001987;5,046506;-4,510213;-1,67117;-2,068772;-2,986017
5|RandomParents|0,3316554|-0,2973349;1,438884;3,683048;2,283552;-3,596471;-4,578778;2,918432;1,098772;-0,5692053;2,261598;1,814809;-0,2514241;2,722399;-3,204251;-1,414044;-1,374504;-4,159962;2,680931;2,398296;0,3981371;-4,21186;-1,384858;2,633401;-2,468726;4,382585;-4,232544;-1,520928;-2,068772;-3,144031
6|TOP2|0,3276313|-0,2688374;1,343619;3,683048;2,253669;-3,45;-4,734413;3,100873;1,641696;-0,3840909;1,446203;2,4191;-0,05011595;2,888847;-3,670455;-2,443292;-1,015123;-3,454926;1,722034;2,503949;0,5154025;-3,964733;-1,929372;2,107577;-2,156818;5,101358;-4,781961;-1,746785;-2,068772;-3,352676
7|TOP2|0,3256676|-0,2688374;0,550023;3,929257;2,608156;-3,114492;-4,734413;2,944463;1,691153;-0,8065408;1,446203;2,4191;-0,01380903;2,888847;-3,303787;-2,248995;-1,247257;-3,92711;1,628949;2,63012;0,9361504;-4,458603;-1,929372;2,471966;-2,047697;5,101358;-4,205472;-2,166967;-1,94747;-2,986017
8|TOP2|0,3169926|-0,1345846;0,4097651;3,683048;2,393955;-3,429165;-4,851445;2,659464;1,573531;0,01459408;1,251974;2,911519;-0,01380903;2,888847;-3,670455;-2,248995;-1,247257;-3,709835;2,447718;2,649656;0,5154025;-3,964733;-2,191212;2,499406;-2,005108;5,101358;-4,510213;-1,659339;-2,068772;-2,621146
9|TOP2|0,3144599|-0,1779943;0,6122662;3,683048;2,253669;-3,370056;-4,734413;2,627698;1,829372;-0,3840909;1,107055;2,4191;-0,01380903;2,634908;-4,011859;-2,248995;-1,563964;-3,308927;2,241282;2,63012;0,5154025;-3,887197;-1,929372;2,471966;-2,005108;5,101358;-4,86016;-1,979888;-2,068772;-2,986017
10|TOP2|0,3112887|-0,2688374;0,5919694;3,430025;2,498729;-2,90927;-4,734413;2,659464;1,691153;-0,3840909;1,446203;2,033768;-0,01380903;2,888847;-3,670455;-2,248995;-0,9597766;-3,906034;2,172025;2,63012;0,5154025;-3,964733;-1,929372;2,471966;-1,655158;4,884512;-4,510213;-1,746785;-2,519908;-2,986017
11|TOP2|0,306635|-0,3991216;0,8961419;3,683048;2,270392;-3,114492;-4,575948;2,585849;1,691153;-0,3840909;0,9889346;2,4191;-0,04484582;2,888847;-3,670455;-2,313797;-1,407061;-3,709835;2,066877;2,63012;0,5154025;-3,530309;-1,929372;2,442943;-2,363692;5,101358;-4,510213;-1,746785;-2,068772;-2,986017
12|TOP2|0,3050785|-0,2688374;0,9043799;3,683048;2,169817;-3,069563;-4,878374;2,266137;1,691153;-0,7784405;1,93969;2,711837;-0,01380903;2,888847;-3,535281;-2,248995;-1,582126;-3,709835;2,066877;3,020847;0,5154025;-3,964733;-1,929372;2,471966;-1,874284;5,101358;-4,256436;-1,746785;-2,383115;-2,986017
13|RandomParents|0,2987117|-0,2180507;1,287513;3,053603;2,094554;-2,667056;-4,462725;2,474715;1,82142;-0,3312953;1,66694;1,646118;-0,9138122;2,522301;-4,125427;-2,427298;-1,591566;-3,348982;1,810566;2,579306;0,2370918;-3,90837;-1,822658;2,774003;-1,546917;4,880483;-4,88726;-1,356175;-2,654521;-2,587178
14|TOP2|0,298157|-0,2688374;0,8961419;3,736277;2,004921;-3,114492;-4,734413;2,659464;1,691153;-0,174448;1,178068;2,30722;-0,01380903;2,888847;-3,670455;-2,248995;-1,247257;-3,747385;2,066877;2,302368;0,2394518;-4,128779;-1,929372;2,505675;-2,005108;5,101358;-4,741518;-1,489223;-2,068772;-2,986017
15|RandomParents|0,2940589|-0,2973349;1,27275;3,683048;2,253669;-3,114492;-4,734413;3,075632;1,196735;-0,5692053;1,905041;1,939162;-0,01380903;2,888847;-3,577714;-2,248995;-1,247257;-3,709835;2,080665;2,398296;0,3981371;-4,21186;-1,929372;2,448149;-2,158589;4,705428;-4,510213;-1,662722;-2,068772;-3,144031
16|TOP2|0,293325|-0,4248874;0,8961419;3,683048;2,639522;-3,114492;-4,422559;2,659464;1,691153;-0,3840909;1,730368;2,4191;-0,01380903;2,888847;-3,670455;-2,248995;-1,247257;-3,557303;2,066877;2,63012;0,5154025;-4,07315;-1,929372;2,471966;-2,005108;5,534186;-4,156858;-1,65481;-2,068772;-2,986017
17|TOP2|0,2763175|-0,2688374;0,8961419;3,683048;2,104074;-3,114492;-4,734413;2,659464;1,691153;-0,3840909;1,446203;2,414808;0,3393068;2,888847;-4,01125;-2,505139;-1,247257;-4,126418;2,507478;2,63012;0,5154025;-3,946805;-1,929372;2,806091;-1,912063;5,101358;-4,387102;-1,746785;-1,701344;-2,650859
18|TOP2|0,2740234|-0,02827771;0,8961419;3,476233;2,253669;-3,15442;-4,924019;2,883699;1,508542;0,02193427;1,721333;2,868338;0,4040156;2,888847;-3,901505;-2,198869;-1,247257;-3,638947;2,066877;2,641854;0,7064497;-3,964733;-1,929372;2,417193;-2,005108;5,101358;-4,220637;-1,618399;-2,068772;-2,986017
19|RandomParents|0,270474|-0,2973349;1,34482;4,091927;2,467129;-3,028968;-4,868293;3,302371;0,8539504;-0,5692053;2,23027;2,058831;-0,06345642;2,992344;-3,577714;-3,011986;-1,552894;-4,027709;1,870674;2,250436;0,5988253;-3,723639;-2,202323;2,761051;-2,121536;4,705428;-4,510213;-1,662722;-2,443902;-3,144031
20|TOP2|0,269403|-0,2688374;0,8997049;4,074679;2,633329;-3,114492;-4,734413;2,659464;1,691153;-0,5828649;1,446203;2,682908;-0,4783426;3,13881;-3,670455;-2,248995;-1,247257;-3,709835;2,340648;2,63012;0,5154025;-3,964733;-1,929372;2,593267;-2,005108;4,62204;-4,523899;-1,35491;-2,065315;-2,986017
21|RandomParents|0,259717|-0,2973349;1,27275;3,16269;2,665617;-3,114492;-4,61235;3,121117;0,9490187;-0,2862192;1,432374;2,242053;0,2335107;2,48042;-3,121042;-2,248995;-1,247257;-3,61115;1,816877;2,398296;-0,02599335;-4,049855;-1,929372;2,171741;-2,309997;4,705428;-4,680495;-2,005005;-2,068772;-3,144031
22|TOP2|0,2505206|0,05115634;0,8961419;3,683048;2,585367;-3,500377;-4,734413;2,659464;1,691153;-0,07160795;1,718241;2,516733;-0,01380903;2,888847;-3,91485;-2,248995;-1,247257;-3,709835;1,948993;3,12913;0,6433803;-3,964733;-1,929372;2,471966;-2,005108;5,2884;-4,510213;-2,075887;-2,275992;-3,08358
23|TOP2|0,2468149|-0,2688374;0,4627607;3,683048;2,253669;-3,114492;-5,102653;2,420641;1,691153;-0,7433929;1,446203;2,4191;0,4040603;2,888847;-3,670455;-2,248995;-1,228162;-3,610269;1,711992;2,63012;0,5154025;-3,964733;-2,226916;2,471966;-2,005108;5,101358;-4,510213;-2,095837;-2,206862;-2,986017
24|TOP2|0,2326634|-0,6803146;0,959513;3,683048;2,142313;-3,114492;-4,734413;2,241169;1,691153;-0,3840909;1,446203;2,604299;0,4096305;3,080018;-3,670455;-1,774636;-1,528364;-3,418483;2,066877;2,986838;0,5154025;-3,964733;-1,762198;2,471966;-2,005108;4,704938;-4,510213;-1,746785;-1,591666;-3,024661
25|TOP2|0,2298512|-0,2688374;0,8961419;3,683048;2,253669;-3,423757;-4,734413;3,010504;1,691153;-0,02696145;1,032532;2,4191;-0,098763;2,888847;-3,973169;-2,110267;-1,057653;-3,330539;2,452091;2,249464;0,5575614;-3,654458;-1,929372;2,139519;-2,318877;5,101358;-4,510213;-1,746785;-2,399897;-2,986017
26|TOP2|0,2291312|-0,2688374;1,316784;3,683048;2,253669;-3,48906;-4,663077;2,659464;1,691153;-0,1013851;0,9688851;2,688928;0,4023853;3,195044;-4,108551;-1,794043;-1,247257;-3,709835;2,066877;2,63012;0,2669271;-4,018026;-1,929372;2,040115;-2,005108;5,101358;-4,923147;-1,870114;-2,068772;-3,104062
27|TOP2|0,2101669|-0,4697789;0,8961419;4,068222;2,253669;-3,298188;-5,172255;2,436252;1,556344;-0,3840909;1,446203;2,190043;-0,01380903;2,888847;-3,512017;-2,544656;-1,247257;-3,709835;2,066877;2,63012;0,5154025;-3,964733;-2,226491;2,819625;-2,005108;5,101358;-4,718556;-2,009844;-1,823053;-2,986017
28|TOP2|0,1786293|-0,612447;0,8961419;3,683048;2,253669;-3,114492;-4,734413;2,659464;1,428579;-0,3840909;1,446203;2,4191;0,1397388;2,888847;-3,670455;-2,301941;-1,347116;-4,042957;1,932747;2,63012;0,7278083;-3,777268;-1,929372;2,236052;-2,005108;5,4929;-4,510213;-2,227898;-2,068772;-2,986017
29|TOP2|0,1500083|-0,4999557;0,9834113;3,425527;2,253669;-3,114492;-4,734413;2,659464;1,7495;-0,3840909;1,446203;2,4191;-0,3490173;2,888847;-3,670455;-2,143892;-0,8643132;-3,709835;1,846272;2,63012;0,5154025;-3,964733;-1,929372;2,471966;-2,385019;5,101358;-4,906332;-1,746785;-2,068772;-2,693964
30|RandomParents|0,1485036|-0,5403251;1,556349;2,964622;2,234896;-3,230697;-4,483821;2,979384;1,196735;-0,5692053;2,380135;1,515902;-0,01380903;2,965959;-3,609467;-2,248995;-1,244686;-4,198505;1,963093;2,589306;-0,2304423;-4,375425;-1,931547;2,022051;-2,461532;5,018399;-4,45907;-1,596259;-1,785529;-3,144031
