Generation: 31 | maxFitness: 0,5491325 | maxFitnessGen: 0,4937273 | maxFitnessGenBuf: 0,4205217
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4205217|2,363376;-3,396736;-1,727884;4,758848;4,155913;-0,08999205;4,051777;-2,498976;2,631921;-3,131659;-4,178936;5,002059;-1,418992;-3,202877;1,213602;-3,151112;-0,59285;5,454039;-2,99745;1,640673;1,827196;4,739475;-1,573582;2,240905;-4,444494;4,395451;-1,975025;2,618316;1,894555
1|RandomParents|0,3076807|3,081794;-3,386054;-2,167022;4,87209;3,731313;-0,7883803;4,10469;-3,026439;2,346931;-3,106279;-4,642758;4,934521;-1,703981;-3,115291;0,8300179;-3,088973;-0,9070727;5,76193;-3,237898;1,825164;1,611737;4,365542;-1,247362;1,067534;-4,444494;4,969218;-2,297952;2,93962;1,612514
2|TOP2|0,3062446|2,363376;-3,156885;-2,210793;4,650921;3,331333;-0,5101423;4,10469;-2,688258;2,796174;-3,284047;-4,705067;4,942327;-1,92597;-2,921155;1,213602;-3,151112;-0,59285;5,603603;-2,573963;1,523991;2,211212;4,857566;-1,288349;2,050259;-4,444494;4,262373;-1,490852;3,227698;2,121267
3|TOP2|0,282206|2,604496;-3,396736;-1,561329;5,087121;4,225109;0,3151731;3,692672;-2,498976;2,631921;-3,063918;-4,499898;5,105251;-2,14296;-2,942332;1,709603;-3,315219;-0,59285;5,603603;-2,99745;1,65223;1,984535;4,864751;-1,288349;2,240905;-4,162094;4,395451;-1,975025;2,969464;2,297893
4|TOP2|0,2813773|2,212716;-3,396736;-1,727884;4,804492;3,829763;-0,02966654;4,44356;-2,498976;2,631921;-3,063918;-4,896191;4,957116;-1,43757;-2,463063;1,213602;-3,151112;-0,59285;5,603603;-3,19222;1,523991;1,984535;4,748207;-1,288349;2,240905;-4,017937;4,395451;-2,439292;2,769685;1,837354
5|TOP2|0,2743554|2,467968;-3,396736;-1,954962;4,754936;3,488463;-0,06120169;4,10469;-2,498976;2,592947;-3,478818;-4,499898;4,624032;-1,653865;-3,156542;1,213602;-3,534697;-0,9542459;5,603603;-2,99745;1,523991;1,740789;4,710289;-1,308142;2,348217;-4,444494;4,395451;-1,975025;2,969464;1,837354
6|TOP2|0,2714739|1,971588;-3,396736;-1,727884;5,087121;3,554799;-0,0952099;3,854354;-2,215545;2,312442;-3,063918;-4,499898;5,105251;-2,226621;-3,132577;1,394036;-3,151112;-0,59285;5,334126;-3,159332;1,523991;1,576139;4,748207;-1,288349;2,302205;-4,444494;4,533134;-1,521731;2,969464;1,555634
7|TOP2|0,2647116|2,315213;-3,396736;-1,727884;5,124137;3,829763;-0,0952099;4,504982;-2,498976;2,997401;-3,277752;-4,376844;5,105251;-1,76245;-2,942332;1,610267;-3,228392;-0,59285;5,491912;-3,284271;1,054709;1,767655;5,049516;-0,886678;2,482955;-4,444494;4,395451;-1,627573;2,969464;1,837354
8|TOP2|0,2645202|2,612817;-3,396736;-1,727884;5,250729;3,654961;0,1053852;4,10469;-2,268894;2,631921;-3,51757;-4,499898;5,105251;-1,76245;-3,285132;1,687578;-2,953989;-1,056305;5,193686;-3,469406;1,165115;2,152735;5,098819;-1,288349;2,240905;-4,444494;4,395451;-1,975025;3,380356;1,837354
