Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,2170649
7|TOP2|0,06996681|-4,0723;0,4085965;2,99014;-2,869491;-0,629385;-1,639038;-4,314107;-0,6131797;4,726087;3,272351;4,202519;-4,183353;-0,6286697;2,638028;-4,241571;-2,188807;-4,788217;1,696926;-3,255759;3,74854;4,770818;0,9270306;1,076711;-1,700811;-3,968516;-0,1182942;0,129549;3,217269;-2,636046
8|TOP2|0,06993955|4,26016;-3,236195;4,405037;-1,370589;3,806828;-1,257902;-4,002947;4,253711;-3,600477;0,1425428;2,756684;2,922417;-2,929406;-2,37132;0,8211179;-2,371405;0,5414147;-3,004095;1,461591;3,055906;1,656268;-2,333098;-4,946322;0,05709839;-0,8131008;0,4957132;-1,540585;-3,997104;0,6923099
9|TOP2|0,03817845|-3,938948;3,600811;-1,305372;-2,029151;-1,683287;-3,60262;-4,669064;1,569753;-1,134305;4,059936;-3,835596;2,306038;3,327498;3,833932;-1,330159;1,854936;1,374199;-4,299343;1,458884;3,058543;-2,166023;-1,746326;2,569857;-0,3926282;-3,875743;2,109115;-1,633358;1,169371;-0,6230145
10|TotallyRandom|0,02530092|-2,932796;-4,562866;2,560248;1,865312;-0,1816268;4,661432;-0,1096816;0,259984;-2,294949;-0,2173181;1,591451;-2,206131;-3,96056;1,709276;2,145847;1,948044;-3,673668;-1,974404;-2,527527;-3,269378;4,58226;-2,908795;0,009351254;-4,209071;-0,2119236;-0,2658601;-1,110188;4,796913;0,5038948
11|TOP2|0,02218188|-4,355287;0,1158113;-1,984522;-4,723052;-3,077937;4,911203;-4,279488;-2,988228;-4,856834;1,768958;3,656868;-0,4142933;-0,7068782;-2,490535;-2,864347;-3,995514;2,721096;-3,048723;1,285355;-0,8629422;-0,9585876;-1,751521;1,877722;-3,4086;-4,707936;1,250545;-2,916866;3,164462;1,425123
12|TOP2|0,02162191|-1,231095;3,131106;-3,431518;3,992187;3,200701;-0,9354253;0,09566736;0,6864386;-1,653423;-1,155099;0,8481698;-0,1070876;-2,782792;-2,463155;4,13671;0,1765709;-3,861474;-3,142166;-0,1687117;-4,031965;1,217918;-2,404984;1,741338;1,815352;0,1879506;1,047196;2,816112;2,971505;-0,7967477
13|TOP2|0,02101949|-1,269398;-1,598597;-3,910116;2,405591;-3,098059;-1,131604;-1,034941;-1,406122;3,205422;-4,717997;1,466955;2,167027;3,411391;-3,04537;-4,810383;-3,953242;-2,597608;0,6199474;3,059729;3,459349;0,4836659;-0,3501196;-0,9872227;2,627045;1,128619;-0,1674218;4,823613;3,526884;1,980592
14|RandomParents|0,02079695|2,065697;0,8888526;1,260132;-0,4598908;-4,979;-1,190798;2,401195;1,844861;1,1182;0,76477;4,431669;3,867655;4,891628;1,708704;-2,909211;3,692227;0,4137902;-4,762464;3,229856;-1,563569;-0,3178816;-2,240362;4,185351;2,11453;-0,3896861;-2,644472;-0,1679807;3,165838;-0,5647545
15|TOP2|0,01928744|-3,158111;-3,064994;-1,768234;0,1563315;-2,532443;4,048676;-4,650585;0,2593832;-0,2979989;-1,593745;2,796574;-0,09488058;-4,138614;-3,676913;1,477632;-0,4711242;0,916193;1,325172;-0,8918839;-1,06883;0,8923144;1,28295;2,580092;-4,291407;0,213315;0,9890099;1,684162;1,446062;0,8360176
16|TOP2|0,01920961|-3,470669;4,513105;-3,637334;-4,028186;2,027937;-2,042907;4,921398;2,686608;-1,845665;-0,02054405;-0,299942;-3,731112;-0,4703708;1,617997;-3,299318;2,089202;2,040347;-4,988461;2,428618;-4,630599;4,328294;1,8093;-0,2984147;0,6437964;3,686491;3,840177;-2,347329;-1,5513;3,952866
17|TotallyRandom|0,01741687|-1,228888;-2,866339;2,361553;-1,889088;4,177131;0,6050973;4,764995;4,582863;2,25631;4,472299;-3,501053;-4,607201;-2,879375;-3,87047;-0,7260232;-3,21294;-0,09415579;-0,7767396;2,002057;-3,930737;3,709631;-1,448739;1,729346;4,337847;4,975843;0,2291303;3,106818;-2,821816;2,752846
18|TOP2|0,01729975|0,6015353;1,295793;-2,641416;-0,8277221;4,841279;-0,5827456;-2,336649;-3,997892;-4,884943;-1,350301;-2,701372;0,07525873;-4,762469;4,419415;-2,48497;-1,271159;-2,097729;0,1200433;3,806309;-4,362932;-1,174647;3,078592;4,885145;1,711377;1,664188;-0,3381033;-1,876256;-2,927191;2,364414
19|TOP2|0,01728985|4,968914;1,466544;-0,1525278;1,253132;0,5604835;-2,791811;3,476139;3,986674;0,9905047;-0,1439838;-0,5656462;2,856976;1,468125;-3,952146;0,2271433;-2,269811;-3,288872;-3,941965;-1,042233;4,50297;0,9171624;-4,723487;-4,669071;-3,829156;-1,816847;1,082685;2,359233;0,9552426;-2,770061
20|TOP2|0,01728239|4,257723;0,631103;1,595057;-3,985005;-0,9659929;1,205817;2,031144;3,169736;-2,449253;-4,281391;-3,44425;3,924256;3,123699;2,050797;4,837432;2,516828;2,629415;2,351676;4,599349;-0,2965145;-0,3129654;2,188444;-0,7204409;2,454635;-3,73057;1,411781;-1,321993;2,093148;-1,441164
21|TOP2|0,01728191|-2,446544;1,37812;0,1763849;-0,5211883;0,7783871;-4,352514;3,80127;3,855796;-1,64295;-0,3027673;4,620834;-3,452302;-3,938484;-2,662492;2,731364;2,642027;-0,7506557;0,1589971;-3,949895;3,664932;4,228827;-2,301271;-2,727609;1,148398;1,631193;-0,4875069;2,315619;4,065279;2,233008
22|TOP2|0,01723922|2,513239;-2,520848;1,08793;-0,5061765;2,626723;-1,732207;-3,814521;-2,911621;3,647285;-3,13443;3,570511;1,962749;-4,574386;3,672926;-2,341984;0,8477621;1,915465;1,881227;3,425638;-2,572689;3,364457;1,293976;-0,4649072;-0,6326704;1,799354;-1,899913;1,791639;4,268763;-1,638467
23|RandomParents|0,01723603|-4,475631;-3,163872;0,3358622;3,716539;4,883556;4,783722;1,84912;-2,670979;0,1328392;3,772146;2,665258;-0,2806873;4,153944;0,5946631;-3,268775;2,417675;-2,53662;-0,8621902;-2,73494;-0,3370519;4,678358;-0,264235;4,638857;-1,459538;-4,815239;3,32487;0,7918458;-0,04692125;-2,428675
24|TOP2|0,01723543|4,981882;-2,139938;2,138803;-2,190624;0,1158876;-3,36864;-0,3568082;-3,148105;3,579284;-3,667956;-3,407711;3,723426;4,467466;-2,56562;-0,9275694;-3,747996;-0,4827328;0,8165474;1,335641;-3,145998;-0,6511431;-0,5623908;4,247909;4,797212;4,621542;-4,530586;3,94651;-0,4161029;1,273601
25|RandomParents|0,01723441|3,882111;4,088545;0,1946659;-1,517792;0,5810304;-2,910057;-2,864405;1,123359;-3,87411;1,503483;-4,28686;-3,995527;-1,54468;-4,710085;-3,593426;-1,936658;3,723154;4,366841;1,053973;-3,797457;-4,97629;-0,1696606;-3,161613;1,769204;3,420679;2,387804;0,04094887;0,8062749;4,208017
26|TotallyRandom|0,01723376|-3,246845;3,129919;0,0460763;2,22182;4,683949;4,983097;4,186035;-3,998279;-3,745895;-2,689168;-0,7411485;0,5970387;-2,774336;-0,4965978;-2,719685;-4,12004;-2,077835;-0,2970095;-1,865125;-2,202055;2,296679;1,405375;4,506606;-0,8680491;4,7071;4,674484;2,065675;-4,370021;2,906445
27|TOP2|0,01722786|2,059635;4,006862;-0,4995675;3,213645;3,30694;0,2831368;2,804707;4,404127;-0,08588505;-1,67085;-0,6878905;-4,658838;-1,17208;-2,556541;3,789612;2,523959;-0,4398065;1,825628;4,845873;1,549621;-3,434845;-3,565521;-0,3834443;-1,727529;-1,331126;4,419512;0,763628;0,5799704;-2,444202
28|TOP2|0,01722774|-4,276148;-1,783653;4,619685;-2,685756;-0,03556538;4,663608;2,025466;-0,9609623;4,139284;0,004615307;1,675671;-0,729156;3,046709;3,869065;2,938952;-1,297372;0,6814127;1,45302;-1,492457;4,273663;-0,3149815;-4,432119;3,088626;-3,41421;-1,244602;4,904265;0,3079705;3,16885;-4,503387
29|TOP2|0,01722705|-3,481506;-2,498825;1,136683;4,73888;-4,93828;3,992739;-1,215217;2,722318;-3,825189;3,987234;2,049735;-0,943716;-3,817977;-1,757768;4,573578;0,8713107;-3,124397;0,9298854;-4,033294;4,764263;-3,987473;4,586692;-3,665143;3,050223;-1,527559;-1,454809;4,813814;3,292842;4,946377
30|TOP2|0,01722675|2,039795;-0,1019292;2,836823;4,232129;4,945989;-1,853188;-3,823682;2,6085;1,875923;-4,64821;-4,286223;1,974171;2,243644;4,671714;-3,571625;1,731619;-2,177048;1,752739;4,395131;-0,5686398;-3,645762;-4,090275;-1,710241;0,7264037;4,427924;3,115692;-0,9932609;1,270341;0,1053591
31|TOP2|0,01722331|-3,748365;-1,504081;3,224158;-0,6900997;4,43639;4,861166;-2,764701;3,206775;0,9363871;2,850157;1,525725;-3,561158;3,267888;1,632805;-1,489664;1,710435;-4,64468;3,037899;3,896387;1,350518;-1,90029;-4,15917;0,1971369;-4,280511;2,554519;0,4003458;2,624803;3,359389;-2,185776
32|TOP2|0,01722295|-0,2912002;0,7183285;4,450339;2,061412;4,717598;-0,4055719;-0,5357547;-3,358019;0,8417945;1,712771;4,798628;-4,458914;-1,371955;3,842311;-3,017471;2,388202;0,6769924;3,851205;0,3256483;-2,209907;4,327562;4,220581;2,990401;-3,583017;4,780478;-2,979243;3,590542;3,076876;3,406253
33|TOP2|0,01722257|-2,281855;3,658507;-0,1760955;2,294517;-0,6292863;3,857929;3,017395;-0,8550091;2,416325;1,458707;4,257964;0,2912421;-0,2249618;1,993202;4,616242;-1,852279;-1,362143;1,107883;-1,073236;1,322356;-3,947342;3,742858;-1,324296;-1,513675;4,305896;-0,1742883;3,453387;2,61966;4,002306
34|TOP2|0,01722219|4,502832;1,253339;4,008228;3,500036;2,892051;-1,241681;-2,569537;0,5847592;4,306564;-4,886857;3,522204;0,9776707;1,537248;0,2990537;3,351294;4,784082;1,305165;-4,699104;3,71129;-4,417807;4,187697;4,26063;4,11604;3,335005;-3,997786;4,809414;4,80091;3,374448;0,07169199
35|TOP2|0,01578781|-2,228927;2,216983;-4,916511;4,440763;-1,229384;-4,105141;-2,27092;-2,017563;-4,808849;2,073794;-4,905934;0,3854661;-0,78754;4,744248;-2,983109;-0,1325469;-4,680614;-1,413649;3,71519;2,718424;4,888214;1,731987;-0,8129544;-4,192333;-4,710396;-2,453509;2,783566;0,6090431;-2,156202
36|RandomParents|0,01552375|-2,814254;1,200436;2,246835;-2,615465;-0,6901903;1,720367;-4,314965;-1,584001;1,489366;-2,33534;-4,401682;-0,9979625;2,253629;-4,631953;-2,636289;1,983788;0,1163359;3,639314;-4,59803;2,336578;3,503834;-1,641721;1,111289;1,646524;-2,521376;3,912981;-3,03576;3,619272;-3,54259
37|TOP2|0,0150671|0,07570314;2,655098;1,066468;-3,593706;0,5791955;-0,590239;-3,493187;4,523239;-1,674532;1,520511;-0,5810504;-4,038662;-4,453678;3,171903;-3,23038;-1,502173;0,02378511;4,787164;-3,810619;-4,483057;-0,5151658;-3,728359;-0,6001348;2,420464;-2,355917;4,241014;0,04384089;3,858583;-4,539248
38|RandomParents|0,0148688|-2,488703;-3,605743;-0,6981344;-3,498058;-4,675174;4,471447;-1,878646;-0,7801847;4,50499;1,433287;3,521235;4,646679;-1,193888;-2,52651;-0,5958967;-1,189118;-0,5355973;1,858828;0,2129717;-0,2714891;1,696477;0,9873967;-4,308687;4,411254;-2,604795;-3,063178;-0,7329803;0,8725672;-2,176762
39|TOP2|0,01471643|-4,246702;1,766089;-2,048418;0,04719543;-3,178877;-0,6062121;-4,240892;-2,346106;2,081664;-4,667187;3,651061;2,690225;0,009539604;-0,851491;-4,506745;4,904401;2,415841;0,538835;-3,111463;-3,530222;4,610617;-0,9231882;3,542484;3,063126;-1,934464;-0,9765081;4,760513;-0,623291;-4,101649
40|TOP2|0,01396161|-0,5920296;-4,081106;4,991484;-0,5480261;-2,063914;4,881588;3,930893;-4,765271;-3,826022;-1,113809;-3,385612;-3,446368;-1,818142;2,026734;-3,656738;1,703406;-0,2602406;-1,258237;-1,490636;-1,464142;-4,734156;4,104061;-0,7127528;3,112989;-0,1142354;-4,404453;-4,786318;-0,3144045;-2,859384
41|TOP2|0,01317947|1,543422;-2,696153;4,806347;-4,723103;3,893552;-4,337851;1,014481;2,373105;1,551731;2,435611;1,72026;-0,2650447;-2,234743;2,460396;4,103646;-4,647745;-3,408566;-3,342218;-3,525678;2,691982;3,078494;1,034775;-2,933614;0,5844326;1,230908;3,717457;-3,453038;4,804806;-4,923361
42|TOP2|0,01308322|4,11435;3,458383;3,829178;1,375357;-4,478008;-0,6236024;2,692638;2,506011;-4,70847;1,958426;1,604947;1,893641;-1,001627;-1,040391;4,931437;-4,565447;0,947855;3,827593;-0,7300444;-4,427692;-3,701118;-2,791004;-0,5593758;-0,880044;-0,9096665;0,409667;0,1307721;-2,363978;-0,6365485
43|TOP2|0,01305678|1,219893;1,434662;1,566498;0,9586711;-0,6859536;1,307649;-1,689598;-1,760525;-4,196383;-4,223387;-1,947457;0,3138919;-3,99754;2,730441;2,761003;-0,5427938;-2,295827;-3,587729;4,527594;1,271237;-3,460283;-0,153492;-0,9554272;0,4567628;-4,722378;-0,2366762;-2,323556;-0,09349871;0,6820078
44|TOP2|0,0130501|-2,978852;-2,674377;1,164715;-0,1765604;-0,8417578;3,541484;-0,284955;4,482522;4,009047;3,443062;-3,108729;-2,178928;4,281136;4,491158;-0,04829931;-3,89065;2,908911;3,612058;-4,854729;-0,5399365;3,218591;4,149234;4,080234;-1,321619;-3,640287;-1,19592;-4,869603;-3,888451;2,308584
45|TOP2|0,01303446|-0,9631925;0,9091015;1,206202;-2,607405;4,733552;4,205541;1,416035;4,752683;-0,4461293;0,8927507;1,605379;1,499334;3,20875;-0,1254292;-2,478128;-3,397111;2,428561;4,828166;1,611531;-2,588061;3,381228;3,279159;3,388868;1,137444;-2,851169;-3,003602;-1,182635;-4,645057;-3,516386
46|TOP2|0,01303302|3,8543;-1,453708;-4,410692;-4,493646;-1,775265;4,231724;-1,750476;4,792244;3,720082;-1,949591;2,16985;0,3563623;1,708014;1,629611;3,528961;2,628191;-4,052678;-0,2660184;-1,447448;1,944146;4,410305;-4,820123;-2,990183;-2,987103;-1,666842;2,528157;-3,60015;-1,629815;-2,988837
47|TotallyRandom|0,01303223|3,5
