Generation: 15 | maxFitness: 0,3713776 | maxFitnessGen: 0,2828817 | maxFitnessGenBuf: 0,3420924
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,511

Index|Brain Type|Fitness|BrainData
0|TOP2|0,3420924|2,268589;2,17496;0,364768;3,664755;2,104738;0,8367782;1,8944;-3,372567;-5,154918;-2,006765;-0,07259506;-2,333866;2,702723;3,424348;1,511943;-1,141893;1,681064;0,2550297;-1,297788;2,313913;-2,824826;1,911992;4,051967;0,5628683;2,750518;-3,816319;4,200972;-4,817871;1,306622
1|TOP2|0,3357148|2,784819;2,17496;0,364768;3,299194;1,944882;0,8367782;1,8944;-4,084697;-5,032543;-1,619408;-0,09889442;-2,821816;2,348138;3,424348;1,507552;-1,141893;1,196808;0,2550297;-1,297788;2,313913;-2,824826;1,911992;4,051967;0,8597104;2,390815;-3,742701;4,58015;-4,824703;1,097501
2|TOP2|0,2605985|2,522855;2,17496;0,6492078;3,591697;2,328511;0,6074191;2,092915;-3,643271;-4,976913;-1,622109;-0,01761544;-2,333866;2,702723;3,424348;1,858436;-0,91113;1,926348;0,0150151;-1,745302;2,486896;-3,130777;1,911992;4,051967;1,170636;2,393517;-3,742701;4,773345;-4,902298;1,556283
3|TOP2|0,2531503|2,213059;2,618677;0,364768;3,823607;2,199112;1,228065;1,8944;-3,800452;-5,032543;-2,006765;-0,01761544;-2,649029;2,658083;3,242677;1,265286;-1,141893;1,701679;0,6550906;-1,138219;2,313913;-2,849391;1,911992;4,051967;0,8597104;2,393517;-4,094912;4,81615;-4,492446;1,844962
4|TOP2|0,2522046|2,466544;2,17496;0,364768;3,579658;2,320953;0,9839733;1,8944;-3,643271;-5,032543;-2,006765;-0,01761544;-1,899635;2,702723;3,424348;1,495914;-1,141893;1,681064;0,3503601;-1,297788;2,313913;-2,662217;1,573362;3,916444;1,044443;2,393517;-3,905655;4,39324;-4,39581;1,556283
5|TOP2|0,2462178|2,763532;2,17496;0,483722;3,664755;2,328511;0,8367782;1,615968;-3,264298;-5,032543;-1,593864;-0,1123567;-2,283994;2,242892;3,424348;1,511943;-1,255646;1,681064;0,4993482;-1,297788;2,349738;-2,749766;1,911992;3,876543;0,8597104;2,393517;-3,612212;4,642242;-4,817871;1,556283
6|TOP2|0,2441356|2,833277;2,17496;0,284544;3,374445;2,328511;0,9077985;2,229392;-3,47527;-4,866214;-2,006765;0,07245106;-2,333866;2,394851;3,586207;1,222847;-1,141893;1,624071;0,2550297;-1,066637;2,002958;-2,824826;1,911992;4,051967;1,020383;2,393517;-3,742701;4,642242;-5,035509;1,556283
7|TOP2|0,2412532|2,704581;2,17496;0,06194374;3,664755;2,771398;0,8367782;1,8944;-4,077407;-5,032543;-1,674094;-0,01761544;-2,333866;2,702723;3,536214;1,511943;-1,141893;1,99842;0,4541018;-0,8794167;2,313913;-2,824826;2,188607;4,051967;1,032217;2,267328;-3,82147;5,076345;-4,817871;1,556283
