Generation: 111 | maxFitness: 0,8056167 | maxFitnessGen: 0,5177876 | maxFitnessGenBuf: 0,5405744
N TotallyRandom: 8 | N RandomParents: 0 | N Top2: 71 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,5405744|-0,9837825;-2,387879;6,76059;-0,06613065;4,57774;0,7385967;1,841704;-0,2761351;-8,503955;4,180592;-1,722235;-3,59155;0,8729042;-1,011657;-4,694737;1,076873;1,482219;-3,787221;-1,623676;-3,004373;-0,04880598;-3,268921;-2,701345;2,541247;3,332298;-4,165329;4,451136;3,226406;7,417144
1|TOP2|0,5367916|-0,9837825;-2,732363;6,76059;0,1534408;4,57774;0,5753947;1,585366;-0,3030377;-8,631454;4,064637;-1,314682;-3,239994;0,8522037;-0,6198171;-4,955658;0,8769389;1,482219;-4,040434;-1,27088;-3,004373;-0,2916321;-3,60411;-3,088593;2,958894;3,329419;-4,165329;4,777081;2,896269;7,282678
2|TOP2|0,5336987|-1,296879;-1,995114;6,76059;0,2435777;4,57774;0,5227407;1,672292;-0,0921668;-8,742196;4,064637;-1,722235;-3,59155;1,123711;-1,345451;-4,955658;1,076873;1,482219;-4,040434;-1,207306;-3,37165;-0,04880598;-3,505302;-2,644997;2,592357;3,332298;-4,185402;4,943263;3,325613;7,430916
3|TOP2|0,5284125|-0,9143819;-2,838032;6,76059;0,2435777;4,412864;0,8560532;1,198618;-0,2761351;-8,64206;4,064637;-1,508783;-3,59155;0,7709547;-1,431123;-4,955658;1,076873;1,782918;-4,040434;-1,27088;-3,253119;0,0463107;-3,506266;-3,088593;2,592357;3,332298;-3,734075;4,451136;2,764472;7,282678
4|TOP2|0,4748662|-1,095533;-2,387879;6,76059;0,5794741;4,57774;0,3264514;1,585366;-0,2761351;-8,233698;4,064637;-1,722235;-4,0184;0,7709547;-1,030807;-5,021765;1,076873;1,39341;-4,040434;-1,511908;-3,119606;0,1315641;-3,405767;-3,358791;2,764623;3,332298;-4,294978;4,451136;2,526993;7,297031
5|TOP2|0,4592069|-0,9837825;-2,729571;6,76059;-0,1684469;4,57774;0,5753947;1,950446;-0,2761351;-8,64206;4,064637;-1,722235;-3,746002;0,3750614;-1,299515;-5,005818;1,076873;1,186146;-4,387453;-1,53919;-3,004373;-0,1222729;-3,315175;-3,510179;2,417634;3,38672;-3,820331;4,451136;3,011835;7,373835
6|TOP2|0,4168212|-0,9837825;-2,270058;6,731074;0,2435777;4,57774;0,5753947;1,419115;-0,2761351;-8,64206;4,081341;-1,768352;-3,632907;0,7709547;-0,7605319;-5,367415;1,076873;1,044577;-4,140852;-1,27088;-3,004373;-0,1760885;-3,60411;-2,94884;2,592357;3,40323;-4,055412;4,796103;3,030489;7,757112
7|TOP2|0,3619048|-0,9837825;-2,350622;6,46217;0,2435777;4,57774;1,060434;1,585366;-0,2761351;-8,347206;4,064637;-1,722235;-3,416676;0,7709547;-0,9293995;-5,289744;1,076873;1,482219;-4,324622;-1,732928;-3,004373;-0,04880598;-3,488703;-3,235817;2,592357;3,332298;-4,165329;4,451136;3,278349;7,282678
8|TOP2|0,3453045|-1,14151;-2,46304;6,76059;0,2435777;4,57774;0,890614;1,585366;0,1632559;-9,002551;3,803683;-1,699889;-3,59155;0,7709547;-1,320922;-4,955658;1,076873;1,482219;-4,040434;-1,630607;-2,90913;0,05177501;-3,60411;-3,088593;2,592357;3,632341;-3,879631;4,451136;3,469417;7,282678
9|TOP2|0,3021187|-0,9837825;-2,387879;6,813182;0,1927544;4,160326;0,994463;1,585366;-0,3290839;-8,64206;3,609802;-1,722235;-3,549927;0,5481469;-1,475854;-5,225568;0,6436183;1,482219;-4,423471;-1,541252;-3,004373;-0,04880598;-3,60411;-3,088593;2,592357;3,332298;-4,165329;4,451136;3,367221;7,105978
10|TOP2|0,301354|-1,271976;-2,387879;6,76059;0,2435777;4,57774;0,5753947;1,585366;-0,7142767;-8,64206;4,506246;-1,797302;-3,992724;1,119729;-0,7123866;-4,690123;1,076873;1,572826;-4,040434;-1,32018;-3,004373;0,2783282;-3,365764;-3,333415;3,050086;3,332298;-4,165329;4,451136;3,406586;7,282678
11|TOP2|0,3005177|-0,9837825;-2,575811;7,233718;0,2435777;4,57774;0,2772604;1,401087;0,05035985;-9,12319;3,725923;-1,305703;-3,827387;0,5030737;-1,030807;-4,693595;1,076873;1,482219;-3,942701;-1,688071;-3,004373;0,2067132;-3,60411;-2,928504;2,779715;2,976543;-3,667756;4,774369;3,011835;7,282678
12|TOP2|0,2998432|-0,9837825;-2,387879;6,76059;0,2868657;4,656544;0,1609492;1,585366;-0,6667489;-8,842131;4,379405;-1,722235;-3,919302;0,8405349;-1,089884;-4,955658;0,7119759;1,482219;-4,040434;-1,579083;-3,115532;-0,2067215;-3,985587;-3,088593;2,592357;3,692414;-4,597911;4,451136;2,804415;7,282678
13|TOP2|0,2985228|-0,7904157;-2,108704;6,460344;0,2435777;5,053091;0,1016964;1,585366;-0,2761351;-8,64206;3,952444;-1,722235;-3,59155;1,244224;-0,8327177;-5,299387;1,076873;1,482219;-4,040434;-1,76824;-2,944658;-0,04880598;-3,60411;-3,088593;2,717949;3,703312;-4,235374;4,055556;3,011835;7,282678
14|TOP2|0,296107|-0,9837825;-2,387879;6,565863;0,2435777;4,57774;0,5753947;1,83009;-0,2761351;-8,64206;4,064637;-1,722235;-3,59155;0,7709547;-1,030807;-4,930176;1,154891;1,572582;-4,040434;-1,27088;-3,004373;-0,04880598;-3,60411;-3,071791;2,592357;3,332298;-4,49091;4,451136;3,011835;6,798091
15|TOP2|0,2937739|-0,6037847;-2,863994;6,76059;0,2435777;4,363348;0,5753947;1,982569;-0,2761351;-8,64206;4,350283;-1,722235;-3,38078;0,7709547;-0,575755;-5,22087;0,8478521;1,482219;-3,74128;-1,613494;-2,809303;-0,2622009;-4,002706;-2,591003;2,592357;3,332298;-4,424843;4,451136;3,011835;7,499791
16|TOP2|0,2901624|-1,151282;-2,387879;6,76059;0,6396571;4,57774;0,5753947;1,585366;-0,5888543;-8,64206;3,891272;-2,103474;-3,59155;0,7709547;-1,378892;-4,955658;0,6425235;1,355045;-4,229151;-1,286494;-3,004373;0,1191532;-3,60411;-3,487178;2,592357;3,332298;-4,490736;4,451136;3,011835;7,282678
17|TOP2|0,2899514|-0,9837825;-2,387879;6,76059;0,5936426;4,624194;0,2496147;1,585366;-0,2761351;-9,061192;4,064637;-1,722235;-3,402785;0,7709547;-0,9758926;-4,955658;1,502882;1,610946;-4,040434;-0,9309872;-3,004373;-0,04880598;-3,770536;-3,249371;3,036317;3,332298;-4,077417;4,612062;3,011835;7,71691
18|TOP2|0,2871896|-1,413108;-2,387879;6,76059;0,2435777;4,57774;0,6007408;1,28623;-0,1319314;-8,700485;4,404863;-1,83384;-3,589031;0,7709547;-1,030807;-4,713784;1,076873;1,765861;-4,276644;-1,045028;-3,004373;-0,04880598;-3,314164;-3,27857;2,592357;2,961419;-4,165329;4,451136;3,011835;7,126221
19|TOP2|0,2867848|-0,8388616;-2,124506;6,674731;-0,1744578;4,57774;0,182854;1,585366;-0,6123891;-8,64206;4,064637;-1,793869;-3,59155;1,267728;-1,030807;-5,024085;1,076873;1,482219;-4,040434;-1,342557;-2,849121;-0,04880598;-3,60411;-2,782689;2,333117;3,332298;-4,165329;4,451136;3,011835;7,331664
20|TOP2|0,2864854|-0,4957702;-2,387879;6,870401;-0,05618526;4,413954;0,5753947;1,585366;-0,6112145;-8,252041;4,064637;-1,497691;-3,59155;0,7709547;-1,030807;-4,825755;1,076873;1,349952;-4,357455;-1,516457;-3,004373;-0,04880598;-3,255455;-2,728295;2,705788;3,473967;-4,142259;4,451136;3,011835;7,282678
21|TOP2|0,2847293|-0,9524163;-2,885972;7,029838;0,193716;4,880229;0,5753947;1,259163;-0,2761351;-8,64206;4,064637;-1,649327;-3,809937;0,8373596;-1,27432;-4,589155;1,076873;1,980607;-4,040434;-0,8703088;-3,153102;-0,08781001;-3,60411;-3,088593;2,592357;3,332298;-3,782189;4,114408;3,445519;7,724362
22|TOP2|0,2842266|-1,044091;-2,387879;6,323569;0,2435777;4,57774;0,5753947;1,585366;-0,2761351;-8,295139;4,064637;-1,337987;-3,59155;0,7709547;-1,197962;-4,955658;1,10829;1,482219;-4,040434;-1,739867;-3,185946;-0,207038;-3,60411;-3,403353;2,592357;3,662474;-4,137166;4,388091;3,011835;7,282678
23|TOP2|0,2830539|-0,9837825;-2,701585;6,76059;0,1801513;4,969601;0,5753947;1,585366;-0,3154353;-8,821072;4,064637;-1,722235;-3,630018;0,7709547;-1,030807;-5,332138;1,367689;1,293005;-4,040434;-1,27088;-3,004373;-0,04880598;-3,60411;-3,167382;2,578109;3,332298;-4,165329;4,669626;3,011835;6,854976
24|TOP2|0,2812696|-1,288675;-2,387879;6,76059;0,2435777;4,57774;0,5753947;1,585366;-0,5608736;-8,64206;4,016499;-1,722235;-3,59155;0,8021802;-0,8975304;-4,939688;0,5989339;1,709705;-3,919323;-1,27088;-2,783011;-0,04880598;-3,60411;-3,088593;2,592357;2,998671;-4,203535;4,144992;3,06246;7,053099
25|TOP2|0,2788287|-0,8302341;-2,387879;6,76059;0,2435777;4,57774;0,8983647;2,019826;-0,2761351;-8,64206;4,064637;-1,722235;-3,59155;0,7709547;-1,030807;-5,388643;1,533044;1,325183;-3,851836;-1,27088;-3,004373;0,2034057;-3,60411;-3,088593;2,181039;2,931655;-4,165329;4,199495;2,848024;7,282678
26|TOP2|0,277821|-1,02308;-1,906244;6,76059;0,5997213;4,57774;0,5753947;1,585366;-0,6191109;-8,64206;4,064637;-1,722235;-3,59155;0,7709547;-1,030807;-4,955658;1,213538;1,403671;-3,822359;-1,27088;-2,944548;-0,04880598;-3,60411;-3,088593;2,592357;3,332298;-3,980624;4,451136;3,011835;7,282678
27|TOP2|0,2768423|-1,280903;-2,387879;6,2809;0,2435777;4,57774;0,5753947;1,828997;-0,2761351;-8,39345;3,746518;-1,707336;-3,633374;0,6483731;-1,030807;-5,257775;1,076873;1,482219;-4,040434;-1,472101;-3,004373;-0,04880598;-3,60411;-3,088593;2,735153;3,609871;-4,165329;4,451136;3,011835;7,341833
28|TOP2|0,2744633|-0,6643462;-2,467243;6,76059;0,7414652;4,413961;1,027872;1,816007;-0,2761351;-8,64206;4,064637;-1,378053;-3,59155;0,7709547;-1,422001;-4,859829;1,076873;1,482219;-4,079914;-1,27088;-3,18833;-0,04880598;-3,60411;-3,226962;2,846252;3,332298;-3,742831;4,428576;3,468598;7,721433
