Generation: 133 | maxFitness: 0,9087385 | maxFitnessGen: 0,4268365 | maxFitnessGenBuf: 0,418282
N TotallyRandom: 8 | N RandomParents: 0 | N Top2: 29 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,418282|-2,339878;-3,592912;6,007547;0,2082069;4,6281;0,7495718;1,907439;1,560423;-7,715757;5,018934;-2,893422;-3,51511;0,3026538;-2,644206;-2,930452;1,971512;2,432809;-4,809022;0,1989881;-4,54542;1,491006;-4,209919;-2,912094;5,083963;3,058107;-4,610154;4,353023;1,757166;6,153025
1|TOP2|0,3348317|-2,118985;-3,592912;6,693528;0,5872822;4,6281;1,191995;2,526712;1,276272;-7,425952;5,080617;-2,893422;-3,51511;0,6070813;-2,344454;-2,766007;1,971512;1,517309;-4,809022;-0,2846347;-4,421357;1,424866;-4,209919;-2,912094;4,408724;3,058107;-4,654491;4,696692;1,757166;6,153025
2|TOP2|0,2935228|-2,458296;-3,592912;6,493311;-0,1963583;4,641489;1,191995;2,387985;1,276272;-7,715757;4,522635;-2,893422;-3,039304;0,3026538;-2,528259;-3,41667;2,390682;1,793039;-4,712308;0,1989881;-4,421357;1,244024;-4,209919;-3,395781;4,837899;3,058107;-4,434798;4,228921;2,195973;6,47417
3|TOP2|0,2807739|-2,339878;-3,592912;6,034359;-0,1023214;4,6281;1,191995;2,387985;1,276272;-7,715757;4,535756;-3,254945;-3,893445;0,3026538;-2,528259;-2,930452;1,735164;1,937787;-4,481874;0,247984;-4,523161;1,424866;-4,209919;-2,912094;4,726907;3,13799;-4,45146;4,100282;1,465155;6,153025
4|TOP2|0,2759424|-2,339878;-3,441448;6,308851;0,2082069;4,6281;1,191995;2,022525;1,276272;-8,201488;4,713384;-2,801555;-3,898442;0,5735371;-2,528259;-3,029906;1,971512;1,937787;-4,809022;0,1989881;-4,421357;1,424866;-4,209919;-2,912094;4,726357;3,058107;-4,654491;4,465254;1,757166;6,153025
5|TOP2|0,2745175|-2,339878;-3,592912;6,308851;0,2698602;5,111195;1,096707;2,387985;0,989427;-7,715757;4,760959;-2,893422;-3,917668;0,3026538;-2,150686;-3,172397;1,790777;1,685575;-5,300435;0,5556333;-4,883105;1,424866;-4,281353;-2,437174;4,726907;2,843432;-4,680343;4,65027;1,757166;6,001962
6|TOP2|0,2715819|-2,339878;-3,27781;6,308851;0,2082069;4,6281;1,191995;2,387985;1,276272;-7,715757;4,955345;-2,407256;-3,606703;0,3026538;-2,528259;-2,930452;1,971512;1,607355;-4,809022;0,1989881;-4,140854;1,424866;-4,703528;-2,792485;4,726907;3,058107;-4,654491;4,228921;2,147338;6,153025
7|TOP2|0,268955|-2,339878;-3,592912;6,308851;0,5175341;4,6281;0,8442667;2,781859;1,708889;-7,715757;4,955345;-2,893422;-3,51511;0,01723826;-2,528259;-2,929666;1,971512;1,860031;-5,156261;0,5057876;-4,084714;1,424866;-4,209919;-2,912094;4,504538;3,058107;-4,847398;4,228921;1,757166;6,153025
8|TOP2|0,2687111|-2,339878;-4,068249;6,308851;-0,257021;4,6281;1,191995;2,387985;1,59338;-7,866273;4,889466;-2,893422;-3,806232;0,3506059;-2,67868;-2,930452;1,607453;1,937787;-4,809022;0,1989881;-4,421357;1,424866;-4,489102;-2,733204;5,089746;3,058107;-4,654491;4,228921;1,968197;6,153025
9|TOP2|0,2673321|-2,81631;-3,190239;6,602856;0,5324594;4,6281;1,191995;2,387985;1,536472;-7,715757;4,955345;-3,038374;-3,51511;0,5740792;-2,528259;-3,321358;1,895438;1,937787;-4,654492;0,002392128;-4,008091;1,063994;-4,501466;-2,912094;5,165491;2,903193;-4,654491;4,237504;1,776047;6,153025
10|TOP2|0,2654919|-2,339878;-3,592912;5,995012;0,1929764;5,104713;1,191995;2,706248;1,212288;-7,532277;5,203682;-2,847903;-3,039021;0,1341971;-2,185359;-2,930452;2,069164;1,937787;-4,809022;0,01047416;-4,421357;1,835265;-4,147067;-2,465014;4,726907;3,058107;-4,654491;3,943022;2,144112;6,153025
11|RandomParents|0,2612139|-1,716094;-2,955744;6,326849;0,407976;4,625015;1,052546;2,204385;1,00238;-6,911151;4,23679;-2,650911;-3,793724;0,7463272;-1,336819;-4,273249;1,43575;1,330879;-3,493126;-1,105712;-3,551778;0,7694964;-3,887408;-2,917336;4,124579;3,138994;-3,886009;3,725297;2,065281;6,308476
12|TOP2|0,2608828|-2,766288;-3,592912;6,308851;0,2082069;4,6281;0,761937;2,494107;1,087992;-7,349004;4,955345;-2,893422;-3,363388;0,3026538;-2,528259;-3,363671;2,415257;2,248579;-4,809022;0,2460475;-4,91563;1,202628;-4,078957;-2,884963;4,32703;3,482261;-4,685277;3,816986;1,495057;6,153025
13|TOP2|0,2575104|-2,63576;-3,592912;6,132992;-0,06535302;5,000658;0,7733958;2,416543;1,276272;-8,063094;4,917574;-3,066962;-3,51511;0,7845896;-2,258321;-3,096265;1,971512;1,937787;-4,809022;0,1989881;-4,421357;1,775434;-4,128541;-2,912094;4,726907;3,244037;-4,654491;4,262578;1,436378;6,153025
14|TOP2|0,2542344|-2,460904;-3,45376;6,446835;0,5554414;4,6281;1,471733;2,719516;1,276272;-7,648395;4,955345;-3,009758;-3,888589;0,3026538;-2,826884;-2,930452;1,860993;2,180352;-4,809022;0,1989881;-4,421357;1,246804;-4,410563;-2,758502;4,967474;3,058107;-4,252004;4,228921;1,757166;5,684461
15|TOP2|0,2489174|-2,443011;-3,426729;6,10219;0,6853081;4,6281;1,617546;2,387985;1,276272;-7,715757;4,955345;-2,543206;-3,214292;0,3026538;-2,528259;-2,930452;1,62326;2,170815;-4,384673;0,3384212;-4,421357;1,424866;-3,953033;-2,839197;4,726907;3,058107;-4,439388;4,228921;1,337823;6,153025
16|TOP2|0,2474051|-2,339878;-3,455357;6,308851;0,2082069;4,588471;1,191995;2,315016;1,276272;-7,715757;4,955345;-2,893422;-3,506994;0,3026538;-2,554924;-3,005292;1,971512;1,625345;-4,809022;0,1989881;-4,421357;1,612059;-4,209919;-2,912094;4,726907;3,058107;-4,654491;4,228921;2,21244;6,021945
17|TOP2|0,2460897|-2,339878;-3,666267;6,308851;0,107851;4,616995;1,191995;2,387985;1,496107;-7,978813;4,955345;-2,574839;-3,147194;0,3026538;-2,528259;-2,664001;1,971512;1,937787;-4,809022;0,1989881;-4,536903;1,424866;-4,209919;-3,146216;4,726907;3,058107;-4,238499;4,228921;1,579279;6,146427
18|TOP2|0,2412422|-2,339878;-3,147642;6,308851;0,2082069;4,6281;1,191995;2,387985;1,276272;-7,715757;4,463369;-2,893422;-3,51511;0,768419;-2,389234;-2,709237;1,906017;1,937787;-4,809022;0,6058228;-4,421357;1,480324;-3,764038;-2,564658;4,726907;3,058107;-4,654491;4,228921;1,757166;6,153025
19|TOP2|0,2406012|-2,339878;-3,214713;6,308851;0,6230954;4,6281;1,191995;2,828624;1,276272;-7,715757;4,955345;-2,893422;-3,115046;-0,0448209;-2,15924;-2,930452;1,971512;1,937787;-4,315265;0,1989881;-4,28865;1,337088;-4,605426;-3,225289;5,109604;3,058107;-4,712759;4,228921;1,814984;6,153025
20|TOP2|0,2396414|-2,339878;-3,7804;6,532497;0,5523009;5,072169;1,191995;2,387985;1,276272;-7,652079;5,339975;-2,893422;-3,663133;0,7457799;-2,528259;-2,930452;1,971512;1,698092;-4,809022;0,3119859;-4,340164;1,424866;-3,775047;-2,912094;4,726907;3,058107;-4,654491;4,228921;1,757166;6,153025
21|TOP2|0,2379583|-2,77981;-3,60456;6,535187;0,2082069;4,980924;1,191995;1,897352;1,686243;-7,715757;4,955345;-2,893422;-3,0954;0,5470104;-2,528259;-2,930452;1,971512;1,703613;-5,104068;0,1989881;-4,348248;1,424866;-4,000208;-3,109379;4,43951;3,058107;-4,654491;4,228921;1,757166;6,286892
