Generation: 85 | maxFitness: 0,5555906 | maxFitnessGen: 0,3422534 | maxFitnessGenBuf: 0,4520237
N TotallyRandom: 20 | N RandomParents: 0 | N Top2: 50 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4520237|-2,231577;-1,99362;4,459981;0,7900952;4,854347;0,5475882;0,6100891;1,618628;-7,388797;3,138139;-0,8612565;-2,821875;0,8956661;-1,455448;-5,115786;0,08181208;-0,5548294;-3,885834;-0,6063159;-3,84997;-0,09309173;-4,706264;-3,620784;1,788445;3,125535;-3,792811;2,815771;2,085263;7,154673
1|TOP2|0,2929461|-2,231577;-1,959303;3,999916;0,4003851;4,854347;0,8504162;0,7063063;1,618628;-7,388797;3,138139;-0,8612565;-2,682893;1,321081;-1,886404;-4,906469;0,3763879;-0,6607132;-4,183703;-0,4707252;-4,082902;-0,1141786;-4,842128;-3,323578;1,788445;3,585618;-3,792811;2,681468;2,47676;6,760024
2|TOP2|0,2734157|-1,8012;-1,86553;4,55084;0,2239473;4,920924;0,4600633;0,7063063;1,618628;-7,388797;3,138139;-0,8612565;-2,821875;1,236929;-2,039811;-4,299706;0,08181208;-0,1625087;-4,183703;-0,7303221;-3,885349;-0,09309173;-4,706264;-3,787947;1,788445;3,585618;-3,792811;2,706577;2,47676;6,760024
3|RandomParents|0,2626083|-2,117757;-2,621604;3,715445;-0,8178853;2,407418;1,504422;-0,04900004;1,763894;-4,966324;3,6339;-0,8077283;-4,36385;2,212764;-1,572617;-5,917056;-0,3593045;0,08182928;-5,199092;0,3685354;-3,449675;0,9289027;-4,266709;-3,237219;1,790057;4,464802;-4,010766;4,41234;1,854612;5,908453
4|TOP2|0,260556|-2,231577;-1,959303;4,148871;0,5146041;4,854347;0,9305874;0,9556341;2,078365;-7,069695;3,138139;-0,8612565;-2,821875;1,236929;-1,688406;-4,534948;0,08181208;-0,3084832;-3,741308;-0,4707252;-3,885349;0,1091773;-4,828646;-3,787947;2,104974;3,585618;-3,525183;2,681468;2,103938;6,760024
5|TOP2|0,2585804|-2,352443;-2,225897;4,459981;0,4003851;4,854347;0,8504162;1,011643;1,24682;-6,985962;3,609097;-0,4287286;-2,821875;1,121822;-1,688406;-4,737072;-0,2831704;-0,04724476;-4,183703;-0,4707252;-4,056766;0,3942651;-5,069343;-3,787947;1,788445;3,225572;-3,792811;3,156194;2,47676;6,760024
6|TOP2|0,2569331|-2,231577;-2,292586;4,459981;0,4003851;4,693556;1,202936;0,7063063;1,618628;-7,388797;3,138139;-0,6420841;-2,902708;1,236929;-1,909679;-4,737072;0,08181208;-0,3084832;-4,633855;-0,06627992;-4,356846;-0,09309173;-4,706264;-3,682903;1,788445;3,75951;-4,092295;2,681468;2,47676;6,760024
7|TOP2|0,2536721|-2,091193;-1,581754;4,459981;0,4003851;4,93851;1,227757;0,7959317;1,618628;-7,388797;3,138139;-0,8612565;-2,739163;1,236929;-1,688406;-4,737072;0,08181208;-0,3084832;-4,265719;-0,4707252;-3,53718;-0,09309173;-4,706264;-3,848931;1,788445;3,146167;-4,14528;2,724815;2,571631;7,000973
8|TOP2|0,2528045|-2,231577;-1,959303;4,396046;0,4003851;4,854347;0,8504162;1,188664;1,618628;-7,388797;3,138139;-0,8612565;-2,874572;1,236929;-1,72334;-4,737072;-0,1472925;-0,3084832;-4,183703;-0,1595562;-3,885349;0,1159319;-4,706264;-4,109089;1,788445;3,585618;-3,792811;2,850624;2,47676;7,132012
