Generation: 13 | maxFitness: 0,225749 | maxFitnessGen: 0,225749 | maxFitnessGenBuf: 0,2577156
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2577156|1,123012;-3,231765;1,678975;2,909518;-3,824435;4,416159;-2,596087;5,146488;-6,708147;-0,3122573;2,212394;-1,162586;-1,713965;3,594088;1,803751;-2,502347;-0,603135;0,7515285;-3,198349;-3,821127;3,420051;1,817446;0,4872838;-0,5794199;3,884205;-2,176419;2,110832;-2,757801;-0,5184047
1|TOP2|0,2259366|1,123012;-3,231765;1,282007;2,909518;-3,856826;4,782231;-2,596087;5,146488;-6,816843;-0,7519076;1,778471;-0,9974411;-1,713965;3,438035;2,170594;-2,884385;-0,1281228;0,9045569;-3,198349;-3,433178;3,650258;2,148078;0,2847877;-1,114845;3,398263;-2,176419;2,075789;-2,757801;-0,3965493
2|TOP2|0,2166392|1,123012;-3,231765;1,678975;2,770477;-3,856826;4,416159;-2,596087;5,256059;-6,543972;-0,8082905;2,166482;-1,162586;-1,713965;3,770834;1,803751;-2,134712;-0,4025122;0,6258708;-3,198349;-3,116211;3,420051;1,938685;0,1153625;-0,8315587;3,02373;-1,976324;2,216843;-2,757801;-0,5184047
3|TOP2|0,2107151|1,123012;-3,61798;1,678975;2,909518;-3,6164;4,494135;-2,596087;5,146488;-6,708147;-0,8082002;2,166482;-1,162586;-1,97074;3,129585;1,828674;-2,502347;-0,1281228;1,219945;-3,572249;-3,433178;3,610086;1,931055;0,1153625;-0,8315587;3,767566;-2,176419;2,050519;-2,757801;-0,7333007
4|TOP2|0,2101193|1,123012;-2,811885;1,697462;2,593423;-3,856826;4,416159;-2,639933;5,146488;-6,708147;-0,6825066;2,166482;-1,162586;-1,713965;3,438035;1,803751;-2,847635;0,05732964;0,8106182;-3,075586;-3,433178;3,907654;1,929435;0,06192521;-0,7466776;3,760677;-2,176419;1,950086;-2,757801;-0,5184047
5|RandomParents|0,1968277|1,744361;-3,231765;1,652311;2,538895;-3,203986;4,698904;-2,981123;4,967512;-5,935274;-0,2817556;1,671927;-0,9242058;-1,53515;3,438035;1,471584;-2,234289;-0,2004784;0,7515285;-3,198349;-3,164428;3,549853;1,455618;0,1153625;-0,8315587;3,398263;-2,176419;2,075789;-2,423313;-0,5442212
6|TOP2|0,1955826|1,28366;-3,649959;1,678975;2,909518;-3,856826;4,416159;-2,596087;5,421768;-6,571023;-0,7368032;1,950462;-1,437389;-1,713965;3,586297;1,803751;-2,940169;-0,04585844;0,3696368;-2,883053;-3,173006;2,972299;1,840789;0,1153625;-1,037309;3,398263;-2,176419;1,97629;-2,59615;-0,3365036
7|TOP2|0,1937933|1,123012;-2,840585;1,622734;2,546057;-3,384211;4,416159;-2,596087;5,500094;-7,032372;-0,7519076;1,7877;-1,47246;-1,537468;3,438035;1,803751;-2,158892;-0,4675235;0,5860199;-3,310953;-3,43347;3,721846;1,840789;0,3223496;-1,174495;3,440862;-2,093069;2,075789;-2,757801;-0,5184047
