Generation: 3 | maxFitness: 0,268136 | maxFitnessGen: 0,2258386 | maxFitnessGenBuf: 0,2642294
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2642294|-4,628113;4,913595;-0,1722288;3,530611;-1,071588;0,5758812;-0,4529519;0,2311522;1,23524;-4,296832;2,413143;1,639418;2,276138;-0,1536276;3,658746;-4,306803;-0,4320871;0,8459342;0,5213671;-2,173757;-2,595747;3,179123;-2,078393;1,966887;2,072943;1,821084;2,191284;2,860848;-1,306808
1|TOP2|0,250564|-4,777233;4,271688;-0,1722288;3,742933;-0,6368822;1,351137;-0,4529519;0,4260645;0,8254818;-4,44777;1,790713;2,383105;2,208758;-0,298847;4,107881;-4,306803;-1,055951;0,8459342;0,8933383;-2,173757;-2,202636;3,0364;-2,078393;2,090935;1,876954;1,609376;2,191284;3,714054;-1,306808
2|TOP2|0,2466787|-4,628113;4,609929;-0,2846467;3,742933;-0,6368822;1,024428;-0,002507091;-0,198566;1,23524;-4,44777;1,947073;2,052033;2,053482;0,006853357;4,107881;-4,306803;-0,2546156;0,8459342;0,6302665;-2,173757;-2,595747;3,162283;-2,078393;2,257481;1,91763;1,503026;2,084288;3,159459;-1,047783
3|RandomParents|0,2418643|-4,527578;4,609929;-0,1228948;3,742933;-0,8388786;1,024428;-0,4529519;0,3258376;1,23524;-3,971891;1,48007;2,052033;2,041386;0,2061028;3,994944;-4,160467;-0,6728477;1,016949;0,5213671;-2,173757;-2,595747;3,179123;-2,338169;2,677133;1,91763;1,795391;2,191284;3,250696;-1,306808
4|TOP2|0,2376044|-4,628113;4,609929;-0,1722288;3,742933;-1,084016;1,024428;-0,4529519;0,2311522;1,23524;-4,80292;1,947073;2,400258;2,287431;0,006853357;4,106978;-3,924758;-0,8449575;0,8459342;0,3970521;-2,173757;-2,595747;3,130408;-2,078393;2,197787;1,91763;1,609376;2,191284;3,250696;-1,306808
5|TOP2|0,2319506|-4,628113;4,609929;-0,03508389;3,742933;-0,6368822;1,272402;-0,6843609;0,2311522;0,9522908;-4,801694;1,947073;2,052033;1,955431;0,006853357;3,982565;-4,306803;-0,6728477;1,285666;0,5213671;-1,982093;-2,595747;3,473229;-2,404476;2,170827;1,83726;1,487274;2,597968;3,250696;-1,306808
6|TOP2|0,2270745|-4,628113;4,609929;-0,2090439;3,403981;-0,4360659;0,9576399;-0,6864623;0,005203933;0,7540385;-3,993033;2,051653;2,431301;2,287431;0,006853357;4,107881;-4,17782;-0,7666502;0,8459342;0,5213671;-2,173757;-2,595747;3,081908;-2,078393;2,676576;1,978164;1,609376;2,011475;3,250696;-0,9677473
7|TOP2|0,2269589|-4,84264;4,609929;-0,1722288;4,145353;-0,156894;1,024428;-0,4529519;0,4421555;1,494611;-4,416039;1,947073;2,052033;2,170671;0,006853357;3,988436;-3,871862;-0,6728477;0,8459342;0,5213671;-2,41355;-2,923021;3,384525;-1,93417;1,950678;1,551312;1,609376;2,191284;3,250696;-1,306808
