Generation: 7 | maxFitness: 0,3338327 | maxFitnessGen: 0,2161794 | maxFitnessGenBuf: 0,2910699
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,25

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2910699|3,15953;1,097112;1,249171;3,371532;2,283539;0,7084937;1,8944;-3,401493;-5,461474;-1,190364;0,1595899;-1,707982;3,014917;3,213462;1,349358;-1,535337;2,53195;-0,2004473;-1,126571;2,468448;-3,199085;2,222447;4,051967;0,8597104;1,888583;-4,064011;4,642242;-4,128511;1,556283
1|TOP2|0,279542|3,15953;1,097112;0,6145434;3,46739;2,283539;0,6521488;1,98143;-3,401493;-5,032543;-1,689836;-0,09222677;-1,707982;3,014917;3,612669;1,349358;-1,223518;2,058333;0,08517124;-1,01264;2,468448;-3,199085;2,222447;3,832997;0,8597104;2,143083;-4,064011;4,642242;-4,128511;1,556283
2|TOP2|0,2581426|3,15953;1,097112;0,8328887;3,46739;1,789798;0,7084937;2,186487;-3,483484;-4,913624;-1,667792;-0,09222677;-1,707982;3,014917;3,213462;1,349358;-1,163542;2,058333;-0,2004473;-1,126571;2,552134;-2,760422;2,222447;4,051967;0,8597104;2,143083;-4,064011;4,642242;-4,128511;1,475626
3|RandomParents|0,2416401|2,872493;1,097112;0,8835495;3,768832;2,283539;0,7084937;1,8944;-3,401493;-5,032543;-1,667792;-0,09222677;-1,707982;3,014917;3,213462;1,349358;-1,163542;2,058333;-0,2004473;-1,126571;2,468448;-2,790665;2,222447;4,051967;0,8597104;2,143083;-4,064011;4,642242;-4,128511;1,556283
4|TOP2|0,2312111|3,15953;1,097112;0,8835495;3,46739;2,283539;0,7084937;1,8944;-3,401493;-5,032543;-1,72885;-0,09222677;-1,707982;3,014917;3,213462;1,349358;-1,150213;2,058333;-0,2004473;-1,265396;2,468448;-3,199085;2,222447;4,051967;0,8597104;2,093863;-4,064011;4,642242;-4,128511;1,556283
5|TOP2|0,2186019|3,15953;0,7943686;0,8835495;3,865163;2,147321;0,6612379;1,984133;-3,401493;-5,409926;-1,667792;0,3629543;-1,707982;2,55902;3,213462;1,349358;-1,163542;2,058333;-0,2004473;-1,126571;2,468448;-3,199085;2,222447;4,051967;1,214975;2,143083;-4,064011;4,642242;-4,521523;1,556283
6|TOP2|0,217405|3,15953;1,097112;0,8835495;3,46739;2,283539;0,7084937;1,8944;-3,401493;-5,032543;-1,667792;-0,09222677;-1,539528;2,871289;3,213462;1,349358;-1,163542;2,058333;-0,2004473;-1,126571;2,303679;-3,539216;2,222447;4,051967;0,8597104;2,143083;-4,064011;4,642242;-4,128511;1,556283
