Generation: 4 | maxFitness: 0,2033141 | maxFitnessGen: 0,1927047 | maxFitnessGenBuf: 0,1771976
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1771976|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
1|TOP2|0,1771975|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
2|TOP2|0,1771975|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
3|RandomParents|0,1771967|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
4|RandomParents|0,1771967|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
5|RandomParents|0,1771967|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
6|RandomParents|0,1771967|-2,81125;-0,3487353;-0,4018335;-2,705369;-0,3383474;2,892008;-1,898019;1,801771;-2,601137;-2,239962;2,670758;-1,384533;-4,620829;3,147279;-2,683139;2,156654;-4,442993;2,408876;1,048083;-1,832881;-0,7411985;2,879753;3,349918;1,07106;-3,007564;-3,882482;-4,64916;0,1496439;0,5020661
