Generation: 149 | maxFitness: 0,9087385 | maxFitnessGen: 0,4545198 | maxFitnessGenBuf: 0,4826954
N TotallyRandom: 8 | N RandomParents: 0 | N Top2: 34 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,4826954|-2,107628;-3,846075;5,245954;-0,6059072;2,96239;0,1556486;1,571765;1,655913;-7,07702;3,744612;-2,775063;-4,005252;0,3619599;-3,414437;-3,320318;0,8426917;2,355687;-5,357023;-1,128962;-4,079086;0,166737;-3,682982;-3,18737;5,596667;2,203755;-5,298933;4,977182;1,369722;4,683296
1|TOP2|0,462778|-2,107628;-3,462811;5,50843;-0,8839486;3,342657;0,5796959;1,571765;1,48051;-7,07702;3,744612;-2,602132;-3,476912;0,3619599;-3,666473;-3,384811;0,8836083;2,512296;-5,940777;-0,3198781;-3,913464;0,166737;-3,74944;-3,18737;5,435558;2,989352;-5,583972;4,944793;1,800981;4,683296
2|TOP2|0,4511557|-1,840965;-3,462811;5,84985;-0,6059072;3,342657;0,1636215;1,571765;1,48051;-6,898178;3,744612;-2,114371;-3,741159;0,3619599;-3,74229;-2,939781;0,8836083;2,355687;-5,754896;-0,806468;-3,738256;-0,2424727;-3,359108;-3,106525;5,596667;2,110316;-5,298933;5,464218;1,369722;4,781101
3|TOP2|0,435515|-2,092996;-3,462811;5,876313;-0,2207452;3,342657;0,1636215;1,382527;1,313455;-7,07702;3,744612;-2,602132;-3,719065;0,1252477;-3,688466;-3,872212;0,8836083;1,860747;-6,196334;-1,091934;-4,079086;0,166737;-3,72509;-3,18737;5,470912;2,533504;-4,97934;5,665139;1,369722;5,072589
4|TOP2|0,4321518|-2,107628;-3,793582;5,266737;-0,6590818;3,342657;0,1636215;1,571765;1,6826;-7,07702;4,151332;-2,602132;-3,741159;0,3619599;-3,74229;-3,263879;0,8836083;2,355687;-6,009341;-0,806468;-4,327102;0,166737;-3,666724;-3,18737;5,596667;2,769986;-4,89702;5,210746;1,369722;4,683296
5|TOP2|0,3713263|-1,666068;-3,918973;5,50843;-0,6991107;2,961145;0,1636215;1,557312;1,372046;-6,597991;3,865733;-2,813687;-3,558931;0,3455912;-3,74229;-3,422479;0,8836083;2,355687;-5,754896;-0,806468;-4,079086;0,166737;-3,296112;-3,110164;5,596667;2,200834;-4,982294;5,210746;1,20898;4,683296
6|RandomParents|0,3437098|-1,716094;-2,955744;6,326849;0,407976;4,625015;1,052546;2,204385;1,00238;-6,911151;4,23679;-2,650911;-3,793724;0,7463272;-1,336819;-4,273249;1,43575;1,330879;-3,493126;-1,105712;-3,551778;0,7694964;-3,887408;-2,917336;4,124579;3,138994;-3,886009;3,725297;2,065281;6,308476
7|TOP2|0,3058674|-2,107628;-3,509204;5,50843;-1,049124;3,342657;0,611046;1,571765;1,48051;-6,935341;4,105412;-2,602132;-3,741159;0,3619599;-3,74229;-3,435962;0,4622929;2,355687;-5,754896;-0,4195384;-4,079086;0,1017988;-3,539536;-3,18737;5,596667;2,533504;-5,298933;5,210746;1,369722;4,683296
8|TOP2|0,2925629|-2,150046;-2,97087;5,647651;-0,6059072;3,342657;0,1636215;1,551321;1,053344;-7,07702;3,744612;-2,602132;-3,741159;0,3619599;-3,74229;-3,384811;0,8836083;2,355687;-5,754896;-0,806468;-4,079086;0,166737;-3,296112;-3,598384;5,596667;2,324104;-5,298933;5,30442;1,247776;4,43229
9|TOP2|0,2819315|-2,107628;-3,141877;5,50843;-0,6059072;3,259951;0,4845636;1,201489;1,292115;-6,771233;3,744612;-2,996247;-3,741159;-0,1134111;-3,74229;-3,384811;0,8836083;2,355687;-5,40168;-0,9969928;-4,079086;0,166737;-3,368673;-3,084436;5,596667;2,533504;-5,394346;5,210746;1,552743;4,420465
10|TOP2|0,2810412|-2,107628;-3,822666;5,622912;-0,2498392;3,342657;0,5120136;1,299723;1,243649;-7,469307;3,744612;-2,126371;-3,741159;0,3619599;-3,74229;-3,384811;0,8836083;2,117852;-5,904232;-0,806468;-4,079086;0,166737;-3,220334;-3,18737;5,596667;2,533504;-5,298933;5,210746;1,369722;4,683296
11|TOP2|0,2784515|-2,107628;-3,462811;5,50843;-0,3613963;2,95502;0,4775344;1,801639;1,48051;-7,07702;3,342953;-2,246962;-3,74293;-0,007598549;-3,686647;-3,384811;1,156667;2,355687;-6,154968;-0,806468;-4,079086;0,166737;-3,296112;-3,18737;5,596667;2,575578;-5,392055;5,210746;1,369722;4,36554
12|TOP2|0,2774501|-2,107628;-3,462811;5,50843;-1,049182;3,727222;0,1636215;1,571765;1,630256;-6,907518;3,744612;-2,602132;-3,741159;0,3927921;-3,251054;-3,384811;0,7852252;2,201873;-5,754896;-0,806468;-4,079086;-0,04305173;-3,296112;-3,18737;5,920437;2,533504;-5,28667;5,596708;1,312791;4,683296
13|TOP2|0,2740457|-2,099499;-3,462811;5,722423;-0,3439127;2,988855;-0,2800555;1,200022;1,227544;-7,07702;4,135677;-2,602132;-3,741159;0,3619599;-4,13582;-3,016069;0,8836083;2,355687;-5,754896;-0,806468;-3,927319;0,166737;-3,296112;-3,29017;5,378776;2,533504;-5,520463;5,195938;1,369722;4,683296
14|TOP2|0,268899|-2,107628;-3,462811;5,50843;-0,6059072;2,964704;0,2749522;1,506829;1,846923;-7,07702;4,170916;-2,602132;-4,080776;0,3619599;-3,74229;-3,384811;0,5730264;1,910589;-5,79302;-0,9234787;-4,079086;0,2747582;-2,827802;-3,039406;5,842854;2,533504;-5,294329;5,210746;1,205672;4,683296
15|TOP2|0,2669043|-2,181151;-3,462811;5,50843;-0,6059072;3,439082;0,3954481;1,571765;1,48051;-7,07702;3,744612;-3,036119;-3,291945;0,3619599;-3,74229;-3,384811;0,8836083;2,355687;-6,113533;-0,806468;-4,097223;0,1845142;-3,19943;-3,322032;5,499319;2,533504;-5,413416;5,210746;1,362278;4,683296
